cas operacie,index prvku,dlzka zoznamu,,,
1.95E-05,11,54,,,
1.84E-05,49,54,,,
1.86E-05,50,56,,,
1.87E-05,37,55,,,
1.79E-05,50,53,,,
1.85E-05,31,52,,,
1.79E-05,2,51,,,
1.83E-05,34,50,,,
2.01E-05,13,48,,,
1.88E-05,38,49,,,
1.92E-05,24,48,,,
1.86E-05,27,49,,,
1.92E-05,3,48,,,
2.37E-05,26,50,,,
1.84E-05,30,48,,,
1.82E-05,30,47,,,
1.81E-05,44,47,,,
2.58E-05,40,46,,,
1.83E-05,10,44,,,
1.87E-05,53,54,,,
1.91E-05,14,53,,,
1.88E-05,21,53,,,
2.01E-05,46,52,,,
2.62E-05,30,51,,,
1.88E-05,42,53,,,
2.38E-05,22,54,,,
1.92E-05,11,53,,,
1.90E-05,5,51,,,
1.88E-05,48,51,,,
1.93E-05,16,50,,,
2.00E-05,28,50,,,
1.94E-05,22,47,,,
1.87E-05,24,48,,,
1.87E-05,19,47,,,
1.79E-05,6,46,,,
2.08E-05,27,49,,,
1.86E-05,46,47,,,
1.80E-05,41,46,,,
1.83E-05,7,43,,,
1.04E-05,0,41,,,
1.86E-05,13,44,,,
2.13E-05,17,43,,,
1.88E-05,20,44,,,
2.29E-05,24,43,,,
1.84E-05,1,42,,,
1.84E-05,26,41,,,
1.86E-05,31,42,,,
2.20E-05,26,41,,,
1.81E-05,3,47,,,
2.22E-05,42,50,,,
1.79E-05,41,48,,,
1.84E-05,29,47,,,
1.85E-05,9,47,,,
1.91E-05,28,47,,,
1.83E-05,11,46,,,
1.82E-05,5,44,,,
2.52E-05,15,44,,,
1.78E-05,4,41,,,
1.82E-05,11,44,,,
3.19E-05,31,48,,,
3.27E-05,20,48,,,
1.84E-05,4,46,,,
1.03E-05,0,45,,,
2.02E-05,30,46,,,
1.92E-05,14,48,,,
2.54E-05,11,50,,,
2.76E-05,38,50,,,
1.89E-05,19,50,,,
1.87E-05,21,49,,,
1.78E-05,44,48,,,
1.82E-05,14,47,,,
1.79E-05,40,46,,,
1.80E-05,33,44,,,
2.67E-05,29,44,,,
2.18E-05,23,43,,,
1.88E-05,27,40,,,
1.80E-05,32,38,,,
1.87E-05,18,38,,,
2.46E-05,21,41,,,
2.63E-05,19,39,,,
1.85E-05,10,36,,,
1.86E-05,18,37,,,
1.80E-05,32,36,,,
