cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.70E-06,18,18,19,,,
1.30E-06,9,9,19,,,
1.80E-06,14,14,16,,,
2.00E-06,17,17,19,,,
7.00E-07,1,1,4,,,
1.50E-06,7,7,8,,,
6.00E-07,1,1,6,,,
2.00E-06,4,4,7,,,
2.00E-06,12,12,13,,,
9.00E-07,6,6,15,,,
1.60E-06,9,9,22,,,
5.00E-07,0,0,26,,,
2.10E-06,21,21,27,,,
2.10E-06,19,19,27,,,
7.00E-07,2,2,20,,,
1.10E-06,7,7,21,,,
1.30E-06,11,11,17,,,
9.00E-07,7,7,16,,,
1.90E-06,20,20,22,,,
1.50E-06,16,16,21,,,
1.40E-06,17,17,22,,,
6.00E-07,4,4,23,,,
5.00E-07,1,1,22,,,
9.00E-07,8,8,23,,,
1.60E-06,19,19,23,,,
8.00E-07,8,8,23,,,
7.00E-07,4,4,22,,,
9.00E-07,9,9,20,,,
7.00E-07,2,2,20,,,
4.00E-07,1,1,21,,,
2.20E-06,17,17,22,,,
1.20E-06,14,14,23,,,
9.00E-07,8,8,22,,,
4.00E-07,1,1,26,,,
1.30E-06,14,14,26,,,
1.50E-06,18,18,24,,,
1.30E-06,13,13,25,,,
1.70E-06,15,15,24,,,
1.40E-06,17,17,22,,,
6.00E-07,4,4,20,,,
1.60E-06,19,19,20,,,
7.00E-07,3,3,26,,,
9.00E-07,8,8,27,,,
7.00E-07,5,5,26,,,
1.60E-06,17,17,26,,,
1.30E-06,12,12,13,,,
6.00E-07,0,0,3,,,
3.00E-07,0,0,3,,,
5.00E-07,2,2,3,,,
5.00E-07,2,2,4,,,
3.00E-07,0,0,4,,,
3.00E-07,0,0,1,,,
7.00E-07,1,1,3,,,
5.00E-07,2,2,5,,,
1.10E-06,4,4,8,,,
4.00E-06,6,6,10,,,
9.00E-07,7,7,14,,,
6.00E-07,4,4,13,,,
8.00E-07,7,7,13,,,
6.00E-07,3,3,13,,,
1.10E-06,9,9,14,,,
5.00E-07,1,1,14,,,
6.00E-07,2,2,14,,,
1.90E-06,8,8,16,,,
4.00E-07,0,0,18,,,
6.00E-07,3,3,26,,,
1.10E-06,5,5,28,,,
1.30E-06,12,12,26,,,
4.00E-07,0,0,30,,,
2.00E-06,25,25,28,,,
1.10E-06,4,4,30,,,
1.00E-06,4,4,38,,,
1.00E-06,5,5,39,,,
2.50E-06,27,27,53,,,
6.00E-07,4,4,50,,,
9.00E-07,4,4,50,,,
6.00E-07,3,3,47,,,
7.00E-07,4,4,41,,,
1.20E-06,8,8,31,,,
1.20E-06,12,12,30,,,
1.20E-06,14,14,33,,,
7.00E-07,5,5,35,,,
1.80E-06,12,12,37,,,
1.70E-06,15,15,35,,,
1.10E-06,9,9,36,,,
2.60E-06,29,29,35,,,
3.80E-06,22,22,32,,,
3.00E-06,27,27,31,,,
2.20E-06,14,14,35,,,
1.30E-06,9,9,36,,,
2.40E-06,25,25,41,,,
1.90E-06,18,18,48,,,
2.90E-06,19,19,44,,,
1.00E-06,0,0,43,,,
1.00E-06,1,1,45,,,
2.60E-06,31,31,49,,,
1.20E-06,10,10,47,,,
3.00E-06,28,28,41,,,
1.80E-06,16,16,42,,,
7.00E-07,5,5,42,,,
4.00E-07,1,1,43,,,
8.00E-07,8,8,42,,,
1.60E-06,20,20,47,,,
4.00E-07,0,0,47,,,
1.00E-06,9,9,47,,,
4.30E-06,27,27,41,,,
8.00E-07,5,5,41,,,
2.00E-06,22,22,42,,,
3.80E-06,36,36,50,,,
3.70E-06,36,36,49,,,
2.50E-06,34,34,53,,,
1.60E-06,14,14,56,,,
2.50E-06,29,29,58,,,
3.80E-06,43,43,51,,,
1.00E-06,4,4,53,,,
9.00E-07,7,7,56,,,
5.00E-06,54,54,56,,,
2.30E-06,26,26,55,,,
6.00E-07,1,1,63,,,
5.10E-06,53,53,68,,,
4.60E-06,50,50,63,,,
1.80E-06,18,18,53,,,
7.00E-07,2,2,57,,,
2.00E-06,20,20,60,,,
1.00E-06,6,6,59,,,
