cas operacie,vybrane cislo,velkost frontu,,,,,,,
0.0002778,23,120,,,,,0.0002591,2,127
0.0002855,18,119,,,,,0.000203,18,127
0.000261,7,123,,,,,0.0002022,33,127
0.0003619,11,122,,,,,0.0002062,27,127
0.0003446,34,121,,,,,0.0002019,16,127
0.0003634,18,121,,,,,0.0002153,27,127
0.0003732,29,121,,,,,0.0002016,8,127
0.0002819,33,121,,,,,0.0002018,31,127
0.0002784,24,121,,,,,0.0002581,10,127
0.0002561,30,120,,,,,0.0002487,1,127
0.0003595,24,123,,,,,0.0002614,3,127
0.0003086,19,124,,,,,0.0002028,35,127
0.0011258,18,124,,,,,0.000203,35,127
0.0003442,25,123,,,,,0.0002265,29,127
0.000379,9,123,,,,,0.0002866,23,127
0.0002969,19,122,,,,,0.0002254,34,127
0.0003329,4,121,,,,,0.0001998,22,127
0.0007808,33,120,,,,,0.0002634,32,127
0.0004526,1,119,,,,,0.000267,23,127
0.0002711,2,118,,,,,0.0002026,6,127
0.0003189,16,118,,,,,0.0003274,14,127
0.0002737,25,118,,,,,0.0002466,5,127
0.000281,21,117,,,,,0.0002014,21,127
0.0002805,1,124,,,,,0.0002006,8,127
0.0005477,27,124,,,,,0.0002179,31,127
0.0003191,32,123,,,,,0.0007612,34,127
0.0003173,32,124,,,,,0.0002027,35,127
0.0002923,6,125,,,,,0.0002022,8,127
0.0002848,8,124,,,,,0.0002019,9,127
0.0002888,24,123,,,,,0.0002022,35,127
0.0002849,9,122,,,,,0.0002025,24,127
0.0002845,8,122,,,,,0.0002016,18,127
0.000261,18,124,,,,,0.0002059,24,127
0.0002612,27,123,,,,,0.0002014,31,127
0.0002722,22,122,,,,,0.0002014,27,127
0.000255,30,121,,,,,0.0002049,1,127
0.0004843,11,121,,,,,0.0002283,6,127
0.0002026,16,121,,,,,0.0002022,22,127
0.0002034,2,122,,,,,0.0002262,8,127
0.0002121,1,121,,,,,0.0002013,7,127
0.0002027,10,122,,,,,0.0002609,21,127
0.0002026,14,121,,,,,0.0002026,28,127
0.0003536,16,122,,,,,0.0002003,7,127
0.0002629,28,123,,,,,0.0002041,8,127
0.000261,16,122,,,,,0.0002237,3,127
0.0018532,2,122,,,,,0.0002607,3,127
0.0011297,18,121,,,,,0.0002011,31,127
0.0003001,21,121,,,,,0.0003608,17,127
0.0002729,3,120,,,,,0.0002043,33,127
0.0006318,29,121,,,,,0.0002037,32,127
0.0002511,13,123,,,,,0.0002013,5,127
0.0002412,32,126,,,,,0.0002369,8,127
0.0002334,23,126,,,,,0.0002605,22,127
0.0002733,31,127,,,,,0.0002597,35,127
0.0002632,8,126,,,,,0.0002016,4,127
0.0002621,27,127,,,,,0.0002843,8,127
0.0003518,6,126,,,,,0.0002755,19,127
0.0004257,18,126,,,,,0.0002829,5,127
0.0002658,24,126,,,,,0.0002027,2,127
0.0002617,19,127,,,,,0.0002015,14,127
0.0002632,10,126,,,,,0.0002206,2,127
0.0002632,1,125,,,,,0.0002023,2,127
0.0002622,16,124,,,,,0.0002014,6,127
0.0002612,34,123,,,,,0.000208,16,127
0.000723,6,122,,,,,0.0002006,20,127
0.0002552,12,121,,,,,0.0002014,28,127
0.0002048,35,121,,,,,0.0002068,35,127
0.0002032,19,120,,,,,0.0002374,5,127
0.0002079,14,119,,,,,0.0002025,13,127
0.0002026,17,118,,,,,0.0002833,4,127
0.0005055,5,119,,,,,0.00028,11,127
0.0002674,11,118,,,,,0.0002709,31,127
0.000278,23,118,,,,,0.0003005,10,127
0.000203,15,119,,,,,0.0002015,34,127
0.000207,17,118,,,,,0.0002007,28,127
0.0002025,20,118,,,,,0.0002852,16,127
0.0002021,7,117,,,,,0.0002007,12,127
0.0002029,8,117,,,,,0.0002019,16,127
0.0002022,12,117,,,,,0.0003712,25,127
0.0002022,23,116,,,,,0.0002373,2,127
0.0002011,13,115,,,,,0.0002729,1,127
0.0002839,24,114,,,,,0.0007985,24,127
0.0002034,28,113,,,,,0.0002662,18,127
0.0002017,5,114,,,,,0.000267,20,127
0.0002198,25,113,,,,,0.0002021,35,127
0.0002565,22,112,,,,,0.0002134,24,127
0.0002747,33,113,,,,,0.0002373,28,127
0.0002568,35,112,,,,,0.000439,18,127
0.0002031,13,112,,,,,0.0002029,17,127
0.0002021,13,111,,,,,0.0002816,23,127
0.000202,27,111,,,,,0.0002356,6,127
0.0002021,22,110,,,,,0.0002345,3,127
0.0002014,33,109,,,,,0.000268,6,127
0.0002008,15,109,,,,,0.0002536,20,127
0.0002022,27,110,,,,,0.0002013,4,127
0.000202,14,109,,,,,0.0002449,26,127
0.0002067,6,108,,,,,0.0002973,33,127
0.0002128,35,107,,,,,0.0006586,12,127
0.0002502,4,106,,,,,0.0002472,25,127
0.0002034,6,107,,,,,0.0002477,13,127
0.0002015,34,106,,,,,0.0002659,35,127
0.0002129,32,106,,,,,0.0002588,30,127
0.0002019,16,105,,,,,0.000318,18,127
0.0002025,17,105,,,,,0.0002714,20,127
0.0003629,26,104,,,,,0.0002658,5,127
0.0002789,23,103,,,,,0.0002619,31,127
0.000274,22,105,,,,,0.0004507,5,127
0.0002622,13,106,,,,,0.000202,2,127
0.0002341,28,106,,,,,0.0002733,31,127
0.000207,15,109,,,,,0.0002621,27,127
0.0002029,13,108,,,,,0.0002617,19,127
0.0002019,14,107,,,,,0.0002604,24,127
0.0002009,31,106,,,,,0.0002602,24,127
0.0002067,19,107,,,,,0.0002613,8,127
0.0002016,2,107,,,,,0.0002011,23,127
0.0002012,18,106,,,,,0.0002492,3,127
0.0002014,4,105,,,,,0.0002628,31,127
0.0002893,18,105,,,,,0.0002022,13,127
0.0002035,23,110,,,,,0.000203,10,127
0.0002018,1,110,,,,,0.0002027,27,127
0.00024,7,109,,,,,0.0002841,5,127
0.0002205,15,108,,,,,0.0002641,21,127
0.0003829,10,109,,,,,0.000263,1,127
0.0004216,34,108,,,,,0.0002922,8,128
0.0003038,20,107,,,,,0.0002037,19,128
0.0002034,22,107,,,,,0.0002939,16,128
0.0002076,8,106,,,,,0.0002122,8,128
0.0002033,2,105,,,,,0.0002376,22,128
0.0002031,9,105,,,,,0.0003245,30,128
0.0002632,8,105,,,,,0.0002718,11,128
0.0002031,12,105,,,,,0.0004644,22,128
0.0002027,30,105,,,,,0.0002014,27,128
0.0002014,23,105,,,,,0.0002009,2,128
0.0002014,1,104,,,,,0.0002014,30,128
0.0002023,31,104,,,,,0.000201,2,128
0.0003118,3,103,,,,,0.0002166,17,128
0.0002374,16,102,,,,,0.0002019,31,128
0.0002378,33,101,,,,,0.0002014,2,128
0.000243,14,100,,,,,0.0009359,32,128
0.0002336,24,99,,,,,0.0002627,14,128
0.000262,27,98,,,,,0.0002759,6,128
0.0002674,9,97,,,,,0.0002013,33,128
0.0002106,17,97,,,,,0.0002082,17,128
0.0002019,25,97,,,,,0.0002017,10,128
0.0002462,21,96,,,,,0.000201,27,128
0.000271,11,95,,,,,0.0003028,5,128
0.0002674,35,97,,,,,0.0002724,21,128
0.0002668,2,100,,,,,0.0002355,23,128
0.0006465,24,100,,,,,0.0002699,16,128
0.0002031,8,101,,,,,0.0002589,1,128
0.0002026,19,100,,,,,0.0002759,11,128
0.0002165,11,99,,,,,0.0002725,11,128
0.0002026,30,101,,,,,0.0002317,8,128
0.0002022,7,101,,,,,0.0002009,27,128
0.0002086,8,100,,,,,0.0002617,32,128
0.0003292,6,101,,,,,0.0002741,6,128
0.0002044,30,100,,,,,0.0002013,21,128
0.0002489,7,100,,,,,0.0002639,7,128
0.0002963,14,99,,,,,0.0002396,21,128
0.0003874,17,101,,,,,0.0002016,14,128
0.0002442,6,100,,,,,0.0003056,2,128
0.0002028,24,99,,,,,0.0002997,6,128
0.0002022,1,98,,,,,0.0002607,4,128
0.0002127,25,97,,,,,0.0002033,33,128
0.0002018,20,97,,,,,0.0002552,33,128
0.0002024,15,96,,,,,0.0002632,28,128
0.0002124,8,95,,,,,0.0002021,2,128
0.0002022,32,97,,,,,0.0002025,23,128
0.0002025,25,97,,,,,0.0002379,27,128
0.0002023,7,96,,,,,0.0002814,25,128
0.0002019,22,96,,,,,0.0002015,8,128
0.000203,26,97,,,,,0.000204,24,128
0.0002398,2,96,,,,,0.0002003,30,128
0.0002019,35,96,,,,,0.0002029,34,128
0.0002531,17,96,,,,,0.0002856,10,128
0.0002533,5,95,,,,,0.0002038,23,128
0.0002035,4,98,,,,,0.0007505,8,128
0.0002015,22,97,,,,,0.0002037,34,128
0.000203,9,96,,,,,0.0002157,28,128
0.0002029,18,96,,,,,0.0003466,14,128
0.0002032,10,98,,,,,0.000221,24,128
0.0002866,18,97,,,,,0.0002287,16,128
0.000203,13,97,,,,,0.0002027,15,128
0.0002018,34,96,,,,,0.0002013,24,128
0.0002186,33,95,,,,,0.0003523,33,128
0.0002009,33,95,,,,,0.0002627,22,128
0.0002015,21,95,,,,,0.0002141,19,128
0.0002974,11,94,,,,,0.0002019,23,128
0.0002024,33,95,,,,,0.0002189,14,128
0.000519,33,95,,,,,0.0002036,26,128
0.0002272,6,98,,,,,0.000202,21,128
0.0002039,27,97,,,,,0.0002038,1,128
0.0002021,35,100,,,,,0.0002011,21,128
0.0002008,29,99,,,,,0.0002012,1,128
0.0002056,27,100,,,,,0.0002649,4,128
0.0002025,7,99,,,,,0.0002782,13,128
0.0002018,1,98,,,,,0.0002464,11,128
0.0002054,19,97,,,,,0.0002026,10,128
0.0002013,20,96,,,,,0.000306,28,128
0.0002018,35,95,,,,,0.0002025,24,128
0.0002542,26,94,,,,,0.0002009,9,128
0.0002491,12,94,,,,,0.0002985,20,128
0.0002599,13,93,,,,,0.000202,9,128
0.000351,14,93,,,,,0.0002267,27,128
0.0002054,19,92,,,,,0.0002094,18,128
0.0002014,10,91,,,,,0.0002764,26,128
0.0002019,9,90,,,,,0.0002832,7,128
0.0002019,9,91,,,,,0.0002609,12,128
0.0002005,29,92,,,,,0.0002011,31,128
0.0002009,31,91,,,,,0.0002109,16,128
0.0002321,16,90,,,,,0.0002024,29,128
0.0005968,31,93,,,,,0.000202,24,128
0.0002669,10,95,,,,,0.0002636,15,128
0.0002621,31,94,,,,,0.000201,13,128
0.0002614,33,93,,,,,0.000291,21,128
0.0002626,22,92,,,,,0.000202,12,128
0.000261,14,91,,,,,0.000201,5,128
0.0002621,31,90,,,,,0.0002004,21,128
0.000258,19,93,,,,,0.0002731,26,128
0.0002078,22,96,,,,,0.0002731,10,128
0.0002028,20,95,,,,,0.0002727,28,128
0.0002024,16,97,,,,,0.0002067,16,128
0.0002019,32,100,,,,,0.0002627,27,128
0.0005077,32,99,,,,,0.0002753,6,128
0.0004193,4,98,,,,,0.0002052,14,128
0.0002032,31,97,,,,,0.0005428,26,128
0.0002655,32,96,,,,,0.0002018,25,128
0.0003639,1,95,,,,,0.0002173,31,128
0.0003321,29,94,,,,,0.0002007,14,128
0.0003459,27,93,,,,,0.0002018,28,128
0.0002021,15,94,,,,,0.0002015,31,128
0.0002028,4,93,,,,,0.0002015,11,128
0.0002026,26,93,,,,,0.0002031,35,128
0.0002027,5,92,,,,,0.0004235,22,128
0.0003241,5,93,,,,,0.000203,19,128
0.000226,7,92,,,,,0.0002989,1,128
0.0002035,26,91,,,,,0.0002382,29,128
0.0002401,11,90,,,,,0.0002554,34,128
0.000266,26,89,,,,,0.0002601,9,128
0.0002533,30,90,,,,,0.0002028,10,128
0.0002957,9,89,,,,,0.0002104,26,128
0.0002019,6,91,,,,,0.0002052,27,128
0.0002172,16,91,,,,,0.0002501,4,128
0.0002021,34,92,,,,,0.0002388,13,128
0.0002193,20,91,,,,,0.0002026,19,128
0.0002059,23,91,,,,,0.0003974,35,128
0.0002012,35,91,,,,,0.0002722,25,128
0.0002021,4,91,,,,,0.00026,12,128
0.0002021,24,94,,,,,0.0002533,34,128
0.0002612,33,94,,,,,0.0002608,13,128
0.0002489,14,93,,,,,0.0002713,11,128
0.0002591,24,92,,,,,0.0002634,31,128
0.0002629,5,92,,,,,0.0002013,26,128
0.000261,33,91,,,,,0.0002459,2,128
0.0002648,21,92,,,,,0.0002636,7,128
0.0002598,17,93,,,,,0.0002603,8,128
0.0002722,17,92,,,,,0.0002568,18,128
0.0002645,23,91,,,,,0.0003985,10,128
0.0002604,16,91,,,,,0.0003363,9,128
0.0003085,12,92,,,,,0.0002629,21,128
0.000263,25,94,,,,,0.0002759,13,128
0.000273,2,93,,,,,0.0002466,7,128
0.0002601,6,93,,,,,0.0002017,32,128
0.000261,28,94,,,,,0.0002064,4,128
0.0002596,32,95,,,,,0.0002027,8,128
0.0006073,18,94,,,,,0.0002033,20,128
0.0002735,4,93,,,,,0.000267,22,128
0.0002336,25,92,,,,,0.0003585,10,128
0.0002017,12,92,,,,,0.0002513,14,128
0.000201,27,92,,,,,0.0003593,34,129
0.0002014,29,94,,,,,0.0003189,32,129
0.0002424,25,93,,,,,0.0002245,25,129
0.0002024,7,92,,,,,0.0002172,22,129
0.0002058,22,91,,,,,0.0002028,12,129
0.000246,25,91,,,,,0.0002612,2,129
0.00025,1,90,,,,,0.0002476,30,129
0.0002622,31,91,,,,,0.0005145,23,129
0.0002615,31,90,,,,,0.0002065,35,129
0.0002645,16,90,,,,,0.0002582,24,129
0.0002618,11,89,,,,,0.0002532,1,129
0.0002605,20,88,,,,,0.000249,28,129
0.0002633,7,88,,,,,0.0003144,10,129
0.0002668,5,87,,,,,0.0005785,6,129
0.0002622,26,86,,,,,0.0002634,29,129
0.0002634,22,85,,,,,0.0002649,35,129
0.0002606,29,84,,,,,0.0002779,17,129
0.0002593,16,84,,,,,0.0002004,12,129
0.0002603,4,84,,,,,0.00022,4,129
0.0002608,1,83,,,,,0.0002028,31,129
0.0002611,28,82,,,,,0.0008257,35,129
0.0002601,1,85,,,,,0.0002494,32,129
0.0002991,8,88,,,,,0.000254,19,129
0.0002431,8,88,,,,,0.0002744,21,129
0.000262,20,88,,,,,0.0002595,33,129
0.0002733,14,87,,,,,0.0002035,17,129
0.0005391,7,86,,,,,0.000228,21,129
0.0002513,17,86,,,,,0.0002833,12,129
0.0002628,30,90,,,,,0.0002698,32,129
0.0002628,3,89,,,,,0.0002767,23,129
0.0002718,24,89,,,,,0.000239,7,129
0.0002623,26,88,,,,,0.0002026,15,129
0.0002632,35,87,,,,,0.0002024,21,129
0.0008089,4,86,,,,,0.0002017,19,129
0.0007504,20,86,,,,,0.0003971,31,129
0.0002083,13,87,,,,,0.000252,21,129
0.000203,19,87,,,,,0.0002618,7,129
0.0002029,20,86,,,,,0.0002373,15,129
0.0002454,12,85,,,,,0.0002842,3,129
0.0002718,15,86,,,,,0.0002011,13,129
0.0002705,24,85,,,,,0.0005855,22,129
0.0002765,9,84,,,,,0.0002617,28,129
0.0002708,11,85,,,,,0.0002027,32,129
0.0002785,4,85,,,,,0.0003074,34,129
0.0002733,25,84,,,,,0.0002033,2,129
0.0002857,5,86,,,,,0.0002061,25,129
0.0002707,28,85,,,,,0.0002014,4,129
0.0002515,20,85,,,,,0.000249,18,129
0.0002726,14,88,,,,,0.0002672,17,129
0.0002624,34,90,,,,,0.0002567,22,129
0.0002745,20,90,,,,,0.0003763,21,129
0.0002625,14,89,,,,,0.0002447,15,129
0.0002611,8,89,,,,,0.0002071,11,129
0.00028,25,88,,,,,0.0002015,34,129
0.000263,14,87,,,,,0.0002697,2,129
0.0003763,5,87,,,,,0.0002076,25,129
0.0002033,8,87,,,,,0.0005015,23,129
0.0002026,14,86,,,,,0.0002227,9,129
0.0003411,2,86,,,,,0.0002023,8,129
0.0002749,12,85,,,,,0.0004552,11,129
0.0002032,14,88,,,,,0.0002008,18,129
0.0002022,13,87,,,,,0.0002133,2,129
0.0002026,14,100,,,,,0.0002194,12,129
0.0002241,32,99,,,,,0.0002076,22,129
0.0002017,14,98,,,,,0.000373,2,129
0.000335,22,97,,,,,0.0002033,28,129
0.0002634,3,101,,,,,0.0002026,7,129
0.0002609,12,105,,,,,0.0002023,25,129
0.0002631,14,104,,,,,0.0002072,20,129
0.0002604,9,103,,,,,0.0002154,33,129
0.0002754,30,102,,,,,0.0002432,22,129
0.0002639,29,102,,,,,0.0002209,15,129
0.000262,1,101,,,,,0.0002015,7,129
0.0002663,14,100,,,,,0.0002045,6,129
0.0002617,27,99,,,,,0.0002508,12,129
0.0002688,22,102,,,,,0.0002831,4,129
0.000261,11,102,,,,,0.0002025,8,129
0.000264,26,102,,,,,0.0002012,26,129
0.0002634,25,103,,,,,0.0002638,1,129
0.0002621,1,103,,,,,0.0002811,15,129
0.0002645,24,102,,,,,0.0002468,17,129
0.0002632,23,101,,,,,0.0002129,30,129
0.000263,28,102,,,,,0.0002075,21,129
0.0002032,24,102,,,,,0.000202,35,129
0.000202,17,101,,,,,0.0002126,13,129
0.0002074,1,101,,,,,0.0002172,33,129
0.0002042,29,100,,,,,0.0002005,27,129
0.0005107,15,100,,,,,0.000201,30,129
0.0002672,30,105,,,,,0.0002011,9,129
0.000321,32,104,,,,,0.0002015,3,129
0.0002517,25,103,,,,,0.0002147,11,129
0.0002541,21,104,,,,,0.0002027,7,129
0.0002832,2,104,,,,,0.0002596,9,129
0.0002444,10,105,,,,,0.0002816,35,129
0.0002371,8,104,,,,,0.000239,21,129
0.0003466,14,103,,,,,0.0002715,19,129
0.000501,24,104,,,,,0.0002017,5,129
0.0002682,28,105,,,,,0.0002014,29,129
0.000202,23,105,,,,,0.0002015,31,129
0.0002321,24,105,,,,,0.0002022,25,129
0.0002646,22,105,,,,,0.0002023,28,129
0.0002814,34,106,,,,,0.0002033,35,129
0.0002296,27,106,,,,,0.0002094,9,129
0.0002019,11,105,,,,,0.0002363,29,129
0.0002093,23,104,,,,,0.0002063,28,129
0.0003676,28,105,,,,,0.0002067,8,129
0.0002035,3,104,,,,,0.0002621,26,129
0.0002028,21,106,,,,,0.0002014,19,129
0.0002122,33,105,,,,,0.0002015,22,129
0.0002025,21,106,,,,,0.0002949,32,129
0.0002018,14,107,,,,,0.0002971,1,129
0.000211,27,106,,,,,0.0002798,21,129
0.000203,22,105,,,,,0.0002675,22,129
0.0002027,35,104,,,,,0.0002669,16,129
0.0002025,18,104,,,,,0.0003927,28,129
0.0003598,19,103,,,,,0.0002712,4,129
0.0002599,26,107,,,,,0.0002507,13,129
0.0002731,4,106,,,,,0.0002598,33,129
0.0002579,6,108,,,,,0.0002604,21,129
0.0002598,18,107,,,,,0.0002597,20,129
0.0002601,14,109,,,,,0.0002637,24,129
0.0002221,23,116,,,,,0.0002596,18,129
0.0002197,6,115,,,,,0.0002017,31,129
0.0002504,20,114,,,,,0.0002935,8,129
0.0002015,21,113,,,,,0.0002034,17,129
0.000201,20,114,,,,,0.0002613,11,129
0.0002001,2,114,,,,,0.0002612,7,129
0.0002615,23,124,,,,,0.0002615,10,129
0.0002716,30,125,,,,,0.0003155,9,129
0.0002597,20,129,,,,,0.0002723,11,129
0.0002637,24,129,,,,,0.0003594,6,129
0.0002604,20,130,,,,,0.0002031,35,129
0.0002596,18,129,,,,,0.0002816,23,129
0.0002634,31,128,,,,,0.0002524,7,129
0.0002604,24,127,,,,,0.0002036,33,129
0.0002602,24,127,,,,,0.0002031,6,129
0.0002613,8,127,,,,,0.000264,2,129
0.00027,30,126,,,,,0.0003655,35,129
0.000252,14,126,,,,,0.0003743,30,129
0.0002018,13,126,,,,,0.0002599,2,129
0.0002011,5,125,,,,,0.0003059,18,129
0.0002017,31,129,,,,,0.0002516,9,129
0.0002008,30,130,,,,,0.0002576,30,129
0.0002008,17,131,,,,,0.0002601,35,130
0.0002008,8,131,,,,,0.0002429,20,130
0.0002008,30,131,,,,,0.0002027,19,130
0.0002398,29,130,,,,,0.0002029,12,130
0.0002615,24,130,,,,,0.0002015,32,130
0.000252,25,131,,,,,0.000271,27,130
0.0002649,16,132,,,,,0.0004106,7,130
0.0002606,27,132,,,,,0.0002012,29,130
0.0002602,16,131,,,,,0.0002598,15,130
0.0002055,18,132,,,,,0.0003216,13,130
0.0002229,19,131,,,,,0.0002626,18,130
0.0003998,17,130,,,,,0.000203,23,130
0.000262,35,133,,,,,0.0002689,9,130
0.0002669,11,132,,,,,0.0002218,3,130
0.0002607,14,132,,,,,0.0002021,28,130
0.0002595,28,131,,,,,0.0002693,31,130
0.0002602,22,136,,,,,0.0002233,1,130
0.0002623,32,135,,,,,0.0002148,8,130
0.0007269,26,134,,,,,0.0002007,4,130
0.0002694,9,133,,,,,0.0002017,1,130
0.0002037,2,133,,,,,0.0002015,7,130
0.0002031,2,132,,,,,0.0002013,34,130
0.0002022,34,131,,,,,0.0002011,1,130
0.0003835,20,134,,,,,0.0002138,21,130
0.0002117,3,133,,,,,0.0003426,1,130
0.0002072,25,135,,,,,0.0002031,14,130
0.0002031,20,134,,,,,0.0002206,27,130
0.0002025,25,133,,,,,0.0003504,8,130
0.000202,23,134,,,,,0.0002001,5,130
0.000206,24,133,,,,,0.0001995,23,130
0.0002073,10,133,,,,,0.0003039,27,130
0.0002019,31,132,,,,,0.0002029,27,130
0.0002024,33,131,,,,,0.0003692,24,130
0.0002018,34,133,,,,,0.0002596,3,130
0.0002009,24,133,,,,,0.0002749,27,130
0.0004078,16,132,,,,,0.0002717,31,130
0.0002056,32,131,,,,,0.0002723,31,130
0.000204,3,130,,,,,0.0002022,3,130
0.0002935,8,129,,,,,0.0002018,13,130
0.0002666,17,131,,,,,0.000206,32,130
0.0002731,3,130,,,,,0.00021,15,130
0.0002034,17,129,,,,,0.0003311,34,130
0.0002013,26,128,,,,,0.0003885,24,130
0.0002011,23,127,,,,,0.0002119,29,130
0.0002063,34,126,,,,,0.0002163,21,130
0.0002017,33,126,,,,,0.0002597,34,130
0.0002005,11,126,,,,,0.0006184,18,130
0.000201,22,125,,,,,0.000202,34,130
0.0002003,32,124,,,,,0.0002006,33,130
0.0002009,12,123,,,,,0.0002008,5,130
0.0002009,1,123,,,,,0.0003695,12,130
0.0002459,2,128,,,,,0.0002178,25,130
0.0002636,7,128,,,,,0.0003031,4,130
0.0002492,3,127,,,,,0.0002023,17,130
0.0002603,8,128,,,,,0.0002589,29,130
0.0002613,11,129,,,,,0.0002009,32,130
0.0002646,28,132,,,,,0.0002759,35,130
0.0002635,15,131,,,,,0.0002018,21,130
0.0002674,28,130,,,,,0.0002014,20,130
0.0002612,7,129,,,,,0.0002017,30,130
0.0002609,14,131,,,,,0.0002745,24,130
0.000261,24,130,,,,,0.0002045,7,130
0.0002608,12,133,,,,,0.0002047,35,130
0.0002607,31,132,,,,,0.0002366,25,130
0.0002633,27,131,,,,,0.0002035,3,130
0.0003018,19,130,,,,,0.0002026,30,130
0.0002615,10,129,,,,,0.0002767,25,130
0.0003155,9,129,,,,,0.0002718,4,130
0.0002568,18,128,,,,,0.0002013,27,130
0.0003985,10,128,,,,,0.0003793,16,130
0.0002723,11,129,,,,,0.0002004,12,130
0.0003363,9,128,,,,,0.0002069,25,130
0.0002609,2,130,,,,,0.0002911,12,130
0.0002599,28,131,,,,,0.0002643,23,130
0.0002612,9,132,,,,,0.0002552,22,130
0.0002607,12,133,,,,,0.0002027,14,130
0.0002683,10,134,,,,,0.0002021,12,130
0.0002591,10,135,,,,,0.0002149,35,130
0.0002598,35,135,,,,,0.0002017,20,130
0.00026,33,136,,,,,0.0002024,12,130
0.0002638,23,137,,,,,0.0002616,32,130
0.000267,12,136,,,,,0.0002671,15,130
0.0002011,16,137,,,,,0.0002118,21,130
0.0002909,16,136,,,,,0.0002923,7,130
0.0003339,11,136,,,,,0.0002017,18,130
0.0002017,26,137,,,,,0.0002011,18,130
0.0002036,28,136,,,,,0.0002013,11,130
0.0007585,15,136,,,,,0.0002562,11,130
0.0002633,21,139,,,,,0.0002529,22,130
0.0002697,11,138,,,,,0.0002571,27,130
0.0002832,16,137,,,,,0.0002785,11,130
0.0002642,13,137,,,,,0.0002703,32,130
0.0006889,5,136,,,,,0.0002667,13,130
0.0002459,1,136,,,,,0.000202,24,130
0.0002734,21,135,,,,,0.0002347,24,130
0.0002326,4,135,,,,,0.0003602,19,130
0.000503,17,135,,,,,0.0002018,27,130
0.0003244,35,134,,,,,0.0002018,29,130
0.0002175,18,136,,,,,0.000202,8,130
0.0002026,32,140,,,,,0.0002018,5,130
0.0002027,2,141,,,,,0.0002655,14,130
0.0003391,19,140,,,,,0.0002012,4,130
0.0003959,12,141,,,,,0.0003365,21,130
0.0002049,25,141,,,,,0.000269,17,130
0.0003999,18,140,,,,,0.0002694,19,130
0.0002042,35,139,,,,,0.0002756,8,130
0.0002054,24,139,,,,,0.0002604,20,130
0.0002028,2,139,,,,,0.0002008,30,130
0.0002017,28,139,,,,,0.0002398,29,130
0.0002018,12,139,,,,,0.0002615,24,130
0.0002015,27,141,,,,,0.0003998,17,130
0.0002014,5,140,,,,,0.000204,3,130
0.000202,31,139,,,,,0.0002731,3,130
0.000464,25,138,,,,,0.0002674,28,130
0.0003159,20,138,,,,,0.000261,24,130
0.0003602,15,137,,,,,0.0003018,19,130
0.0002301,1,138,,,,,0.0002609,2,130
0.0002027,17,137,,,,,0.0002755,23,130
0.0002445,24,136,,,,,0.0002042,29,130
0.0002025,31,137,,,,,0.0002035,25,130
0.0002067,12,137,,,,,0.0002714,14,130
0.0002024,30,137,,,,,0.0003878,24,130
0.0002021,11,139,,,,,0.0004215,33,130
0.0002066,20,139,,,,,0.0005647,19,130
0.0002621,33,140,,,,,0.0002575,16,131
0.0002664,33,139,,,,,0.0002038,25,131
0.0002508,31,138,,,,,0.000205,7,131
0.0002567,2,137,,,,,0.0002502,9,131
0.000261,29,136,,,,,0.0002611,9,131
0.0002612,13,141,,,,,0.0002649,11,131
0.0002609,12,142,,,,,0.000274,8,131
0.0002655,2,141,,,,,0.0002894,34,131
0.000262,7,142,,,,,0.0002004,29,131
0.0002619,15,141,,,,,0.0002006,2,131
0.0002645,3,142,,,,,0.0002594,30,131
0.0002638,5,141,,,,,0.0002032,23,131
0.0002626,6,140,,,,,0.0001999,9,131
0.000271,31,140,,,,,0.0002009,29,131
0.0002603,11,141,,,,,0.0002069,19,131
0.0002653,18,140,,,,,0.0002645,18,131
0.000261,18,141,,,,,0.0015486,35,131
0.0002606,19,140,,,,,0.000329,8,131
0.0002636,33,139,,,,,0.0002028,20,131
0.0002603,13,138,,,,,0.000202,25,131
0.0002743,1,138,,,,,0.0002028,9,131
0.0002024,29,141,,,,,0.0002017,32,131
0.0002027,9,140,,,,,0.0003271,35,131
0.0002091,7,139,,,,,0.0002013,7,131
0.000205,1,138,,,,,0.0002007,23,131
0.0010788,29,138,,,,,0.0002129,23,131
0.0002661,18,138,,,,,0.0002062,7,131
0.000256,35,140,,,,,0.0002399,24,131
0.0002698,19,140,,,,,0.0002369,15,131
0.0002638,23,139,,,,,0.0003469,2,131
0.000256,9,138,,,,,0.0003348,34,131
0.0002379,17,137,,,,,0.000267,12,131
0.0003292,17,140,,,,,0.0002049,34,131
0.0002546,16,139,,,,,0.0002026,35,131
0.0002712,3,139,,,,,0.0002007,23,131
0.0002842,2,138,,,,,0.0002244,12,131
0.0002041,12,137,,,,,0.0002897,30,131
0.0002034,4,137,,,,,0.0002589,34,131
0.0002065,19,136,,,,,0.000202,7,131
0.0002029,17,138,,,,,0.0002771,8,131
0.0002135,17,137,,,,,0.0002829,21,131
0.0002024,18,140,,,,,0.0002752,9,131
0.0002964,29,142,,,,,0.0002819,23,131
0.00024,17,141,,,,,0.0002029,18,131
0.0005848,9,140,,,,,0.0002199,11,131
0.0002578,2,139,,,,,0.0002593,13,131
0.0002621,35,139,,,,,0.0002624,29,131
0.0002625,3,139,,,,,0.0002039,1,131
0.0002634,12,138,,,,,0.0002635,13,131
0.0002699,32,137,,,,,0.0002695,25,131
0.0002621,22,137,,,,,0.0002098,10,131
