cas operacie,cislo,velkost frontu,,,,,,,
2.34E-05,24,21,,,,,0.0000317,10,14
2.34E-05,24,21,,,,,0.0000313,10,14
2.33E-05,24,22,,,,,0.0000425,10,14
2.32E-05,24,22,,,,,0.0000275,10,14
3.38E-05,24,22,,,,,0.0000238,10,14
2.35E-05,24,25,,,,,0.0000316,10,14
2.34E-05,24,24,,,,,0.0000319,10,14
2.35E-05,24,22,,,,,0.0000234,10,14
2.75E-05,24,22,,,,,0.0000235,10,14
2.39E-05,24,21,,,,,0.000027,10,14
2.36E-05,24,20,,,,,0.0000303,10,14
2.35E-05,24,20,,,,,0.0000304,10,14
2.34E-05,24,19,,,,,0.0000302,10,14
2.33E-05,24,19,,,,,0.0000318,10,14
2.39E-05,24,20,,,,,0.0000307,10,14
3.40E-05,24,21,,,,,0.0000309,10,14
3.99E-05,24,20,,,,,0.0000235,10,14
0.0003144,24,19,,,,,0.0000234,3,14
3.34E-05,24,19,,,,,0.0000238,3,14
2.36E-05,24,21,,,,,0.0000238,3,14
3.26E-05,24,20,,,,,0.0000234,3,14
2.93E-05,24,21,,,,,0.0000235,3,14
3.03E-05,24,19,,,,,0.0000234,3,14
2.98E-05,24,18,,,,,0.0000235,3,14
2.97E-05,24,19,,,,,0.0000233,3,14
2.93E-05,24,19,,,,,0.0000262,3,14
2.92E-05,24,19,,,,,0.0000235,3,14
2.90E-05,24,19,,,,,0.0000325,3,14
3.12E-05,24,19,,,,,0.0000236,3,14
3.15E-05,24,19,,,,,0.0000289,3,14
3.04E-05,24,19,,,,,0.0000304,3,14
3.13E-05,24,18,,,,,0.0000302,3,14
3.11E-05,24,18,,,,,0.0000301,3,14
3.12E-05,24,19,,,,,0.0000301,3,14
3.10E-05,24,21,,,,,0.0000303,3,14
3.16E-05,24,22,,,,,0.0000235,3,14
3.28E-05,24,21,,,,,0.0000303,3,14
3.08E-05,24,22,,,,,0.0000237,3,14
2.36E-05,24,25,,,,,0.0000236,3,14
2.35E-05,24,25,,,,,0.0000319,3,14
3.21E-05,24,23,,,,,0.0000422,3,14
3.18E-05,24,24,,,,,0.0000233,3,14
2.33E-05,24,24,,,,,0.0000234,3,14
3.66E-05,24,23,,,,,0.0000301,3,14
3.17E-05,24,23,,,,,0.0000303,3,14
2.83E-05,24,23,,,,,0.0001164,3,14
3.21E-05,24,23,,,,,0.0000304,3,14
2.37E-05,24,22,,,,,0.0000235,3,14
2.36E-05,24,20,,,,,0.0000233,3,14
2.35E-05,24,20,,,,,0.00003,3,14
2.38E-05,24,18,,,,,0.0000303,3,14
2.35E-05,24,19,,,,,0.0000304,3,14
2.35E-05,24,19,,,,,0.000026,3,14
2.35E-05,24,19,,,,,0.0000277,3,14
2.35E-05,24,17,,,,,0.000031,3,14
2.37E-05,24,17,,,,,0.0000296,3,14
2.36E-05,24,17,,,,,0.0001095,3,14
2.34E-05,24,17,,,,,0.0000244,3,14
2.34E-05,24,16,,,,,0.0000236,3,14
2.34E-05,24,16,,,,,0.0000369,3,14
2.35E-05,24,16,,,,,0.0000289,3,14
2.34E-05,24,18,,,,,0.0000297,3,14
2.33E-05,24,18,,,,,0.0000298,3,14
2.36E-05,24,19,,,,,0.00003,3,14
2.36E-05,24,20,,,,,0.0000303,3,14
2.37E-05,24,19,,,,,0.0000298,3,14
2.37E-05,24,19,,,,,0.0000332,3,14
2.37E-05,24,16,,,,,0.0000325,3,14
2.40E-05,24,16,,,,,0.0000305,3,14
2.39E-05,24,17,,,,,0.0000304,3,14
2.36E-05,24,17,,,,,0.0000303,3,14
2.36E-05,24,17,,,,,0.0000234,3,14
2.37E-05,24,17,,,,,0.00003,3,14
2.90E-05,24,17,,,,,0.0000303,3,14
2.98E-05,24,17,,,,,0.0000235,3,14
2.94E-05,24,16,,,,,0.0000236,3,14
2.40E-05,24,16,,,,,0.0000235,3,14
2.39E-05,24,15,,,,,0.0000234,3,14
2.38E-05,24,15,,,,,0.0000239,3,14
3.43E-05,24,15,,,,,0.0000233,3,14
3.33E-05,24,17,,,,,0.000024,3,14
3.83E-05,24,19,,,,,0.0000239,3,14
3.08E-05,24,17,,,,,0.0000237,3,14
3.53E-05,24,20,,,,,0.0000238,3,14
2.98E-05,24,20,,,,,0.0000238,3,14
4.39E-05,24,19,,,,,0.0000234,3,14
3.20E-05,24,20,,,,,0.0000249,3,14
2.77E-05,24,23,,,,,0.0000238,3,14
2.73E-05,24,23,,,,,0.0000236,3,14
2.70E-05,24,22,,,,,0.0000236,3,14
2.79E-05,24,22,,,,,0.0000287,3,14
2.78E-05,24,23,,,,,0.000028,3,14
3.00E-05,24,21,,,,,0.0000295,3,14
2.99E-05,24,22,,,,,0.0000275,3,14
3.05E-05,24,20,,,,,0.0000281,3,14
2.99E-05,24,19,,,,,0.0000286,3,14
3.02E-05,24,19,,,,,0.000029,3,14
3.15E-05,24,20,,,,,0.0000306,3,14
3.15E-05,24,20,,,,,0.0001711,3,14
3.06E-05,24,20,,,,,0.0000236,3,14
2.95E-05,24,20,,,,,0.0000238,3,14
3.21E-05,24,21,,,,,0.0000237,3,14
3.10E-05,24,23,,,,,0.0000237,15,15
3.17E-05,24,25,,,,,0.0000341,15,15
3.15E-05,24,26,,,,,0.0000238,15,15
3.21E-05,24,26,,,,,0.0000233,15,15
2.37E-05,24,26,,,,,0.0000234,15,15
2.35E-05,24,24,,,,,0.0000233,15,15
2.37E-05,24,25,,,,,0.0000302,15,15
7.13E-05,24,25,,,,,0.0000964,15,15
2.40E-05,24,26,,,,,0.0000291,15,15
2.70E-05,24,29,,,,,0.0000305,15,15
2.92E-05,24,30,,,,,0.0000288,15,15
2.89E-05,24,30,,,,,0.0000234,15,15
2.64E-05,24,29,,,,,0.0000233,15,15
2.70E-05,24,27,,,,,0.0000233,15,15
3.59E-05,24,26,,,,,0.0000232,15,15
2.38E-05,24,25,,,,,0.0000234,15,15
2.37E-05,24,19,,,,,0.0000354,15,15
2.34E-05,24,21,,,,,0.0000235,15,15
2.34E-05,24,21,,,,,0.0000266,15,15
2.34E-05,24,20,,,,,0.0000237,15,15
2.33E-05,24,20,,,,,0.0000237,15,15
2.36E-05,24,19,,,,,0.0000246,15,15
2.34E-05,24,19,,,,,0.0000235,15,15
2.41E-05,24,17,,,,,0.0004955,15,15
2.38E-05,24,16,,,,,0.0000388,15,15
2.69E-05,24,16,,,,,0.0000231,15,15
2.38E-05,24,16,,,,,0.0000318,15,15
2.34E-05,24,16,,,,,0.0000292,15,15
2.88E-05,24,16,,,,,0.0000293,15,15
3.35E-05,24,17,,,,,0.0000233,15,15
2.45E-05,24,17,,,,,0.0000234,15,15
2.76E-05,24,11,,,,,0.0000236,15,15
2.73E-05,24,12,,,,,0.0000238,15,15
2.80E-05,24,13,,,,,0.0000235,15,15
2.91E-05,24,14,,,,,0.0000234,15,15
3.01E-05,24,15,,,,,0.0000242,15,15
3.02E-05,24,15,,,,,0.0000322,15,15
0.0002766,24,18,,,,,0.0000237,15,15
2.94E-05,24,18,,,,,0.0000236,15,15
3.05E-05,24,19,,,,,0.0000236,15,15
2.99E-05,24,19,,,,,0.0000237,15,15
3.04E-05,24,20,,,,,0.0000236,15,15
3.09E-05,24,20,,,,,0.0000236,15,15
3.04E-05,24,22,,,,,0.0000243,15,15
2.93E-05,24,24,,,,,0.0001209,15,15
2.39E-05,24,24,,,,,0.0000234,15,15
3.32E-05,24,24,,,,,0.0000232,15,15
3.17E-05,24,23,,,,,0.0000234,15,15
0.0001313,24,23,,,,,0.0000233,15,15
3.27E-05,24,22,,,,,0.0000233,15,15
3.14E-05,24,20,,,,,0.0000235,15,15
3.17E-05,24,16,,,,,0.0000235,15,15
3.10E-05,24,18,,,,,0.0000339,15,15
2.36E-05,24,18,,,,,0.0000344,15,15
2.34E-05,24,18,,,,,0.0000244,15,15
2.32E-05,24,18,,,,,0.0000307,15,15
4.56E-05,24,20,,,,,0.0000235,15,15
0.0001311,24,20,,,,,0.0000234,15,15
4.12E-05,24,19,,,,,0.0000441,15,15
4.35E-05,24,19,,,,,0.0000235,15,15
6.12E-05,24,18,,,,,0.0000234,15,15
4.67E-05,24,18,,,,,0.0000232,15,15
2.34E-05,24,16,,,,,0.0000233,15,15
2.33E-05,24,14,,,,,0.0000367,15,15
2.35E-05,24,16,,,,,0.000032,15,15
2.37E-05,24,16,,,,,0.0000242,15,15
2.33E-05,24,19,,,,,0.0000238,15,15
2.34E-05,24,17,,,,,0.000035,15,15
2.32E-05,24,21,,,,,0.0000326,15,15
2.34E-05,24,21,,,,,0.000031,15,15
2.33E-05,24,21,,,,,0.0000233,15,15
2.35E-05,24,21,,,,,0.0000232,15,15
2.34E-05,24,21,,,,,0.0000233,15,15
2.31E-05,24,20,,,,,0.0000233,15,15
2.34E-05,24,18,,,,,0.0000232,15,15
2.42E-05,24,19,,,,,0.0000302,15,15
2.37E-05,24,20,,,,,0.0000282,15,15
2.60E-05,24,21,,,,,0.0000234,15,15
2.36E-05,24,22,,,,,0.0000232,15,15
2.36E-05,24,22,,,,,0.0000236,15,15
2.37E-05,24,23,,,,,0.0000292,15,15
2.33E-05,24,23,,,,,0.0000232,15,15
2.33E-05,24,23,,,,,0.0000232,15,15
2.33E-05,24,23,,,,,0.0000233,15,15
2.35E-05,24,23,,,,,0.0000231,15,15
2.37E-05,24,23,,,,,0.0000234,15,15
2.38E-05,24,24,,,,,0.0000232,15,15
2.34E-05,24,25,,,,,0.0000254,15,15
2.36E-05,24,25,,,,,0.0000236,15,15
3.18E-05,24,24,,,,,0.0000299,15,15
3.48E-05,24,24,,,,,0.0000301,15,15
3.10E-05,24,24,,,,,0.0000238,15,15
2.41E-05,24,27,,,,,0.0000236,15,15
2.39E-05,24,27,,,,,0.0000239,15,15
2.38E-05,24,28,,,,,0.0000238,15,15
2.95E-05,24,27,,,,,0.0000234,15,15
2.83E-05,24,29,,,,,0.0000235,15,15
2.75E-05,24,30,,,,,0.0000236,15,15
2.92E-05,24,27,,,,,0.0000235,24,15
2.42E-05,24,26,,,,,0.0000234,24,15
2.39E-05,24,26,,,,,0.0000306,24,15
3.12E-05,24,25,,,,,0.0000232,24,15
2.34E-05,24,27,,,,,0.0000233,24,15
2.32E-05,24,27,,,,,0.0000232,24,15
2.98E-05,24,25,,,,,0.0000231,24,15
2.92E-05,24,29,,,,,0.0000233,24,15
2.96E-05,24,28,,,,,0.0000304,24,15
2.37E-05,24,29,,,,,0.0000306,24,15
2.34E-05,24,23,,,,,0.0000299,24,15
2.35E-05,24,23,,,,,0.0000301,24,15
2.34E-05,24,23,,,,,0.0000376,24,15
3.24E-05,24,20,,,,,0.0000233,24,15
3.19E-05,24,20,,,,,0.0000238,24,15
3.24E-05,24,20,,,,,0.0000235,24,15
9.02E-05,24,20,,,,,0.0000235,24,15
2.38E-05,24,24,,,,,0.000031,24,15
2.37E-05,24,22,,,,,0.0000278,24,15
2.36E-05,24,23,,,,,0.0000234,24,15
2.36E-05,24,24,,,,,0.0000293,24,15
2.37E-05,24,24,,,,,0.0000265,24,15
2.34E-05,24,25,,,,,0.0000235,24,15
2.93E-05,24,26,,,,,0.0000233,24,15
3.08E-05,24,26,,,,,0.0000234,24,15
2.35E-05,24,26,,,,,0.0000233,24,15
2.34E-05,24,25,,,,,0.0000232,24,15
2.33E-05,24,25,,,,,0.0000236,24,15
2.34E-05,24,25,,,,,0.0000233,24,15
2.31E-05,24,27,,,,,0.0000238,24,15
2.33E-05,24,25,,,,,0.0000309,24,15
2.32E-05,24,26,,,,,0.0000309,24,15
2.33E-05,24,26,,,,,0.0000317,24,15
3.41E-05,24,27,,,,,0.0000234,24,15
3.50E-05,24,27,,,,,0.0000234,24,15
2.38E-05,24,27,,,,,0.0000233,24,15
2.77E-05,24,29,,,,,0.0000235,24,15
2.33E-05,24,30,,,,,0.0000239,24,15
2.34E-05,24,30,,,,,0.0000238,24,15
3.16E-05,24,28,,,,,0.0000343,24,15
2.87E-05,24,29,,,,,0.0000301,24,15
2.35E-05,24,26,,,,,0.0000302,24,15
2.33E-05,24,25,,,,,0.000032,24,15
3.20E-05,24,25,,,,,0.0000236,24,15
3.52E-05,24,26,,,,,0.0000335,24,15
2.34E-05,24,27,,,,,0.0000308,24,15
2.33E-05,24,25,,,,,0.0000299,24,15
3.32E-05,24,24,,,,,0.00003,24,15
3.45E-05,24,24,,,,,0.000031,24,15
2.40E-05,24,24,,,,,0.0000235,24,15
2.38E-05,24,25,,,,,0.0000234,24,15
2.35E-05,24,25,,,,,0.0000235,24,15
2.94E-05,24,25,,,,,0.0000235,24,15
3.25E-05,24,22,,,,,0.0000415,24,15
3.15E-05,24,22,,,,,0.000024,24,15
2.95E-05,24,21,,,,,0.0000238,24,15
2.96E-05,24,21,,,,,0.0000235,24,15
2.69E-05,24,21,,,,,0.0000235,24,15
2.70E-05,24,19,,,,,0.0000234,24,15
2.36E-05,24,17,,,,,0.0000233,24,15
2.33E-05,24,17,,,,,0.0000233,24,15
2.35E-05,24,18,,,,,0.0000234,24,15
2.42E-05,24,18,,,,,0.0000305,24,15
2.34E-05,24,18,,,,,0.0000297,24,15
2.33E-05,24,21,,,,,0.0000309,24,15
2.32E-05,24,24,,,,,0.000035,24,15
2.35E-05,24,26,,,,,0.0000296,24,15
2.32E-05,24,26,,,,,0.0000334,24,15
2.33E-05,24,26,,,,,0.0000235,24,15
2.94E-05,24,25,,,,,0.0000301,10,15
2.94E-05,24,25,,,,,0.0000281,10,15
3.44E-05,24,25,,,,,0.0000281,10,15
2.36E-05,24,25,,,,,0.0000279,10,15
2.38E-05,24,22,,,,,0.000028,10,15
2.36E-05,24,21,,,,,0.0000235,10,15
2.36E-05,24,22,,,,,0.0000233,10,15
3.55E-05,24,21,,,,,0.0000227,10,15
2.34E-05,24,20,,,,,0.0000235,10,15
2.34E-05,24,19,,,,,0.0000235,10,15
3.15E-05,24,16,,,,,0.0000234,10,15
3.56E-05,24,17,,,,,0.0000235,10,15
3.23E-05,24,18,,,,,0.0000236,10,15
3.04E-05,24,16,,,,,0.0000232,10,15
2.58E-05,24,16,,,,,0.0000326,10,15
2.38E-05,24,16,,,,,0.0000315,10,15
3.20E-05,24,15,,,,,0.0000236,10,15
2.33E-05,24,13,,,,,0.0000236,10,15
2.32E-05,24,17,,,,,0.000031,10,15
2.71E-05,24,18,,,,,0.0000306,10,15
2.35E-05,24,19,,,,,0.0000314,10,15
2.33E-05,24,18,,,,,0.0000237,10,15
2.36E-05,24,18,,,,,0.0000238,10,15
2.34E-05,24,18,,,,,0.0000231,10,15
2.35E-05,24,18,,,,,0.0000261,10,15
9.59E-05,24,19,,,,,0.0000235,10,15
4.37E-05,24,16,,,,,0.0000234,10,15
2.36E-05,24,15,,,,,0.0000243,10,15
2.33E-05,24,14,,,,,0.000023,10,15
2.48E-05,24,13,,,,,0.0000233,10,15
2.34E-05,24,16,,,,,0.0000231,10,15
2.34E-05,24,16,,,,,0.0000232,10,15
2.33E-05,24,16,,,,,0.0000235,10,15
3.35E-05,24,15,,,,,0.0000329,10,15
3.08E-05,24,15,,,,,0.0000235,10,15
2.99E-05,24,15,,,,,0.0000233,10,15
3.00E-05,24,15,,,,,0.0000234,10,15
3.03E-05,24,16,,,,,0.0000234,10,15
2.33E-05,24,14,,,,,0.0000234,10,15
2.34E-05,24,14,,,,,0.0000237,10,15
3.11E-05,24,14,,,,,0.000111,10,15
3.10E-05,24,15,,,,,0.0000235,10,15
2.36E-05,24,16,,,,,0.0000235,10,15
2.33E-05,24,16,,,,,0.0000234,10,15
2.33E-05,24,16,,,,,0.0000236,10,15
2.40E-05,24,16,,,,,0.0000235,10,15
2.35E-05,24,15,,,,,0.0000318,10,15
2.34E-05,24,16,,,,,0.0000313,10,15
2.34E-05,24,15,,,,,0.0000234,10,15
2.34E-05,24,16,,,,,0.0000234,10,15
2.38E-05,24,14,,,,,0.0000231,10,15
2.33E-05,24,12,,,,,0.0000235,10,15
2.66E-05,24,11,,,,,0.0000298,10,15
2.35E-05,24,14,,,,,0.00003,10,15
2.42E-05,24,13,,,,,0.0000232,10,15
2.34E-05,24,12,,,,,0.0000326,10,15
2.34E-05,24,13,,,,,0.0000239,10,15
2.34E-05,24,13,,,,,0.0000235,10,15
2.37E-05,24,14,,,,,0.0000382,10,15
2.33E-05,24,13,,,,,0.0000237,10,15
2.38E-05,24,14,,,,,0.0000237,10,15
2.36E-05,24,14,,,,,0.0000237,10,15
2.35E-05,24,15,,,,,0.0000234,10,15
2.35E-05,24,15,,,,,0.0000282,10,15
4.15E-05,24,15,,,,,0.0000305,10,15
2.38E-05,24,16,,,,,0.0000234,10,15
2.40E-05,24,15,,,,,0.0000234,10,15
2.38E-05,24,15,,,,,0.0000232,10,15
2.35E-05,24,15,,,,,0.0000234,10,15
2.35E-05,24,15,,,,,0.0000243,10,15
2.34E-05,24,15,,,,,0.0000232,10,15
2.34E-05,24,16,,,,,0.0000233,10,15
2.41E-05,24,14,,,,,0.0000269,10,15
2.35E-05,24,14,,,,,0.0000277,10,15
2.33E-05,24,13,,,,,0.0000275,10,15
2.33E-05,24,15,,,,,0.0000277,10,15
3.56E-05,24,13,,,,,0.0000234,10,15
2.41E-05,24,12,,,,,0.0000232,10,15
2.38E-05,24,13,,,,,0.0000236,10,15
3.10E-05,24,11,,,,,0.0000233,10,15
3.27E-05,24,11,,,,,0.0000329,10,15
3.59E-05,24,11,,,,,0.0000303,10,15
2.38E-05,24,9,,,,,0.0000284,10,15
3.20E-05,24,8,,,,,0.0000234,10,15
3.16E-05,24,6,,,,,0.0000309,10,15
3.08E-05,24,6,,,,,0.0000533,10,15
3.74E-05,24,6,,,,,0.0000303,10,15
2.36E-05,24,9,,,,,0.0000298,10,15
2.33E-05,24,10,,,,,0.0000302,10,15
2.34E-05,24,10,,,,,0.0000303,10,15
2.34E-05,24,11,,,,,0.0000306,10,15
2.34E-05,24,11,,,,,0.0000334,10,15
3.06E-05,24,11,,,,,0.000033,10,15
2.35E-05,24,10,,,,,0.0000326,10,15
2.34E-05,24,10,,,,,0.0000336,10,15
3.25E-05,24,9,,,,,0.0000307,10,15
2.32E-05,24,9,,,,,0.0000319,10,15
3.00E-05,24,6,,,,,0.0000306,10,15
2.34E-05,24,6,,,,,0.0000304,10,15
2.34E-05,24,6,,,,,0.0000234,10,15
2.32E-05,24,5,,,,,0.0000236,10,15
2.33E-05,24,5,,,,,0.0000327,10,15
2.32E-05,24,5,,,,,0.0000336,10,15
2.40E-05,24,7,,,,,0.0000327,10,15
2.34E-05,24,7,,,,,0.0000242,10,15
2.82E-05,24,8,,,,,0.0000301,10,15
2.35E-05,24,7,,,,,0.0000303,10,15
2.34E-05,24,7,,,,,0.0000297,10,15
2.33E-05,24,7,,,,,0.0000292,10,15
2.34E-05,24,8,,,,,0.0000234,10,15
2.36E-05,24,9,,,,,0.0000794,10,15
2.37E-05,24,9,,,,,0.0000302,10,15
2.32E-05,24,9,,,,,0.0000292,10,15
2.33E-05,24,9,,,,,0.0000264,10,15
2.34E-05,24,9,,,,,0.0000236,10,15
2.33E-05,24,9,,,,,0.0000233,10,15
3.00E-05,24,11,,,,,0.0000237,10,15
2.95E-05,24,12,,,,,0.0000367,10,15
2.92E-05,24,12,,,,,0.0000308,10,15
3.04E-05,24,12,,,,,0.0000328,10,15
2.34E-05,24,11,,,,,0.0000234,10,15
2.33E-05,24,11,,,,,0.0000234,10,15
3.51E-05,24,10,,,,,0.0000232,10,15
2.36E-05,24,11,,,,,0.0000233,10,15
2.33E-05,24,11,,,,,0.0000234,10,15
2.34E-05,24,10,,,,,0.0000234,10,15
2.33E-05,24,10,,,,,0.0000234,10,15
2.33E-05,24,12,,,,,0.0000336,10,15
2.33E-05,24,11,,,,,0.0000356,10,15
2.33E-05,24,11,,,,,0.0000377,10,15
2.33E-05,24,12,,,,,0.0000237,10,15
2.36E-05,24,12,,,,,0.0000237,10,15
2.35E-05,24,11,,,,,0.0000236,10,15
2.36E-05,24,11,,,,,0.0000235,10,15
2.37E-05,24,11,,,,,0.0000325,10,15
2.35E-05,24,11,,,,,0.00003,10,15
2.33E-05,24,10,,,,,0.000047,10,15
2.35E-05,24,10,,,,,0.0000239,10,15
2.88E-05,24,6,,,,,0.0000237,10,15
2.36E-05,24,5,,,,,0.0000236,10,15
2.36E-05,24,8,,,,,0.0000235,10,15
2.33E-05,24,9,,,,,0.0000237,10,15
2.35E-05,24,8,,,,,0.0000306,10,15
0.0001791,24,4,,,,,0.0000236,10,15
2.99E-05,24,2,,,,,0.0000306,10,15
2.37E-05,24,1,,,,,0.0000234,10,15
0.0001126,24,3,,,,,0.0000233,10,15
0.0001003,24,3,,,,,0.0000233,10,15
9.64E-05,24,4,,,,,0.0000236,10,15
3.02E-05,24,6,,,,,0.0000279,10,15
2.37E-05,24,5,,,,,0.000029,10,15
2.34E-05,24,4,,,,,0.0000319,10,15
3.93E-05,24,5,,,,,0.0000309,10,15
2.35E-05,24,4,,,,,0.0000302,10,15
3.25E-05,24,3,,,,,0.0000294,10,15
3.25E-05,24,4,,,,,0.0000301,10,15
2.37E-05,24,5,,,,,0.0000339,10,15
2.38E-05,24,5,,,,,0.0000282,10,15
2.35E-05,24,5,,,,,0.0000235,10,15
2.34E-05,24,4,,,,,0.0000236,10,15
2.34E-05,24,3,,,,,0.0000287,10,15
2.34E-05,24,1,,,,,0.0000305,10,15
3.22E-05,24,2,,,,,0.0000234,3,15
3.21E-05,24,2,,,,,0.0000235,3,15
2.38E-05,24,1,,,,,0.0000237,3,15
2.36E-05,24,2,,,,,0.0000237,3,15
2.37E-05,24,3,,,,,0.0000236,3,15
2.76E-05,24,5,,,,,0.0000235,3,15
9.53E-05,24,3,,,,,0.0000236,3,15
3.17E-05,24,3,,,,,0.0000232,3,15
2.36E-05,24,2,,,,,0.0000233,3,15
2.37E-05,24,3,,,,,0.0000232,3,15
2.37E-05,24,3,,,,,0.0000238,3,15
2.36E-05,24,3,,,,,0.0000236,3,15
2.41E-05,24,3,,,,,0.0000235,3,15
2.42E-05,24,1,,,,,0.0000304,3,15
2.35E-05,24,1,,,,,0.0000236,3,15
2.35E-05,24,3,,,,,0.0000235,3,15
3.08E-05,24,5,,,,,0.0000237,3,15
2.90E-05,24,3,,,,,0.0000315,3,15
2.37E-05,24,2,,,,,0.0000306,3,15
2.35E-05,24,1,,,,,0.0000344,3,15
2.34E-05,24,1,,,,,0.0000234,3,15
2.34E-05,24,7,,,,,0.0000235,3,15
2.33E-05,24,8,,,,,0.0000233,3,15
3.21E-05,24,9,,,,,0.0000236,3,15
2.35E-05,24,8,,,,,0.0000301,3,15
2.58E-05,24,9,,,,,0.0000233,3,15
3.14E-05,24,9,,,,,0.0000233,3,15
2.38E-05,24,7,,,,,0.0000233,3,15
2.34E-05,24,5,,,,,0.0000302,3,15
2.35E-05,24,6,,,,,0.0000305,3,15
2.34E-05,24,4,,,,,0.0000308,3,15
2.34E-05,24,4,,,,,0.0000337,3,15
2.35E-05,24,5,,,,,0.0000233,3,15
2.32E-05,24,5,,,,,0.0000233,3,15
2.34E-05,24,5,,,,,0.0000233,3,15
3.95E-05,24,4,,,,,0.0000299,3,15
4.78E-05,24,5,,,,,0.00003,3,15
3.95E-05,24,5,,,,,0.0000306,3,15
3.04E-05,24,5,,,,,0.0000235,3,15
3.52E-05,24,9,,,,,0.0000302,3,15
3.06E-05,24,9,,,,,0.0000237,3,15
5.51E-05,24,7,,,,,0.0000302,3,15
3.18E-05,24,9,,,,,0.0000302,3,15
3.12E-05,24,9,,,,,0.0000232,3,15
3.36E-05,24,11,,,,,0.0000233,3,15
9.58E-05,24,12,,,,,0.0000302,3,15
3.15E-05,24,12,,,,,0.0000302,3,15
7.85E-05,24,13,,,,,0.00003,3,15
3.00E-05,24,12,,,,,0.0000304,3,15
3.05E-05,24,14,,,,,0.0000299,3,15
2.99E-05,24,11,,,,,0.0000303,3,15
0.0002489,24,12,,,,,0.0000234,3,15
3.11E-05,24,6,,,,,0.0000234,3,15
2.36E-05,24,5,,,,,0.0000235,3,15
2.34E-05,24,6,,,,,0.0000234,3,15
2.33E-05,24,5,,,,,0.0000235,3,15
2.34E-05,24,7,,,,,0.0000308,3,15
2.34E-05,24,11,,,,,0.0000311,3,15
2.34E-05,24,9,,,,,0.0000282,3,15
2.34E-05,24,9,,,,,0.0000307,3,15
2.35E-05,24,7,,,,,0.0000235,3,15
2.33E-05,24,7,,,,,0.0000236,3,15
2.99E-05,24,6,,,,,0.0000238,3,15
3.28E-05,24,7,,,,,0.0000238,3,15
3.26E-05,24,7,,,,,0.0000306,3,15
2.37E-05,24,5,,,,,0.0000569,15,16
3.84E-05,24,6,,,,,0.0000239,15,16
3.74E-05,24,7,,,,,0.000031,15,16
3.63E-05,24,8,,,,,0.0000231,15,16
3.40E-05,24,7,,,,,0.0000231,15,16
2.95E-05,24,7,,,,,0.0000233,15,16
3.00E-05,24,5,,,,,0.0000235,15,16
2.95E-05,24,6,,,,,0.0000238,15,16
3.83E-05,24,6,,,,,0.0000233,15,16
3.27E-05,24,6,,,,,0.0000315,15,16
4.12E-05,24,6,,,,,0.0000239,15,16
2.75E-05,24,6,,,,,0.0000235,15,16
4.87E-05,24,5,,,,,0.0000324,15,16
0.000194,24,8,,,,,0.0000303,15,16
3.10E-05,24,9,,,,,0.0000233,15,16
2.88E-05,24,9,,,,,0.0000303,15,16
2.83E-05,24,9,,,,,0.0000297,15,16
7.22E-05,24,10,,,,,0.0000356,15,16
2.85E-05,24,10,,,,,0.0000233,15,16
2.75E-05,24,10,,,,,0.0000235,15,16
2.82E-05,24,8,,,,,0.0000232,15,16
3.18E-05,24,8,,,,,0.0000232,15,16
2.89E-05,24,7,,,,,0.0000236,15,16
2.78E-05,24,7,,,,,0.0000236,15,16
3.19E-05,24,6,,,,,0.0000236,15,16
3.02E-05,24,6,,,,,0.0000233,15,16
3.03E-05,24,7,,,,,0.0000233,15,16
2.99E-05,24,7,,,,,0.0000235,15,16
3.04E-05,24,7,,,,,0.0000304,15,16
2.98E-05,24,7,,,,,0.0000233,15,16
2.96E-05,24,7,,,,,0.0000232,15,16
2.98E-05,24,7,,,,,0.0000232,15,16
2.88E-05,24,8,,,,,0.0000232,15,16
2.98E-05,24,8,,,,,0.0000235,15,16
2.82E-05,24,7,,,,,0.0000236,15,16
2.78E-05,24,7,,,,,0.0000233,15,16
2.88E-05,24,6,,,,,0.0000305,15,16
2.93E-05,24,5,,,,,0.0000235,15,16
2.87E-05,24,4,,,,,0.0000238,15,16
2.88E-05,24,2,,,,,0.0000338,15,16
2.80E-05,24,1,,,,,0.0000335,15,16
2.86E-05,24,1,,,,,0.000033,15,16
2.88E-05,24,1,,,,,0.0000375,15,16
2.86E-05,24,1,,,,,0.0000346,15,16
2.82E-05,24,2,,,,,0.0000321,15,16
2.87E-05,24,3,,,,,0.0000356,15,16
2.84E-05,24,3,,,,,0.0000356,15,16
3.88E-05,24,3,,,,,0.0000243,15,16
0.0001533,24,2,,,,,0.0000237,15,16
3.13E-05,24,2,,,,,0.0000232,15,16
2.86E-05,24,3,,,,,0.0000232,15,16
2.99E-05,24,2,,,,,0.0000233,15,16
3.68E-05,24,4,,,,,0.0000233,15,16
3.54E-05,24,5,,,,,0.0000247,15,16
2.94E-05,24,3,,,,,0.0000236,15,16
2.89E-05,24,1,,,,,0.0000235,15,16
2.82E-05,24,2,,,,,0.0000233,15,16
2.91E-05,24,2,,,,,0.0000234,15,16
3.35E-05,24,1,,,,,0.000033,15,16
3.60E-05,24,4,,,,,0.0000232,15,16
2.81E-05,24,6,,,,,0.000023,15,16
2.81E-05,24,6,,,,,0.0000283,15,16
2.78E-05,24,6,,,,,0.0000303,15,16
2.97E-05,24,6,,,,,0.0000233,15,16
