cas operacie,index prvku,dlzka zoznamu,,,,,,,
8.47E-05,0,2,,,,,0.0001089,0,4
8.39E-05,0,3,,,,,0.0000843,0,4
0.0001212,0,4,,,,,0.0000844,0,4
8.75E-05,0,4,,,,,0.0000837,0,4
8.50E-05,0,5,,,,,0.0000865,0,4
9.06E-05,0,5,,,,,0.0000832,0,4
8.34E-05,0,4,,,,,0.0000941,0,4
8.38E-05,0,5,,,,,0.000084,0,4
8.39E-05,0,5,,,,,0.0000841,0,4
8.39E-05,0,3,,,,,0.000084,0,4
0.0001242,0,5,,,,,0.0000858,0,4
8.41E-05,0,7,,,,,0.0000837,0,4
8.74E-05,0,5,,,,,0.0000844,0,4
0.0001165,0,6,,,,,0.0000846,0,4
8.47E-05,0,4,,,,,0.0000852,0,4
9.42E-05,0,5,,,,,0.0000936,0,4
8.55E-05,0,2,,,,,0.0000893,0,4
8.39E-05,0,1,,,,,0.0000846,0,4
8.54E-05,0,1,,,,,0.000122,0,4
8.39E-05,0,1,,,,,0.0000842,0,4
9.09E-05,0,2,,,,,0.0000837,0,4
8.59E-05,0,2,,,,,0.0000852,0,4
8.41E-05,0,8,,,,,0.0000849,0,4
9.69E-05,0,6,,,,,0.0001459,0,4
8.46E-05,0,7,,,,,0.0001324,0,4
8.41E-05,0,11,,,,,0.0000888,0,4
9.41E-05,0,9,,,,,0.0000836,0,4
8.44E-05,0,11,,,,,0.0000834,0,4
8.40E-05,0,13,,,,,0.0000853,0,4
8.47E-05,0,13,,,,,0.0000848,0,4
8.91E-05,0,9,,,,,0.0001127,0,4
8.48E-05,0,8,,,,,0.0001185,0,4
8.49E-05,0,8,,,,,0.0000842,0,4
8.36E-05,0,8,,,,,0.0000927,0,4
8.30E-05,0,10,,,,,0.0000833,0,4
8.39E-05,0,9,,,,,0.0000837,0,4
9.10E-05,0,10,,,,,0.0000899,0,4
9.09E-05,0,7,,,,,0.0000842,0,4
8.64E-05,0,8,,,,,0.0000935,0,4
8.39E-05,0,5,,,,,0.0000839,0,4
8.41E-05,0,5,,,,,0.000084,0,4
8.39E-05,0,3,,,,,0.0000868,0,4
8.36E-05,0,2,,,,,0.000088,0,4
8.35E-05,0,7,,,,,0.0000838,0,4
8.37E-05,0,5,,,,,0.0001611,0,4
8.34E-05,0,4,,,,,0.0000839,0,4
8.43E-05,0,5,,,,,0.0000882,0,4
8.36E-05,0,4,,,,,0.0000832,0,4
8.38E-05,0,4,,,,,0.0000835,0,4
8.36E-05,0,2,,,,,0.000084,0,4
0.0001654,0,2,,,,,0.0000901,0,4
9.19E-05,0,1,,,,,0.0000842,0,4
2.50E-05,0,0,,,,,0.0000857,0,4
9.21E-05,0,2,,,,,0.0000854,0,4
8.42E-05,0,1,,,,,0.0000839,0,4
8.37E-05,0,2,,,,,0.0000919,0,4
8.37E-05,0,1,,,,,0.0000836,0,4
8.44E-05,0,3,,,,,0.0000919,0,4
9.10E-05,0,2,,,,,0.0000839,0,4
8.39E-05,0,1,,,,,0.0000837,0,4
2.59E-05,0,0,,,,,0.0000848,0,4
2.47E-05,0,0,,,,,0.0000843,0,4
8.37E-05,0,2,,,,,0.0000875,0,4
8.36E-05,0,1,,,,,0.0000837,0,4
2.46E-05,0,0,,,,,0.0000832,0,4
8.67E-05,0,2,,,,,0.0001125,0,4
2.57E-05,0,0,,,,,0.0000836,0,4
8.42E-05,0,8,,,,,0.0000841,0,4
8.36E-05,0,7,,,,,0.0001216,0,4
8.54E-05,0,7,,,,,0.0000871,0,4
8.99E-05,0,6,,,,,0.0000843,0,4
0.0001328,0,3,,,,,0.000084,0,4
0.0002812,0,2,,,,,0.0000854,0,4
0.0001132,0,2,,,,,0.0000834,0,4
8.97E-05,0,5,,,,,0.0000839,0,4
8.40E-05,0,6,,,,,0.0000924,0,4
0.0001081,0,7,,,,,0.0000851,0,4
9.23E-05,0,6,,,,,0.0000847,0,4
9.25E-05,0,5,,,,,0.0001033,0,4
0.0001266,0,4,,,,,0.0001681,0,4
8.55E-05,0,5,,,,,0.0000843,0,4
9.04E-05,0,12,,,,,0.0000837,0,4
8.43E-05,0,13,,,,,0.0000949,0,4
8.52E-05,0,11,,,,,0.0000836,0,4
8.50E-05,0,9,,,,,0.0000843,0,4
8.44E-05,0,10,,,,,0.0001079,0,4
0.0001135,0,14,,,,,0.0000838,0,4
8.42E-05,0,11,,,,,0.0000918,0,4
8.47E-05,0,10,,,,,0.0000892,0,4
8.39E-05,0,12,,,,,0.0000851,0,4
8.56E-05,0,11,,,,,0.0000834,0,4
8.56E-05,0,11,,,,,0.0000841,0,4
8.50E-05,0,14,,,,,0.0000842,0,4
8.47E-05,0,13,,,,,0.000084,0,4
8.49E-05,0,9,,,,,0.0000832,0,4
0.0001196,0,9,,,,,0.0000841,0,4
0.0001093,0,7,,,,,0.0000898,0,5
9.45E-05,0,9,,,,,0.000098,0,5
8.44E-05,0,11,,,,,0.0001694,0,5
8.98E-05,0,8,,,,,0.0001716,0,5
8.49E-05,0,5,,,,,0.0000931,0,5
8.49E-05,0,2,,,,,0.0001726,0,5
8.59E-05,0,5,,,,,0.0000837,0,5
0.0001134,0,2,,,,,0.0000835,0,5
8.54E-05,0,1,,,,,0.0000844,0,5
0.0001118,0,1,,,,,0.0000851,0,5
8.47E-05,0,2,,,,,0.0001237,0,5
0.000144,0,2,,,,,0.000085,0,5
8.55E-05,0,1,,,,,0.0001811,0,5
3.50E-05,0,0,,,,,0.0000843,0,5
2.50E-05,0,0,,,,,0.000085,0,5
8.31E-05,0,2,,,,,0.0000906,0,5
8.30E-05,0,3,,,,,0.0000838,0,5
8.34E-05,0,4,,,,,0.0000839,0,5
8.35E-05,0,4,,,,,0.0001242,0,5
0.0001637,0,8,,,,,0.0000874,0,5
8.33E-05,0,7,,,,,0.0000942,0,5
0.0001128,0,4,,,,,0.0000839,0,5
8.52E-05,0,5,,,,,0.0000841,0,5
8.52E-05,0,5,,,,,0.0000837,0,5
8.36E-05,0,5,,,,,0.0000843,0,5
8.43E-05,0,4,,,,,0.0000897,0,5
8.37E-05,0,4,,,,,0.0000925,0,5
8.36E-05,0,1,,,,,0.0000855,0,5
2.46E-05,0,0,,,,,0.0000849,0,5
8.34E-05,0,1,,,,,0.0000859,0,5
8.40E-05,0,1,,,,,0.0000852,0,5
8.99E-05,0,6,,,,,0.0000852,0,5
8.34E-05,0,11,,,,,0.0000836,0,5
8.34E-05,0,10,,,,,0.0000834,0,5
8.51E-05,0,8,,,,,0.0000868,0,5
0.000113,0,7,,,,,0.0000847,0,5
0.0001067,0,6,,,,,0.0000843,0,5
0.0001218,0,3,,,,,0.0000885,0,5
8.54E-05,0,1,,,,,0.0000858,0,5
0.0001228,0,2,,,,,0.0000833,0,5
2.55E-05,0,0,,,,,0.000084,0,5
2.57E-05,0,0,,,,,0.0000904,0,5
8.35E-05,0,3,,,,,0.0000836,0,5
8.38E-05,0,2,,,,,0.0000838,0,5
8.36E-05,0,4,,,,,0.0000838,0,5
8.50E-05,0,7,,,,,0.0001265,0,5
9.07E-05,0,6,,,,,0.0000843,0,5
8.44E-05,0,3,,,,,0.0001015,0,5
8.50E-05,0,2,,,,,0.0001098,0,5
8.38E-05,0,1,,,,,0.0000851,0,5
8.42E-05,0,2,,,,,0.0000843,0,5
8.84E-05,0,3,,,,,0.0000839,0,5
8.34E-05,0,5,,,,,0.0001682,0,5
8.30E-05,0,4,,,,,0.0000835,0,5
8.68E-05,0,5,,,,,0.000093,0,5
8.39E-05,0,1,,,,,0.000085,0,5
8.42E-05,0,4,,,,,0.0000934,0,5
8.35E-05,0,3,,,,,0.0000839,0,5
8.35E-05,0,1,,,,,0.000085,0,5
9.38E-05,0,1,,,,,0.0000838,0,5
8.45E-05,0,1,,,,,0.0000889,0,5
3.09E-05,0,0,,,,,0.0000848,0,5
8.40E-05,0,1,,,,,0.0000844,0,5
8.38E-05,0,2,,,,,0.0000844,0,5
0.0002575,0,2,,,,,0.0000839,0,5
8.48E-05,0,1,,,,,0.0000863,0,5
2.46E-05,0,0,,,,,0.0000849,0,5
8.36E-05,0,1,,,,,0.0000842,0,5
3.17E-05,0,0,,,,,0.000107,0,5
8.42E-05,0,2,,,,,0.0000831,0,5
9.19E-05,0,3,,,,,0.0000858,0,5
8.74E-05,0,3,,,,,0.0000842,0,5
0.0001091,0,4,,,,,0.000085,0,5
0.0001141,0,3,,,,,0.0000847,0,5
2.44E-05,0,0,,,,,0.000085,0,5
2.65E-05,0,0,,,,,0.000113,0,5
8.51E-05,0,8,,,,,0.0000845,0,5
8.47E-05,0,5,,,,,0.000108,0,5
8.86E-05,0,6,,,,,0.0001013,0,5
8.46E-05,0,8,,,,,0.0000837,0,5
8.44E-05,0,6,,,,,0.0000837,0,5
0.0001262,0,6,,,,,0.0000839,0,5
8.43E-05,0,5,,,,,0.0000901,0,5
8.44E-05,0,6,,,,,0.0000847,0,5
8.33E-05,0,3,,,,,0.0000842,0,5
8.85E-05,0,5,,,,,0.0000859,0,5
8.93E-05,0,4,,,,,0.000114,0,5
8.36E-05,0,3,,,,,0.0000982,0,5
8.58E-05,0,5,,,,,0.000113,0,5
8.50E-05,0,4,,,,,0.0000838,0,5
8.37E-05,0,4,,,,,0.0000843,0,5
8.37E-05,0,4,,,,,0.000084,0,5
8.37E-05,0,2,,,,,0.0000873,0,5
9.14E-05,0,2,,,,,0.0000835,0,5
8.43E-05,0,1,,,,,0.000087,0,5
8.55E-05,0,4,,,,,0.0000924,0,5
8.41E-05,0,3,,,,,0.0000841,0,5
8.37E-05,0,6,,,,,0.0000841,0,5
8.86E-05,0,4,,,,,0.0000882,0,5
8.37E-05,0,1,,,,,0.0000843,0,5
2.71E-05,0,0,,,,,0.0000838,0,5
2.47E-05,0,0,,,,,0.0000835,0,5
2.50E-05,0,0,,,,,0.0000911,0,5
2.72E-05,0,0,,,,,0.0000841,0,5
9.30E-05,0,1,,,,,0.000121,0,5
9.11E-05,0,1,,,,,0.0000914,0,5
8.62E-05,0,2,,,,,0.0000844,0,5
8.33E-05,0,5,,,,,0.0000846,0,5
8.33E-05,0,3,,,,,0.0000846,0,5
8.40E-05,0,4,,,,,0.0000843,0,5
8.41E-05,0,1,,,,,0.0001581,0,5
3.11E-05,0,0,,,,,0.0000851,0,5
8.41E-05,0,1,,,,,0.0000881,0,5
8.60E-05,0,2,,,,,0.0000852,0,5
8.42E-05,0,3,,,,,0.0000859,0,5
2.50E-05,0,0,,,,,0.0000863,0,5
9.19E-05,0,2,,,,,0.0000835,0,5
8.40E-05,0,5,,,,,0.0000843,0,5
8.31E-05,0,6,,,,,0.0000844,0,5
8.37E-05,0,9,,,,,0.0000841,0,5
8.37E-05,0,8,,,,,0.0000837,0,5
9.09E-05,0,6,,,,,0.0000839,0,5
8.38E-05,0,6,,,,,0.0000838,0,5
8.33E-05,0,6,,,,,0.0000837,0,5
2.45E-05,0,0,,,,,0.0000839,0,5
0.0001075,0,1,,,,,0.000084,0,5
2.83E-05,0,0,,,,,0.000085,0,5
8.33E-05,0,1,,,,,0.0000868,0,5
8.41E-05,0,2,,,,,0.0000956,0,5
9.04E-05,0,5,,,,,0.0001682,0,6
9.02E-05,0,4,,,,,0.0002078,0,6
8.46E-05,0,3,,,,,0.0001064,0,6
8.51E-05,0,16,,,,,0.0001248,0,6
0.0001878,0,15,,,,,0.0001257,0,6
0.000132,0,18,,,,,0.0001701,0,6
0.0001381,0,23,,,,,0.000169,0,6
9.49E-05,0,27,,,,,0.0001685,0,6
8.95E-05,0,26,,,,,0.0001966,0,6
0.0001352,0,24,,,,,0.0000846,0,6
0.0001215,0,23,,,,,0.000084,0,6
0.000122,0,22,,,,,0.0000834,0,6
8.44E-05,0,26,,,,,0.0000852,0,6
0.0001328,0,25,,,,,0.0001165,0,6
0.0001349,0,27,,,,,0.0000969,0,6
0.0001259,0,26,,,,,0.0000899,0,6
0.0029194,0,26,,,,,0.000084,0,6
0.0001245,0,28,,,,,0.0000923,0,6
9.19E-05,0,29,,,,,0.0000899,0,6
9.07E-05,0,27,,,,,0.0001067,0,6
8.45E-05,0,25,,,,,0.0000907,0,6
8.78E-05,0,22,,,,,0.0000886,0,6
8.45E-05,0,21,,,,,0.0000844,0,6
0.0001266,0,21,,,,,0.0001262,0,6
8.96E-05,0,19,,,,,0.0000844,0,6
8.45E-05,0,16,,,,,0.0000837,0,6
0.0001219,0,16,,,,,0.0000831,0,6
8.49E-05,0,15,,,,,0.0000909,0,6
8.50E-05,0,14,,,,,0.0000838,0,6
8.49E-05,0,16,,,,,0.0000833,0,6
8.42E-05,0,15,,,,,0.0000842,0,6
8.40E-05,0,14,,,,,0.0000846,0,6
8.67E-05,0,19,,,,,0.0001244,0,6
8.42E-05,0,17,,,,,0.0000894,0,6
8.51E-05,0,19,,,,,0.0000849,0,6
8.47E-05,0,20,,,,,0.0000831,0,6
0.0001179,0,25,,,,,0.0001202,0,6
9.51E-05,0,25,,,,,0.0000841,0,6
0.0001304,0,23,,,,,0.0001168,0,6
8.44E-05,0,24,,,,,0.0000868,0,6
8.57E-05,0,25,,,,,0.0000931,0,6
9.69E-05,0,29,,,,,0.0000839,0,6
8.62E-05,0,29,,,,,0.0000838,0,6
8.45E-05,0,28,,,,,0.0000834,0,6
8.40E-05,0,26,,,,,0.0000849,0,6
8.37E-05,0,25,,,,,0.000084,0,6
9.69E-05,0,23,,,,,0.0001054,0,6
8.45E-05,0,27,,,,,0.0000865,0,6
8.42E-05,0,30,,,,,0.000084,0,6
8.38E-05,0,32,,,,,0.0002566,0,6
8.41E-05,0,32,,,,,0.0000851,0,6
8.48E-05,0,36,,,,,0.0000837,0,6
8.41E-05,0,36,,,,,0.0000837,0,6
8.35E-05,0,36,,,,,0.0000862,0,6
8.40E-05,0,35,,,,,0.0001236,0,6
8.35E-05,0,38,,,,,0.0000835,0,6
0.0002345,0,41,,,,,0.0000844,0,6
9.24E-05,0,40,,,,,0.0000844,0,6
8.37E-05,0,41,,,,,0.0000955,0,6
8.37E-05,0,41,,,,,0.0000843,0,6
8.39E-05,0,38,,,,,0.0000842,0,6
8.34E-05,0,39,,,,,0.0001014,0,6
8.45E-05,0,42,,,,,0.0000848,0,6
9.31E-05,0,41,,,,,0.000084,0,6
8.40E-05,0,44,,,,,0.0000853,0,6
8.37E-05,0,45,,,,,0.0000842,0,6
8.35E-05,0,44,,,,,0.0001262,0,6
8.37E-05,0,43,,,,,0.0000917,0,6
8.38E-05,0,48,,,,,0.0000842,0,6
8.36E-05,0,47,,,,,0.0001032,0,6
8.41E-05,0,45,,,,,0.0000845,0,6
8.40E-05,0,44,,,,,0.0000847,0,6
8.60E-05,0,44,,,,,0.0000844,0,6
9.12E-05,0,46,,,,,0.0000834,0,6
8.40E-05,0,45,,,,,0.0000844,0,6
8.37E-05,0,40,,,,,0.000084,0,6
8.39E-05,0,40,,,,,0.0000841,0,6
8.39E-05,0,36,,,,,0.000127,0,6
9.02E-05,0,36,,,,,0.0001547,0,6
8.35E-05,0,33,,,,,0.0000923,0,6
0.0001055,0,33,,,,,0.0001699,0,6
9.69E-05,0,32,,,,,0.000085,0,6
9.13E-05,0,32,,,,,0.0000834,0,6
8.42E-05,0,32,,,,,0.0000837,0,6
8.38E-05,0,33,,,,,0.0000838,0,6
8.39E-05,0,34,,,,,0.0000854,0,6
8.76E-05,0,32,,,,,0.0000838,0,6
0.0003798,0,31,,,,,0.0000832,0,6
8.53E-05,0,31,,,,,0.0000839,0,6
8.43E-05,0,31,,,,,0.000084,0,6
8.45E-05,0,30,,,,,0.0000838,0,6
8.45E-05,0,29,,,,,0.0000839,0,6
8.44E-05,0,28,,,,,0.0000892,0,6
8.46E-05,0,24,,,,,0.0000841,0,6
8.47E-05,0,26,,,,,0.0000912,0,6
8.42E-05,0,25,,,,,0.0000841,0,6
8.37E-05,0,25,,,,,0.0000834,0,6
8.46E-05,0,27,,,,,0.0000843,0,6
8.54E-05,0,26,,,,,0.0000841,0,6
0.0002029,0,27,,,,,0.0000841,0,6
8.39E-05,0,28,,,,,0.0000879,0,6
8.43E-05,0,27,,,,,0.0000849,0,6
8.36E-05,0,33,,,,,0.0000842,0,6
8.32E-05,0,34,,,,,0.0000846,0,6
8.42E-05,0,36,,,,,0.0000844,0,6
9.10E-05,0,34,,,,,0.0000843,0,6
9.26E-05,0,32,,,,,0.0000839,0,6
8.35E-05,0,27,,,,,0.000084,0,6
9.18E-05,0,27,,,,,0.0000836,0,6
8.40E-05,0,24,,,,,0.0000838,0,6
8.36E-05,0,20,,,,,0.0000843,0,6
8.36E-05,0,20,,,,,0.0000843,0,6
8.43E-05,0,19,,,,,0.000084,0,6
9.29E-05,0,16,,,,,0.000086,0,6
8.35E-05,0,16,,,,,0.0001247,0,6
8.43E-05,0,16,,,,,0.0000982,0,6
9.21E-05,0,15,,,,,0.0000841,0,6
9.09E-05,0,10,,,,,0.0000863,0,6
9.04E-05,0,12,,,,,0.0001196,0,7
8.41E-05,0,12,,,,,0.0000883,0,7
8.36E-05,0,10,,,,,0.0001792,0,7
8.56E-05,0,10,,,,,0.0001275,0,7
8.60E-05,0,11,,,,,0.0001997,0,7
9.78E-05,0,9,,,,,0.0001704,0,7
8.32E-05,0,9,,,,,0.0001683,0,7
8.42E-05,0,6,,,,,0.000128,0,7
8.36E-05,0,5,,,,,0.0000843,0,7
8.37E-05,0,4,,,,,0.0001854,0,7
8.36E-05,0,2,,,,,0.0000836,0,7
8.40E-05,0,2,,,,,0.0000922,0,7
2.48E-05,0,0,,,,,0.0000849,0,7
8.49E-05,0,1,,,,,0.0000841,0,7
2.46E-05,0,0,,,,,0.0000846,0,7
8.39E-05,0,1,,,,,0.0000909,0,7
8.48E-05,0,3,,,,,0.0000835,0,7
9.30E-05,0,3,,,,,0.0000836,0,7
0.0001028,0,2,,,,,0.0000854,0,7
0.0001023,0,1,,,,,0.0001081,0,7
3.91E-05,0,0,,,,,0.0001093,0,7
0.0001262,0,1,,,,,0.0000833,0,7
0.0001095,0,2,,,,,0.000113,0,7
0.0001089,0,4,,,,,0.000085,0,7
0.0001089,0,3,,,,,0.0000848,0,7
8.38E-05,0,5,,,,,0.0000843,0,7
8.43E-05,0,4,,,,,0.0001365,0,7
8.48E-05,0,7,,,,,0.0001347,0,7
8.46E-05,0,6,,,,,0.0000832,0,7
8.38E-05,0,5,,,,,0.0000889,0,7
0.0001328,0,18,,,,,0.0000836,0,7
0.0001198,0,18,,,,,0.0000845,0,7
8.44E-05,0,16,,,,,0.0000891,0,7
0.0001636,0,14,,,,,0.0000842,0,7
8.60E-05,0,13,,,,,0.0000857,0,7
8.45E-05,0,14,,,,,0.0000835,0,7
0.0001122,0,13,,,,,0.0000852,0,7
0.0001713,0,10,,,,,0.0004329,0,7
0.0001303,0,8,,,,,0.0000851,0,7
0.0002479,0,11,,,,,0.0000879,0,7
0.0001236,0,9,,,,,0.0001062,0,7
0.000111,0,10,,,,,0.000085,0,7
0.0002578,0,12,,,,,0.0000848,0,7
8.56E-05,0,11,,,,,0.0000838,0,7
8.54E-05,0,10,,,,,0.0000837,0,7
0.0001018,0,10,,,,,0.0000842,0,7
8.42E-05,0,10,,,,,0.0000836,0,7
8.40E-05,0,10,,,,,0.0000836,0,7
8.95E-05,0,9,,,,,0.0000885,0,7
8.45E-05,0,8,,,,,0.0001096,0,7
0.0001202,0,8,,,,,0.0000843,0,7
0.0001169,0,8,,,,,0.0000836,0,7
8.43E-05,0,7,,,,,0.0000846,0,7
0.0001244,0,6,,,,,0.0000833,0,7
0.0001265,0,5,,,,,0.0000933,0,7
0.0001365,0,7,,,,,0.0000838,0,7
0.0001347,0,7,,,,,0.0000844,0,7
0.0001106,0,10,,,,,0.0000841,0,7
0.0001239,0,9,,,,,0.0000839,0,7
0.0001213,0,9,,,,,0.0006891,0,7
8.96E-05,0,10,,,,,0.0000843,0,7
8.43E-05,0,13,,,,,0.0001123,0,7
8.45E-05,0,13,,,,,0.0000839,0,7
9.12E-05,0,12,,,,,0.0000841,0,7
8.48E-05,0,12,,,,,0.0001681,0,7
8.44E-05,0,11,,,,,0.000084,0,7
8.43E-05,0,12,,,,,0.0000836,0,7
8.36E-05,0,17,,,,,0.0000837,0,7
0.0002742,0,16,,,,,0.0000841,0,7
0.0001263,0,14,,,,,0.0000861,0,7
8.37E-05,0,13,,,,,0.0000854,0,7
8.40E-05,0,13,,,,,0.0001824,0,7
8.36E-05,0,14,,,,,0.0001288,0,7
8.41E-05,0,15,,,,,0.0000843,0,7
8.39E-05,0,14,,,,,0.0000842,0,7
0.0001209,0,12,,,,,0.0000844,0,7
8.40E-05,0,10,,,,,0.000084,0,7
8.41E-05,0,9,,,,,0.0000859,0,7
8.36E-05,0,9,,,,,0.000084,0,7
8.36E-05,0,9,,,,,0.000084,0,7
8.32E-05,0,7,,,,,0.0000839,0,7
8.89E-05,0,7,,,,,0.0000837,0,7
8.94E-05,0,6,,,,,0.0000838,0,7
8.36E-05,0,8,,,,,0.000086,0,7
8.36E-05,0,7,,,,,0.0000853,0,7
8.39E-05,0,11,,,,,0.0000839,0,7
8.38E-05,0,8,,,,,0.0000841,0,7
8.36E-05,0,8,,,,,0.0000843,0,7
2.49E-05,0,0,,,,,0.00009,0,7
8.43E-05,0,2,,,,,0.0000857,0,7
2.58E-05,0,0,,,,,0.000084,0,7
8.43E-05,0,5,,,,,0.0000942,0,7
0.0001207,0,9,,,,,0.000083,0,7
8.60E-05,0,12,,,,,0.0000833,0,7
0.0001026,0,8,,,,,0.000084,0,7
8.53E-05,0,12,,,,,0.000084,0,7
8.49E-05,0,12,,,,,0.0000847,0,7
8.46E-05,0,10,,,,,0.0000839,0,7
8.47E-05,0,12,,,,,0.0001146,0,7
8.62E-05,0,10,,,,,0.0000839,0,7
8.49E-05,0,9,,,,,0.000084,0,7
8.51E-05,0,8,,,,,0.0000841,0,7
8.49E-05,0,6,,,,,0.0000836,0,7
0.0001093,0,9,,,,,0.0000841,0,7
8.44E-05,0,10,,,,,0.0000839,0,7
9.32E-05,0,11,,,,,0.0000856,0,7
8.39E-05,0,11,,,,,0.0000844,0,7
8.48E-05,0,11,,,,,0.0000847,0,7
8.42E-05,0,9,,,,,0.0000839,0,7
8.42E-05,0,9,,,,,0.000084,0,7
8.53E-05,0,10,,,,,0.000084,0,7
8.49E-05,0,9,,,,,0.0000837,0,7
0.0001015,0,5,,,,,0.000091,0,7
8.57E-05,0,1,,,,,0.0000888,0,7
8.44E-05,0,2,,,,,0.0000836,0,7
2.57E-05,0,0,,,,,0.0000851,0,7
8.50E-05,0,1,,,,,0.0000911,0,7
8.58E-05,0,2,,,,,0.0000839,0,7
8.41E-05,0,2,,,,,0.0000841,0,7
8.45E-05,0,7,,,,,0.0001616,0,7
8.91E-05,0,7,,,,,0.0001081,0,7
8.42E-05,0,3,,,,,0.0002021,0,7
8.77E-05,0,1,,,,,0.0000837,0,7
9.00E-05,0,2,,,,,0.0000839,0,7
8.42E-05,0,1,,,,,0.0000847,0,7
8.50E-05,0,1,,,,,0.0000922,0,7
0.0001543,0,1,,,,,0.0000836,0,7
8.62E-05,0,2,,,,,0.0001701,0,8
8.56E-05,0,3,,,,,0.0000976,0,8
8.34E-05,0,2,,,,,0.0000961,0,8
8.34E-05,0,1,,,,,0.0001715,0,8
9.51E-05,0,1,,,,,0.0000838,0,8
8.74E-05,0,9,,,,,0.0000903,0,8
8.42E-05,0,7,,,,,0.0001057,0,8
8.39E-05,0,9,,,,,0.0001275,0,8
8.57E-05,0,7,,,,,0.0000957,0,8
8.35E-05,0,7,,,,,0.000091,0,8
8.31E-05,0,6,,,,,0.000086,0,8
8.52E-05,0,7,,,,,0.0000841,0,8
8.47E-05,0,10,,,,,0.0000848,0,8
8.33E-05,0,13,,,,,0.0000849,0,8
8.50E-05,0,13,,,,,0.0000836,0,8
8.39E-05,0,19,,,,,0.0000864,0,8
9.41E-05,0,18,,,,,0.0000842,0,8
8.41E-05,0,22,,,,,0.0000898,0,8
8.36E-05,0,21,,,,,0.0001637,0,8
8.37E-05,0,20,,,,,0.0000851,0,8
8.44E-05,0,19,,,,,0.0000851,0,8
8.40E-05,0,19,,,,,0.0000846,0,8
0.0002132,0,17,,,,,0.0000837,0,8
9.55E-05,0,16,,,,,0.0001303,0,8
8.43E-05,0,15,,,,,0.0000845,0,8
8.59E-05,0,13,,,,,0.0001202,0,8
0.0001004,0,12,,,,,0.0001169,0,8
8.36E-05,0,13,,,,,0.0000836,0,8
8.39E-05,0,12,,,,,0.0000838,0,8
8.71E-05,0,14,,,,,0.0000836,0,8
8.44E-05,0,18,,,,,0.0001026,0,8
0.0002231,0,17,,,,,0.0000851,0,8
0.0001669,0,17,,,,,0.0000855,0,8
0.0001037,0,18,,,,,0.0000942,0,8
0.0001446,0,19,,,,,0.0000834,0,8
0.0001202,0,21,,,,,0.0001032,0,8
0.0001285,0,20,,,,,0.0001153,0,8
0.000117,0,19,,,,,0.0000864,0,8
0.0001193,0,18,,,,,0.0000843,0,8
0.0001155,0,20,,,,,0.0000926,0,8
0.0001246,0,20,,,,,0.0001479,0,8
0.0001173,0,17,,,,,0.0000946,0,8
0.0001198,0,17,,,,,0.0000837,0,8
0.0001213,0,16,,,,,0.0000844,0,8
9.28E-05,0,13,,,,,0.0000839,0,8
8.49E-05,0,16,,,,,0.0000835,0,8
8.48E-05,0,18,,,,,0.0000845,0,8
8.66E-05,0,17,,,,,0.0000837,0,8
8.49E-05,0,15,,,,,0.0001763,0,8
8.42E-05,0,14,,,,,0.0000852,0,8
8.57E-05,0,14,,,,,0.0000954,0,8
8.42E-05,0,13,,,,,0.0000845,0,8
8.47E-05,0,13,,,,,0.0001181,0,8
8.55E-05,0,12,,,,,0.0000835,0,8
8.45E-05,0,11,,,,,0.0000845,0,8
0.000119,0,15,,,,,0.0000833,0,8
8.49E-05,0,15,,,,,0.0000901,0,8
0.0002143,0,18,,,,,0.0000849,0,8
8.49E-05,0,16,,,,,0.0000872,0,8
0.0001051,0,18,,,,,0.0000838,0,8
8.42E-05,0,17,,,,,0.0000839,0,8
8.34E-05,0,13,,,,,0.0000844,0,8
8.40E-05,0,20,,,,,0.0000909,0,8
0.0001238,0,21,,,,,0.0000836,0,8
0.0001259,0,19,,,,,0.0000908,0,8
0.0001121,0,18,,,,,0.0000837,0,8
0.0001051,0,18,,,,,0.0000853,0,8
0.0001038,0,17,,,,,0.0000838,0,8
0.0001281,0,17,,,,,0.0000853,0,8
0.0001048,0,14,,,,,0.0000845,0,8
8.62E-05,0,13,,,,,0.000084,0,8
0.0001012,0,17,,,,,0.0001586,0,8
0.0001251,0,20,,,,,0.0000861,0,8
0.0001195,0,19,,,,,0.0000834,0,8
9.11E-05,0,21,,,,,0.0000846,0,8
0.0001091,0,20,,,,,0.0000857,0,8
8.57E-05,0,18,,,,,0.0000838,0,8
8.50E-05,0,18,,,,,0.0000838,0,8
8.34E-05,0,16,,,,,0.0000838,0,8
9.32E-05,0,18,,,,,0.0000851,0,8
8.41E-05,0,21,,,,,0.0000837,0,8
8.41E-05,0,20,,,,,0.0000839,0,8
8.39E-05,0,20,,,,,0.0000831,0,8
9.40E-05,0,21,,,,,0.0002714,0,8
8.41E-05,0,20,,,,,0.0000833,0,8
9.48E-05,0,23,,,,,0.0000936,0,8
8.44E-05,0,21,,,,,0.0000855,0,8
8.38E-05,0,22,,,,,0.0000837,0,8
8.36E-05,0,22,,,,,0.0000836,0,8
8.41E-05,0,20,,,,,0.0000835,0,8
8.38E-05,0,21,,,,,0.0000852,0,8
8.98E-05,0,26,,,,,0.0000839,0,8
8.47E-05,0,22,,,,,0.0000853,0,8
8.44E-05,0,21,,,,,0.000084,0,8
0.0001263,0,20,,,,,0.0000837,0,8
8.35E-05,0,17,,,,,0.0000838,0,8
