cas operacie,index prvku,dlzka zoznamu,,,,,,
8.39E-05,22,39,,,,0.0000839,25,52
8.38E-05,14,37,,,,0.0000841,18,52
8.41E-05,25,36,,,,0.0000863,24,52
8.39E-05,5,35,,,,0.0001446,10,52
8.65E-05,10,33,,,,0.0001953,2,52
8.70E-05,5,32,,,,0.0000847,1,52
8.49E-05,15,33,,,,0.0000859,49,52
8.43E-05,24,33,,,,0.0000848,30,52
8.45E-05,5,36,,,,0.0000838,35,52
8.45E-05,35,36,,,,0.0000839,7,52
8.43E-05,19,35,,,,0.0000833,20,52
9.62E-05,17,35,,,,0.0000846,47,52
8.46E-05,18,33,,,,0.0000859,14,52
9.24E-05,20,32,,,,0.0000846,5,52
8.55E-05,4,31,,,,0.0000837,15,52
9.41E-05,15,29,,,,0.0000848,4,52
8.50E-05,16,28,,,,0.0000895,35,52
8.47E-05,3,25,,,,0.0000849,18,52
9.44E-05,4,22,,,,0.0000872,46,52
9.00E-05,7,20,,,,0.0000832,24,52
0.0001031,21,22,,,,0.0000929,22,52
8.33E-05,18,22,,,,0.0000842,12,52
8.55E-05,22,25,,,,0.0000834,48,52
8.55E-05,0,28,,,,0.0000849,48,52
8.40E-05,20,24,,,,0.0000841,16,52
8.39E-05,17,25,,,,0.0000844,33,52
8.39E-05,7,25,,,,0.0000842,40,52
8.38E-05,9,24,,,,0.0000831,29,52
8.35E-05,16,20,,,,0.0000838,26,52
8.60E-05,19,20,,,,0.0000842,27,52
8.40E-05,10,18,,,,0.0001192,6,52
8.38E-05,2,17,,,,0.0001294,48,52
8.41E-05,14,17,,,,0.0001855,20,52
8.39E-05,14,15,,,,0.0001692,41,52
8.41E-05,10,17,,,,0.0000857,29,52
8.37E-05,17,18,,,,0.0000836,26,52
8.56E-05,7,15,,,,0.0000927,12,52
0.0001427,6,14,,,,0.0000837,5,52
8.38E-05,9,10,,,,0.0000918,40,52
8.37E-05,3,8,,,,0.0000952,36,52
8.35E-05,1,7,,,,0.0001144,26,52
8.36E-05,2,6,,,,0.0000845,38,52
9.50E-05,3,5,,,,0.000086,47,52
8.44E-05,0,4,,,,0.0001693,51,53
8.39E-05,1,3,,,,0.000083,25,53
8.46E-05,0,3,,,,0.0000842,4,53
8.40E-05,1,3,,,,0.0000846,38,53
9.01E-05,2,5,,,,0.0000849,32,53
8.39E-05,0,2,,,,0.0000843,27,53
8.40E-05,1,2,,,,0.0000967,38,53
8.58E-05,0,2,,,,0.0000911,24,53
8.50E-05,0,1,,,,0.0000844,18,53
2.51E-05,0,0,,,,0.0000838,41,53
8.46E-05,0,1,,,,0.0000837,34,53
8.40E-05,0,1,,,,0.0000858,7,53
8.51E-05,0,1,,,,0.0000839,48,53
9.35E-05,0,1,,,,0.0000838,19,53
8.38E-05,0,1,,,,0.0000839,42,53
8.35E-05,0,1,,,,0.0000831,46,53
8.43E-05,0,4,,,,0.000084,30,53
8.35E-05,0,2,,,,0.000084,1,53
9.25E-05,0,5,,,,0.0000836,34,53
8.37E-05,3,4,,,,0.0000853,28,53
8.38E-05,0,3,,,,0.0000921,17,53
9.14E-05,0,1,,,,0.0000854,16,53
8.45E-05,0,3,,,,0.0000847,1,53
8.37E-05,1,4,,,,0.0000852,32,53
9.12E-05,2,3,,,,0.0001095,9,53
8.34E-05,0,2,,,,0.0001514,30,53
9.12E-05,3,6,,,,0.0004378,34,53
8.42E-05,5,7,,,,0.0000837,4,53
8.53E-05,4,6,,,,0.0000862,23,53
8.40E-05,3,4,,,,0.0000837,39,53
3.08E-05,0,0,,,,0.0000842,22,53
8.36E-05,2,3,,,,0.0000841,20,53
8.40E-05,0,3,,,,0.0000933,35,53
0.0001027,4,5,,,,0.0000845,36,53
8.39E-05,1,4,,,,0.0000846,1,53
8.36E-05,4,6,,,,0.0001122,20,53
8.38E-05,3,8,,,,0.0000841,17,53
8.34E-05,3,7,,,,0.0000851,37,53
8.37E-05,2,7,,,,0.0000878,34,53
8.39E-05,1,6,,,,0.0001198,26,53
8.36E-05,2,5,,,,0.0000837,16,53
8.40E-05,1,4,,,,0.0000952,44,53
8.38E-05,3,6,,,,0.000083,48,53
8.57E-05,7,8,,,,0.0000851,18,53
8.35E-05,4,8,,,,0.0000841,44,53
8.34E-05,14,17,,,,0.0000835,35,53
8.44E-05,10,14,,,,0.0000843,0,53
8.41E-05,1,13,,,,0.0000845,34,53
8.35E-05,0,8,,,,0.0000842,9,53
8.50E-05,5,7,,,,0.000088,25,53
8.29E-05,0,7,,,,0.0000906,20,53
8.29E-05,0,5,,,,0.0000851,28,53
8.29E-05,1,4,,,,0.0000844,16,53
8.50E-05,0,4,,,,0.0000991,41,53
9.15E-05,0,3,,,,0.0000838,47,53
8.45E-05,0,1,,,,0.0000843,41,53
2.45E-05,0,0,,,,0.000085,9,53
0.0002404,0,1,,,,0.0000899,8,53
3.65E-05,0,0,,,,0.0001079,44,53
8.41E-05,1,2,,,,0.0001692,52,54
0.0001741,1,2,,,,0.0000884,15,54
8.99E-05,0,3,,,,0.0000917,1,54
8.39E-05,0,2,,,,0.0000839,13,54
8.44E-05,2,6,,,,0.0000855,10,54
0.0001408,3,4,,,,0.0000841,48,54
0.0002225,2,6,,,,0.0001265,9,54
8.94E-05,4,5,,,,0.0000864,48,54
9.09E-05,4,5,,,,0.0001029,35,54
8.38E-05,2,5,,,,0.000402,40,54
8.39E-05,0,3,,,,0.0000851,33,54
0.0001076,3,4,,,,0.0000905,45,54
8.49E-05,0,7,,,,0.0000837,29,54
8.38E-05,5,6,,,,0.0000838,28,54
8.39E-05,5,8,,,,0.0000835,52,54
8.40E-05,5,8,,,,0.0000855,5,54
8.39E-05,5,6,,,,0.0000845,53,54
8.49E-05,0,3,,,,0.0000859,2,54
8.36E-05,4,9,,,,0.0000843,36,54
8.62E-05,3,7,,,,0.0000848,21,54
9.14E-05,5,6,,,,0.0000834,35,54
8.45E-05,5,6,,,,0.000084,32,54
8.39E-05,3,5,,,,0.0000838,44,54
8.31E-05,0,4,,,,0.0000846,0,54
8.53E-05,0,4,,,,0.0000848,46,54
8.40E-05,2,8,,,,0.0000841,29,54
8.38E-05,5,7,,,,0.0000854,3,54
9.62E-05,6,7,,,,0.0000844,1,54
8.38E-05,1,6,,,,0.0000861,14,54
8.36E-05,4,6,,,,0.0000841,3,54
8.46E-05,3,4,,,,0.0001767,13,54
8.43E-05,0,2,,,,0.0000991,43,54
8.41E-05,0,1,,,,0.0001575,20,54
2.46E-05,0,0,,,,0.0001722,48,54
2.47E-05,0,0,,,,0.0000999,2,54
2.48E-05,0,0,,,,0.000085,24,54
8.44E-05,1,5,,,,0.0000835,41,54
8.34E-05,1,4,,,,0.0000848,42,54
8.40E-05,1,3,,,,0.0001708,15,54
8.36E-05,0,2,,,,0.0000842,14,54
8.38E-05,0,1,,,,0.0000834,9,54
8.43E-05,1,3,,,,0.0000881,4,54
9.09E-05,0,1,,,,0.0000866,42,54
8.41E-05,0,3,,,,0.0000842,21,54
8.39E-05,0,3,,,,0.0000841,20,54
8.39E-05,0,1,,,,0.0001526,11,54
2.48E-05,0,0,,,,0.0001894,41,54
8.51E-05,1,9,,,,0.0001288,45,54
8.39E-05,4,11,,,,0.0000848,39,54
8.50E-05,6,11,,,,0.0000864,28,54
9.54E-05,3,9,,,,0.0000838,21,54
8.36E-05,6,8,,,,0.0000839,17,54
9.15E-05,4,8,,,,0.0001694,4,55
8.98E-05,1,13,,,,0.000084,22,55
8.54E-05,4,19,,,,0.0001278,32,55
8.40E-05,11,18,,,,0.0000834,40,55
8.36E-05,10,20,,,,0.0000831,50,55
8.30E-05,1,23,,,,0.0000838,36,55
8.46E-05,2,24,,,,0.0000838,21,55
8.33E-05,16,26,,,,0.0000869,27,55
8.34E-05,11,27,,,,0.0000864,28,55
8.78E-05,3,27,,,,0.0000841,29,55
8.78E-05,7,28,,,,0.0000843,50,55
8.33E-05,16,28,,,,0.0000837,18,55
8.39E-05,22,28,,,,0.0000913,25,55
8.36E-05,20,27,,,,0.000084,36,55
8.41E-05,13,26,,,,0.0000837,41,55
8.56E-05,18,22,,,,0.0000851,20,55
8.44E-05,11,21,,,,0.0001011,11,55
8.41E-05,21,22,,,,0.0000835,41,55
9.54E-05,6,25,,,,0.000086,35,55
8.42E-05,12,25,,,,0.0000845,33,55
8.39E-05,10,25,,,,0.0001371,11,55
8.56E-05,13,27,,,,0.0000838,11,55
8.47E-05,10,27,,,,0.0000839,8,55
8.51E-05,9,26,,,,0.0000838,23,55
8.49E-05,10,27,,,,0.0001216,25,55
8.49E-05,14,26,,,,0.0000959,17,55
0.0001259,23,26,,,,0.0000861,47,55
0.000123,5,25,,,,0.0000839,4,55
0.0001255,14,23,,,,0.0000837,31,55
0.0001231,18,22,,,,0.0000835,48,55
0.0001336,8,21,,,,0.000084,19,55
8.64E-05,0,20,,,,0.000085,2,55
8.49E-05,2,20,,,,0.0001347,5,55
8.43E-05,4,18,,,,0.0000851,13,55
9.48E-05,11,16,,,,0.0001062,24,55
8.91E-05,2,16,,,,0.0001591,40,55
8.51E-05,8,13,,,,0.0000836,30,55
8.88E-05,6,12,,,,0.0000842,11,55
8.40E-05,7,11,,,,0.0000886,49,55
8.42E-05,5,10,,,,0.000084,11,55
8.39E-05,4,8,,,,0.0000926,7,55
8.48E-05,11,13,,,,0.0000865,46,55
8.48E-05,1,14,,,,0.0001208,54,55
9.30E-05,0,12,,,,0.0000844,28,55
8.44E-05,9,12,,,,0.0000849,7,55
8.41E-05,7,13,,,,0.0001167,34,55
8.61E-05,7,17,,,,0.0000838,37,55
8.99E-05,1,16,,,,0.0000838,14,55
8.41E-05,5,14,,,,0.0000843,30,55
8.39E-05,4,16,,,,0.0001225,23,56
8.40E-05,0,20,,,,0.000085,45,56
8.45E-05,10,26,,,,0.0001092,41,56
8.55E-05,17,26,,,,0.0000917,31,56
8.53E-05,15,25,,,,0.0000919,8,56
0.0001039,1,27,,,,0.0000838,19,56
8.49E-05,26,28,,,,0.0000947,44,56
8.38E-05,5,29,,,,0.0002518,7,56
0.0001693,19,29,,,,0.0000846,5,56
8.47E-05,15,30,,,,0.0000845,13,56
8.55E-05,31,38,,,,0.000146,23,56
8.48E-05,32,37,,,,0.0000851,34,56
8.46E-05,10,38,,,,0.0000839,54,56
8.44E-05,0,34,,,,0.0000849,49,56
8.37E-05,4,34,,,,0.0000842,3,56
8.58E-05,7,35,,,,0.0000851,42,56
9.22E-05,10,37,,,,0.0000862,5,56
8.37E-05,21,41,,,,0.0000847,29,56
9.26E-05,24,44,,,,0.0000847,27,56
8.67E-05,41,45,,,,0.000084,44,56
8.38E-05,31,44,,,,0.0000839,46,56
8.44E-05,34,43,,,,0.0000851,42,56
8.34E-05,35,41,,,,0.0001331,16,56
8.40E-05,41,42,,,,0.000084,45,56
8.61E-05,13,41,,,,0.0000854,40,56
8.82E-05,8,38,,,,0.000084,17,56
8.41E-05,3,39,,,,0.0000889,9,56
8.38E-05,5,39,,,,0.0000841,30,56
8.82E-05,29,43,,,,0.0001142,20,56
0.000296,30,39,,,,0.0000892,49,56
8.38E-05,16,45,,,,0.000084,35,56
8.45E-05,20,43,,,,0.0000889,48,56
8.43E-05,29,42,,,,0.0001245,19,56
8.37E-05,7,42,,,,0.0000848,37,56
9.12E-05,19,42,,,,0.0000907,52,56
8.63E-05,6,47,,,,0.0000837,4,56
8.40E-05,20,45,,,,0.0000851,54,56
8.42E-05,42,50,,,,0.0000865,0,56
8.70E-05,33,49,,,,0.0000846,10,56
8.53E-05,9,49,,,,0.0000926,17,56
8.46E-05,3,51,,,,0.0000849,0,56
8.41E-05,19,51,,,,0.0000846,34,56
8.37E-05,39,49,,,,0.000084,8,56
8.89E-05,1,49,,,,0.0000841,42,56
9.13E-05,30,50,,,,0.000084,22,56
8.37E-05,25,50,,,,0.0001186,25,56
8.40E-05,36,50,,,,0.0001653,35,56
8.39E-05,43,49,,,,0.0000916,3,57
8.38E-05,32,50,,,,0.0000867,56,57
8.38E-05,46,49,,,,0.0000838,36,57
8.37E-05,7,50,,,,0.0000905,26,57
8.42E-05,12,52,,,,0.0000844,40,57
8.40E-05,48,50,,,,0.000087,29,57
8.41E-05,18,48,,,,0.0000831,35,57
8.89E-05,21,47,,,,0.0000847,46,57
8.47E-05,23,45,,,,0.0000851,25,57
8.42E-05,22,43,,,,0.0000839,11,57
8.41E-05,14,42,,,,0.0000839,47,57
8.41E-05,13,43,,,,0.0001251,9,57
8.40E-05,29,42,,,,0.0000836,41,57
8.40E-05,11,42,,,,0.0000834,3,57
9.07E-05,29,36,,,,0.0000853,47,57
9.02E-05,22,33,,,,0.0000839,17,57
8.42E-05,21,32,,,,0.0000844,48,57
9.00E-05,33,36,,,,0.0000838,3,57
8.40E-05,16,34,,,,0.0000859,49,57
8.47E-05,36,37,,,,0.0000938,35,57
8.41E-05,36,38,,,,0.0000839,44,57
8.57E-05,22,39,,,,0.0000867,17,57
8.54E-05,13,36,,,,0.0000842,32,57
8.96E-05,8,39,,,,0.0000986,54,57
8.73E-05,29,35,,,,0.0000838,41,57
8.39E-05,10,34,,,,0.0000834,51,57
9.19E-05,15,35,,,,0.0000853,44,57
8.35E-05,34,35,,,,0.0000893,17,57
8.37E-05,31,37,,,,0.0000882,2,57
8.36E-05,7,36,,,,0.0000842,41,57
8.37E-05,36,37,,,,0.0000923,7,57
8.38E-05,13,36,,,,0.0000861,9,57
8.37E-05,13,36,,,,0.0000844,36,57
8.39E-05,29,35,,,,0.0000867,10,57
8.43E-05,25,34,,,,0.0000834,5,57
8.36E-05,12,31,,,,0.0000912,26,57
8.40E-05,25,30,,,,0.0000869,12,57
8.38E-05,8,26,,,,0.0000897,3,57
0.0002089,19,25,,,,0.0000907,31,57
8.91E-05,8,24,,,,0.0000934,0,57
8.53E-05,5,20,,,,0.0000886,3,57
8.33E-05,10,25,,,,0.0000894,7,57
8.42E-05,22,26,,,,0.0000851,34,57
8.86E-05,4,25,,,,0.0000847,13,57
8.51E-05,13,29,,,,0.0000842,1,57
8.46E-05,1,36,,,,0.0000841,24,57
8.58E-05,23,41,,,,0.0000836,13,58
8.55E-05,37,40,,,,0.0001779,42,58
8.44E-05,8,40,,,,0.0000841,7,58
8.44E-05,14,40,,,,0.0000847,28,58
8.37E-05,2,38,,,,0.0000837,40,58
8.37E-05,29,36,,,,0.0000842,44,58
8.36E-05,25,39,,,,0.0000875,43,58
8.45E-05,2,34,,,,0.000086,39,58
8.53E-05,5,33,,,,0.0000841,45,58
8.46E-05,22,29,,,,0.0000853,19,58
8.41E-05,25,26,,,,0.0000838,17,58
8.38E-05,9,24,,,,0.0000843,21,58
8.43E-05,20,25,,,,0.0000835,44,58
8.39E-05,13,23,,,,0.0000839,39,58
8.35E-05,17,30,,,,0.0001247,1,58
8.36E-05,14,29,,,,0.0000856,49,58
8.53E-05,1,33,,,,0.0001666,25,58
8.34E-05,8,34,,,,0.0000846,41,58
8.55E-05,2,33,,,,0.0000918,21,58
8.41E-05,3,35,,,,0.0001167,4,58
8.40E-05,16,39,,,,0.0000835,1,58
9.14E-05,12,39,,,,0.0000842,52,58
8.35E-05,25,38,,,,0.000084,26,58
8.31E-05,23,37,,,,0.0000841,13,58
8.38E-05,16,37,,,,0.0000839,9,58
8.37E-05,17,38,,,,0.0000904,37,58
0.0001752,21,42,,,,0.0000846,52,58
8.48E-05,8,36,,,,0.0001267,54,58
0.0001182,25,36,,,,0.0000843,43,58
8.37E-05,25,35,,,,0.0000834,44,58
8.69E-05,25,36,,,,0.0001199,36,58
0.0028866,21,39,,,,0.0000841,14,58
8.31E-05,24,37,,,,0.0001193,10,58
8.30E-05,1,36,,,,0.0000841,56,58
8.38E-05,38,39,,,,0.0000858,6,58
8.40E-05,19,39,,,,0.000084,40,58
8.42E-05,36,38,,,,0.0000855,56,58
0.0001196,35,38,,,,0.0000853,46,58
8.51E-05,6,38,,,,0.0004463,18,58
0.0001181,7,43,,,,0.0001105,24,58
8.69E-05,8,41,,,,0.0000836,53,58
0.0001077,22,37,,,,0.0000854,35,58
9.33E-05,2,37,,,,0.0000845,21,58
8.49E-05,33,36,,,,0.0000846,51,59
8.59E-05,15,36,,,,0.0000854,33,59
9.12E-05,24,34,,,,0.0000835,20,59
8.45E-05,29,33,,,,0.000124,43,59
8.39E-05,27,34,,,,0.0000855,29,59
8.57E-05,16,34,,,,0.0000838,52,59
8.37E-05,13,34,,,,0.0001046,38,59
0.000169,35,39,,,,0.0000932,28,59
8.48E-05,2,39,,,,0.0000839,23,59
0.0001192,1,38,,,,0.0000848,14,59
8.35E-05,11,43,,,,0.000084,27,59
9.06E-05,36,39,,,,0.0001044,18,59
8.54E-05,28,36,,,,0.0001197,7,59
9.06E-05,24,40,,,,0.0001228,1,59
8.40E-05,2,39,,,,0.000088,9,59
8.73E-05,29,39,,,,0.0000955,34,59
8.73E-05,8,36,,,,0.0000837,5,59
9.87E-05,12,35,,,,0.0000837,51,59
8.38E-05,1,35,,,,0.0000834,13,59
8.39E-05,25,40,,,,0.0000917,8,59
8.31E-05,33,40,,,,0.000084,21,59
8.69E-05,20,36,,,,0.0000842,8,59
9.11E-05,2,35,,,,0.000084,24,59
8.51E-05,3,36,,,,0.0000839,8,59
8.49E-05,29,35,,,,0.0000849,37,59
8.40E-05,9,36,,,,0.0001681,32,59
8.75E-05,19,34,,,,0.0000857,29,59
8.38E-05,29,34,,,,0.0001084,16,59
8.37E-05,14,30,,,,0.0000846,43,59
8.41E-05,21,29,,,,0.0000856,34,59
0.0001673,18,32,,,,0.0000835,2,59
8.34E-05,5,31,,,,0.0000852,43,59
8.75E-05,24,30,,,,0.0001387,15,59
8.43E-05,28,31,,,,0.0000862,56,59
9.04E-05,10,30,,,,0.0000834,53,59
8.47E-05,27,29,,,,0.0000844,55,59
9.11E-05,10,29,,,,0.0000842,8,59
0.0001057,10,31,,,,0.0000839,42,59
8.68E-05,27,34,,,,0.0000843,54,59
8.62E-05,16,34,,,,0.0000893,26,59
9.60E-05,11,35,,,,0.0000852,15,59
8.40E-05,23,36,,,,0.0000841,11,59
8.43E-05,21,36,,,,0.0000841,6,59
8.42E-05,15,36,,,,0.0001214,9,60
8.55E-05,5,38,,,,0.0003135,12,60
8.44E-05,24,38,,,,0.0000909,3,60
8.41E-05,1,38,,,,0.0000838,46,60
0.0001703,4,36,,,,0.00009,11,60
8.54E-05,15,33,,,,0.0000847,53,60
8.42E-05,26,32,,,,0.000084,7,60
8.41E-05,26,32,,,,0.0000864,53,60
8.37E-05,25,39,,,,0.0000845,35,60
8.34E-05,24,36,,,,0.0000836,16,60
8.32E-05,29,38,,,,0.0001243,15,60
9.11E-05,27,40,,,,0.0000854,52,60
8.44E-05,10,41,,,,0.0000878,28,60
8.38E-05,35,41,,,,0.0000841,6,60
8.39E-05,5,38,,,,0.0000842,39,60
8.35E-05,33,36,,,,0.0000842,28,60
8.42E-05,5,36,,,,0.0001376,29,60
8.37E-05,32,33,,,,0.0001272,3,60
8.37E-05,18,31,,,,0.0000891,2,60
8.37E-05,7,30,,,,0.0000955,45,60
8.48E-05,29,30,,,,0.0000915,18,60
8.50E-05,2,32,,,,0.0000859,33,60
0.0001132,26,30,,,,0.0000855,39,60
8.38E-05,6,30,,,,0.0000839,36,60
0.0001023,14,31,,,,0.0000842,32,60
8.43E-05,11,29,,,,0.0003235,36,60
0.0001689,21,28,,,,0.0000897,10,60
9.37E-05,16,29,,,,0.000084,28,60
8.37E-05,13,23,,,,0.0000843,41,60
8.42E-05,10,23,,,,0.0000846,54,60
8.44E-05,5,21,,,,0.000084,25,60
9.07E-05,3,20,,,,0.0000915,57,60
8.35E-05,20,22,,,,0.0000908,57,60
9.09E-05,20,22,,,,0.0000845,14,60
8.48E-05,7,18,,,,0.0000917,15,61
8.40E-05,9,22,,,,0.000086,21,61
8.46E-05,18,20,,,,0.0000849,5,61
8.39E-05,12,21,,,,0.0000925,22,61
9.26E-05,3,17,,,,0.0000922,19,61
8.41E-05,8,16,,,,0.0000841,21,61
8.43E-05,9,13,,,,0.0000839,52,61
0.0001254,1,12,,,,0.0001664,19,61
9.32E-05,2,10,,,,0.0000918,11,61
8.54E-05,2,9,,,,0.0000851,38,61
8.51E-05,0,8,,,,0.0001076,42,61
8.42E-05,4,7,,,,0.0000877,38,61
8.34E-05,3,9,,,,0.0000836,42,61
0.0001413,5,8,,,,0.0000971,37,61
8.33E-05,4,7,,,,0.000093,46,61
8.38E-05,0,13,,,,0.0000845,42,61
0.0001696,9,10,,,,0.0000845,48,61
0.000106,3,9,,,,0.0000851,22,61
8.45E-05,7,11,,,,0.0000839,11,61
8.40E-05,10,12,,,,0.0000839,55,61
0.0001635,6,9,,,,0.0000838,20,61
8.69E-05,6,12,,,,0.0000836,26,61
8.31E-05,6,10,,,,0.0000847,13,61
8.40E-05,4,7,,,,0.0001101,52,61
8.36E-05,3,6,,,,0.0001655,1,61
8.36E-05,2,5,,,,0.0000845,38,61
8.38E-05,6,7,,,,0.0000845,42,61
8.39E-05,3,6,,,,0.0000845,58,61
8.42E-05,6,9,,,,0.0000835,30,61
8.46E-05,3,4,,,,0.0000908,11,61
9.52E-05,0,3,,,,0.0000871,43,61
8.36E-05,0,6,,,,0.0000985,13,61
8.39E-05,3,5,,,,0.0001232,13,61
8.55E-05,0,3,,,,0.0000839,49,61
8.39E-05,1,4,,,,0.0000851,51,61
8.38E-05,2,3,,,,0.0000849,11,61
8.35E-05,2,3,,,,0.0000836,34,61
8.38E-05,2,4,,,,0.000084,9,61
8.41E-05,1,3,,,,0.0000831,39,61
0.000104,0,7,,,,0.0000846,39,61
8.35E-05,4,5,,,,0.0000843,23,62
8.37E-05,2,5,,,,0.0000874,12,62
8.51E-05,1,6,,,,0.0000865,36,62
8.76E-05,4,5,,,,0.0000845,16,62
8.32E-05,3,4,,,,0.0000842,16,62
8.33E-05,2,5,,,,0.0001173,32,62
8.35E-05,5,6,,,,0.0000843,0,62
8.32E-05,1,5,,,,0.0000847,8,62
8.28E-05,0,3,,,,0.0000838,59,62
8.31E-05,0,2,,,,0.0000834,20,62
8.43E-05,1,3,,,,0.0000879,45,62
8.39E-05,0,2,,,,0.0000841,45,62
8.35E-05,2,3,,,,0.0000834,57,62
0.0001493,2,5,,,,0.0000843,13,62
9.06E-05,4,6,,,,0.0000838,32,62
8.45E-05,0,6,,,,0.0000924,61,62
8.37E-05,8,9,,,,0.000089,45,62
8.99E-05,2,6,,,,0.0000842,18,62
8.60E-05,1,8,,,,0.0000836,9,62
9.24E-05,6,7,,,,0.000085,28,62
8.52E-05,1,13,,,,0.0000835,0,62
0.00012,7,12,,,,0.00009,26,62
8.40E-05,11,13,,,,0.0000864,30,62
8.59E-05,3,14,,,,0.0002327,41,62
8.38E-05,5,13,,,,0.0001277,11,62
8.40E-05,7,15,,,,0.0000842,10,62
8.40E-05,6,14,,,,0.0000919,58,62
8.52E-05,1,12,,,,0.0000884,3,62
8.34E-05,5,12,,,,0.000086,15,62
8.32E-05,2,12,,,,0.0000842,48,62
8.39E-05,3,13,,,,0.0000842,17,62
8.45E-05,7,14,,,,0.0000844,51,62
8.40E-05,10,20,,,,0.0000842,59,62
8.45E-05,5,19,,,,0.0000845,61,62
8.75E-05,8,20,,,,0.000101,41,62
8.52E-05,7,18,,,,0.0000834,27,62
9.19E-05,5,15,,,,0.0000835,8,62
8.48E-05,8,15,,,,0.000143,0,62
8.43E-05,1,16,,,,0.0002996,11,62
8.61E-05,1,16,,,,0.0001209,35,62
8.38E-05,8,16,,,,0.000091,26,62
8.35E-05,10,15,,,,0.0000933,16,62
8.40E-05,12,13,,,,0.0001292,18,62
8.41E-05,3,18,,,,0.0000856,4,62
8.46E-05,6,15,,,,0.0000833,37,62
8.44E-05,1,13,,,,0.000084,55,62
8.43E-05,2,13,,,,0.0000844,61,62
9.22E-05,9,13,,,,0.0001688,27,63
8.69E-05,11,16,,,,0.0001193,43,63
8.64E-05,14,16,,,,0.000084,33,63
8.43E-05,13,15,,,,0.0001149,28,63
8.34E-05,11,12,,,,0.0000848,60,63
8.35E-05,4,10,,,,0.0000893,11,63
9.31E-05,3,10,,,,0.0000854,14,63
8.39E-05,5,7,,,,0.0001584,5,63
8.43E-05,3,6,,,,0.0000838,2,63
8.71E-05,0,1,,,,0.0000838,53,63
8.45E-05,0,1,,,,0.0000841,57,63
0.0001204,0,3,,,,0.0000923,33,63
8.33E-05,2,3,,,,0.000084,60,63
8.38E-05,1,3,,,,0.0000839,34,63
8.38E-05,1,2,,,,0.0000845,51,63
2.45E-05,0,0,,,,0.0000841,40,63
2.49E-05,0,0,,,,0.0003239,60,63
8.42E-05,1,4,,,,0.0000844,54,63
2.46E-05,0,0,,,,0.0000841,39,63
9.54E-05,0,2,,,,0.0000836,4,63
2.46E-05,0,0,,,,0.0002874,1,63
8.67E-05,0,4,,,,0.0000843,8,63
8.39E-05,1,3,,,,0.0000905,56,63
8.34E-05,3,7,,,,0.0000865,59,63
8.40E-05,2,6,,,,0.0000848,31,63
8.70E-05,1,4,,,,0.0000874,41,63
9.01E-05,4,5,,,,0.0000868,44,63
8.40E-05,1,7,,,,0.0000846,27,63
9.04E-05,5,7,,,,0.0000901,62,63
8.41E-05,2,7,,,,0.0000837,54,63
9.22E-05,5,6,,,,0.0000841,0,63
8.42E-05,3,4,,,,0.0000843,23,63
2.56E-05,0,0,,,,0.0000918,35,63
2.49E-05,0,0,,,,0.0000839,11,63
6.42E-05,0,0,,,,0.000084,5,63
8.43E-05,0,1,,,,0.0000852,7,63
8.37E-05,0,1,,,,0.0000853,14,63
2.45E-05,0,0,,,,0.0001099,1,63
8.42E-05,0,1,,,,0.0000841,12,63
2.46E-05,0,0,,,,0.0000844,29,63
8.63E-05,0,2,,,,0.0001212,35,64
8.35E-05,3,4,,,,0.0000858,53,64
8.37E-05,3,6,,,,0.0000852,60,64
8.61E-05,0,7,,,,0.0001328,47,64
0.0001163,3,5,,,,0.0000833,25,64
8.55E-05,0,1,,,,0.000084,45,64
8.54E-05,0,1,,,,0.000085,30,64
2.96E-05,0,0,,,,0.0000918,3,64
8.42E-05,1,2,,,,0.0000849,11,64
8.28E-05,1,5,,,,0.0000884,10,64
8.31E-05,5,7,,,,0.000085,51,64
8.41E-05,2,5,,,,0.0000848,19,64
9.12E-05,9,10,,,,0.0001254,25,64
8.42E-05,7,9,,,,0.0000859,5,64
8.38E-05,0,10,,,,0.0000841,59,64
8.80E-05,9,10,,,,0.0000847,59,64
8.52E-05,2,9,,,,0.0000841,51,64
8.40E-05,2,8,,,,0.0000837,46,64
8.35E-05,1,7,,,,0.0000839,47,64
8.39E-05,3,4,,,,0.0000848,7,64
8.57E-05,5,6,,,,0.0000916,51,64
8.39E-05,2,7,,,,0.0000834,62,64
8.38E-05,2,9,,,,0.0000924,63,64
8.53E-05,4,8,,,,0.0000841,29,64
8.72E-05,5,9,,,,0.0000879,20,64
8.68E-05,5,8,,,,0.0000866,34,64
8.40E-05,0,7,,,,0.0000844,52,64
8.47E-05,4,7,,,,0.0000841,25,64
8.35E-05,2,6,,,,0.000084,23,64
8.40E-05,3,7,,,,0.0000838,52,64
8.30E-05,4,7,,,,0.000092,40,64
8.47E-05,4,5,,,,0.000085,63,64
8.74E-05,0,6,,,,0.000085,35,64
9.18E-05,5,7,,,,0.0000845,43,64
8.38E-05,4,8,,,,0.0000847,55,64
0.0001096,7,10,,,,0.0001181,56,65
8.58E-05,0,10,,,,0.0000945,20,65
9.53E-05,3,14,,,,0.0000849,28,65
0.0001182,17,18,,,,0.0003283,49,65
8.42E-05,18,19,,,,0.0000838,11,65
8.39E-05,12,18,,,,0.0000845,41,65
8.37E-05,7,18,,,,0.0000855,40,65
8.37E-05,10,23,,,,0.000083,42,65
