cas operacie,index prvku,dlzka zoznamu,,,,,,
3.98E-05,35,35,,,,0.0000247,18,18
3.80E-05,35,35,,,,0.0000253,18,18
3.07E-05,35,35,,,,0.0000261,18,18
2.57E-05,34,34,,,,0.0000244,18,18
2.56E-05,32,32,,,,0.0000244,18,18
2.55E-05,31,31,,,,0.0000257,18,18
3.74E-05,31,31,,,,0.0000248,18,18
0.000133,30,30,,,,0.0000246,18,18
3.92E-05,29,29,,,,0.0000255,18,18
4.24E-05,28,28,,,,0.0000278,18,18
2.57E-05,31,31,,,,0.0000283,19,19
2.75E-05,30,30,,,,0.0000411,19,19
3.36E-05,42,42,,,,0.0000372,19,19
3.88E-05,40,40,,,,0.0000252,19,19
4.07E-05,40,40,,,,0.0000252,19,19
2.83E-05,39,39,,,,0.0000249,19,19
2.62E-05,38,38,,,,0.0000372,19,19
2.58E-05,37,37,,,,0.0000388,19,19
2.62E-05,37,37,,,,0.0000353,19,19
4.09E-05,36,36,,,,0.0000257,19,19
3.60E-05,37,37,,,,0.0000363,19,19
3.72E-05,40,40,,,,0.000025,19,19
2.83E-05,40,40,,,,0.0000382,19,19
3.53E-05,39,39,,,,0.000026,19,19
2.57E-05,39,39,,,,0.0000258,19,19
2.55E-05,39,39,,,,0.0000256,19,19
3.29E-05,39,39,,,,0.0000256,19,19
2.59E-05,38,38,,,,0.0000252,19,19
3.75E-05,37,37,,,,0.0000261,19,19
9.78E-05,38,38,,,,0.0000257,19,19
2.90E-05,38,38,,,,0.0000353,19,19
2.57E-05,42,42,,,,0.0000257,19,19
3.45E-05,43,43,,,,0.0000373,19,19
2.52E-05,48,48,,,,0.0000258,19,19
2.47E-05,51,51,,,,0.0000246,19,19
3.19E-05,48,48,,,,0.0000352,19,19
2.49E-05,47,47,,,,0.0000259,19,19
2.92E-05,46,46,,,,0.0000246,19,19
2.55E-05,50,50,,,,0.0000252,19,19
2.48E-05,47,47,,,,0.0000248,19,19
2.48E-05,46,46,,,,0.0000317,19,19
2.47E-05,44,44,,,,0.0000259,19,19
2.57E-05,50,50,,,,0.0000248,19,19
2.46E-05,50,50,,,,0.0000246,19,19
2.48E-05,50,50,,,,0.0000257,19,19
2.47E-05,52,52,,,,0.0000255,19,19
2.43E-05,51,51,,,,0.000026,19,19
2.79E-05,53,53,,,,0.0000757,19,19
2.53E-05,52,52,,,,0.0000247,19,19
2.48E-05,52,52,,,,0.0000305,19,19
2.48E-05,52,52,,,,0.0000247,19,19
3.15E-05,50,50,,,,0.0000251,19,19
4.27E-05,48,48,,,,0.0000245,19,19
2.58E-05,48,48,,,,0.0000276,19,19
2.48E-05,50,50,,,,0.0000245,19,19
2.96E-05,53,53,,,,0.0000374,19,19
2.44E-05,52,52,,,,0.0000247,19,19
2.48E-05,56,56,,,,0.0000249,19,19
3.02E-05,56,56,,,,0.0000368,19,19
2.51E-05,56,56,,,,0.0000341,19,19
2.46E-05,59,59,,,,0.0000369,19,19
3.11E-05,57,57,,,,0.000026,19,19
2.46E-05,57,57,,,,0.0000259,19,19
2.46E-05,58,58,,,,0.0000259,19,19
2.47E-05,58,58,,,,0.0000261,19,19
2.50E-05,59,59,,,,0.0000261,19,19
2.97E-05,59,59,,,,0.0000331,19,19
2.48E-05,58,58,,,,0.0000257,19,19
2.52E-05,59,59,,,,0.0000249,19,19
2.96E-05,58,58,,,,0.0000246,19,19
2.55E-05,57,57,,,,0.0000248,19,19
3.28E-05,53,53,,,,0.000025,19,19
2.48E-05,51,51,,,,0.0000352,19,19
2.59E-05,52,52,,,,0.0000312,19,19
3.19E-05,49,49,,,,0.0000263,19,19
2.51E-05,48,48,,,,0.0000249,19,19
2.51E-05,50,50,,,,0.0000304,19,19
2.47E-05,45,45,,,,0.0000311,19,19
2.51E-05,44,44,,,,0.0000256,19,19
2.46E-05,43,43,,,,0.0000257,19,19
3.09E-05,41,41,,,,0.0000262,19,19
2.69E-05,44,44,,,,0.000038,19,19
2.50E-05,46,46,,,,0.0000246,19,19
2.88E-05,45,45,,,,0.0000247,19,19
2.65E-05,47,47,,,,0.0000263,19,19
2.54E-05,46,46,,,,0.0000269,19,19
2.46E-05,46,46,,,,0.0000282,19,19
4.21E-05,45,45,,,,0.0000249,19,19
2.47E-05,44,44,,,,0.0000263,19,19
2.48E-05,46,46,,,,0.0000249,19,19
2.55E-05,51,51,,,,0.0000256,19,19
2.55E-05,53,53,,,,0.0000245,19,19
3.65E-05,54,54,,,,0.0000493,19,19
3.45E-05,54,54,,,,0.0000247,19,19
3.24E-05,56,56,,,,0.00003,19,19
3.39E-05,56,56,,,,0.0000251,19,19
3.77E-05,56,56,,,,0.0000298,19,19
3.64E-05,58,58,,,,0.0000253,19,19
3.64E-05,61,61,,,,0.0000255,19,19
3.84E-05,62,62,,,,0.0000256,19,19
2.71E-05,62,62,,,,0.0000257,19,19
4.65E-05,61,61,,,,0.0000247,19,19
3.22E-05,59,59,,,,0.0000314,19,19
2.56E-05,60,60,,,,0.0000257,19,19
2.67E-05,63,63,,,,0.0000249,19,19
2.75E-05,61,61,,,,0.0000251,19,19
4.48E-05,67,67,,,,0.0000611,19,19
3.62E-05,67,67,,,,0.0000249,19,19
2.58E-05,70,70,,,,0.0000381,19,19
3.58E-05,71,71,,,,0.0000258,19,19
2.57E-05,70,70,,,,0.0000283,20,20
2.58E-05,69,69,,,,0.0000256,20,20
3.35E-05,69,69,,,,0.0000376,20,20
3.22E-05,68,68,,,,0.000037,20,20
3.25E-05,67,67,,,,0.0000359,20,20
3.11E-05,65,65,,,,0.0000261,20,20
4.84E-05,67,67,,,,0.0000255,20,20
3.63E-05,62,62,,,,0.0000271,20,20
2.62E-05,60,60,,,,0.0000308,20,20
3.51E-05,63,63,,,,0.0000261,20,20
2.60E-05,60,60,,,,0.000026,20,20
2.56E-05,71,71,,,,0.0000246,20,20
2.56E-05,77,77,,,,0.0000259,20,20
2.59E-05,78,78,,,,0.0000257,20,20
3.71E-05,80,80,,,,0.0000433,20,20
2.60E-05,78,78,,,,0.0000246,20,20
2.49E-05,79,79,,,,0.0015187,20,20
2.49E-05,82,82,,,,0.0000247,20,20
3.23E-05,82,82,,,,0.0000259,20,20
2.48E-05,82,82,,,,0.0000246,20,20
2.60E-05,81,81,,,,0.0000246,20,20
2.47E-05,81,81,,,,0.0000248,20,20
2.49E-05,82,82,,,,0.0000257,20,20
2.50E-05,79,79,,,,0.0000251,20,20
2.47E-05,80,80,,,,0.0000246,20,20
3.02E-05,80,80,,,,0.0000296,20,20
2.52E-05,80,80,,,,0.0000256,20,20
2.69E-05,81,81,,,,0.000025,20,20
2.95E-05,82,82,,,,0.0000345,20,20
2.47E-05,86,86,,,,0.000026,20,20
2.72E-05,85,85,,,,0.0000248,20,20
2.47E-05,85,85,,,,0.0000249,20,20
2.48E-05,84,84,,,,0.0000245,20,20
2.49E-05,84,84,,,,0.0000438,20,20
2.47E-05,84,84,,,,0.000025,20,20
2.88E-05,87,87,,,,0.0000295,20,20
2.67E-05,86,86,,,,0.0000258,20,20
2.46E-05,84,84,,,,0.0000318,20,20
2.58E-05,85,85,,,,0.0000248,20,20
2.47E-05,83,83,,,,0.0000259,20,20
3.97E-05,84,84,,,,0.0000374,20,20
2.60E-05,81,81,,,,0.0000264,20,20
4.96E-05,83,83,,,,0.00004,20,20
2.50E-05,81,81,,,,0.0000257,20,20
2.58E-05,88,88,,,,0.00004,20,20
3.83E-05,87,87,,,,0.0000246,20,20
2.61E-05,89,89,,,,0.0000367,20,20
2.58E-05,88,88,,,,0.0000266,20,20
2.96E-05,85,85,,,,0.0000396,20,20
2.81E-05,84,84,,,,0.0000247,20,20
2.55E-05,84,84,,,,0.0000434,20,20
2.50E-05,84,84,,,,0.000035,20,20
2.48E-05,83,83,,,,0.0000649,20,20
2.48E-05,90,90,,,,0.0000247,20,20
2.46E-05,87,87,,,,0.0000246,20,20
2.48E-05,87,87,,,,0.0000248,20,20
2.52E-05,86,86,,,,0.0000249,20,20
2.59E-05,87,87,,,,0.000043,20,20
2.58E-05,84,84,,,,0.0000249,20,20
3.39E-05,88,88,,,,0.0000256,20,20
2.48E-05,91,91,,,,0.0000263,20,20
2.47E-05,89,89,,,,0.0000259,20,20
2.61E-05,89,89,,,,0.0000256,20,20
2.97E-05,88,88,,,,0.0000246,20,20
2.57E-05,87,87,,,,0.0000246,20,20
2.46E-05,87,87,,,,0.0000246,20,20
3.08E-05,86,86,,,,0.0000248,20,20
2.49E-05,86,86,,,,0.0000246,20,20
2.46E-05,85,85,,,,0.0000258,20,20
2.63E-05,86,86,,,,0.0000348,20,20
3.32E-05,84,84,,,,0.000025,20,20
2.46E-05,85,85,,,,0.0000248,20,20
2.47E-05,85,85,,,,0.0000321,20,20
2.44E-05,84,84,,,,0.0000289,20,20
2.48E-05,85,85,,,,0.0000249,20,20
4.46E-05,86,86,,,,0.0000504,20,20
2.46E-05,87,87,,,,0.0000251,20,20
3.63E-05,93,93,,,,0.0000319,20,20
2.51E-05,96,96,,,,0.0000247,20,20
2.49E-05,97,97,,,,0.0000249,20,20
2.48E-05,104,104,,,,0.0000251,20,20
2.44E-05,107,107,,,,0.0000318,20,20
2.48E-05,110,110,,,,0.0000253,20,20
2.48E-05,110,110,,,,0.0000247,20,20
2.48E-05,111,111,,,,0.0000249,20,20
2.47E-05,112,112,,,,0.0000248,20,20
2.46E-05,110,110,,,,0.0000247,20,20
3.14E-05,108,108,,,,0.0000319,20,20
2.54E-05,107,107,,,,0.0000298,20,20
2.49E-05,107,107,,,,0.0000253,20,20
2.47E-05,116,116,,,,0.0000257,20,20
4.87E-05,114,114,,,,0.000026,20,20
3.43E-05,113,113,,,,0.000025,20,20
3.03E-05,114,114,,,,0.0000249,20,20
2.46E-05,117,117,,,,0.0000246,20,20
2.48E-05,116,116,,,,0.0000244,20,20
2.50E-05,116,116,,,,0.000033,20,20
2.44E-05,115,115,,,,0.0000259,20,20
2.60E-05,112,112,,,,0.000026,20,20
4.01E-05,112,112,,,,0.000026,20,20
2.78E-05,111,111,,,,0.0000386,21,21
2.58E-05,112,112,,,,0.0000461,21,21
2.50E-05,111,111,,,,0.0000365,21,21
2.56E-05,110,110,,,,0.0000804,21,21
2.48E-05,111,111,,,,0.0000282,21,21
2.55E-05,109,109,,,,0.0000246,21,21
2.56E-05,110,110,,,,0.0000417,21,21
2.44E-05,109,109,,,,0.0000256,21,21
2.45E-05,109,109,,,,0.0000261,21,21
2.48E-05,110,110,,,,0.0000255,21,21
2.51E-05,114,114,,,,0.0000265,21,21
2.45E-05,113,113,,,,0.0000274,21,21
2.45E-05,113,113,,,,0.0000262,21,21
2.95E-05,112,112,,,,0.0000277,21,21
4.11E-05,110,110,,,,0.0000258,21,21
2.47E-05,108,108,,,,0.000026,21,21
2.46E-05,109,109,,,,0.0000246,21,21
2.63E-05,106,106,,,,0.0000244,21,21
2.51E-05,104,104,,,,0.0000384,21,21
2.48E-05,104,104,,,,0.0000388,21,21
2.59E-05,114,114,,,,0.0000482,21,21
2.85E-05,115,115,,,,0.0000397,21,21
2.58E-05,118,118,,,,0.0000358,21,21
3.67E-05,118,118,,,,0.0000249,21,21
2.61E-05,114,114,,,,0.0000246,21,21
3.45E-05,113,113,,,,0.0000249,21,21
3.79E-05,113,113,,,,0.0000253,21,21
2.57E-05,113,113,,,,0.0000246,21,21
3.55E-05,116,116,,,,0.0000256,21,21
2.57E-05,116,116,,,,0.000035,21,21
4.34E-05,117,117,,,,0.0000248,21,21
2.87E-05,116,116,,,,0.000026,21,21
2.61E-05,116,116,,,,0.0000246,21,21
3.48E-05,120,120,,,,0.0000248,21,21
3.56E-05,121,121,,,,0.000026,21,21
3.50E-05,122,122,,,,0.0000254,21,21
2.64E-05,121,121,,,,0.0000254,21,21
2.57E-05,119,119,,,,0.0000245,21,21
2.61E-05,122,122,,,,0.0000248,21,21
3.61E-05,123,123,,,,0.000025,21,21
7.73E-05,125,125,,,,0.0000247,21,21
2.60E-05,127,127,,,,0.000034,21,21
3.56E-05,130,130,,,,0.0000258,21,21
3.00E-05,130,130,,,,0.0000258,21,21
2.59E-05,131,131,,,,0.0000296,21,21
3.90E-05,130,130,,,,0.0000246,21,21
4.47E-05,129,129,,,,0.0000258,21,21
3.65E-05,128,128,,,,0.0000247,21,21
2.58E-05,126,126,,,,0.0000244,21,21
2.59E-05,126,126,,,,0.0000246,21,21
0.0001012,124,124,,,,0.0000245,21,21
3.84E-05,119,119,,,,0.0000256,21,21
3.45E-05,119,119,,,,0.0000362,21,21
2.59E-05,120,120,,,,0.0000403,21,21
2.58E-05,119,119,,,,0.0000246,21,21
2.60E-05,118,118,,,,0.0000305,21,21
2.64E-05,118,118,,,,0.0000248,21,21
3.10E-05,116,116,,,,0.0000249,21,21
3.06E-05,115,115,,,,0.0000247,21,21
2.57E-05,119,119,,,,0.0000254,21,21
2.46E-05,115,115,,,,0.0000249,21,21
2.47E-05,115,115,,,,0.0000288,21,21
2.46E-05,115,115,,,,0.0000265,21,21
2.55E-05,116,116,,,,0.0000316,21,21
2.88E-05,116,116,,,,0.0000248,21,21
2.48E-05,116,116,,,,0.0000248,21,21
2.46E-05,115,115,,,,0.0000247,21,21
4.64E-05,113,113,,,,0.0000246,21,21
2.50E-05,118,118,,,,0.0000248,21,21
2.50E-05,118,118,,,,0.0000249,21,21
2.84E-05,116,116,,,,0.0000256,21,21
2.45E-05,116,116,,,,0.0000247,21,21
2.57E-05,117,117,,,,0.0000252,21,21
2.78E-05,116,116,,,,0.0000249,21,21
4.23E-05,115,115,,,,0.000025,21,21
2.55E-05,112,112,,,,0.0000247,21,21
2.57E-05,111,111,,,,0.0000247,21,21
3.23E-05,109,109,,,,0.0000246,21,21
3.30E-05,106,106,,,,0.0000253,21,21
2.55E-05,107,107,,,,0.00003,21,21
2.49E-05,110,110,,,,0.0000268,21,21
2.53E-05,111,111,,,,0.0000373,21,21
2.47E-05,111,111,,,,0.0000365,21,21
2.47E-05,112,112,,,,0.000036,21,21
2.53E-05,113,113,,,,0.0000273,21,21
2.48E-05,110,110,,,,0.0000261,21,21
2.48E-05,109,109,,,,0.0000247,21,21
2.49E-05,111,111,,,,0.0000252,21,21
2.58E-05,110,110,,,,0.0000249,21,21
2.49E-05,110,110,,,,0.0000249,21,21
2.50E-05,112,112,,,,0.0000246,21,21
5.28E-05,108,108,,,,0.0000249,21,21
2.46E-05,109,109,,,,0.0000246,21,21
2.95E-05,107,107,,,,0.0000258,21,21
2.59E-05,107,107,,,,0.0000255,21,21
2.51E-05,106,106,,,,0.0000255,21,21
2.48E-05,105,105,,,,0.0000247,21,21
2.52E-05,106,106,,,,0.0000248,21,21
2.49E-05,112,112,,,,0.0000337,21,21
2.45E-05,111,111,,,,0.0000246,21,21
2.49E-05,110,110,,,,0.000026,21,21
2.51E-05,108,108,,,,0.0000287,21,21
2.47E-05,107,107,,,,0.0000261,21,21
2.50E-05,105,105,,,,0.0000259,21,21
3.24E-05,103,103,,,,0.0000361,21,21
3.65E-05,104,104,,,,0.0000714,22,22
2.49E-05,107,107,,,,0.0000314,22,22
2.46E-05,108,108,,,,0.0000375,22,22
2.59E-05,108,108,,,,0.0000491,22,22
2.58E-05,107,107,,,,0.0000288,22,22
2.50E-05,104,104,,,,0.0000286,22,22
2.48E-05,103,103,,,,0.0000249,22,22
2.49E-05,104,104,,,,0.0000257,22,22
2.50E-05,107,107,,,,0.000035,22,22
2.50E-05,115,115,,,,0.0000393,22,22
2.48E-05,116,116,,,,0.0000257,22,22
2.47E-05,113,113,,,,0.0000259,22,22
2.50E-05,113,113,,,,0.0000255,22,22
3.14E-05,112,112,,,,0.0000542,22,22
2.50E-05,113,113,,,,0.0000259,22,22
2.51E-05,115,115,,,,0.0000249,22,22
2.48E-05,114,114,,,,0.0000246,22,22
2.50E-05,113,113,,,,0.0000331,22,22
2.65E-05,112,112,,,,0.0000248,22,22
2.66E-05,112,112,,,,0.0000327,22,22
2.58E-05,110,110,,,,0.0000267,22,22
2.48E-05,116,116,,,,0.0000262,22,22
3.36E-05,117,117,,,,0.0001029,22,22
2.49E-05,117,117,,,,0.0000248,22,22
2.47E-05,119,119,,,,0.0000247,22,22
2.57E-05,118,118,,,,0.0000272,22,22
2.47E-05,113,113,,,,0.0000247,22,22
2.65E-05,115,115,,,,0.0000249,22,22
2.46E-05,114,114,,,,0.0000257,22,22
2.52E-05,112,112,,,,0.0000272,22,22
2.49E-05,118,118,,,,0.0000306,22,22
2.46E-05,117,117,,,,0.0000962,22,22
2.58E-05,121,121,,,,0.0000255,22,22
2.46E-05,119,119,,,,0.0000245,22,22
2.46E-05,118,118,,,,0.0000274,22,22
3.16E-05,116,116,,,,0.0000404,22,22
2.48E-05,117,117,,,,0.0000258,22,22
2.51E-05,114,114,,,,0.0000248,22,22
2.48E-05,114,114,,,,0.0000246,22,22
2.48E-05,113,113,,,,0.0000261,22,22
2.60E-05,112,112,,,,0.0000271,22,22
2.49E-05,113,113,,,,0.0000247,22,22
2.51E-05,114,114,,,,0.0000252,22,22
2.49E-05,116,116,,,,0.0000247,22,22
2.45E-05,115,115,,,,0.0000246,22,22
2.49E-05,113,113,,,,0.0000261,22,22
2.98E-05,111,111,,,,0.0000393,22,22
3.11E-05,110,110,,,,0.0000261,22,22
2.50E-05,110,110,,,,0.0000339,22,22
2.56E-05,109,109,,,,0.0000393,22,22
2.48E-05,108,108,,,,0.000026,22,22
2.49E-05,106,106,,,,0.0000281,22,22
3.25E-05,107,107,,,,0.0000247,22,22
2.49E-05,106,106,,,,0.0000246,22,22
2.49E-05,109,109,,,,0.0000693,22,22
2.98E-05,109,109,,,,0.0000251,22,22
2.49E-05,110,110,,,,0.0000248,22,22
2.49E-05,109,109,,,,0.0000294,22,22
2.48E-05,113,113,,,,0.0000246,22,22
2.50E-05,111,111,,,,0.000025,22,22
2.74E-05,112,112,,,,0.0000307,22,22
2.63E-05,111,111,,,,0.0000259,22,22
2.52E-05,112,112,,,,0.000025,22,22
4.06E-05,116,116,,,,0.0000261,22,22
2.99E-05,114,114,,,,0.0000247,22,22
2.46E-05,113,113,,,,0.0000246,22,22
2.46E-05,112,112,,,,0.0000261,22,22
2.46E-05,111,111,,,,0.0000253,22,22
3.01E-05,111,111,,,,0.0000248,22,22
2.70E-05,110,110,,,,0.0000247,22,22
2.47E-05,110,110,,,,0.0000345,22,22
2.47E-05,118,118,,,,0.0000244,22,22
2.47E-05,117,117,,,,0.0000252,22,22
2.86E-05,115,115,,,,0.0000248,22,22
2.47E-05,113,113,,,,0.0000336,22,22
2.49E-05,114,114,,,,0.0000246,22,22
2.48E-05,113,113,,,,0.0000249,22,22
3.81E-05,113,113,,,,0.0000247,22,22
2.47E-05,111,111,,,,0.0000248,22,22
2.44E-05,110,110,,,,0.0000254,22,22
3.71E-05,108,108,,,,0.0000326,22,22
6.23E-05,106,106,,,,0.0000247,22,22
2.50E-05,108,108,,,,0.0000278,22,22
2.49E-05,108,108,,,,0.0000261,22,22
2.86E-05,110,110,,,,0.0000244,22,22
2.64E-05,110,110,,,,0.0000303,22,22
3.16E-05,111,111,,,,0.0000369,22,22
2.61E-05,109,109,,,,0.0000373,22,22
4.26E-05,112,112,,,,0.000025,22,22
3.02E-05,119,119,,,,0.0000248,22,22
3.11E-05,124,124,,,,0.0000333,22,22
2.58E-05,124,124,,,,0.0000249,22,22
2.58E-05,122,122,,,,0.0000245,22,22
4.28E-05,122,122,,,,0.0000343,22,22
2.55E-05,118,118,,,,0.0000251,22,22
3.12E-05,118,118,,,,0.0000292,22,22
3.44E-05,116,116,,,,0.0000256,22,22
2.52E-05,113,113,,,,0.0000258,22,22
2.50E-05,114,114,,,,0.0000258,22,22
2.91E-05,122,122,,,,0.000026,22,22
3.90E-05,124,124,,,,0.0000315,22,22
2.63E-05,125,125,,,,0.0000275,22,22
2.62E-05,123,123,,,,0.000028,22,22
2.58E-05,122,122,,,,0.0000265,22,22
2.58E-05,118,118,,,,0.0000339,22,22
2.45E-05,124,124,,,,0.0000464,23,23
2.51E-05,122,122,,,,0.000029,23,23
3.03E-05,123,123,,,,0.0000284,23,23
2.56E-05,122,122,,,,0.0000283,23,23
2.46E-05,123,123,,,,0.0000302,23,23
2.51E-05,124,124,,,,0.0000284,23,23
2.49E-05,126,126,,,,0.0000264,23,23
4.84E-05,126,126,,,,0.0000249,23,23
2.57E-05,134,134,,,,0.00003,23,23
2.60E-05,133,133,,,,0.000025,23,23
3.04E-05,127,127,,,,0.0000395,23,23
3.72E-05,127,127,,,,0.0000257,23,23
2.58E-05,131,131,,,,0.0000382,23,23
2.47E-05,131,131,,,,0.0000259,23,23
2.52E-05,129,129,,,,0.0000259,23,23
2.48E-05,129,129,,,,0.0000451,23,23
2.54E-05,129,129,,,,0.0000248,23,23
4.09E-05,132,132,,,,0.0000246,23,23
2.59E-05,134,134,,,,0.000027,23,23
4.01E-05,137,137,,,,0.0000247,23,23
2.54E-05,137,137,,,,0.0000246,23,23
2.48E-05,137,137,,,,0.0000255,23,23
2.45E-05,136,136,,,,0.0000248,23,23
2.51E-05,138,138,,,,0.0000257,23,23
2.48E-05,138,138,,,,0.0000257,23,23
3.17E-05,136,136,,,,0.0000318,23,23
2.93E-05,136,136,,,,0.0000408,23,23
2.64E-05,133,133,,,,0.0000253,23,23
3.87E-05,133,133,,,,0.0000251,23,23
2.60E-05,133,133,,,,0.0000247,23,23
2.59E-05,132,132,,,,0.0000264,23,23
2.61E-05,134,134,,,,0.0000248,23,23
2.59E-05,133,133,,,,0.0000259,23,23
3.02E-05,131,131,,,,0.0000258,23,23
2.49E-05,133,133,,,,0.0000253,23,23
3.91E-05,133,133,,,,0.0000249,23,23
2.62E-05,130,130,,,,0.0000327,23,23
2.49E-05,130,130,,,,0.0000251,23,23
2.50E-05,131,131,,,,0.0000282,23,23
2.48E-05,130,130,,,,0.0000371,23,23
2.66E-05,128,128,,,,0.0000283,23,23
2.50E-05,129,129,,,,0.0000247,23,23
2.46E-05,129,129,,,,0.0000246,23,23
2.46E-05,131,131,,,,0.0000248,23,23
2.58E-05,129,129,,,,0.0000261,23,23
2.44E-05,122,122,,,,0.0000262,23,23
3.02E-05,123,123,,,,0.0000257,23,23
2.45E-05,123,123,,,,0.000025,23,23
2.48E-05,120,120,,,,0.000026,23,23
2.52E-05,119,119,,,,0.0000454,23,23
2.48E-05,119,119,,,,0.000025,23,23
2.48E-05,119,119,,,,0.000025,23,23
2.45E-05,118,118,,,,0.0000622,23,23
2.49E-05,115,115,,,,0.0000256,23,23
2.45E-05,108,108,,,,0.0000245,23,23
2.99E-05,109,109,,,,0.0000253,23,23
2.88E-05,110,110,,,,0.0000303,23,23
2.51E-05,110,110,,,,0.0000252,23,23
2.52E-05,110,110,,,,0.0000375,23,23
2.60E-05,109,109,,,,0.0000295,23,23
2.92E-05,110,110,,,,0.0000246,23,23
2.48E-05,106,106,,,,0.0000247,23,23
2.47E-05,108,108,,,,0.000025,23,23
2.46E-05,107,107,,,,0.0000245,23,23
2.46E-05,106,106,,,,0.0000247,23,23
2.49E-05,106,106,,,,0.0000248,23,23
2.49E-05,100,100,,,,0.0000279,23,23
2.47E-05,97,97,,,,0.0000246,23,23
2.47E-05,96,96,,,,0.0000256,23,23
2.47E-05,94,94,,,,0.000025,23,23
2.47E-05,95,95,,,,0.0000249,23,23
2.49E-05,92,92,,,,0.0000246,23,23
2.45E-05,95,95,,,,0.0000247,23,23
2.51E-05,95,95,,,,0.0000252,23,23
2.47E-05,96,96,,,,0.0000402,23,23
2.50E-05,97,97,,,,0.0000298,23,23
2.66E-05,101,101,,,,0.0000247,23,23
2.48E-05,103,103,,,,0.0000256,23,23
2.47E-05,102,102,,,,0.0000263,23,23
2.46E-05,101,101,,,,0.0000247,23,23
2.49E-05,104,104,,,,0.0000247,23,23
2.47E-05,105,105,,,,0.0000262,23,23
2.52E-05,104,104,,,,0.0000255,23,23
2.46E-05,105,105,,,,0.0000249,23,23
2.44E-05,104,104,,,,0.000025,23,23
2.48E-05,103,103,,,,0.0000382,23,23
3.45E-05,103,103,,,,0.0000246,23,23
3.44E-05,101,101,,,,0.0000252,23,23
3.47E-05,100,100,,,,0.0000247,23,23
3.01E-05,100,100,,,,0.0000245,23,23
2.53E-05,103,103,,,,0.00004,23,23
2.49E-05,102,102,,,,0.0000421,24,24
3.10E-05,100,100,,,,0.0000329,24,24
2.56E-05,98,98,,,,0.0000278,24,24
2.48E-05,97,97,,,,0.0000439,24,24
2.47E-05,96,96,,,,0.0000344,24,24
2.47E-05,94,94,,,,0.000026,24,24
2.52E-05,94,94,,,,0.0000257,24,24
2.50E-05,95,95,,,,0.0000259,24,24
2.47E-05,97,97,,,,0.0000258,24,24
2.67E-05,96,96,,,,0.0000414,24,24
2.46E-05,96,96,,,,0.0000477,24,24
2.58E-05,97,97,,,,0.0000258,24,24
2.47E-05,94,94,,,,0.0000246,24,24
2.45E-05,100,100,,,,0.000025,24,24
2.54E-05,100,100,,,,0.0000244,24,24
2.48E-05,99,99,,,,0.0000247,24,24
2.48E-05,97,97,,,,0.0000249,24,24
2.49E-05,99,99,,,,0.000025,24,24
2.51E-05,98,98,,,,0.0000269,24,24
2.48E-05,97,97,,,,0.0000344,24,24
2.47E-05,99,99,,,,0.0000279,24,24
2.48E-05,101,101,,,,0.0000309,24,24
2.48E-05,104,104,,,,0.0000248,24,24
2.47E-05,103,103,,,,0.0000249,24,24
2.47E-05,102,102,,,,0.0000259,24,24
3.57E-05,101,101,,,,0.0000259,24,24
3.39E-05,102,102,,,,0.0000326,24,24
7.26E-05,100,100,,,,0.0000253,24,24
2.48E-05,99,99,,,,0.0000249,24,24
2.50E-05,95,95,,,,0.0000254,24,24
2.45E-05,92,92,,,,0.0000247,24,24
2.46E-05,93,93,,,,0.0000249,24,24
3.25E-05,90,90,,,,0.0000257,24,24
2.57E-05,90,90,,,,0.0000265,24,24
3.21E-05,86,86,,,,0.0000246,24,24
2.51E-05,89,89,,,,0.0000348,24,24
2.49E-05,87,87,,,,0.0000255,24,24
2.61E-05,88,88,,,,0.0000277,24,24
2.58E-05,89,89,,,,0.0000386,24,24
2.58E-05,90,90,,,,0.0000252,24,24
2.59E-05,96,96,,,,0.0000295,24,24
2.61E-05,95,95,,,,0.0000286,24,24
2.48E-05,97,97,,,,0.0000401,24,24
4.22E-05,98,98,,,,0.0000267,24,24
2.48E-05,102,102,,,,0.0000323,24,24
2.48E-05,102,102,,,,0.0000369,24,24
2.50E-05,101,101,,,,0.000026,24,24
2.47E-05,100,100,,,,0.0000267,24,24
2.62E-05,99,99,,,,0.0000242,24,24
4.19E-05,99,99,,,,0.0000255,24,24
2.52E-05,99,99,,,,0.000025,24,24
2.49E-05,98,98,,,,0.0000245,24,24
2.46E-05,94,94,,,,0.0000249,24,24
2.46E-05,93,93,,,,0.0000244,24,24
2.48E-05,90,90,,,,0.000026,24,24
2.47E-05,90,90,,,,0.0000256,24,24
2.56E-05,89,89,,,,0.0000247,24,24
3.07E-05,89,89,,,,0.0000266,24,24
2.50E-05,90,90,,,,0.000026,24,24
3.12E-05,88,88,,,,0.0000349,24,24
2.59E-05,87,87,,,,0.0000282,24,24
2.45E-05,83,83,,,,0.000033,24,24
3.04E-05,82,82,,,,0.0000245,24,24
2.58E-05,83,83,,,,0.0000245,24,24
2.96E-05,83,83,,,,0.0000245,24,24
2.46E-05,81,81,,,,0.0000245,24,24
2.64E-05,81,81,,,,0.0000253,24,24
2.46E-05,74,74,,,,0.000025,24,24
2.48E-05,75,75,,,,0.0000254,24,24
2.47E-05,75,75,,,,0.0000246,24,24
2.50E-05,75,75,,,,0.0000374,24,24
2.80E-05,74,74,,,,0.0000391,24,24
2.54E-05,76,76,,,,0.0000247,24,24
