cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,,
2.28E-05,85,11,117,,,
1.87E-05,87,45,116,,,
1.91E-05,87,44,116,,,
1.89E-05,82,51,118,,,
1.78E-05,35,95,113,,,
1.79E-05,5,22,109,,,
1.86E-05,89,65,112,,,
1.71E-05,32,5,110,,,
1.87E-05,3,44,110,,,
1.91E-05,7,52,110,,,
2.00E-05,73,59,113,,,
1.88E-05,16,40,113,,,
1.79E-05,13,89,114,,,
1.80E-05,27,77,114,,,
1.71E-05,32,8,113,,,
1.74E-05,22,9,114,,,
1.72E-05,13,6,114,,,
1.86E-05,7,62,113,,,
1.83E-05,26,83,111,,,
1.76E-05,30,14,114,,,
1.87E-05,4,60,113,,,
1.81E-05,10,91,112,,,
1.84E-05,11,79,112,,,
1.91E-05,71,37,112,,,
2.24E-05,17,83,113,,,
1.78E-05,28,21,112,,,
1.70E-05,13,6,111,,,
1.83E-05,84,74,110,,,
1.71E-05,32,5,110,,,
1.90E-05,7,52,104,,,
1.75E-05,16,12,104,,,
1.83E-05,27,74,106,,,
1.79E-05,9,20,102,,,
1.75E-05,20,14,101,,,
1.70E-05,76,95,100,,,
1.71E-05,3,99,102,,,
1.87E-05,90,41,102,,,
1.73E-05,73,17,104,,,
1.99E-05,81,51,98,,,
1.82E-05,75,66,102,,,
1.86E-05,87,56,102,,,
1.80E-05,20,24,101,,,
4.94E-05,10,49,102,,,
2.94E-05,17,87,102,,,
1.77E-05,8,17,109,,,
2.02E-05,10,96,108,,,
1.77E-05,79,102,112,,,
1.97E-05,20,45,109,,,
3.06E-05,87,43,110,,,
3.01E-05,15,107,111,,,
2.22E-05,27,92,110,,,
1.70E-05,73,113,115,,,
1.85E-05,12,86,115,,,
2.19E-05,83,90,116,,,
1.81E-05,7,76,113,,,
2.05E-05,19,16,117,,,
1.94E-05,29,50,117,,,
1.78E-05,84,90,120,,,
2.10E-05,18,18,120,,,
1.78E-05,89,103,122,,,
1.86E-05,2,38,123,,,
1.78E-05,9,14,130,,,
2.19E-05,15,107,125,,,
2.02E-05,25,64,130,,,
1.89E-05,5,69,130,,,
2.55E-05,15,127,134,,,
2.26E-05,76,72,133,,,
7.65E-05,90,72,135,,,
2.48E-05,72,57,135,,,
1.99E-05,15,71,136,,,
1.92E-05,31,68,134,,,
1.86E-05,80,40,134,,,
1.92E-05,13,47,134,,,
1.80E-05,85,23,139,,,
2.12E-05,31,69,139,,,
1.84E-05,31,21,140,,,
1.73E-05,86,123,137,,,
1.83E-05,84,36,140,,,
1.82E-05,75,99,136,,,
1.89E-05,14,70,133,,,
2.03E-05,31,66,130,,,
1.86E-05,7,89,131,,,
1.71E-05,14,122,131,,,
1.69E-05,3,0,145,,,
2.23E-05,89,75,147,,,
1.85E-05,86,36,147,,,
1.95E-05,31,74,147,,,
1.80E-05,9,24,148,,,
1.86E-05,7,98,148,,,
1.82E-05,20,32,141,,,
1.90E-05,23,95,143,,,
1.91E-05,21,50,142,,,
1.79E-05,83,116,143,,,
1.85E-05,15,141,144,,,
2.08E-05,14,69,148,,,
1.87E-05,87,41,147,,,
2.11E-05,12,66,156,,,
2.01E-05,32,93,158,,,
2.06E-05,73,67,156,,,
1.98E-05,27,138,162,,,
1.77E-05,23,19,156,,,
1.91E-05,89,85,156,,,
1.83E-05,87,34,158,,,
1.83E-05,10,117,157,,,
1.75E-05,77,135,156,,,
2.03E-05,33,96,157,,,
3.03E-05,32,6,157,,,
2.02E-05,7,109,158,,,
1.79E-05,7,128,156,,,
1.73E-05,20,146,156,,,
1.98E-05,20,69,154,,,
1.74E-05,84,142,155,,,
1.87E-05,33,97,152,,,
2.09E-05,90,75,153,,,
1.80E-05,18,150,153,,,
2.18E-05,7,108,152,,,
1.86E-05,24,40,145,,,
2.55E-05,85,125,153,,,
1.73E-05,27,135,148,,,
1.94E-05,80,61,150,,,
1.83E-05,14,36,146,,,
1.79E-05,29,22,144,,,
2.01E-05,1,41,149,,,
1.92E-05,82,89,148,,,
1.94E-05,80,56,143,,,
2.18E-05,12,35,144,,,
2.10E-05,85,112,144,,,
2.44E-05,72,21,144,,,
3.42E-05,23,117,146,,,
1.85E-05,75,108,148,,,
1.79E-05,77,123,151,,,
1.74E-05,6,145,148,,,
1.71E-05,32,4,160,,,
1.74E-05,72,147,163,,,
1.78E-05,73,15,156,,,
1.73E-05,26,5,156,,,
2.01E-05,89,88,154,,,
1.88E-05,87,48,153,,,
1.84E-05,80,34,154,,,
1.97E-05,23,64,156,,,
1.71E-05,13,150,155,,,
1.90E-05,7,96,155,,,
1.89E-05,85,50,157,,,
1.91E-05,31,96,159,,,
1.77E-05,81,21,158,,,
1.89E-05,82,107,160,,,
1.75E-05,77,11,161,,,
1.85E-05,71,129,161,,,
1.72E-05,11,7,161,,,
1.68E-05,18,0,162,,,
2.03E-05,22,79,163,,,
2.02E-05,90,85,166,,,
1.72E-05,2,159,165,,,
2.09E-05,3,59,165,,,
1.75E-05,15,11,171,,,
1.77E-05,5,153,171,,,
1.85E-05,90,133,173,,,
1.96E-05,3,61,167,,,
1.92E-05,71,104,172,,,
1.93E-05,5,101,172,,,
1.85E-05,15,39,172,,,
1.77E-05,30,150,171,,,
1.90E-05,30,54,166,,,
1.74E-05,22,148,166,,,
1.88E-05,71,100,164,,,
1.79E-05,26,145,164,,,
1.94E-05,76,42,158,,,
2.06E-05,7,89,159,,,
2.60E-05,22,77,160,,,
1.78E-05,83,131,161,,,
2.33E-05,72,36,159,,,
2.16E-05,78,59,156,,,
2.36E-05,13,138,154,,,
2.18E-05,21,87,153,,,
1.82E-05,16,15,152,,,
2.04E-05,28,63,152,,,
1.94E-05,77,32,148,,,
2.02E-05,77,97,145,,,
1.84E-05,77,5,145,,,
1.86E-05,8,15,146,,,
2.03E-05,89,110,146,,,
1.90E-05,13,115,146,,,
1.91E-05,20,120,149,,,
1.76E-05,86,141,151,,,
1.79E-05,80,116,151,,,
1.81E-05,5,1,150,,,
1.91E-05,73,35,146,,,
1.88E-05,24,95,145,,,
1.78E-05,26,122,145,,,
1.71E-05,74,3,145,,,
2.08E-05,15,66,149,,,
1.91E-05,77,55,149,,,
1.89E-05,31,40,151,,,
1.91E-05,13,102,138,,,
1.90E-05,72,26,143,,,
1.87E-05,74,12,141,,,
1.95E-05,87,33,142,,,
1.90E-05,7,77,136,,,
1.77E-05,16,117,137,,,
1.91E-05,80,21,140,,,
1.90E-05,72,24,140,,,
1.82E-05,86,16,139,,,
1.81E-05,75,3,139,,,
3.43E-05,82,87,139,,,
2.90E-05,77,83,141,,,
1.97E-05,79,42,141,,,
2.09E-05,82,86,139,,,
1.97E-05,21,49,141,,,
1.89E-05,77,19,145,,,
2.57E-05,77,32,147,,,
2.91E-05,17,129,147,,,
3.00E-05,16,126,148,,,
2.06E-05,7,89,148,,,
4.11E-05,4,53,154,,,
1.96E-05,87,101,160,,,
1.85E-05,74,20,160,,,
1.80E-05,25,132,161,,,
1.98E-05,31,46,163,,,
1.83E-05,83,34,163,,,
1.87E-05,87,110,161,,,
1.69E-05,18,0,164,,,
2.82E-05,22,70,165,,,
2.01E-05,12,73,166,,,
1.99E-05,12,73,165,,,
2.51E-05,77,98,168,,,
2.16E-05,77,26,167,,,
1.79E-05,2,151,168,,,
1.72E-05,11,160,165,,,
1.95E-05,2,60,166,,,
1.83E-05,13,120,161,,,
1.79E-05,22,134,159,,,
1.73E-05,5,148,157,,,
1.86E-05,24,114,161,,,
1.82E-05,5,126,161,,,
2.01E-05,71,99,159,,,
1.83E-05,5,33,159,,,
2.00E-05,5,72,160,,,
1.94E-05,20,89,162,,,
1.87E-05,4,15,158,,,
1.73E-05,86,8,155,,,
1.82E-05,86,24,155,,,
1.84E-05,17,36,156,,,
1.89E-05,4,52,157,,,
1.96E-05,89,66,159,,,
2.08E-05,75,85,159,,,
1.94E-05,28,61,162,,,
4.59E-05,86,26,161,,,
2.47E-05,77,92,160,,,
2.13E-05,71,120,160,,,
2.00E-05,73,42,162,,,
2.02E-05,6,147,162,,,
2.09E-05,81,72,162,,,
2.02E-05,28,23,160,,,
1.98E-05,11,157,161,,,
1.96E-05,27,138,159,,,
1.97E-05,20,107,160,,,
2.02E-05,83,84,159,,,
2.04E-05,73,111,159,,,
1.96E-05,12,32,162,,,
1.85E-05,14,4,160,,,
1.88E-05,83,33,164,,,
3.36E-05,28,132,165,,,
1.81E-05,3,129,169,,,
2.15E-05,74,56,169,,,
1.83E-05,73,14,169,,,
1.83E-05,4,22,169,,,
2.05E-05,86,83,174,,,
3.83E-05,8,76,173,,,
1.83E-05,74,24,168,,,
1.72E-05,23,6,168,,,
1.87E-05,24,136,166,,,
1.83E-05,74,25,167,,,
2.22E-05,28,19,168,,,
1.90E-05,72,113,167,,,
1.96E-05,85,66,169,,,
1.90E-05,17,103,165,,,
1.92E-05,85,115,162,,,
1.76E-05,75,18,162,,,
1.70E-05,13,157,160,,,
1.84E-05,71,35,164,,,
1.90E-05,74,53,163,,,
1.97E-05,9,87,163,,,
2.09E-05,23,115,163,,,
1.80E-05,14,9,163,,,
2.09E-05,20,62,163,,,
1.94E-05,88,94,164,,,
1.82E-05,76,29,164,,,
1.91E-05,19,88,163,,,
1.83E-05,33,124,164,,,
1.84E-05,85,114,164,,,
1.76E-05,73,17,163,,,
1.88E-05,15,108,160,,,
1.97E-05,10,70,157,,,
1.84E-05,75,34,158,,,
1.70E-05,71,160,162,,,
1.77E-05,1,12,167,,,
1.82E-05,8,129,167,,,
1.74E-05,1,11,167,,,
1.87E-05,15,41,167,,,
1.84E-05,77,30,165,,,
2.06E-05,88,101,165,,,
2.03E-05,82,38,162,,,
1.80E-05,74,134,164,,,
1.78E-05,13,144,163,,,
1.83E-05,82,34,163,,,
1.78E-05,73,23,160,,,
1.85E-05,6,45,157,,,
1.88E-05,72,106,157,,,
1.94E-05,87,94,158,,,
1.92E-05,31,83,158,,,
0.0001099,19,110,152,,,
1.96E-05,83,85,159,,,
1.69E-05,3,2,159,,,
1.89E-05,76,37,161,,,
1.73E-05,18,7,159,,,
2.27E-05,20,73,153,,,
1.87E-05,32,139,153,,,
2.20E-05,81,80,153,,,
1.97E-05,82,41,155,,,
2.43E-05,83,126,153,,,
1.85E-05,33,8,153,,,
2.00E-05,73,44,153,,,
1.81E-05,33,3,150,,,
1.86E-05,35,134,153,,,
1.87E-05,21,21,153,,,
3.15E-05,17,102,154,,,
2.73E-05,30,73,154,,,
2.53E-05,82,35,154,,,
1.94E-05,87,104,151,,,
1.88E-05,12,125,148,,,
1.84E-05,9,137,150,,,
2.00E-05,80,96,146,,,
2.07E-05,3,46,147,,,
1.93E-05,35,36,147,,,
1.90E-05,23,104,145,,,
4.17E-05,75,95,144,,,
2.24E-05,15,142,147,,,
2.50E-05,31,45,148,,,
2.18E-05,21,11,149,,,
2.12E-05,17,95,146,,,
2.08E-05,89,107,152,,,
2.00E-05,4,33,151,,,
1.93E-05,76,36,153,,,
2.01E-05,90,80,153,,,
1.92E-05,84,114,152,,,
1.83E-05,24,6,155,,,
2.05E-05,76,40,153,,,
2.10E-05,87,60,155,,,
1.94E-05,15,106,155,,,
1.92E-05,76,37,153,,,
1.78E-05,24,2,152,,,
2.09E-05,13,100,156,,,
2.03E-05,7,84,155,,,
1.80E-05,32,144,151,,,
1.94E-05,15,39,145,,,
2.00E-05,75,76,142,,,
2.49E-05,88,82,140,,,
2.54E-05,14,56,136,,,
3.29E-05,8,69,133,,,
1.99E-05,75,74,131,,,
1.92E-05,77,32,129,,,
2.05E-05,8,65,131,,,
1.89E-05,83,110,128,,,
1.86E-05,3,103,116,,,
1.86E-05,3,16,113,,,
1.81E-05,76,11,112,,,
2.02E-05,80,77,108,,,
1.99E-05,81,57,107,,,
1.75E-05,80,0,107,,,
1.84E-05,19,17,107,,,
2.00E-05,28,51,107,,,
1.95E-05,14,42,108,,,
1.93E-05,82,66,107,,,
1.80E-05,34,98,107,,,
2.01E-05,82,55,103,,,
1.85E-05,17,10,101,,,
1.96E-05,84,58,101,,,
1.95E-05,14,57,105,,,
1.97E-05,14,41,105,,,
1.83E-05,4,9,105,,,
1.97E-05,82,55,109,,,
1.90E-05,85,70,109,,,
1.77E-05,7,0,109,,,
1.83E-05,87,104,109,,,
1.95E-05,23,37,109,,,
1.80E-05,28,2,101,,,
1.95E-05,23,80,104,,,
1.91E-05,31,25,103,,,
1.85E-05,84,16,103,,,
1.88E-05,85,64,102,,,
1.96E-05,83,54,107,,,
1.89E-05,21,71,107,,,
1.93E-05,73,34,108,,,
2.32E-05,90,29,113,,,
1.95E-05,23,42,122,,,
1.89E-05,86,22,122,,,
1.90E-05,24,31,121,,,
1.96E-05,28,92,124,,,
1.83E-05,7,120,125,,,
1.85E-05,9,109,125,,,
2.13E-05,9,87,124,,,
1.83E-05,7,120,125,,,
1.85E-05,30,117,131,,,
1.84E-05,28,12,132,,,
2.00E-05,31,30,128,,,
1.91E-05,89,34,131,,,
1.89E-05,3,17,129,,,
2.00E-05,12,69,131,,,
2.15E-05,28,4,122,,,
2.17E-05,86,2,120,,,
1.93E-05,80,87,121,,,
1.91E-05,82,34,121,,,
1.99E-05,33,92,124,,,
1.90E-05,30,105,124,,,
2.04E-05,89,20,123,,,
2.19E-05,28,77,123,,,
2.01E-05,88,71,126,,,
2.76E-05,10,1,127,,,
1.92E-05,4,26,129,,,
1.95E-05,28,82,127,,,
2.00E-05,88,72,125,,,
1.83E-05,2,11,123,,,
2.51E-05,3,11,123,,,
3.36E-05,25,107,127,,,
1.92E-05,21,74,120,,,
2.04E-05,9,58,123,,,
3.19E-05,77,64,123,,,
1.91E-05,82,29,119,,,
1.88E-05,80,86,118,,,
1.90E-05,11,92,121,,,
2.61E-05,31,22,119,,,
2.25E-05,89,20,117,,,
2.18E-05,89,20,116,,,
2.26E-05,80,84,119,,,
2.65E-05,31,13,104,,,
2.98E-05,80,72,104,,,
2.30E-05,2,84,100,,,
2.19E-05,4,71,99,,,
2.05E-05,16,45,96,,,
1.84E-05,19,90,96,,,
1.81E-05,90,9,100,,,
2.43E-05,29,54,96,,,
1.83E-05,87,93,97,,,
2.87E-05,86,91,97,,,
2.52E-05,2,35,99,,,
2.16E-05,5,52,98,,,
2.18E-05,76,29,95,,,
1.81E-05,25,85,96,,,
1.88E-05,18,18,92,,,
2.02E-05,21,46,88,,,
2.27E-05,31,6,90,,,
1.93E-05,3,34,92,,,
1.81E-05,33,2,92,,,
2.43E-05,30,66,94,,,
1.86E-05,87,70,96,,,
1.86E-05,87,19,97,,,
1.81E-05,15,1,98,,,
1.93E-05,80,56,98,,,
2.64E-05,18,20,101,,,
1.81E-05,23,0,101,,,
1.89E-05,89,28,99,,,
2.20E-05,26,5,111,,,
1.90E-05,86,82,111,,,
1.98E-05,73,48,111,,,
1.86E-05,74,86,109,,,
3.00E-05,89,32,109,,,
2.01E-05,80,57,113,,,
1.94E-05,2,105,129,,,
2.05E-05,86,55,132,,,
2.99E-05,87,74,133,,,
1.89E-05,79,26,135,,,
1.91E-05,32,95,135,,,
3.89E-05,26,16,143,,,
1.93E-05,9,115,144,,,
3.33E-05,12,19,144,,,
1.91E-05,2,116,145,,,
1.78E-05,16,3,144,,,
2.07E-05,30,91,147,,,
1.83E-05,13,134,147,,,
2.11E-05,35,70,148,,,
2.04E-05,24,61,151,,,
2.07E-05,14,70,152,,,
0.0001395,87,73,156,,,
2.14E-05,26,107,157,,,
1.84E-05,12,20,159,,,
1.90E-05,22,133,160,,,
2.05E-05,85,65,162,,,
2.05E-05,90,66,162,,,
2.02E-05,78,59,161,,,
5.98E-05,17,142,162,,,
1.81E-05,12,2,161,,,
2.84E-05,22,55,160,,,
3.27E-05,12,49,160,,,
2.78E-05,29,107,160,,,
3.26E-05,77,135,163,,,
1.89E-05,15,140,162,,,
1.82E-05,20,13,162,,,
2.31E-05,22,146,161,,,
1.87E-05,2,129,161,,,
3.89E-05,79,35,163,,,
2.50E-05,18,10,162,,,
2.45E-05,16,50,164,,,
2.25E-05,17,142,163,,,
2.38E-05,24,45,163,,,
2.17E-05,14,157,167,,,
2.28E-05,31,151,166,,,
2.29E-05,9,131,165,,,
2.27E-05,31,27,165,,,
2.33E-05,28,40,164,,,
2.50E-05,25,124,164,,,
2.70E-05,78,105,152,,,
2.57E-05,9,119,152,,,
2.27E-05,13,73,148,,,
1.97E-05,86,90,149,,,
1.93E-05,19,37,149,,,
2.42E-05,85,33,146,,,
2.46E-05,12,69,142,,,
1.78E-05,21,138,140,,,
1.95E-05,77,42,137,,,
1.90E-05,30,94,134,,,
2.07E-05,12,66,134,,,
1.87E-05,74,98,131,,,
1.97E-05,31,43,132,,,
1.88E-05,9,27,131,,,
1.89E-05,23,33,132,,,
3.26E-05,25,78,131,,,
2.08E-05,13,72,131,,,
1.82E-05,22,121,131,,,
2.05E-05,81,51,131,,,
1.82E-05,17,117,130,,,
1.95E-05,30,82,130,,,
1.97E-05,90,45,130,,,
1.98E-05,90,35,130,,,
1.85E-05,78,111,131,,,
3.00E-05,21,67,129,,,
1.80E-05,18,124,129,,,
1.80E-05,33,8,129,,,
1.90E-05,87,98,130,,,
1.91E-05,4,94,131,,,
1.92E-05,18,35,131,,,
5.75E-05,30,88,131,,,
2.79E-05,78,96,131,,,
1.92E-05,74,98,131,,,
1.88E-05,23,23,132,,,
1.87E-05,31,105,132,,,
2.05E-05,12,59,129,,,
1.89E-05,12,94,127,,,
2.17E-05,18,5,126,,,
2.20E-05,88,12,125,,,
2.03E-05,84,54,122,,,
2.48E-05,8,85,121,,,
1.96E-05,78,42,118,,,
2.86E-05,21,21,119,,,
2.64E-05,79,33,119,,,
2.65E-05,86,39,119,,,
2.56E-05,23,17,119,,,
2.66E-05,1,35,118,,,
2.69E-05,78,41,118,,,
2.36E-05,71,87,112,,,
3.38E-05,10,3,113,,,
3.44E-05,12,63,115,,,
2.04E-05,87,21,115,,,
1.85E-05,31,99,115,,,
1.82E-05,88,13,115,,,
2.20E-05,9,46,115,,,
1.92E-05,73,77,114,,,
1.98E-05,31,103,117,,,
1.82E-05,14,5,120,,,
1.86E-05,28,101,119,,,
1.90E-05,4,83,119,,,
2.01E-05,76,45,120,,,
2.03E-05,82,63,123,,,
2.20E-05,27,78,120,,,
2.45E-05,22,31,122,,,
3.13E-05,86,38,121,,,
2.29E-05,30,78,124,,,
1.97E-05,8,28,124,,,
2.28E-05,21,62,122,,,
1.88E-05,80,19,123,,,
2.16E-05,34,24,120,,,
2.17E-05,82,58,117,,,
2.05E-05,79,31,119,,,
2.74E-05,4,89,124,,,
3.26E-05,3,74,123,,,
2.61E-05,11,22,123,,,
2.02E-05,31,29,118,,,
2.51E-05,14,76,118,,,
2.24E-05,28,99,119,,,
2.96E-05,30,10,122,,,
2.66E-05,80,89,122,,,
4.00E-05,87,66,122,,,
3.16E-05,71,91,120,,,
2.38E-05,24,76,117,,,
9.46E-05,27,49,113,,,
3.01E-05,8,86,115,,,
2.15E-05,10,4,113,,,
2.57E-05,9,2,111,,,
2.81E-05,3,64,110,,,
2.72E-05,71,86,110,,,
2.49E-05,19,96,112,,,
1.96E-05,87,81,110,,,
2.97E-05,4,88,108,,,
2.08E-05,90,104,106,,,
2.02E-05,18,43,107,,,
2.39E-05,21,45,108,,,
2.46E-05,3,82,109,,,
2.00E-05,87,36,110,,,
2.01E-05,21,46,103,,,
1.98E-05,85,43,104,,,
2.75E-05,89,59,100,,,
1.93E-05,32,64,100,,,
3.29E-05,22,31,100,,,
2.02E-05,32,67,102,,,
1.81E-05,11,95,105,,,
1.81E-05,11,96,106,,,
1.82E-05,10,11,107,,,
1.85E-05,14,83,106,,,
2.04E-05,83,43,108,,,
2.74E-05,87,44,109,,,
1.78E-05,33,1,109,,,
1.95E-05,87,91,111,,,
1.97E-05,72,74,111,,,
1.86E-05,13,87,113,,,
1.89E-05,3,80,110,,,
1.92E-05,75,24,105,,,
2.46E-05,89,65,104,,,
1.91E-05,6,34,108,,,
1.83E-05,11,101,105,,,
3.35E-05,78,61,105,,,
1.84E-05,10,11,106,,,
1.97E-05,13,63,106,,,
3.06E-05,76,52,105,,,
2.28E-05,27,38,105,,,
2.16E-05,4,22,106,,,
1.89E-05,27,86,111,,,
3.27E-05,2,102,116,,,
2.01E-05,30,23,120,,,
1.98E-05,83,46,123,,,
1.80E-05,84,115,123,,,
1.98E-05,88,53,123,,,
2.07E-05,88,54,127,,,
1.95E-05,16,37,125,,,
1.83E-05,2,107,124,,,
2.49E-05,83,49,128,,,
1.84E-05,29,9,128,,,
2.67E-05,72,85,129,,,
2.04E-05,14,68,131,,,
2.56E-05,81,32,136,,,
2.00E-05,88,57,137,,,
1.80E-05,27,128,138,,,
1.83E-05,8,131,138,,,
2.02E-05,7,50,137,,,
2.03E-05,76,58,136,,,
1.88E-05,4,27,128,,,
2.51E-05,80,46,129,,,
1.85E-05,27,8,127,,,
1.90E-05,71,108,126,,,
1.85E-05,78,112,127,,,
2.03E-05,2,82,128,,,
1.81E-05,85,10,127,,,
2.12E-05,14,60,127,,,
2.12E-05,72,74,124,,,
2.01E-05,2,81,128,,,
1.89E-05,81,24,130,,,
1.79E-05,31,4,133,,,
1.91E-05,14,101,135,,,
1.99E-05,6,67,135,,,
1.90E-05,30,96,135,,,
1.96E-05,89,7,135,,,
1.88E-05,1,20,137,,,
2.41E-05,29,90,139,,,
2.16E-05,78,54,144,,,
2.08E-05,29,63,144,,,
2.32E-05,9,141,144,,,
3.07E-05,72,30,145,,,
2.75E-05,88,27,144,,,
2.32E-05,8,127,147,,,
2.59E-05,81,106,148,,,
2.26E-05,21,147,150,,,
2.60E-05,89,95,148,,,
2.48E-05,27,98,146,,,
2.81E-05,72,85,148,,,
2.88E-05,83,23,150,,,
2.72E-05,29,42,152,,,
2.79E-05,80,73,150,,,
1.83E-05,90,143,153,,,
1.85E-05,89,10,144,,,
1.92E-05,14,99,144,,,
1.89E-05,28,111,144,,,
1.88E-05,72,25,141,,,
1.84E-05,1,125,137,,,
2.55E-05,18,82,134,,,
1.94E-05,21,57,132,,,
1.77E-05,88,18,137,,,
2.01E-05,72,72,137,,,
1.94E-05,83,47,139,,,
1.80E-05,31,112,139,,,
1.93E-05,12,69,139,,,
1.90E-05,35,77,138,,,
1.86E-05,90,41,138,,,
2.05E-05,10,50,142,,,
1.81E-05,21,18,136,,,
2.18E-05,26,70,132,,,
1.85E-05,4,89,134,,,
1.97E-05,71,30,139,,,
1.98E-05,30,8,139,,,
1.85E-05,15,27,142,,,
1.83E-05,90,105,140,,,
2.24E-05,77,84,140,,,
1.88E-05,17,134,140,,,
1.93E-05,86,96,137,,,
2.32E-05,71,125,137,,,
1.89E-05,15,25,137,,,
1.76E-05,21,17,137,,,
1.92E-05,9,100,137,,,
1.85E-05,32,91,136,,,
2.54E-05,27,79,136,,,
2.30E-05,89,79,134,,,
3.80E-05,31,26,131,,,
2.95E-05,18,111,132,,,
2.58E-05,31,113,135,,,
1.78E-05,72,13,136,,,
1.95E-05,35,136,139,,,
1.86E-05,1,39,135,,,
2.06E-05,2,63,128,,,
1.73E-05,82,131,138,,,
1.86E-05,80,44,137,,,
2.34E-05,76,30,138,,,
1.93E-05,90,21,137,,,
1.76E-05,35,127,139,,,
1.77E-05,5,12,136,,,
2.11E-05,2,123,138,,,
1.88E-05,1,84,140,,,
1.95E-05,86,66,140,,,
1.68E-05,25,3,140,,,
2.04E-05,29,79,142,,,
1.71E-05,32,134,140,,,
1.75E-05,90,17,138,,,
1.86E-05,31,94,139,,,
1.93E-05,75,11,138,,,
1.78E-05,90,17,143,,,
1.81E-05,71,117,143,,,
1.75E-05,83,13,142,,,
1.86E-05,35,91,141,,,
1.93E-05,75,51,134,,,
1.81E-05,90,103,134,,,
1.77E-05,71,114,134,,,
2.46E-05,22,121,135,,,
1.96E-05,26,112,138,,,
1.85E-05,32,14,131,,,
2.02E-05,33,58,131,,,
1.88E-05,77,26,130,,,
2.86E-05,75,51,131,,,
2.77E-05,83,8,132,,,
2.50E-05,13,43,130,,,
2.67E-05,6,8,128,,,
3.10E-05,27,17,128,,,
2.02E-05,2,70,130,,,
1.95E-05,33,58,131,,,
1.77E-05,90,16,130,,,
1.93E-05,5,58,129,,,
2.16E-05,77,64,129,,,
1.72E-05,5,3,128,,,
1.91E-05,34,53,124,,,
1.75E-05,19,108,123,,,
1.91E-05,17,1,122,,,
1.82E-05,31,91,123,,,
1.73E-05,8,3,123,,,
1.91E-05,84,46,124,,,
1.73E-05,75,6,124,,,
1.82E-05,80,30,127,,,
1.76E-05,88,107,125,,,
1.82E-05,77,24,125,,,
2.88E-05,32,84,128,,,
1.95E-05,32,95,131,,,
1.86E-05,4,40,132,,,
1.91E-05,32,79,131,,,
1.90E-05,19,44,131,,,
2.70E-05,29,28,131,,,
1.85E-05,72,12,131,,,
2.03E-05,17,58,131,,,
2.55E-05,77,63,128,,,
2.00E-05,4,86,128,,,
1.96E-05,10,114,132,,,
1.78E-05,9,129,132,,,
1.87E-05,11,46,128,,,
1.81E-05,77,28,125,,,
1.75E-05,75,16,127,,,
1.69E-05,27,4,126,,,
2.92E-05,88,26,129,,,
1.95E-05,10,81,129,,,
2.45E-05,4,88,125,,,
1.73E-05,72,11,125,,,
2.45E-05,88,69,125,,,
1.93E-05,17,56,125,,,
1.88E-05,11,46,130,,,
1.92E-05,75,53,130,,,
1.81E-05,27,97,126,,,
1.70E-05,2,122,129,,,
1.76E-05,75,13,129,,,
1.92E-05,13,52,137,,,
1.83E-05,1,31,135,,,
1.74E-05,78,126,135,,,
1.81E-05,12,27,139,,,
1.73E-05,10,131,138,,,
2.12E-05,77,26,140,,,
2.03E-05,22,69,141,,,
1.82E-05,22,134,142,,,
1.71E-05,27,4,141,,,
1.75E-05,31,126,144,,,
1.97E-05,25,57,146,,,
1.84E-05,89,105,146,,,
1.71E-05,2,137,143,,,
1.81E-05,77,26,143,,,
1.73E-05,26,135,147,,,
1.81E-05,9,117,150,,,
1.79E-05,88,121,149,,,
1.77E-05,27,128,151,,,
2.06E-05,12,86,151,,,
1.89E-05,11,15,151,,,
2.26E-05,89,11,151,,,
1.95E-05,24,148,152,,,
2.29E-05,18,84,154,,,
2.00E-05,1,53,154,,,
1.92E-05,1,36,153,,,
2.14E-05,31,104,157,,,
2.12E-05,4,88,157,,,
2.01E-05,90,90,155,,,
1.96E-05,85,104,155,,,
1.81E-05,5,149,154,,,
1.83E-05,23,134,153,,,
1.95E-05,28,36,153,,,
1.93E-05,90,120,155,,,
1.94E-05,31,104,155,,,
2.43E-05,28,38,157,,,
2.03E-05,5,55,159,,,
1.86E-05,5,18,159,,,
1.94E-05,33,39,157,,,
1.85E-05,6,20,158,,,
1.96E-05,29,100,157,,,
2.27E-05,31,60,157,,,
1.90E-05,8,120,156,,,
1.91E-05,74,150,160,,,
2.26E-05,85,118,166,,,
2.00E-05,1,75,161,,,
2.03E-05,22,79,161,,,
1.74E-05,2,150,162,,,
1.93E-05,18,92,163,,,
1.81E-05,88,126,160,,,
2.56E-05,10,78,167,,,
2.01E-05,13,69,165,,,
1.78E-05,22,22,162,,,
1.73E-05,2,149,162,,,
1.81E-05,88,124,161,,,
1.81E-05,15,130,159,,,
1.98E-05,75,84,160,,,
1.70E-05,3,1,161,,,
1.81E-05,6,27,161,,,
1.82E-05,3,25,166,,,
2.03E-05,8,118,167,,,
1.74E-05,28,163,169,,,
2.02E-05,10,74,168,,,
1.89E-05,88,49,169,,,
1.81E-05,2,133,169,,,
1.93E-05,12,48,173,,,
1.96E-05,72,68,171,,,
1.77E-05,30,154,173,,,
2.01E-05,83,86,173,,,
1.72E-05,19,13,173,,,
1.81E-05,3,25,172,,,
2.83E-05,28,27,175,,,
2.05E-05,73,66,176,,,
2.02E-05,80,55,176,,,
