cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.40E-06,35,75,76,,,
1.30E-06,25,75,76,,,
1.20E-06,19,76,77,,,
1.70E-06,5,76,77,,,
1.40E-06,28,71,72,,,
1.20E-06,4,72,73,,,
1.30E-06,29,72,73,,,
1.30E-06,1,73,74,,,
9.20E-06,22,71,72,,,
1.50E-06,10,72,73,,,
1.90E-06,3,72,73,,,
1.60E-06,16,76,77,,,
1.40E-06,14,76,77,,,
1.30E-06,12,74,75,,,
1.30E-06,31,74,75,,,
1.70E-06,29,72,73,,,
1.60E-06,32,74,75,,,
1.40E-06,12,74,75,,,
1.40E-06,21,75,76,,,
1.70E-06,4,77,78,,,
1.30E-06,26,80,81,,,
1.70E-06,12,80,81,,,
2.70E-06,27,80,81,,,
1.30E-06,27,81,82,,,
1.30E-06,28,76,77,,,
1.30E-06,15,75,76,,,
1.60E-06,17,76,77,,,
1.20E-06,16,77,78,,,
1.20E-06,7,77,78,,,
1.30E-06,24,77,78,,,
1.30E-06,2,76,77,,,
1.80E-06,18,76,77,,,
1.30E-06,1,73,74,,,
1.20E-06,12,73,74,,,
2.10E-06,30,69,70,,,
1.30E-06,9,69,70,,,
1.80E-06,4,67,68,,,
2.40E-06,35,67,68,,,
2.50E-06,28,62,63,,,
1.30E-06,24,63,64,,,
1.30E-06,34,64,65,,,
1.20E-06,24,65,66,,,
1.40E-06,17,62,63,,,
1.60E-06,25,65,66,,,
1.30E-06,10,67,68,,,
2.80E-06,22,68,69,,,
2.50E-06,12,69,70,,,
1.30E-06,12,69,70,,,
1.30E-06,6,71,72,,,
1.30E-06,22,70,71,,,
