cas operacie,index prvku,dlzka zoznamu,,,
3.57E-05,38,102,,,
2.05E-05,89,101,,,
1.98E-05,25,94,,,
2.05E-05,48,96,,,
3.40E-05,90,95,,,
2.61E-05,39,93,,,
2.65E-05,27,91,,,
2.70E-05,52,90,,,
2.72E-05,23,88,,,
2.09E-05,28,89,,,
2.53E-05,15,93,,,
2.34E-05,28,91,,,
2.01E-05,58,89,,,
2.01E-05,52,90,,,
2.16E-05,4,92,,,
2.24E-05,8,88,,,
3.39E-05,74,87,,,
1.90E-05,76,87,,,
1.95E-05,64,84,,,
1.81E-05,73,83,,,
1.98E-05,7,82,,,
3.10E-05,58,81,,,
1.81E-05,3,85,,,
3.25E-05,57,87,,,
2.05E-05,42,88,,,
1.91E-05,46,87,,,
1.84E-05,73,87,,,
2.31E-05,46,86,,,
2.01E-05,53,82,,,
1.97E-05,27,81,,,
1.98E-05,56,80,,,
1.88E-05,20,77,,,
1.92E-05,37,75,,,
1.91E-05,38,74,,,
2.17E-05,10,75,,,
2.40E-05,73,74,,,
2.19E-05,25,75,,,
2.17E-05,29,80,,,
3.01E-05,49,79,,,
9.89E-05,27,81,,,
1.92E-05,58,80,,,
1.89E-05,19,79,,,
1.85E-05,64,78,,,
2.75E-05,54,76,,,
1.93E-05,71,74,,,
4.35E-05,68,88,,,
1.99E-05,63,91,,,
1.91E-05,23,92,,,
2.06E-05,61,89,,,
1.85E-05,65,88,,,
1.86E-05,21,87,,,
1.98E-05,7,85,,,
2.06E-05,3,85,,,
2.39E-05,4,82,,,
2.11E-05,74,83,,,
2.01E-05,46,82,,,
1.78E-05,1,81,,,
1.85E-05,14,77,,,
1.90E-05,19,76,,,
1.81E-05,8,73,,,
2.34E-05,27,72,,,
1.85E-05,18,75,,,
2.86E-05,17,78,,,
2.31E-05,50,76,,,
2.09E-05,14,80,,,
2.07E-05,25,82,,,
2.22E-05,49,81,,,
1.89E-05,59,82,,,
1.83E-05,73,81,,,
2.50E-05,25,81,,,
1.84E-05,75,81,,,
1.83E-05,6,79,,,
2.65E-05,55,79,,,
3.50E-05,4,79,,,
1.87E-05,21,82,,,
1.87E-05,21,85,,,
1.92E-05,39,83,,,
1.92E-05,74,83,,,
2.04E-05,22,89,,,
1.86E-05,68,92,,,
3.32E-05,4,96,,,
2.92E-05,1,94,,,
2.54E-05,53,91,,,
3.11E-05,20,92,,,
2.31E-05,61,91,,,
2.10E-05,69,90,,,
2.02E-05,2,88,,,
1.93E-05,10,86,,,
2.84E-05,14,89,,,
2.21E-05,25,88,,,
2.06E-05,67,88,,,
2.86E-05,1,88,,,
2.03E-05,49,89,,,
1.96E-05,87,90,,,
2.75E-05,43,94,,,
2.99E-05,18,100,,,
2.66E-05,20,99,,,
2.36E-05,24,97,,,
1.85E-05,88,100,,,
1.86E-05,87,99,,,
1.97E-05,90,102,,,
2.28E-05,75,103,,,
2.56E-05,93,104,,,
2.23E-05,38,107,,,
1.94E-05,53,105,,,
2.09E-05,62,109,,,
1.97E-05,34,108,,,
2.10E-05,56,111,,,
0.0001837,50,114,,,
1.97E-05,81,118,,,
1.98E-05,46,119,,,
1.89E-05,22,117,,,
1.93E-05,75,116,,,
1.92E-05,29,116,,,
