cas operacie,index prvku,dlzka zoznamu,,,
1.54E-05,0,92,,,
1.14E-05,0,96,,,
1.07E-05,0,101,,,
1.39E-05,0,103,,,
1.02E-05,0,104,,,
1.03E-05,0,104,,,
1.03E-05,0,103,,,
1.02E-05,0,102,,,
1.02E-05,0,102,,,
1.46E-05,0,101,,,
1.15E-05,0,100,,,
1.84E-05,0,102,,,
1.81E-05,0,101,,,
2.16E-05,0,100,,,
1.72E-05,0,99,,,
1.62E-05,0,98,,,
1.16E-05,0,95,,,
2.23E-05,0,94,,,
2.06E-05,0,92,,,
1.56E-05,0,89,,,
1.48E-05,0,88,,,
1.11E-05,0,88,,,
1.78E-05,0,92,,,
1.12E-05,0,89,,,
1.20E-05,0,88,,,
1.12E-05,0,88,,,
1.12E-05,0,87,,,
1.15E-05,0,89,,,
1.14E-05,0,90,,,
2.24E-05,0,91,,,
1.18E-05,0,91,,,
1.12E-05,0,91,,,
1.94E-05,0,89,,,
1.08E-05,0,87,,,
1.03E-05,0,84,,,
1.04E-05,0,84,,,
1.04E-05,0,84,,,
1.00E-05,0,83,,,
1.01E-05,0,81,,,
1.12E-05,0,79,,,
1.07E-05,0,83,,,
1.02E-05,0,84,,,
1.02E-05,0,85,,,
1.92E-05,0,86,,,
1.09E-05,0,87,,,
1.15E-05,0,85,,,
1.08E-05,0,88,,,
1.02E-05,0,88,,,
1.61E-05,0,85,,,
6.90E-05,0,83,,,
1.05E-05,0,73,,,
1.89E-05,0,73,,,
1.11E-05,0,74,,,
1.12E-05,0,78,,,
1.17E-05,0,82,,,
1.02E-05,0,79,,,
7.88E-05,0,74,,,
1.80E-05,0,73,,,
2.19E-05,0,72,,,
2.00E-05,0,69,,,
1.50E-05,0,70,,,
1.21E-05,0,69,,,
1.15E-05,0,69,,,
1.14E-05,0,68,,,
1.70E-05,0,78,,,
1.54E-05,0,77,,,
1.25E-05,0,82,,,
1.18E-05,0,82,,,
3.27E-05,0,86,,,
1.02E-05,0,90,,,
1.01E-05,0,88,,,
1.05E-05,0,87,,,
1.03E-05,0,86,,,
1.03E-05,0,86,,,
1.05E-05,0,84,,,
1.03E-05,0,84,,,
2.23E-05,0,84,,,
1.04E-05,0,80,,,
1.02E-05,0,79,,,
