cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
8.52E-05,0,25,,,,
8.42E-05,0,24,,,,
8.39E-05,0,27,,,,
8.43E-05,0,23,,,,
8.38E-05,0,27,,,,
8.71E-05,0,27,,,,
8.39E-05,0,26,,,,
8.37E-05,0,24,,,,
8.38E-05,0,22,,,,
9.11E-05,0,26,,,,
8.41E-05,0,25,,,,
8.41E-05,0,25,,,,
8.39E-05,0,25,,,,
8.41E-05,0,28,,,,
8.38E-05,0,28,,,,
8.38E-05,0,29,,,,
8.41E-05,0,29,,,,
8.38E-05,0,26,,,,
8.36E-05,0,22,,,,
8.34E-05,0,23,,,,
8.36E-05,0,22,,,,
0.0002592,0,24,,,,
9.66E-05,0,26,,,,
8.30E-05,0,26,,,,
8.30E-05,0,27,,,,
9.05E-05,0,30,,,,
9.31E-05,0,28,,,,
8.46E-05,0,29,,,,
8.40E-05,0,31,,,,
8.33E-05,0,33,,,,
8.41E-05,0,43,,,,
8.42E-05,0,42,,,,
8.60E-05,0,40,,,,
8.32E-05,0,43,,,,
8.36E-05,0,43,,,,
8.34E-05,0,43,,,,
8.31E-05,0,43,,,,
8.65E-05,0,46,,,,
8.61E-05,0,45,,,,
9.19E-05,0,45,,,,
8.71E-05,0,43,,,,
8.42E-05,0,39,,,,
8.39E-05,0,40,,,,
8.40E-05,0,35,,,,
0.0001096,0,33,,,,
8.38E-05,0,33,,,,
8.41E-05,0,33,,,,
8.39E-05,0,31,,,,
8.53E-05,0,31,,,,
8.38E-05,0,32,,,,
8.35E-05,0,30,,,,
8.41E-05,0,29,,,,
8.33E-05,0,28,,,,
8.44E-05,0,31,,,,
8.91E-05,0,31,,,,
8.44E-05,0,30,,,,
9.21E-05,0,29,,,,
8.45E-05,0,26,,,,
8.34E-05,0,25,,,,
8.37E-05,0,24,,,,
9.37E-05,0,27,,,,
8.37E-05,0,26,,,,
8.31E-05,0,26,,,,
8.34E-05,0,26,,,,
8.26E-05,0,26,,,,
8.33E-05,0,24,,,,
8.35E-05,0,25,,,,
8.38E-05,0,28,,,,
9.34E-05,0,30,,,,
8.41E-05,0,29,,,,
9.20E-05,0,33,,,,
8.43E-05,0,39,,,,
8.42E-05,0,38,,,,
9.61E-05,0,38,,,,
8.38E-05,0,38,,,,
8.34E-05,0,39,,,,
8.93E-05,0,39,,,,
8.39E-05,0,39,,,,
0.0001097,0,37,,,,
8.39E-05,0,41,,,,
8.63E-05,0,46,,,,
8.40E-05,0,44,,,,
8.41E-05,0,42,,,,
8.41E-05,0,42,,,,
8.39E-05,0,41,,,,
0.0001052,0,41,,,,
9.63E-05,0,40,,,,
8.39E-05,0,40,,,,
8.34E-05,0,40,,,,
8.41E-05,0,41,,,,
8.56E-05,0,40,,,,
8.46E-05,0,39,,,,
8.36E-05,0,39,,,,
8.38E-05,0,39,,,,
8.40E-05,0,41,,,,
0.0001274,0,39,,,,
9.05E-05,0,39,,,,
8.44E-05,0,37,,,,
8.57E-05,0,37,,,,
8.38E-05,0,39,,,,
8.39E-05,0,35,,,,
8.57E-05,0,34,,,,
8.39E-05,0,33,,,,
8.40E-05,0,39,,,,
8.33E-05,0,38,,,,
8.46E-05,0,33,,,,
8.43E-05,0,32,,,,
8.62E-05,0,37,,,,
8.34E-05,0,36,,,,
8.39E-05,0,35,,,,
0.0001682,0,35,,,,
8.41E-05,0,31,,,,
8.36E-05,0,29,,,,
8.37E-05,0,30,,,,
8.43E-05,0,33,,,,
9.15E-05,0,39,,,,
8.47E-05,0,39,,,,
0.0001224,0,38,,,,
9.07E-05,0,37,,,,
8.54E-05,0,36,,,,
8.88E-05,0,38,,,,
8.44E-05,0,37,,,,
8.48E-05,0,37,,,,
8.37E-05,0,33,,,,
8.40E-05,0,35,,,,
8.41E-05,0,35,,,,
8.42E-05,0,34,,,,
8.36E-05,0,33,,,,
8.53E-05,0,36,,,,
8.41E-05,0,37,,,,
8.42E-05,0,36,,,,
8.39E-05,0,32,,,,
8.39E-05,0,31,,,,
8.38E-05,0,33,,,,
8.35E-05,0,33,,,,
8.39E-05,0,31,,,,
8.38E-05,0,32,,,,
8.41E-05,0,33,,,,
8.40E-05,0,36,,,,
8.37E-05,0,35,,,,
8.41E-05,0,34,,,,
9.09E-05,0,33,,,,
8.39E-05,0,28,,,,
0.0001117,0,31,,,,
8.35E-05,0,29,,,,
8.28E-05,0,30,,,,
8.66E-05,0,31,,,,
8.89E-05,0,30,,,,
8.33E-05,0,28,,,,
8.50E-05,0,30,,,,
8.47E-05,0,29,,,,
8.35E-05,0,28,,,,
8.40E-05,0,30,,,,
8.36E-05,0,27,,,,
8.40E-05,0,23,,,,
8.68E-05,0,22,,,,
0.0001257,0,23,,,,
8.51E-05,0,21,,,,
8.36E-05,0,20,,,,
9.24E-05,0,20,,,,
8.43E-05,0,19,,,,
8.40E-05,0,19,,,,
8.44E-05,0,20,,,,
9.15E-05,0,25,,,,
0.0001209,0,28,,,,
9.55E-05,0,26,,,,
8.42E-05,0,22,,,,
8.89E-05,0,20,,,,
8.54E-05,0,21,,,,
8.49E-05,0,20,,,,
0.0001038,0,24,,,,
0.0001273,0,24,,,,
8.53E-05,0,24,,,,
9.51E-05,0,24,,,,
8.42E-05,0,27,,,,
8.42E-05,0,26,,,,
8.32E-05,0,29,,,,
8.46E-05,0,33,,,,
8.43E-05,0,32,,,,
8.40E-05,0,31,,,,
8.39E-05,0,28,,,,
8.43E-05,0,25,,,,
8.37E-05,0,27,,,,
8.39E-05,0,26,,,,
8.46E-05,0,26,,,,
0.0001177,0,21,,,,
8.58E-05,0,26,,,,
9.28E-05,0,26,,,,
0.0001399,0,27,,,,
0.0001179,0,26,,,,
8.44E-05,0,24,,,,
8.46E-05,0,22,,,,
8.57E-05,0,21,,,,
9.78E-05,0,20,,,,
8.42E-05,0,20,,,,
8.45E-05,0,19,,,,
8.48E-05,0,18,,,,
8.41E-05,0,19,,,,
8.48E-05,0,17,,,,
8.86E-05,0,17,,,,
8.35E-05,0,18,,,,
8.30E-05,0,19,,,,
8.32E-05,0,15,,,,
8.32E-05,0,12,,,,
