cas operacie,index prvku,dlzka zoznamu,,,
1.92E-05,3,91,,,
2.19E-05,86,90,,,
2.02E-05,50,90,,,
2.01E-05,67,90,,,
1.97E-05,61,91,,,
2.11E-05,50,95,,,
1.89E-05,36,95,,,
1.79E-05,4,95,,,
1.80E-05,14,95,,,
2.54E-05,74,97,,,
2.01E-05,56,97,,,
2.17E-05,95,97,,,
1.96E-05,40,95,,,
1.84E-05,20,94,,,
2.05E-05,73,94,,,
1.99E-05,64,95,,,
2.03E-05,27,101,,,
2.16E-05,59,98,,,
1.93E-05,6,97,,,
2.21E-05,84,95,,,
2.09E-05,61,93,,,
2.11E-05,62,94,,,
1.91E-05,16,93,,,
1.98E-05,33,91,,,
3.35E-05,53,89,,,
2.13E-05,56,95,,,
2.02E-05,53,95,,,
2.31E-05,78,101,,,
1.97E-05,50,101,,,
2.08E-05,14,104,,,
3.36E-05,18,103,,,
1.92E-05,7,97,,,
1.90E-05,0,99,,,
2.16E-05,62,98,,,
1.94E-05,41,98,,,
2.56E-05,92,97,,,
2.16E-05,65,96,,,
2.15E-05,89,91,,,
2.03E-05,79,92,,,
1.97E-05,47,91,,,
1.89E-05,32,92,,,
1.94E-05,45,91,,,
2.07E-05,77,91,,,
1.86E-05,16,90,,,
2.62E-05,51,89,,,
2.04E-05,52,86,,,
3.03E-05,69,85,,,
2.11E-05,59,89,,,
2.08E-05,80,86,,,
2.07E-05,18,82,,,
2.31E-05,70,81,,,
2.24E-05,58,77,,,
1.98E-05,23,78,,,
1.95E-05,24,77,,,
2.77E-05,35,76,,,
2.37E-05,69,75,,,
3.06E-05,69,75,,,
1.94E-05,5,76,,,
2.38E-05,4,79,,,
2.04E-05,66,80,,,
1.84E-05,14,79,,,
1.78E-05,3,78,,,
2.77E-05,85,86,,,
1.99E-05,54,88,,,
2.71E-05,40,88,,,
1.80E-05,7,88,,,
2.07E-05,77,87,,,
2.31E-05,47,87,,,
1.83E-05,11,90,,,
2.13E-05,73,89,,,
2.24E-05,17,91,,,
2.83E-05,47,90,,,
2.08E-05,77,97,,,
2.07E-05,82,96,,,
2.08E-05,76,100,,,
1.82E-05,8,98,,,
2.06E-05,35,98,,,
2.03E-05,40,97,,,
1.81E-05,4,94,,,
2.34E-05,75,95,,,
2.08E-05,82,94,,,
