cas operacie,cislo,index prvku,dlzka zoznamu,,sum,pocet
2.85E-05,82,177,350,,,
2.48E-05,84,60,352,,,
3.20E-05,75,219,352,,,
2.47E-05,80,319,349,,,
2.53E-05,85,235,349,,,
3.00E-05,88,339,345,,,
2.47E-05,79,92,342,,,
2.47E-05,72,17,335,,,
2.48E-05,78,1,337,,,
2.47E-05,87,146,336,,,
2.48E-05,72,18,333,,,
2.45E-05,74,191,333,,,
2.46E-05,88,116,333,,,
2.46E-05,72,106,334,,,
2.46E-05,75,329,333,,,
2.49E-05,73,272,329,,,
2.51E-05,76,281,322,,,
2.94E-05,79,175,322,,,
2.47E-05,85,31,321,,,
3.38E-05,80,103,323,,,
2.46E-05,75,318,324,,,
2.48E-05,90,40,326,,,
2.47E-05,72,96,326,,,
2.48E-05,84,169,326,,,
3.19E-05,73,314,324,,,
2.48E-05,76,64,326,,,
2.46E-05,72,282,326,,,
2.47E-05,72,93,327,,,
2.46E-05,80,80,326,,,
2.52E-05,80,124,326,,,
3.01E-05,76,61,326,,,
2.71E-05,88,271,326,,,
2.45E-05,84,256,327,,,
2.46E-05,74,142,327,,,
2.49E-05,77,195,328,,,
3.63E-05,87,190,328,,,
2.47E-05,74,205,325,,,
2.45E-05,76,21,327,,,
3.07E-05,79,106,327,,,
2.66E-05,82,142,325,,,
2.45E-05,82,118,317,,,
2.47E-05,82,202,328,,,
2.48E-05,81,269,326,,,
4.76E-05,80,23,323,,,
2.46E-05,83,253,321,,,
3.44E-05,80,177,325,,,
2.44E-05,90,196,323,,,
2.46E-05,79,164,321,,,
2.46E-05,81,47,318,,,
2.45E-05,81,47,325,,,
2.47E-05,76,185,325,,,
2.48E-05,86,209,325,,,
2.47E-05,79,156,326,,,
2.66E-05,71,137,328,,,
2.48E-05,77,127,331,,,
3.19E-05,78,179,331,,,
2.49E-05,86,254,332,,,
2.48E-05,85,155,331,,,
2.46E-05,88,276,330,,,
3.18E-05,78,121,330,,,
2.47E-05,88,308,330,,,
0.0001003,80,25,330,,,
2.58E-05,83,145,328,,,
3.63E-05,78,166,324,,,
2.58E-05,77,116,324,,,
3.72E-05,87,166,321,,,
3.33E-05,78,176,321,,,
2.93E-05,85,169,320,,,
2.55E-05,71,41,320,,,
2.54E-05,73,242,325,,,
2.47E-05,87,64,321,,,
2.77E-05,74,126,321,,,
2.46E-05,76,135,320,,,
2.47E-05,88,17,320,,,
2.47E-05,73,299,320,,,
2.44E-05,81,245,320,,,
2.46E-05,86,67,319,,,
2.47E-05,79,19,322,,,
2.49E-05,85,296,320,,,
3.05E-05,82,316,320,,,
2.49E-05,88,148,320,,,
2.99E-05,86,191,319,,,
2.91E-05,77,251,320,,,
2.46E-05,71,72,325,,,
2.47E-05,87,274,321,,,
2.66E-05,80,54,323,,,
2.48E-05,83,267,324,,,
2.48E-05,82,7,326,,,
2.48E-05,77,220,326,,,
2.46E-05,87,72,325,,,
2.48E-05,73,313,325,,,
2.47E-05,90,299,323,,,
2.48E-05,87,94,324,,,
2.57E-05,90,304,327,,,
2.57E-05,85,68,329,,,
2.48E-05,79,183,337,,,
2.45E-05,81,213,337,,,
2.44E-05,86,202,337,,,
2.43E-05,81,171,337,,,
3.38E-05,73,93,337,,,
2.69E-05,81,40,336,,,
2.47E-05,74,249,338,,,
3.16E-05,78,100,339,,,
3.41E-05,90,22,341,,,
2.49E-05,86,293,338,,,
2.46E-05,74,204,341,,,
2.50E-05,87,244,340,,,
2.47E-05,79,86,342,,,
2.47E-05,85,240,343,,,
2.48E-05,86,83,342,,,
2.47E-05,84,50,339,,,
2.45E-05,71,161,344,,,
2.53E-05,84,12,347,,,
2.48E-05,80,311,342,,,
2.46E-05,75,8,342,,,
2.47E-05,81,164,344,,,
2.44E-05,86,19,344,,,
2.47E-05,71,142,342,,,
2.47E-05,79,315,340,,,
2.48E-05,78,123,339,,,
2.46E-05,71,147,336,,,
2.94E-05,76,74,336,,,
2.78E-05,86,219,336,,,
2.57E-05,86,321,334,,,
2.46E-05,82,58,338,,,
2.63E-05,79,195,337,,,
2.95E-05,83,7,335,,,
2.50E-05,74,333,336,,,
2.55E-05,81,16,340,,,
2.47E-05,73,265,341,,,
2.46E-05,83,332,341,,,
2.49E-05,73,174,342,,,
2.47E-05,87,213,344,,,
2.46E-05,84,170,346,,,
2.44E-05,80,73,346,,,
2.48E-05,80,158,346,,,
2.48E-05,85,77,350,,,
2.46E-05,74,334,350,,,
2.70E-05,76,71,352,,,
2.54E-05,71,318,353,,,
3.05E-05,74,299,353,,,
2.85E-05,79,212,353,,,
2.49E-05,87,299,352,,,
2.56E-05,71,226,354,,,
4.86E-05,74,158,352,,,
2.62E-05,75,177,353,,,
2.58E-05,87,49,353,,,
2.66E-05,81,182,352,,,
2.54E-05,82,104,333,,,
2.55E-05,89,64,334,,,
2.54E-05,88,228,332,,,
2.56E-05,83,107,333,,,
2.59E-05,84,211,333,,,
2.55E-05,71,277,334,,,
2.94E-05,90,131,336,,,
2.63E-05,82,336,338,,,
2.45E-05,83,25,336,,,
2.47E-05,79,86,340,,,
2.49E-05,88,140,336,,,
2.47E-05,87,160,336,,,
2.48E-05,79,77,335,,,
2.53E-05,87,254,338,,,
2.46E-05,90,198,336,,,
2.48E-05,71,255,339,,,
2.50E-05,78,5,335,,,
2.46E-05,88,55,335,,,
2.46E-05,89,114,333,,,
2.48E-05,85,191,332,,,
2.48E-05,90,94,332,,,
2.45E-05,78,290,328,,,
2.48E-05,80,185,329,,,
9.92E-05,87,264,330,,,
2.80E-05,83,196,330,,,
2.45E-05,80,48,330,,,
2.46E-05,73,209,329,,,
2.44E-05,75,94,327,,,
2.47E-05,72,269,324,,,
2.46E-05,86,323,325,,,
2.62E-05,76,258,327,,,
2.62E-05,75,279,330,,,
2.59E-05,86,307,327,,,
2.58E-05,81,244,327,,,
4.19E-05,72,281,331,,,
3.03E-05,78,118,331,,,
0.0002869,76,4,330,,,
3.97E-05,85,302,331,,,
2.77E-05,73,265,330,,,
2.49E-05,71,215,329,,,
2.51E-05,77,178,331,,,
2.46E-05,84,251,330,,,
3.04E-05,72,205,330,,,
2.79E-05,78,115,332,,,
3.96E-05,87,294,332,,,
2.48E-05,81,11,335,,,
4.23E-05,85,283,337,,,
2.51E-05,74,327,335,,,
2.91E-05,71,306,337,,,
2.50E-05,71,314,334,,,
2.61E-05,89,328,330,,,
2.46E-05,71,208,330,,,
2.47E-05,74,275,330,,,
2.98E-05,80,14,335,,,
2.90E-05,81,152,334,,,
2.46E-05,76,267,335,,,
2.49E-05,90,33,335,,,
2.45E-05,89,40,335,,,
2.48E-05,88,263,341,,,
2.46E-05,76,20,342,,,
2.48E-05,83,261,343,,,
2.44E-05,83,258,343,,,
2.48E-05,84,35,340,,,
3.30E-05,74,261,344,,,
4.03E-05,76,256,344,,,
3.20E-05,80,257,343,,,
2.55E-05,87,310,343,,,
2.85E-05,85,326,346,,,
2.53E-05,85,166,346,,,
2.48E-05,86,317,349,,,
2.51E-05,82,224,347,,,
2.47E-05,84,105,346,,,
2.47E-05,76,263,345,,,
2.46E-05,89,263,345,,,
2.47E-05,77,253,345,,,
2.50E-05,83,296,347,,,
3.15E-05,80,171,346,,,
2.66E-05,77,305,346,,,
2.55E-05,74,114,345,,,
2.56E-05,86,47,348,,,
2.56E-05,78,260,349,,,
2.54E-05,76,176,350,,,
2.56E-05,77,288,350,,,
2.57E-05,80,287,351,,,
2.48E-05,83,186,345,,,
2.47E-05,89,13,347,,,
2.46E-05,83,252,349,,,
2.52E-05,90,29,351,,,
2.46E-05,78,253,351,,,
2.47E-05,82,131,351,,,
2.50E-05,90,298,352,,,
2.47E-05,72,29,354,,,
2.48E-05,88,294,355,,,
2.46E-05,83,233,352,,,
2.47E-05,89,284,351,,,
2.48E-05,79,4,354,,,
2.46E-05,81,58,353,,,
4.77E-05,74,50,350,,,
2.48E-05,75,10,353,,,
2.92E-05,71,6,357,,,
2.91E-05,81,318,353,,,
2.55E-05,88,352,358,,,
3.65E-05,78,37,350,,,
2.58E-05,88,175,349,,,
2.87E-05,80,308,346,,,
3.68E-05,77,233,346,,,
3.86E-05,86,25,345,,,
4.43E-05,73,94,343,,,
4.54E-05,79,239,345,,,
2.57E-05,89,213,341,,,
2.56E-05,73,324,338,,,
2.53E-05,76,139,340,,,
2.53E-05,73,108,339,,,
2.55E-05,80,207,340,,,
4.13E-05,76,84,343,,,
2.48E-05,73,100,340,,,
3.08E-05,76,190,340,,,
2.55E-05,72,39,341,,,
2.46E-05,80,142,344,,,
2.45E-05,82,56,347,,,
2.81E-05,84,139,350,,,
2.56E-05,87,214,355,,,
2.53E-05,84,147,357,,,
2.44E-05,78,325,356,,,
2.47E-05,77,266,361,,,
2.52E-05,81,56,363,,,
2.65E-05,72,24,360,,,
2.46E-05,88,12,358,,,
2.47E-05,84,142,354,,,
2.53E-05,74,282,353,,,
2.46E-05,75,58,349,,,
2.46E-05,84,339,347,,,
2.53E-05,89,328,348,,,
2.46E-05,77,43,345,,,
3.05E-05,90,27,347,,,
2.93E-05,84,265,345,,,
2.46E-05,82,171,345,,,
2.46E-05,79,249,346,,,
3.02E-05,78,41,347,,,
2.44E-05,83,259,347,,,
2.45E-05,82,251,347,,,
2.47E-05,76,84,350,,,
3.04E-05,89,238,349,,,
2.46E-05,88,98,349,,,
2.49E-05,79,81,348,,,
2.48E-05,76,45,348,,,
2.45E-05,80,162,347,,,
2.44E-05,83,223,348,,,
2.64E-05,77,242,345,,,
2.73E-05,85,85,345,,,
3.88E-05,86,332,345,,,
2.47E-05,74,235,350,,,
2.48E-05,81,55,351,,,
2.46E-05,87,218,351,,,
2.45E-05,83,208,352,,,
2.47E-05,75,254,351,,,
2.46E-05,88,112,352,,,
2.45E-05,80,309,351,,,
2.68E-05,79,272,351,,,
2.45E-05,89,164,348,,,
2.46E-05,84,85,348,,,
2.63E-05,79,234,349,,,
2.51E-05,87,344,351,,,
2.46E-05,86,115,348,,,
2.45E-05,88,296,346,,,
2.48E-05,88,58,343,,,
2.46E-05,79,227,346,,,
2.47E-05,85,155,345,,,
2.69E-05,90,187,346,,,
2.57E-05,71,19,349,,,
2.48E-05,77,85,348,,,
2.44E-05,72,216,350,,,
2.47E-05,73,205,350,,,
2.49E-05,81,262,353,,,
2.48E-05,78,281,351,,,
2.49E-05,76,104,350,,,
2.48E-05,84,200,351,,,
2.48E-05,89,161,352,,,
2.53E-05,74,153,353,,,
2.47E-05,82,291,352,,,
2.48E-05,82,105,355,,,
2.48E-05,72,350,356,,,
2.45E-05,81,308,360,,,
2.44E-05,83,245,359,,,
3.02E-05,72,182,356,,,
2.49E-05,72,12,354,,,
2.49E-05,90,1,354,,,
2.45E-05,74,254,353,,,
2.63E-05,79,308,355,,,
2.47E-05,83,93,355,,,
2.60E-05,89,214,355,,,
2.45E-05,87,298,358,,,
2.45E-05,76,338,358,,,
2.46E-05,89,292,353,,,
2.46E-05,83,57,356,,,
2.45E-05,88,132,355,,,
2.44E-05,89,147,365,,,
2.46E-05,86,214,369,,,
4.24E-05,89,92,371,,,
2.49E-05,72,85,368,,,
2.55E-05,81,292,367,,,
2.45E-05,88,22,367,,,
2.49E-05,75,251,367,,,
3.84E-05,84,176,368,,,
2.55E-05,88,104,366,,,
2.44E-05,85,55,363,,,
2.63E-05,81,165,362,,,
2.48E-05,83,183,361,,,
2.52E-05,75,306,361,,,
2.47E-05,86,39,360,,,
3.28E-05,86,225,356,,,
2.46E-05,76,348,361,,,
2.47E-05,73,140,360,,,
2.47E-05,90,85,362,,,
2.46E-05,85,79,362,,,
4.50E-05,72,191,362,,,
2.47E-05,89,140,361,,,
2.46E-05,71,159,360,,,
2.48E-05,84,237,359,,,
2.62E-05,82,267,359,,,
3.19E-05,74,114,362,,,
2.45E-05,84,59,363,,,
2.88E-05,89,104,363,,,
2.70E-05,81,102,363,,,
2.52E-05,78,266,365,,,
2.47E-05,86,331,364,,,
2.46E-05,71,6,365,,,
2.48E-05,88,56,366,,,
2.48E-05,71,112,366,,,
0.000102,79,25,366,,,
2.46E-05,77,185,367,,,
2.45E-05,73,199,368,,,
3.14E-05,77,299,371,,,
3.29E-05,87,2,371,,,
2.47E-05,73,80,371,,,
2.45E-05,80,95,370,,,
2.46E-05,71,11,370,,,
2.74E-05,73,145,368,,,
2.48E-05,89,43,371,,,
3.11E-05,86,203,370,,,
2.55E-05,76,349,373,,,
2.63E-05,81,55,376,,,
2.60E-05,75,284,376,,,
2.64E-05,71,52,375,,,
2.56E-05,79,305,377,,,
3.08E-05,83,103,376,,,
2.60E-05,76,227,375,,,
2.55E-05,89,247,375,,,
2.56E-05,81,230,375,,,
2.53E-05,89,290,374,,,
2.58E-05,71,357,372,,,
2.48E-05,76,357,373,,,
2.51E-05,80,127,371,,,
2.93E-05,82,346,368,,,
2.49E-05,88,92,367,,,
2.46E-05,82,293,368,,,
2.46E-05,81,101,366,,,
3.00E-05,83,69,366,,,
2.55E-05,80,153,366,,,
2.51E-05,90,152,368,,,
2.50E-05,76,351,369,,,
2.50E-05,85,27,369,,,
2.48E-05,76,63,371,,,
2.49E-05,73,319,372,,,
2.46E-05,71,263,375,,,
2.47E-05,80,270,375,,,
2.57E-05,87,368,375,,,
2.47E-05,75,262,372,,,
2.45E-05,82,298,370,,,
2.46E-05,73,59,376,,,
2.47E-05,79,201,376,,,
2.46E-05,80,3,376,,,
2.45E-05,73,307,376,,,
2.45E-05,78,294,375,,,
2.47E-05,74,268,374,,,
2.45E-05,89,352,376,,,
2.46E-05,83,175,377,,,
2.46E-05,76,235,377,,,
2.46E-05,89,168,377,,,
2.62E-05,87,78,377,,,
2.98E-05,78,336,378,,,
4.09E-05,81,222,377,,,
2.58E-05,86,273,379,,,
2.57E-05,80,193,378,,,
2.56E-05,87,306,379,,,
3.19E-05,79,305,382,,,
2.48E-05,82,247,383,,,
2.46E-05,89,377,382,,,
2.59E-05,88,357,386,,,
2.59E-05,85,62,383,,,
2.58E-05,86,64,383,,,
2.57E-05,80,287,383,,,
2.56E-05,86,185,383,,,
2.67E-05,87,149,382,,,
2.54E-05,73,303,382,,,
2.60E-05,85,315,380,,,
3.62E-05,86,131,384,,,
4.25E-05,77,20,385,,,
3.07E-05,87,335,384,,,
2.73E-05,79,108,385,,,
2.96E-05,84,207,385,,,
2.50E-05,89,278,388,,,
2.69E-05,89,325,387,,,
3.00E-05,73,359,388,,,
2.47E-05,71,367,385,,,
2.46E-05,81,108,385,,,
2.72E-05,75,347,385,,,
2.52E-05,81,2,384,,,
2.47E-05,75,292,385,,,
3.00E-05,76,222,389,,,
2.48E-05,89,196,393,,,
2.47E-05,82,61,389,,,
2.46E-05,79,207,390,,,
2.45E-05,74,361,390,,,
2.47E-05,79,350,389,,,
2.50E-05,84,289,383,,,
3.04E-05,83,369,382,,,
3.63E-05,84,247,385,,,
3.98E-05,79,201,385,,,
2.46E-05,83,337,385,,,
2.48E-05,82,44,386,,,
2.46E-05,81,331,389,,,
2.61E-05,85,147,390,,,
3.86E-05,73,262,391,,,
2.62E-05,72,230,391,,,
2.46E-05,76,25,393,,,
2.46E-05,74,209,393,,,
2.47E-05,83,366,393,,,
2.46E-05,75,62,393,,,
2.47E-05,82,136,386,,,
2.44E-05,82,345,380,,,
2.47E-05,85,76,381,,,
2.49E-05,83,166,380,,,
2.47E-05,77,261,376,,,
2.46E-05,80,206,376,,,
2.65E-05,71,83,378,,,
2.49E-05,86,281,376,,,
2.49E-05,90,81,374,,,
2.47E-05,81,73,373,,,
2.45E-05,82,335,371,,,
2.91E-05,81,131,370,,,
3.75E-05,82,24,371,,,
2.45E-05,88,301,371,,,
2.48E-05,73,43,371,,,
2.48E-05,89,4,372,,,
2.47E-05,85,170,375,,,
2.88E-05,72,178,376,,,
2.47E-05,85,322,375,,,
2.48E-05,81,124,376,,,
2.51E-05,90,126,377,,,
2.47E-05,82,110,376,,,
3.03E-05,74,285,374,,,
2.46E-05,72,345,370,,,
2.69E-05,82,195,372,,,
2.52E-05,83,140,369,,,
3.18E-05,76,98,372,,,
3.87E-05,84,244,375,,,
2.59E-05,71,306,376,,,
3.50E-05,73,105,376,,,
2.44E-05,75,117,373,,,
2.94E-05,84,160,379,,,
2.47E-05,90,88,381,,,
2.95E-05,77,376,382,,,
2.53E-05,72,304,382,,,
2.46E-05,75,110,377,,,
2.46E-05,78,57,380,,,
2.49E-05,74,309,381,,,
2.90E-05,79,76,380,,,
2.51E-05,89,146,380,,,
2.46E-05,75,342,380,,,
2.46E-05,73,121,380,,,
2.46E-05,79,106,380,,,
2.45E-05,89,275,379,,,
2.48E-05,90,371,378,,,
2.48E-05,85,298,376,,,
2.46E-05,86,304,376,,,
2.46E-05,73,17,372,,,
2.45E-05,74,319,372,,,
3.22E-05,79,352,373,,,
3.01E-05,75,96,374,,,
2.64E-05,89,183,373,,,
2.46E-05,74,10,373,,,
2.49E-05,81,322,374,,,
2.45E-05,78,337,374,,,
2.51E-05,77,202,372,,,
3.06E-05,82,119,372,,,
0.0003528,89,9,372,,,
3.70E-05,71,258,372,,,
2.53E-05,74,260,372,,,
2.93E-05,86,166,374,,,
2.59E-05,75,16,370,,,
2.60E-05,82,284,367,,,
2.46E-05,80,225,367,,,
2.46E-05,86,302,364,,,
2.50E-05,90,39,367,,,
2.48E-05,73,358,367,,,
2.57E-05,80,355,371,,,
3.35E-05,76,312,371,,,
3.05E-05,73,72,371,,,
2.49E-05,76,191,374,,,
2.52E-05,89,10,376,,,
2.48E-05,81,225,375,,,
2.98E-05,89,145,374,,,
2.52E-05,80,57,374,,,
2.57E-05,71,93,373,,,
2.46E-05,74,237,373,,,
2.46E-05,72,119,372,,,
2.48E-05,87,195,371,,,
2.67E-05,89,46,372,,,
2.48E-05,74,116,374,,,
2.47E-05,88,234,373,,,
2.46E-05,87,61,371,,,
2.61E-05,72,90,366,,,
2.64E-05,89,135,369,,,
2.57E-05,78,134,369,,,
2.56E-05,79,79,368,,,
2.55E-05,89,191,368,,,
2.54E-05,73,248,364,,,
2.58E-05,87,311,364,,,
2.53E-05,89,254,358,,,
2.46E-05,79,204,361,,,
2.46E-05,78,223,358,,,
2.46E-05,78,37,361,,,
2.48E-05,73,178,364,,,
2.46E-05,81,111,363,,,
2.47E-05,84,335,370,,,
2.47E-05,74,64,371,,,
2.46E-05,87,151,371,,,
2.43E-05,79,249,366,,,
2.48E-05,74,312,365,,,
2.46E-05,76,78,365,,,
2.45E-05,72,97,364,,,
2.45E-05,71,365,368,,,
2.46E-05,82,97,366,,,
7.97E-05,84,109,364,,,
2.99E-05,83,342,366,,,
3.04E-05,82,256,366,,,
2.46E-05,75,301,362,,,
3.03E-05,89,19,366,,,
2.48E-05,81,25,368,,,
2.52E-05,83,2,368,,,
2.44E-05,88,327,361,,,
2.93E-05,88,58,361,,,
2.48E-05,76,206,360,,,
2.45E-05,73,267,358,,,
2.45E-05,76,77,357,,,
2.49E-05,80,291,359,,,
2.45E-05,89,187,359,,,
2.99E-05,82,151,359,,,
2.47E-05,74,129,356,,,
2.94E-05,86,168,360,,,
2.49E-05,77,188,358,,,
2.47E-05,76,292,358,,,
2.62E-05,82,301,359,,,
2.68E-05,84,107,360,,,
2.51E-05,89,201,360,,,
2.45E-05,87,56,359,,,
2.45E-05,87,38,358,,,
2.45E-05,82,25,354,,,
2.49E-05,79,204,355,,,
2.49E-05,85,114,354,,,
2.63E-05,84,18,349,,,
2.46E-05,80,169,346,,,
2.46E-05,82,335,346,,,
2.48E-05,79,127,344,,,
2.46E-05,71,292,344,,,
2.50E-05,89,241,345,,,
2.47E-05,85,281,344,,,
2.59E-05,88,105,351,,,
2.54E-05,78,74,346,,,
2.54E-05,82,65,354,,,
2.92E-05,77,35,356,,,
2.45E-05,90,152,364,,,
2.45E-05,84,51,367,,,
2.48E-05,75,178,366,,,
2.46E-05,86,164,363,,,
2.45E-05,90,6,362,,,
2.48E-05,85,190,358,,,
2.49E-05,86,15,357,,,
2.47E-05,86,335,354,,,
3.60E-05,90,148,356,,,
2.47E-05,86,138,358,,,
2.54E-05,86,202,358,,,
2.47E-05,82,46,362,,,
2.46E-05,74,154,360,,,
2.64E-05,85,143,359,,,
2.53E-05,90,160,362,,,
2.45E-05,74,148,367,,,
3.55E-05,88,80,370,,,
0.0001169,71,220,370,,,
2.56E-05,84,109,369,,,
2.73E-05,87,99,368,,,
2.47E-05,88,196,373,,,
2.66E-05,82,298,373,,,
2.50E-05,84,334,370,,,
2.46E-05,90,25,370,,,
3.81E-05,78,256,370,,,
2.58E-05,74,13,372,,,
2.59E-05,83,135,376,,,
2.56E-05,87,15,377,,,
2.59E-05,83,249,380,,,
2.59E-05,80,114,379,,,
2.54E-05,85,62,378,,,
2.57E-05,90,7,379,,,
2.55E-05,86,4,376,,,
2.55E-05,77,52,374,,,
2.51E-05,78,196,376,,,
2.48E-05,85,160,378,,,
2.54E-05,78,186,378,,,
2.47E-05,73,30,382,,,
2.45E-05,77,374,381,,,
2.46E-05,73,163,382,,,
2.50E-05,89,114,384,,,
2.47E-05,88,286,385,,,
2.52E-05,78,68,387,,,
2.45E-05,72,257,386,,,
2.48E-05,84,105,386,,,
2.50E-05,83,104,382,,,
3.08E-05,89,168,382,,,
2.49E-05,85,159,383,,,
2.47E-05,89,238,384,,,
2.46E-05,87,3,383,,,
2.46E-05,78,45,382,,,
2.50E-05,88,378,383,,,
2.45E-05,83,217,383,,,
2.46E-05,86,172,383,,,
2.63E-05,86,12,382,,,
3.02E-05,79,153,380,,,
2.45E-05,78,340,385,,,
2.58E-05,72,240,382,,,
2.57E-05,87,8,382,,,
2.46E-05,79,10,383,,,
3.07E-05,89,257,383,,,
2.55E-05,78,233,383,,,
2.49E-05,80,328,382,,,
3.65E-05,76,13,384,,,
2.47E-05,72,290,391,,,
2.46E-05,88,325,395,,,
2.46E-05,83,351,395,,,
2.48E-05,82,125,395,,,
2.45E-05,78,330,397,,,
2.45E-05,90,337,397,,,
2.45E-05,71,89,396,,,
2.49E-05,81,346,395,,,
2.51E-05,75,385,395,,,
2.51E-05,84,314,394,,,
2.47E-05,89,109,392,,,
2.48E-05,76,20,389,,,
2.48E-05,90,310,389,,,
2.49E-05,72,264,389,,,
2.47E-05,77,276,388,,,
3.18E-05,84,100,391,,,
2.47E-05,89,107,388,,,
2.46E-05,90,111,382,,,
2.71E-05,88,149,382,,,
2.46E-05,82,225,382,,,
4.16E-05,89,291,376,,,
3.76E-05,85,31,376,,,
2.53E-05,88,119,382,,,
2.48E-05,85,33,386,,,
2.46E-05,86,0,386,,,
2.45E-05,85,0,386,,,
2.47E-05,77,77,387,,,
2.88E-05,79,113,387,,,
3.63E-05,73,345,387,,,
3.50E-05,87,322,386,,,
2.47E-05,89,375,386,,,
2.46E-05,90,300,386,,,
2.46E-05,79,70,386,,,
2.76E-05,73,101,387,,,
2.48E-05,89,320,385,,,
2.47E-05,73,114,383,,,
2.46E-05,85,284,376,,,
2.58E-05,73,296,375,,,
3.04E-05,71,164,376,,,
2.51E-05,89,235,375,,,
2.46E-05,79,225,380,,,
2.50E-05,90,205,379,,,
2.46E-05,75,294,378,,,
2.47E-05,84,257,378,,,
2.47E-05,87,33,377,,,
2.44E-05,74,65,381,,,
2.46E-05,84,102,389,,,
2.47E-05,90,136,392,,,
2.45E-05,80,349,391,,,
2.46E-05,76,174,389,,,
2.52E-05,77,81,388,,,
2.46E-05,84,374,385,,,
2.49E-05,90,127,387,,,
2.49E-05,86,137,388,,,
2.90E-05,74,285,388,,,
2.48E-05,71,4,389,,,
2.45E-05,89,385,389,,,
2.48E-05,89,108,392,,,
2.47E-05,82,28,391,,,
2.45E-05,72,214,388,,,
2.48E-05,75,339,387,,,
2.47E-05,86,248,389,,,
2.43E-05,90,316,388,,,
2.52E-05,80,185,389,,,
2.48E-05,78,33,389,,,
3.00E-05,90,261,384,,,
2.61E-05,81,68,383,,,
2.46E-05,84,184,385,,,
3.07E-05,86,198,389,,,
2.53E-05,75,117,389,,,
2.53E-05,88,210,389,,,
2.47E-05,82,363,390,,,
2.58E-05,72,6,392,,,
3.09E-05,83,8,392,,,
2.54E-05,87,301,392,,,
2.47E-05,80,93,390,,,
2.49E-05,78,103,391,,,
2.50E-05,76,13,391,,,
2.49E-05,83,371,393,,,
2.57E-05,86,67,384,,,
2.47E-05,87,352,379,,,
2.45E-05,87,334,379,,,
2.45E-05,87,262,379,,,
2.43E-05,76,168,377,,,
2.45E-05,74,225,378,,,
2.46E-05,80,374,378,,,
2.49E-05,71,370,377,,,
2.93E-05,90,344,377,,,
2.45E-05,79,253,377,,,
3.06E-05,86,21,374,,,
2.51E-05,82,54,375,,,
3.19E-05,82,25,377,,,
2.50E-05,79,213,375,,,
2.47E-05,78,238,375,,,
2.91E-05,90,162,382,,,
2.50E-05,80,171,384,,,
2.46E-05,73,255,386,,,
2.47E-05,80,157,383,,,
2.74E-05,75,198,380,,,
2.60E-05,80,272,379,,,
2.90E-05,80,123,380,,,
2.51E-05,79,357,379,,,
2.48E-05,76,347,379,,,
2.49E-05,88,2,376,,,
2.45E-05,71,206,382,,,
2.94E-05,74,266,383,,,
2.48E-05,87,85,381,,,
2.48E-05,73,93,380,,,
2.48E-05,72,184,381,,,
2.64E-05,76,38,380,,,
2.59E-05,86,254,379,,,
2.47E-05,82,122,380,,,
2.46E-05,84,156,379,,,
2.58E-05,76,277,381,,,
2.48E-05,71,178,385,,,
3.11E-05,85,363,386,,,
2.63E-05,71,102,383,,,
3.41E-05,87,12,383,,,
2.57E-05,71,101,387,,,
2.54E-05,84,140,384,,,
2.53E-05,90,186,385,,,
2.54E-05,83,373,386,,,
2.56E-05,76,157,377,,,
2.67E-05,82,91,376,,,
2.59E-05,79,139,376,,,
2.59E-05,71,273,376,,,
2.48E-05,84,351,379,,,
3.35E-05,79,161,380,,,
2.56E-05,81,284,379,,,
2.57E-05,79,247,379,,,
2.95E-05,83,318,379,,,
2.55E-05,83,186,378,,,
2.51E-05,80,242,378,,,
2.70E-05,81,259,377,,,
2.49E-05,84,103,375,,,
2.45E-05,72,30,374,,,
2.47E-05,76,283,376,,,
2.47E-05,75,229,374,,,
2.48E-05,76,338,380,,,
2.44E-05,83,224,381,,,
2.45E-05,75,72,381,,,
2.45E-05,85,255,382,,,
2.64E-05,78,137,385,,,
2.90E-05,83,142,386,,,
2.53E-05,78,367,386,,,
2.49E-05,81,317,386,,,
2.46E-05,78,310,385,,,
2.47E-05,88,42,384,,,
2.45E-05,85,181,383,,,
2.46E-05,74,282,382,,,
2.47E-05,74,65,381,,,
3.56E-05,75,19,382,,,
2.48E-05,74,76,382,,,
2.47E-05,81,14,377,,,
2.71E-05,77,344,376,,,
2.47E-05,88,107,376,,,
2.47E-05,90,26,378,,,
2.45E-05,74,271,378,,,
2.45E-05,78,162,378,,,
2.47E-05,71,367,380,,,
2.46E-05,72,304,381,,,
2.80E-05,76,23,386,,,
2.47E-05,77,0,386,,,
2.47E-05,90,214,384,,,
4.21E-05,88,85,382,,,
2.99E-05,77,36,381,,,
2.56E-05,83,83,381,,,
2.50E-05,80,43,383,,,
2.46E-05,89,307,382,,,
2.46E-05,90,274,382,,,
2.48E-05,71,20,382,,,
3.01E-05,90,211,386,,,
2.44E-05,71,198,384,,,
2.45E-05,90,263,383,,,
2.44E-05,76,76,383,,,
4.12E-05,81,132,386,,,
2.43E-05,73,382,385,,,
2.63E-05,80,364,385,,,
2.46E-05,85,137,385,,,
2.44E-05,85,112,384,,,
2.47E-05,76,331,384,,,
2.48E-05,76,278,387,,,
2.59E-05,82,14,383,,,
2.61E-05,86,198,383,,,
3.48E-05,75,282,381,,,
2.49E-05,88,313,383,,,
2.47E-05,84,35,385,,,
2.73E-05,86,93,390,,,
2.49E-05,74,202,393,,,
