cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,sum,pocet
8.41E-05,8,34,199,,,
8.41E-05,19,63,200,,,
8.47E-05,2,98,201,,,
8.64E-05,33,62,199,,,
8.86E-05,1,75,200,,,
8.26E-05,1,104,198,,,
8.31E-05,17,88,199,,,
8.38E-05,14,47,197,,,
8.37E-05,24,31,197,,,
8.41E-05,33,36,198,,,
8.38E-05,15,78,199,,,
8.56E-05,32,94,198,,,
8.44E-05,4,78,200,,,
8.41E-05,25,32,201,,,
8.38E-05,16,183,199,,,
8.40E-05,2,73,195,,,
8.37E-05,7,169,193,,,
8.39E-05,5,114,194,,,
8.37E-05,32,171,193,,,
9.32E-05,32,47,194,,,
8.40E-05,16,106,193,,,
8.31E-05,23,149,193,,,
8.32E-05,9,61,192,,,
8.62E-05,19,114,193,,,
8.38E-05,12,163,193,,,
8.39E-05,31,61,192,,,
8.66E-05,10,67,191,,,
8.39E-05,16,70,190,,,
8.38E-05,3,47,188,,,
8.37E-05,19,185,187,,,
8.63E-05,21,53,188,,,
8.60E-05,35,40,190,,,
9.17E-05,15,102,192,,,
8.42E-05,32,173,193,,,
8.30E-05,6,175,194,,,
8.32E-05,29,185,192,,,
8.36E-05,21,36,192,,,
8.35E-05,7,166,193,,,
0.0001139,27,22,193,,,
8.37E-05,21,4,195,,,
8.31E-05,10,173,196,,,
8.35E-05,29,36,196,,,
8.34E-05,34,1,197,,,
8.72E-05,16,191,197,,,
8.37E-05,16,36,199,,,
8.76E-05,12,4,199,,,
9.16E-05,30,168,200,,,
8.83E-05,35,187,200,,,
8.31E-05,25,120,201,,,
8.36E-05,10,75,195,,,
9.23E-05,29,180,191,,,
8.42E-05,12,49,190,,,
9.06E-05,8,80,194,,,
8.46E-05,4,138,195,,,
8.78E-05,2,183,202,,,
8.38E-05,3,176,206,,,
8.39E-05,18,56,207,,,
8.41E-05,35,142,202,,,
8.38E-05,27,79,200,,,
0.0001625,29,62,203,,,
8.49E-05,4,192,201,,,
8.42E-05,20,46,203,,,
8.39E-05,23,122,201,,,
8.34E-05,30,89,202,,,
8.42E-05,11,27,200,,,
8.38E-05,9,181,200,,,
8.41E-05,3,112,200,,,
8.36E-05,14,109,199,,,
8.39E-05,20,16,200,,,
8.42E-05,20,182,201,,,
8.41E-05,15,171,202,,,
8.37E-05,32,11,203,,,
8.65E-05,19,182,203,,,
8.44E-05,5,105,204,,,
0.0001649,27,97,202,,,
9.14E-05,23,69,203,,,
8.85E-05,27,193,201,,,
8.40E-05,24,15,200,,,
8.42E-05,19,126,200,,,
8.35E-05,27,13,202,,,
0.0001083,5,161,200,,,
8.32E-05,33,60,198,,,
9.63E-05,12,12,199,,,
8.37E-05,18,130,199,,,
8.35E-05,32,19,201,,,
8.35E-05,26,200,203,,,
8.41E-05,14,9,205,,,
8.38E-05,8,150,203,,,
8.44E-05,23,32,204,,,
8.43E-05,10,197,205,,,
8.39E-05,4,136,209,,,
8.32E-05,8,193,212,,,
8.41E-05,26,54,210,,,
8.67E-05,28,161,208,,,
8.52E-05,9,52,208,,,
8.54E-05,29,22,209,,,
8.43E-05,29,194,205,,,
0.0007781,24,15,206,,,
9.08E-05,24,105,208,,,
8.39E-05,19,32,207,,,
8.48E-05,2,21,206,,,
8.43E-05,18,112,205,,,
8.35E-05,13,50,206,,,
0.0001159,31,198,207,,,
9.29E-05,7,169,207,,,
8.37E-05,27,54,205,,,
8.36E-05,22,132,208,,,
0.0002227,8,205,210,,,
8.68E-05,29,71,214,,,
8.43E-05,6,141,211,,,
8.41E-05,31,182,211,,,
8.84E-05,27,171,212,,,
8.51E-05,21,156,215,,,
8.46E-05,12,136,219,,,
8.38E-05,3,176,220,,,
8.36E-05,25,162,220,,,
8.35E-05,5,164,220,,,
8.51E-05,15,191,221,,,
8.36E-05,32,92,222,,,
8.43E-05,2,19,224,,,
8.43E-05,1,199,223,,,
8.46E-05,28,113,224,,,
8.76E-05,27,35,227,,,
8.40E-05,34,158,231,,,
8.35E-05,6,202,232,,,
8.44E-05,23,55,234,,,
8.44E-05,11,153,232,,,
8.43E-05,16,157,232,,,
9.53E-05,2,48,232,,,
8.39E-05,30,152,227,,,
8.44E-05,9,109,220,,,
9.14E-05,14,207,221,,,
8.50E-05,18,146,223,,,
9.10E-05,12,45,223,,,
8.38E-05,21,163,220,,,
0.0001623,14,54,224,,,
9.42E-05,31,94,225,,,
8.57E-05,8,138,229,,,
8.38E-05,34,156,230,,,
0.0001791,27,122,228,,,
8.46E-05,20,103,228,,,
8.49E-05,33,155,227,,,
8.88E-05,6,52,226,,,
8.39E-05,5,31,226,,,
8.36E-05,33,3,228,,,
8.40E-05,29,160,228,,,
8.63E-05,10,56,229,,,
0.0001478,14,92,231,,,
0.0001744,25,5,232,,,
8.87E-05,19,133,232,,,
8.34E-05,16,225,234,,,
0.0001079,4,154,234,,,
9.67E-05,9,204,238,,,
8.47E-05,1,226,240,,,
8.36E-05,30,211,241,,,
8.38E-05,2,23,239,,,
8.42E-05,4,176,240,,,
8.36E-05,16,78,240,,,
8.41E-05,21,89,242,,,
8.36E-05,16,48,242,,,
9.10E-05,31,184,237,,,
8.37E-05,34,160,239,,,
0.0001186,30,167,241,,,
8.40E-05,10,145,240,,,
8.42E-05,17,108,242,,,
9.21E-05,26,138,242,,,
8.38E-05,29,2,243,,,
9.00E-05,4,91,244,,,
8.44E-05,8,56,245,,,
8.41E-05,2,155,246,,,
8.43E-05,5,121,244,,,
8.37E-05,15,193,247,,,
8.36E-05,18,223,248,,,
9.27E-05,30,201,249,,,
8.40E-05,20,239,249,,,
8.44E-05,21,119,248,,,
8.34E-05,3,204,250,,,
8.33E-05,11,2,250,,,
8.41E-05,22,62,248,,,
9.20E-05,6,111,244,,,
9.21E-05,31,230,235,,,
8.49E-05,9,72,235,,,
8.56E-05,31,82,232,,,
8.47E-05,28,230,233,,,
0.0001238,20,149,230,,,
8.67E-05,35,42,230,,,
8.47E-05,9,104,229,,,
8.43E-05,10,46,229,,,
0.0001245,1,181,232,,,
0.000104,4,193,232,,,
8.45E-05,1,93,232,,,
8.48E-05,11,94,232,,,
8.47E-05,14,169,234,,,
8.51E-05,35,47,233,,,
8.79E-05,30,228,235,,,
9.72E-05,16,181,234,,,
8.78E-05,16,20,236,,,
8.40E-05,4,44,237,,,
8.35E-05,28,121,238,,,
8.37E-05,10,4,240,,,
8.38E-05,12,17,241,,,
0.0001198,28,24,242,,,
8.68E-05,6,145,242,,,
8.63E-05,10,165,241,,,
8.48E-05,18,47,242,,,
8.45E-05,24,69,243,,,
8.46E-05,30,80,239,,,
8.52E-05,15,166,239,,,
8.41E-05,22,188,239,,,
8.48E-05,20,181,241,,,
8.43E-05,6,108,242,,,
8.45E-05,35,58,243,,,
8.37E-05,9,167,241,,,
8.44E-05,30,198,243,,,
8.43E-05,17,34,239,,,
8.39E-05,32,7,240,,,
8.46E-05,32,222,233,,,
8.41E-05,34,116,235,,,
8.37E-05,1,85,235,,,
8.38E-05,34,29,237,,,
8.40E-05,14,187,237,,,
8.32E-05,14,1,237,,,
8.32E-05,15,200,238,,,
8.50E-05,11,8,238,,,
8.36E-05,12,182,239,,,
8.38E-05,10,170,238,,,
8.42E-05,29,109,238,,,
8.40E-05,31,33,239,,,
8.44E-05,31,157,240,,,
9.09E-05,22,8,237,,,
8.41E-05,22,1,235,,,
8.84E-05,5,107,234,,,
8.42E-05,13,38,238,,,
8.42E-05,31,82,236,,,
8.41E-05,4,67,237,,,
8.37E-05,7,232,239,,,
8.68E-05,15,166,241,,,
8.43E-05,9,114,236,,,
8.39E-05,20,130,237,,,
8.79E-05,23,235,237,,,
8.53E-05,31,34,236,,,
8.41E-05,27,91,237,,,
8.47E-05,5,61,236,,,
8.46E-05,21,211,238,,,
8.43E-05,26,7,239,,,
8.41E-05,18,65,240,,,
9.08E-05,5,191,232,,,
8.39E-05,35,77,228,,,
8.37E-05,2,160,229,,,
8.34E-05,19,17,230,,,
8.39E-05,20,153,232,,,
0.0001013,5,112,234,,,
8.42E-05,24,209,231,,,
8.69E-05,10,56,230,,,
8.40E-05,9,6,230,,,
8.35E-05,2,73,231,,,
8.40E-05,12,165,233,,,
8.57E-05,23,145,235,,,
9.26E-05,23,105,237,,,
8.99E-05,14,189,239,,,
8.38E-05,9,46,238,,,
9.37E-05,4,193,240,,,
8.42E-05,31,99,241,,,
8.32E-05,13,100,241,,,
8.44E-05,10,38,242,,,
8.32E-05,17,118,240,,,
8.44E-05,28,130,239,,,
8.44E-05,18,93,241,,,
8.43E-05,13,85,236,,,
8.50E-05,24,110,236,,,
8.75E-05,21,34,235,,,
8.41E-05,32,142,235,,,
8.37E-05,23,186,231,,,
8.45E-05,16,15,232,,,
8.37E-05,21,5,233,,,
8.43E-05,4,158,236,,,
8.68E-05,1,147,235,,,
8.49E-05,22,77,235,,,
8.36E-05,12,88,235,,,
8.39E-05,20,68,237,,,
8.39E-05,7,67,237,,,
8.36E-05,2,72,238,,,
8.57E-05,7,164,236,,,
0.0001348,5,210,234,,,
8.89E-05,27,148,232,,,
8.52E-05,31,10,231,,,
8.52E-05,18,23,230,,,
0.0001284,4,153,226,,,
0.000106,23,121,227,,,
8.56E-05,9,185,229,,,
8.42E-05,32,134,229,,,
8.60E-05,12,56,227,,,
8.39E-05,15,187,228,,,
8.42E-05,30,226,229,,,
8.38E-05,8,134,231,,,
8.36E-05,5,32,235,,,
8.43E-05,10,209,233,,,
8.52E-05,25,15,236,,,
0.0001043,12,117,237,,,
8.38E-05,11,218,239,,,
8.40E-05,17,48,241,,,
8.36E-05,4,2,243,,,
8.38E-05,30,12,245,,,
8.35E-05,35,154,246,,,
8.37E-05,8,83,247,,,
8.43E-05,1,3,249,,,
8.56E-05,17,240,243,,,
9.25E-05,16,53,244,,,
8.37E-05,15,33,249,,,
8.58E-05,18,181,251,,,
8.79E-05,32,9,250,,,
8.40E-05,13,112,251,,,
8.38E-05,32,249,253,,,
8.34E-05,3,210,254,,,
8.43E-05,12,113,252,,,
8.36E-05,15,60,252,,,
8.38E-05,20,31,250,,,
8.38E-05,33,225,249,,,
8.37E-05,30,228,250,,,
8.37E-05,14,180,248,,,
8.40E-05,29,212,249,,,
8.45E-05,8,2,250,,,
8.37E-05,2,123,249,,,
9.41E-05,14,239,248,,,
0.0001705,13,166,247,,,
8.36E-05,34,104,247,,,
8.36E-05,27,61,248,,,
8.33E-05,4,96,249,,,
8.44E-05,24,217,250,,,
8.29E-05,12,19,253,,,
8.45E-05,13,22,251,,,
8.40E-05,27,20,252,,,
8.35E-05,15,238,253,,,
8.44E-05,21,134,250,,,
8.38E-05,11,136,251,,,
0.0001516,6,113,257,,,
8.42E-05,7,0,258,,,
8.39E-05,32,242,255,,,
8.45E-05,22,128,255,,,
8.36E-05,24,70,255,,,
8.41E-05,21,18,256,,,
8.43E-05,2,196,255,,,
8.38E-05,19,174,257,,,
8.37E-05,31,90,259,,,
8.38E-05,14,249,260,,,
8.37E-05,11,117,261,,,
8.41E-05,10,196,261,,,
8.39E-05,10,111,262,,,
8.40E-05,22,105,262,,,
8.33E-05,35,48,266,,,
8.32E-05,10,5,271,,,
8.58E-05,34,12,271,,,
9.22E-05,6,31,272,,,
0.0001642,9,1,271,,,
0.0001668,1,267,270,,,
8.37E-05,9,68,266,,,
8.36E-05,15,105,267,,,
8.36E-05,32,52,267,,,
8.40E-05,12,23,267,,,
8.41E-05,4,251,268,,,
8.40E-05,8,91,269,,,
8.60E-05,9,181,271,,,
8.45E-05,21,123,269,,,
8.41E-05,35,22,270,,,
8.37E-05,6,32,270,,,
8.28E-05,14,164,270,,,
9.83E-05,17,91,271,,,
8.33E-05,32,202,272,,,
0.0001184,5,22,269,,,
8.50E-05,7,253,270,,,
8.38E-05,33,50,266,,,
8.43E-05,28,145,269,,,
8.60E-05,22,33,271,,,
8.40E-05,1,8,270,,,
8.41E-05,16,57,272,,,
8.43E-05,24,248,278,,,
8.39E-05,12,186,276,,,
8.42E-05,7,95,275,,,
8.46E-05,6,46,276,,,
8.46E-05,4,167,277,,,
8.62E-05,13,122,274,,,
8.54E-05,27,178,275,,,
8.38E-05,3,170,278,,,
8.43E-05,7,131,279,,,
8.60E-05,13,128,277,,,
8.56E-05,16,27,281,,,
8.46E-05,25,83,277,,,
8.52E-05,16,27,273,,,
0.0005154,3,127,274,,,
8.72E-05,10,46,275,,,
9.35E-05,32,213,276,,,
8.50E-05,32,246,276,,,
8.40E-05,28,127,281,,,
8.48E-05,6,83,282,,,
8.46E-05,19,34,283,,,
8.45E-05,30,41,284,,,
8.50E-05,12,229,282,,,
0.0001078,17,153,283,,,
8.99E-05,16,233,270,,,
8.59E-05,23,145,272,,,
9.46E-05,6,203,273,,,
9.42E-05,24,44,274,,,
8.50E-05,17,90,274,,,
8.41E-05,31,178,275,,,
8.40E-05,7,105,276,,,
8.43E-05,21,164,277,,,
8.39E-05,15,81,277,,,
8.42E-05,2,218,275,,,
8.41E-05,26,90,276,,,
9.07E-05,3,5,277,,,
8.39E-05,9,123,275,,,
8.41E-05,10,260,276,,,
8.39E-05,23,262,276,,,
8.46E-05,28,32,276,,,
0.0001025,32,226,278,,,
8.40E-05,12,165,277,,,
8.42E-05,3,277,281,,,
8.41E-05,1,115,282,,,
8.39E-05,30,237,282,,,
9.08E-05,20,171,280,,,
8.54E-05,8,167,280,,,
8.43E-05,10,0,280,,,
8.37E-05,3,129,284,,,
0.000115,1,143,281,,,
8.35E-05,29,250,281,,,
8.34E-05,19,176,279,,,
8.36E-05,21,36,280,,,
8.32E-05,16,108,279,,,
8.76E-05,1,231,283,,,
9.37E-05,2,99,284,,,
8.52E-05,8,103,287,,,
8.41E-05,31,152,288,,,
8.51E-05,32,237,283,,,
9.89E-05,30,43,280,,,
8.52E-05,34,178,275,,,
8.58E-05,9,46,276,,,
8.37E-05,24,194,276,,,
8.69E-05,1,162,278,,,
8.39E-05,25,149,274,,,
8.38E-05,21,169,275,,,
8.36E-05,17,27,280,,,
8.41E-05,15,94,280,,,
8.36E-05,26,178,284,,,
9.04E-05,7,105,286,,,
8.44E-05,25,222,283,,,
8.38E-05,18,49,284,,,
8.44E-05,1,31,284,,,
8.34E-05,30,180,285,,,
8.32E-05,26,104,288,,,
8.43E-05,13,33,288,,,
8.43E-05,15,20,288,,,
8.41E-05,8,231,282,,,
8.39E-05,34,233,282,,,
8.40E-05,16,132,280,,,
8.39E-05,20,268,277,,,
9.53E-05,30,171,277,,,
8.40E-05,26,46,277,,,
8.38E-05,16,13,276,,,
8.42E-05,34,246,277,,,
8.70E-05,4,9,279,,,
8.42E-05,24,63,277,,,
8.39E-05,27,160,278,,,
8.40E-05,9,82,277,,,
8.40E-05,2,214,271,,,
8.39E-05,31,66,273,,,
8.37E-05,5,261,270,,,
8.41E-05,12,212,271,,,
8.39E-05,34,57,272,,,
8.37E-05,35,155,275,,,
8.41E-05,20,133,272,,,
8.40E-05,5,246,275,,,
8.70E-05,2,34,278,,,
8.61E-05,14,190,274,,,
8.47E-05,4,116,269,,,
0.0003473,14,16,271,,,
0.0001422,13,153,273,,,
0.0001012,4,82,273,,,
0.0001066,14,250,273,,,
0.000113,26,150,272,,,
8.47E-05,14,107,267,,,
8.63E-05,28,251,272,,,
8.52E-05,13,70,273,,,
8.43E-05,20,243,273,,,
8.47E-05,2,210,278,,,
8.38E-05,23,240,280,,,
8.55E-05,28,256,282,,,
8.83E-05,22,106,282,,,
9.54E-05,22,23,284,,,
8.51E-05,6,154,283,,,
9.73E-05,24,232,284,,,
8.38E-05,29,101,278,,,
9.41E-05,22,253,279,,,
8.33E-05,29,122,276,,,
8.33E-05,12,186,278,,,
8.34E-05,18,219,279,,,
8.44E-05,14,69,280,,,
8.41E-05,11,25,278,,,
8.40E-05,33,73,279,,,
8.52E-05,7,233,279,,,
8.70E-05,28,147,280,,,
8.39E-05,11,66,281,,,
8.36E-05,35,180,283,,,
8.76E-05,15,106,285,,,
0.0001444,17,38,284,,,
8.47E-05,11,49,285,,,
8.55E-05,27,226,287,,,
8.34E-05,33,104,287,,,
8.33E-05,27,167,288,,,
8.81E-05,9,158,290,,,
8.31E-05,34,196,290,,,
9.09E-05,23,125,293,,,
8.42E-05,14,70,293,,,
8.35E-05,17,17,293,,,
8.45E-05,28,233,292,,,
0.0001596,14,186,297,,,
8.52E-05,29,269,295,,,
8.50E-05,5,282,296,,,
8.46E-05,7,198,297,,,
8.41E-05,12,169,298,,,
8.38E-05,18,84,301,,,
8.39E-05,3,135,300,,,
8.63E-05,7,57,301,,,
8.47E-05,18,94,301,,,
8.31E-05,7,57,298,,,
8.42E-05,12,4,290,,,
8.60E-05,13,139,293,,,
8.39E-05,35,62,292,,,
8.40E-05,13,12,292,,,
8.40E-05,13,279,293,,,
8.64E-05,25,289,296,,,
8.44E-05,1,178,298,,,
8.43E-05,2,174,299,,,
8.39E-05,32,122,291,,,
9.37E-05,34,112,288,,,
8.44E-05,8,26,293,,,
8.44E-05,6,255,284,,,
8.40E-05,23,275,279,,,
8.37E-05,14,193,277,,,
8.80E-05,28,103,277,,,
8.66E-05,11,244,277,,,
8.41E-05,32,183,278,,,
8.39E-05,13,124,279,,,
9.09E-05,13,255,277,,,
9.45E-05,24,246,269,,,
8.42E-05,5,187,262,,,
8.70E-05,24,94,259,,,
8.39E-05,11,251,259,,,
8.42E-05,15,161,257,,,
8.44E-05,3,189,255,,,
8.40E-05,23,230,258,,,
8.42E-05,24,51,258,,,
8.71E-05,21,105,254,,,
8.39E-05,30,137,255,,,
8.41E-05,17,95,256,,,
9.00E-05,14,180,256,,,
8.42E-05,15,26,257,,,
8.57E-05,17,64,258,,,
8.65E-05,29,113,258,,,
8.55E-05,21,236,259,,,
8.54E-05,2,249,259,,,
8.50E-05,22,66,259,,,
9.53E-05,13,259,264,,,
8.46E-05,8,31,265,,,
8.39E-05,7,183,264,,,
8.41E-05,20,159,262,,,
8.38E-05,2,37,261,,,
8.39E-05,20,55,259,,,
8.41E-05,14,223,259,,,
9.13E-05,20,180,259,,,
8.52E-05,16,212,258,,,
8.97E-05,4,35,260,,,
8.43E-05,2,100,260,,,
8.45E-05,32,142,258,,,
8.38E-05,6,69,259,,,
8.41E-05,18,42,262,,,
0.0001588,8,227,263,,,
8.84E-05,30,210,265,,,
8.42E-05,28,79,264,,,
0.0001566,23,232,265,,,
0.0001306,6,175,266,,,
8.51E-05,5,243,267,,,
8.53E-05,21,53,268,,,
9.65E-05,19,18,268,,,
8.42E-05,7,58,268,,,
0.0001049,17,215,267,,,
0.0001065,27,216,270,,,
9.25E-05,17,210,262,,,
9.36E-05,15,208,263,,,
8.46E-05,5,136,260,,,
8.34E-05,29,93,261,,,
8.72E-05,2,108,261,,,
8.38E-05,24,133,263,,,
8.33E-05,6,138,264,,,
0.0001077,29,216,265,,,
8.32E-05,17,230,265,,,
8.35E-05,14,12,263,,,
8.34E-05,24,61,264,,,
0.0001134,17,62,267,,,
8.43E-05,5,207,267,,,
8.38E-05,8,53,264,,,
9.02E-05,6,28,266,,,
8.85E-05,14,37,267,,,
8.38E-05,25,58,269,,,
8.50E-05,2,207,270,,,
8.38E-05,16,85,269,,,
8.66E-05,34,144,269,,,
8.46E-05,3,69,270,,,
8.39E-05,25,136,270,,,
8.40E-05,8,190,270,,,
8.43E-05,7,32,269,,,
8.43E-05,19,33,271,,,
8.36E-05,24,242,267,,,
8.37E-05,20,247,268,,,
8.77E-05,21,17,267,,,
8.55E-05,30,189,269,,,
8.49E-05,14,26,270,,,
8.41E-05,14,126,271,,,
8.45E-05,23,104,270,,,
8.64E-05,7,219,270,,,
8.40E-05,16,207,271,,,
8.40E-05,31,96,269,,,
8.39E-05,19,256,271,,,
8.64E-05,13,56,271,,,
8.47E-05,10,266,274,,,
9.28E-05,23,77,275,,,
8.43E-05,16,69,274,,,
8.36E-05,6,89,275,,,
8.30E-05,9,37,275,,,
8.37E-05,11,122,276,,,
8.35E-05,5,193,276,,,
8.36E-05,1,113,276,,,
8.58E-05,19,175,275,,,
8.51E-05,10,147,278,,,
8.49E-05,14,165,275,,,
8.41E-05,16,270,276,,,
9.12E-05,19,153,282,,,
8.37E-05,31,44,281,,,
8.46E-05,26,177,283,,,
8.39E-05,8,145,284,,,
8.37E-05,5,227,284,,,
8.42E-05,33,185,286,,,
0.0001184,35,186,286,,,
8.40E-05,30,187,288,,,
8.38E-05,3,90,289,,,
8.38E-05,5,144,290,,,
8.39E-05,29,87,292,,,
8.37E-05,12,251,293,,,
8.42E-05,7,114,288,,,
8.40E-05,13,252,289,,,
8.44E-05,15,115,277,,,
8.43E-05,14,8,277,,,
8.54E-05,25,14,277,,,
8.40E-05,33,235,277,,,
8.98E-05,1,217,280,,,
8.38E-05,4,136,279,,,
8.42E-05,6,151,280,,,
8.38E-05,26,47,279,,,
8.52E-05,3,261,277,,,
8.46E-05,2,213,278,,,
0.0001192,15,159,279,,,
8.74E-05,11,248,278,,,
8.60E-05,17,183,279,,,
8.38E-05,32,270,279,,,
8.58E-05,18,111,278,,,
8.38E-05,11,250,279,,,
8.46E-05,15,210,276,,,
8.44E-05,25,108,277,,,
8.41E-05,11,62,278,,,
8.53E-05,21,161,279,,,
8.48E-05,15,44,279,,,
0.0001178,30,225,278,,,
8.38E-05,32,150,277,,,
8.52E-05,8,107,278,,,
8.41E-05,30,194,273,,,
8.62E-05,8,91,276,,,
9.17E-05,25,129,277,,,
8.42E-05,25,155,280,,,
8.40E-05,24,162,275,,,
8.44E-05,33,132,275,,,
8.38E-05,22,88,275,,,
0.0001093,31,162,274,,,
8.41E-05,18,227,273,,,
8.40E-05,22,39,275,,,
8.40E-05,1,179,276,,,
0.00019,4,98,276,,,
8.89E-05,13,257,275,,,
8.41E-05,24,68,275,,,
8.33E-05,34,258,274,,,
8.32E-05,20,271,274,,,
8.43E-05,19,221,276,,,
8.41E-05,18,141,277,,,
8.41E-05,26,117,277,,,
8.41E-05,11,82,278,,,
8.69E-05,23,227,278,,,
8.56E-05,30,254,279,,,
8.38E-05,1,151,278,,,
8.38E-05,14,52,276,,,
8.66E-05,32,39,279,,,
8.43E-05,33,47,272,,,
8.35E-05,11,80,267,,,
8.67E-05,27,138,265,,,
8.38E-05,21,232,265,,,
8.36E-05,27,54,261,,,
8.40E-05,30,190,263,,,
8.40E-05,2,24,260,,,
8.47E-05,31,154,257,,,
8.43E-05,33,6,253,,,
9.11E-05,16,45,255,,,
8.29E-05,24,11,254,,,
8.39E-05,12,13,253,,,
8.39E-05,15,204,255,,,
9.00E-05,16,73,258,,,
8.32E-05,6,188,257,,,
8.35E-05,6,26,258,,,
8.42E-05,33,169,260,,,
8.34E-05,25,144,261,,,
8.36E-05,29,139,259,,,
0.0001065,29,187,262,,,
8.32E-05,5,246,261,,,
8.34E-05,9,198,261,,,
8.38E-05,1,68,256,,,
8.35E-05,7,233,255,,,
8.71E-05,33,32,256,,,
8.39E-05,4,30,255,,,
9.40E-05,17,157,257,,,
8.34E-05,16,12,258,,,
8.34E-05,17,104,259,,,
8.49E-05,33,235,261,,,
8.44E-05,10,56,254,,,
8.47E-05,7,227,254,,,
9.20E-05,25,198,253,,,
9.24E-05,11,175,255,,,
8.42E-05,13,179,253,,,
0.0001124,25,127,254,,,
0.0001295,3,134,253,,,
0.0002093,32,85,255,,,
8.94E-05,25,32,258,,,
8.46E-05,14,220,259,,,
8.36E-05,27,207,255,,,
8.41E-05,6,76,256,,,
8.36E-05,15,197,258,,,
9.92E-05,16,162,258,,,
8.50E-05,30,230,258,,,
0.0001024,24,161,257,,,
8.56E-05,16,106,262,,,
9.23E-05,33,240,263,,,
8.49E-05,31,49,266,,,
8.57E-05,30,155,267,,,
8.48E-05,31,118,264,,,
8.46E-05,35,217,265,,,
9.36E-05,11,30,254,,,
8.40E-05,23,45,254,,,
8.41E-05,24,199,254,,,
8.93E-05,3,243,253,,,
8.40E-05,26,73,257,,,
8.35E-05,3,59,258,,,
8.34E-05,20,142,259,,,
8.75E-05,34,100,260,,,
8.42E-05,5,58,258,,,
8.46E-05,24,185,259,,,
8.49E-05,12,194,257,,,
8.39E-05,21,185,258,,,
8.40E-05,34,235,258,,,
8.43E-05,12,207,252,,,
8.37E-05,3,247,251,,,
8.34E-05,18,206,251,,,
9.09E-05,2,82,250,,,
8.36E-05,31,221,250,,,
0.000118,18,149,251,,,
9.63E-05,30,39,243,,,
8.50E-05,23,143,234,,,
8.45E-05,5,43,234,,,
8.43E-05,8,58,235,,,
0.0001382,21,209,236,,,
0.0001185,12,211,240,,,
0.0001321,20,76,239,,,
0.0001771,18,221,239,,,
0.0001146,26,196,240,,,
8.59E-05,9,105,243,,,
8.55E-05,23,124,245,,,
8.57E-05,21,82,246,,,
8.47E-05,35,181,246,,,
8.71E-05,6,3,248,,,
9.23E-05,16,169,248,,,
8.44E-05,21,22,249,,,
8.46E-05,18,125,251,,,
0.0001316,20,58,252,,,
8.43E-05,33,125,252,,,
8.45E-05,2,191,252,,,
8.37E-05,4,161,253,,,
8.42E-05,28,151,254,,,
9.38E-05,20,53,251,,,
8.40E-05,10,239,250,,,
9.81E-05,28,76,251,,,
8.36E-05,19,234,252,,,
8.39E-05,25,197,251,,,
9.02E-05,25,21,247,,,
8.47E-05,11,102,248,,,
8.43E-05,30,217,249,,,
8.36E-05,15,64,247,,,
8.34E-05,6,207,249,,,
8.70E-05,28,43,250,,,
9.08E-05,26,42,249,,,
8.51E-05,4,79,250,,,
8.42E-05,18,193,251,,,
8.40E-05,35,122,252,,,
8.43E-05,13,58,251,,,
8.83E-05,12,246,252,,,
8.34E-05,18,245,252,,,
8.34E-05,5,68,253,,,
9.31E-05,34,15,255,,,
8.50E-05,22,129,252,,,
8.42E-05,9,178,254,,,
8.67E-05,27,57,254,,,
8.38E-05,13,124,255,,,
8.43E-05,10,52,258,,,
8.37E-05,29,195,259,,,
0.0001037,3,89,252,,,
8.49E-05,6,41,252,,,
8.37E-05,29,46,253,,,
8.41E-05,9,37,256,,,
8.33E-05,17,38,256,,,
8.42E-05,18,12,252,,,
8.36E-05,19,174,252,,,
8.40E-05,13,250,253,,,
8.68E-05,17,24,253,,,
8.39E-05,33,105,258,,,
8.51E-05,4,101,259,,,
8.41E-05,6,247,257,,,
8.39E-05,24,178,258,,,
8.35E-05,15,191,259,,,
8.42E-05,3,77,260,,,
8.40E-05,25,257,262,,,
8.50E-05,7,208,261,,,
8.42E-05,11,212,262,,,
8.43E-05,35,45,263,,,
8.41E-05,11,107,261,,,
8.36E-05,7,35,260,,,
8.40E-05,17,154,261,,,
8.40E-05,17,180,262,,,
8.41E-05,32,185,264,,,
8.50E-05,5,260,264,,,
8.57E-05,34,164,265,,,
8.32E-05,1,202,266,,,
8.34E-05,17,5,267,,,
8.35E-05,31,181,269,,,
8.39E-05,17,49,269,,,
0.0003592,31,38,268,,,
8.34E-05,23,245,268,,,
8.77E-05,20,34,270,,,
8.40E-05,33,256,270,,,
9.23E-05,1,99,267,,,
8.47E-05,18,123,269,,,
8.42E-05,22,89,271,,,
8.35E-05,9,25,271,,,
8.50E-05,14,86,272,,,
8.37E-05,16,143,270,,,
8.42E-05,20,192,271,,,
8.39E-05,3,144,272,,,
8.55E-05,11,60,272,,,
8.56E-05,16,46,272,,,
8.40E-05,16,90,268,,,
8.41E-05,10,68,269,,,
8.36E-05,14,54,270,,,
8.33E-05,17,123,272,,,
8.52E-05,19,66,267,,,
8.62E-05,20,208,268,,,
8.41E-05,29,147,265,,,
8.44E-05,5,116,270,,,
8.40E-05,18,217,272,,,
8.41E-05,23,128,269,,,
8.44E-05,17,5,271,,,
8.39E-05,11,244,274,,,
8.42E-05,16,21,276,,,
8.37E-05,11,59,277,,,
0.0001128,7,9,270,,,
8.57E-05,15,205,270,,,
