cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,sum,pocet,
8.38E-05,4,0,38,,,,
8.37E-05,13,0,38,,,,
8.46E-05,1,0,38,,,,
8.53E-05,17,0,39,,,,
9.05E-05,24,0,40,,,,
8.38E-05,14,0,41,,,,
0.0001131,2,0,35,,,,
8.96E-05,35,0,39,,,,
8.41E-05,8,0,40,,,,
8.55E-05,29,0,38,,,,
8.60E-05,1,0,39,,,,
8.36E-05,11,0,38,,,,
9.11E-05,8,0,37,,,,
8.37E-05,22,0,38,,,,
8.47E-05,25,0,33,,,,
8.41E-05,12,0,33,,,,
8.47E-05,5,0,33,,,,
8.35E-05,2,0,30,,,,
8.32E-05,11,0,31,,,,
8.39E-05,23,0,28,,,,
8.39E-05,27,0,29,,,,
8.39E-05,26,0,30,,,,
8.57E-05,23,0,30,,,,
8.38E-05,31,0,33,,,,
8.70E-05,18,0,36,,,,
8.49E-05,25,0,37,,,,
8.61E-05,20,0,38,,,,
8.38E-05,5,0,40,,,,
0.0005125,4,0,40,,,,
8.62E-05,35,0,35,,,,
8.46E-05,30,0,38,,,,
9.13E-05,33,0,36,,,,
8.47E-05,24,0,36,,,,
8.37E-05,14,0,37,,,,
8.40E-05,32,0,31,,,,
8.85E-05,31,0,32,,,,
8.44E-05,16,0,33,,,,
8.37E-05,29,0,36,,,,
8.38E-05,13,0,36,,,,
8.39E-05,24,0,38,,,,
8.37E-05,6,0,35,,,,
8.55E-05,26,0,30,,,,
8.48E-05,2,0,29,,,,
9.37E-05,10,0,31,,,,
8.57E-05,24,0,35,,,,
8.60E-05,24,0,38,,,,
8.46E-05,29,0,39,,,,
9.09E-05,4,0,37,,,,
8.39E-05,23,0,39,,,,
9.13E-05,25,0,40,,,,
8.37E-05,5,0,39,,,,
8.35E-05,6,0,39,,,,
8.39E-05,20,0,37,,,,
8.44E-05,21,0,40,,,,
8.36E-05,34,0,42,,,,
8.36E-05,5,0,42,,,,
8.42E-05,18,0,45,,,,
8.43E-05,21,0,44,,,,
8.39E-05,20,0,45,,,,
8.37E-05,4,0,42,,,,
8.43E-05,15,0,42,,,,
0.0001656,9,0,46,,,,
8.39E-05,19,0,32,,,,
8.40E-05,20,0,32,,,,
0.0001405,13,0,34,,,,
8.40E-05,3,0,32,,,,
8.57E-05,10,0,34,,,,
8.42E-05,18,0,31,,,,
8.35E-05,9,0,30,,,,
8.41E-05,13,0,31,,,,
8.35E-05,6,0,33,,,,
8.60E-05,22,0,31,,,,
8.38E-05,1,0,31,,,,
8.37E-05,9,0,29,,,,
8.34E-05,15,0,23,,,,
8.36E-05,23,0,27,,,,
8.31E-05,19,0,28,,,,
8.54E-05,28,0,31,,,,
8.32E-05,31,0,32,,,,
8.59E-05,19,0,36,,,,
8.38E-05,32,0,37,,,,
8.39E-05,24,0,37,,,,
8.37E-05,32,0,40,,,,
8.42E-05,3,0,37,,,,
8.38E-05,8,0,38,,,,
8.39E-05,12,0,38,,,,
8.64E-05,29,0,35,,,,
8.39E-05,8,0,32,,,,
9.00E-05,19,0,32,,,,
9.04E-05,2,0,31,,,,
8.36E-05,27,0,32,,,,
9.28E-05,10,0,32,,,,
8.41E-05,26,0,30,,,,
8.93E-05,11,0,31,,,,
8.39E-05,27,0,33,,,,
8.41E-05,16,0,34,,,,
8.41E-05,18,0,35,,,,
8.39E-05,20,0,34,,,,
8.37E-05,15,0,35,,,,
8.78E-05,33,0,37,,,,
8.55E-05,21,0,38,,,,
8.47E-05,19,0,41,,,,
8.49E-05,29,0,41,,,,
8.51E-05,20,0,42,,,,
8.45E-05,28,0,44,,,,
8.67E-05,5,0,40,,,,
8.34E-05,26,0,41,,,,
8.29E-05,34,0,42,,,,
8.30E-05,10,0,43,,,,
8.36E-05,8,0,44,,,,
8.42E-05,5,0,43,,,,
8.41E-05,17,0,45,,,,
0.0001035,31,0,42,,,,
8.56E-05,33,0,37,,,,
8.37E-05,31,0,40,,,,
8.51E-05,25,0,40,,,,
8.99E-05,29,0,42,,,,
8.40E-05,29,0,41,,,,
8.37E-05,25,0,41,,,,
8.36E-05,4,0,41,,,,
8.38E-05,5,0,42,,,,
0.0001404,25,0,41,,,,
8.40E-05,21,0,41,,,,
8.96E-05,13,0,41,,,,
8.38E-05,21,0,44,,,,
8.68E-05,26,0,43,,,,
8.38E-05,9,0,44,,,,
8.34E-05,20,0,45,,,,
8.40E-05,18,0,46,,,,
8.39E-05,10,0,46,,,,
8.38E-05,2,0,44,,,,
8.75E-05,35,0,44,,,,
8.62E-05,17,0,45,,,,
8.39E-05,27,0,43,,,,
8.56E-05,34,0,42,,,,
8.39E-05,23,0,43,,,,
8.56E-05,14,0,42,,,,
8.37E-05,15,0,42,,,,
8.41E-05,28,0,40,,,,
8.40E-05,16,0,41,,,,
8.42E-05,12,0,41,,,,
8.92E-05,10,0,40,,,,
8.37E-05,14,0,41,,,,
8.39E-05,27,0,36,,,,
8.69E-05,11,0,30,,,,
0.0001205,15,0,31,,,,
0.0001101,7,0,31,,,,
0.0001082,7,0,34,,,,
9.37E-05,10,0,29,,,,
0.0001036,13,0,30,,,,
9.29E-05,26,0,32,,,,
8.47E-05,13,0,31,,,,
8.49E-05,5,0,29,,,,
0.0001855,7,0,29,,,,
8.46E-05,33,0,25,,,,
8.46E-05,19,0,26,,,,
8.54E-05,4,0,29,,,,
8.40E-05,24,0,31,,,,
8.69E-05,11,0,34,,,,
9.23E-05,20,0,34,,,,
8.46E-05,10,0,34,,,,
8.38E-05,29,0,35,,,,
8.34E-05,21,0,29,,,,
8.92E-05,4,0,30,,,,
8.36E-05,27,0,29,,,,
8.38E-05,31,0,27,,,,
8.41E-05,9,0,29,,,,
8.36E-05,7,0,22,,,,
0.0001038,2,0,24,,,,
0.0001199,24,0,26,,,,
8.51E-05,19,0,25,,,,
8.40E-05,31,0,29,,,,
8.40E-05,4,0,29,,,,
8.37E-05,26,0,26,,,,
9.17E-05,26,0,28,,,,
8.82E-05,5,0,29,,,,
8.34E-05,28,0,30,,,,
8.38E-05,15,0,30,,,,
8.58E-05,27,0,30,,,,
8.43E-05,7,0,30,,,,
8.42E-05,5,0,30,,,,
8.39E-05,22,0,31,,,,
8.41E-05,12,0,32,,,,
8.75E-05,21,0,33,,,,
8.34E-05,13,0,34,,,,
8.34E-05,17,0,34,,,,
8.42E-05,16,0,29,,,,
8.42E-05,1,0,29,,,,
8.38E-05,21,0,28,,,,
8.46E-05,5,0,32,,,,
8.40E-05,20,0,34,,,,
8.40E-05,14,0,35,,,,
8.30E-05,27,0,40,,,,
8.39E-05,15,0,43,,,,
8.40E-05,24,0,44,,,,
8.39E-05,3,0,45,,,,
8.30E-05,13,0,48,,,,
8.32E-05,34,0,48,,,,
8.42E-05,31,0,46,,,,
8.37E-05,3,0,49,,,,
8.55E-05,6,0,48,,,,
8.51E-05,35,0,45,,,,
8.86E-05,27,0,48,,,,
0.000187,5,0,49,,,,
8.38E-05,13,0,37,,,,
8.38E-05,34,0,38,,,,
0.0001653,27,0,40,,,,
8.32E-05,34,0,37,,,,
8.36E-05,26,0,39,,,,
8.34E-05,14,0,36,,,,
8.30E-05,19,0,37,,,,
8.56E-05,21,0,38,,,,
8.57E-05,29,0,38,,,,
8.49E-05,18,0,36,,,,
8.49E-05,20,0,35,,,,
8.46E-05,35,0,34,,,,
8.50E-05,31,0,35,,,,
8.49E-05,16,0,35,,,,
8.51E-05,28,0,34,,,,
8.52E-05,14,0,35,,,,
8.49E-05,35,0,34,,,,
8.44E-05,13,0,28,,,,
8.41E-05,12,0,27,,,,
8.93E-05,12,0,28,,,,
8.39E-05,34,0,29,,,,
9.45E-05,6,0,25,,,,
0.0001713,6,0,26,,,,
9.16E-05,27,0,27,,,,
0.0001204,2,0,25,,,,
8.59E-05,18,0,26,,,,
9.60E-05,26,0,31,,,,
8.35E-05,8,0,31,,,,
8.37E-05,18,0,31,,,,
8.33E-05,25,0,31,,,,
8.39E-05,16,0,33,,,,
8.47E-05,29,0,33,,,,
8.38E-05,33,0,32,,,,
9.21E-05,3,0,33,,,,
8.35E-05,21,0,33,,,,
8.39E-05,22,0,35,,,,
8.40E-05,32,0,30,,,,
8.44E-05,31,0,29,,,,
9.13E-05,31,0,25,,,,
8.37E-05,19,0,25,,,,
8.73E-05,1,0,30,,,,
8.40E-05,13,0,32,,,,
8.54E-05,19,0,32,,,,
8.39E-05,28,0,35,,,,
8.39E-05,27,0,37,,,,
9.24E-05,7,0,36,,,,
9.16E-05,13,0,37,,,,
8.40E-05,6,0,38,,,,
8.37E-05,35,0,39,,,,
0.0001311,20,0,45,,,,
8.42E-05,25,0,40,,,,
8.44E-05,32,0,38,,,,
8.45E-05,9,0,36,,,,
0.0001317,35,0,35,,,,
9.05E-05,10,0,36,,,,
8.54E-05,1,0,32,,,,
8.44E-05,28,0,33,,,,
8.48E-05,6,0,32,,,,
8.44E-05,5,0,30,,,,
0.0001633,30,0,33,,,,
9.79E-05,33,0,29,,,,
8.48E-05,9,0,26,,,,
8.41E-05,5,0,25,,,,
8.43E-05,35,0,26,,,,
8.40E-05,32,0,22,,,,
8.35E-05,21,0,21,,,,
8.43E-05,32,0,22,,,,
8.38E-05,31,0,23,,,,
8.38E-05,16,0,24,,,,
8.46E-05,2,0,24,,,,
8.38E-05,16,0,21,,,,
8.48E-05,12,0,20,,,,
8.47E-05,17,0,21,,,,
9.67E-05,32,0,22,,,,
8.38E-05,8,0,18,,,,
8.33E-05,17,0,15,,,,
0.0001034,15,0,17,,,,
8.45E-05,7,0,18,,,,
9.35E-05,31,0,19,,,,
8.41E-05,4,0,16,,,,
8.36E-05,11,0,17,,,,
8.38E-05,17,0,15,,,,
8.36E-05,17,0,15,,,,
8.40E-05,34,0,16,,,,
8.47E-05,15,0,17,,,,
8.36E-05,5,0,18,,,,
8.37E-05,33,0,15,,,,
8.33E-05,26,0,17,,,,
8.42E-05,19,0,18,,,,
8.39E-05,24,0,17,,,,
8.40E-05,35,0,17,,,,
8.58E-05,35,0,16,,,,
8.44E-05,9,0,12,,,,
8.39E-05,31,0,14,,,,
8.47E-05,19,0,17,,,,
8.41E-05,29,0,12,,,,
8.36E-05,27,0,10,,,,
8.38E-05,2,0,14,,,,
8.40E-05,5,0,16,,,,
8.33E-05,31,0,15,,,,
8.31E-05,2,0,16,,,,
8.48E-05,18,0,17,,,,
0.0001229,25,0,17,,,,
8.64E-05,34,0,14,,,,
8.44E-05,14,0,15,,,,
8.37E-05,9,0,12,,,,
8.56E-05,7,0,17,,,,
8.36E-05,16,0,19,,,,
8.34E-05,7,0,19,,,,
8.68E-05,7,0,19,,,,
8.26E-05,34,0,19,,,,
8.64E-05,16,0,13,,,,
8.41E-05,6,0,10,,,,
8.38E-05,5,0,11,,,,
9.14E-05,15,0,12,,,,
8.36E-05,35,0,19,,,,
8.33E-05,13,0,24,,,,
8.34E-05,17,0,26,,,,
8.30E-05,14,0,26,,,,
8.37E-05,19,0,25,,,,
8.47E-05,25,0,19,,,,
8.66E-05,28,0,19,,,,
8.87E-05,15,0,20,,,,
8.40E-05,24,0,16,,,,
8.36E-05,3,0,17,,,,
9.26E-05,31,0,18,,,,
8.35E-05,26,0,19,,,,
8.86E-05,6,0,17,,,,
8.46E-05,15,0,18,,,,
8.39E-05,25,0,18,,,,
8.40E-05,32,0,19,,,,
8.38E-05,32,0,19,,,,
8.42E-05,5,0,19,,,,
8.58E-05,13,0,20,,,,
8.45E-05,27,0,20,,,,
9.16E-05,8,0,18,,,,
8.38E-05,1,0,15,,,,
8.39E-05,8,0,16,,,,
8.39E-05,34,0,17,,,,
8.35E-05,11,0,16,,,,
8.53E-05,13,0,18,,,,
8.41E-05,22,0,18,,,,
8.38E-05,24,0,16,,,,
8.48E-05,28,0,15,,,,
8.38E-05,21,0,16,,,,
8.41E-05,15,0,16,,,,
8.35E-05,35,0,14,,,,
8.52E-05,4,0,8,,,,
8.33E-05,2,0,5,,,,
8.39E-05,6,0,6,,,,
8.36E-05,2,0,6,,,,
8.41E-05,30,0,6,,,,
8.36E-05,15,0,8,,,,
8.42E-05,33,0,11,,,,
8.43E-05,27,0,10,,,,
8.42E-05,17,0,11,,,,
0.0001219,20,0,12,,,,
8.43E-05,2,0,10,,,,
8.41E-05,35,0,11,,,,
9.24E-05,24,0,12,,,,
8.50E-05,30,0,12,,,,
8.54E-05,12,0,10,,,,
8.49E-05,7,0,11,,,,
8.36E-05,32,0,11,,,,
8.37E-05,5,0,12,,,,
8.37E-05,22,0,12,,,,
0.0001281,27,0,12,,,,
8.49E-05,28,0,12,,,,
8.53E-05,3,0,12,,,,
0.0001032,1,0,10,,,,
9.17E-05,30,0,10,,,,
8.38E-05,28,0,12,,,,
8.39E-05,35,0,12,,,,
8.44E-05,4,0,12,,,,
8.36E-05,32,0,14,,,,
8.45E-05,34,0,15,,,,
8.37E-05,23,0,13,,,,
8.44E-05,35,0,13,,,,
8.56E-05,4,0,10,,,,
8.52E-05,8,0,11,,,,
8.45E-05,32,0,11,,,,
8.39E-05,34,0,11,,,,
8.40E-05,34,0,15,,,,
0.0001009,29,0,7,,,,
8.50E-05,15,0,8,,,,
8.40E-05,5,0,12,,,,
8.35E-05,4,0,12,,,,
8.38E-05,34,0,10,,,,
9.14E-05,16,0,11,,,,
8.38E-05,23,0,12,,,,
8.40E-05,25,0,11,,,,
8.61E-05,11,0,12,,,,
8.39E-05,17,0,13,,,,
8.40E-05,15,0,14,,,,
8.40E-05,5,0,8,,,,
8.40E-05,24,0,14,,,,
8.45E-05,15,0,13,,,,
8.37E-05,29,0,16,,,,
8.38E-05,2,0,17,,,,
8.37E-05,25,0,18,,,,
8.38E-05,30,0,18,,,,
8.37E-05,30,0,18,,,,
8.36E-05,28,0,17,,,,
8.43E-05,31,0,21,,,,
8.44E-05,19,0,20,,,,
0.0001207,11,0,21,,,,
8.47E-05,8,0,22,,,,
8.40E-05,30,0,21,,,,
8.36E-05,31,0,23,,,,
8.40E-05,21,0,24,,,,
0.0001144,31,0,24,,,,
0.0001176,1,0,25,,,,
0.0001293,18,0,26,,,,
8.65E-05,28,0,26,,,,
8.47E-05,16,0,27,,,,
0.0001777,32,0,26,,,,
8.52E-05,32,0,29,,,,
0.0001238,7,0,30,,,,
8.52E-05,18,0,31,,,,
8.86E-05,1,0,25,,,,
8.85E-05,10,0,24,,,,
8.56E-05,18,0,25,,,,
8.38E-05,3,0,26,,,,
8.58E-05,14,0,27,,,,
8.41E-05,12,0,28,,,,
8.41E-05,2,0,28,,,,
8.49E-05,2,0,21,,,,
9.18E-05,7,0,22,,,,
8.58E-05,35,0,23,,,,
8.50E-05,6,0,15,,,,
8.38E-05,3,0,18,,,,
8.60E-05,10,0,17,,,,
8.58E-05,18,0,20,,,,
8.40E-05,25,0,21,,,,
9.27E-05,26,0,22,,,,
8.45E-05,26,0,23,,,,
8.41E-05,14,0,24,,,,
8.41E-05,19,0,25,,,,
8.42E-05,12,0,21,,,,
8.39E-05,30,0,23,,,,
8.34E-05,5,0,23,,,,
8.38E-05,15,0,25,,,,
8.28E-05,10,0,26,,,,
8.39E-05,35,0,26,,,,
8.40E-05,7,0,28,,,,
8.55E-05,21,0,33,,,,
9.31E-05,8,0,34,,,,
8.96E-05,30,0,34,,,,
8.38E-05,13,0,37,,,,
8.38E-05,11,0,38,,,,
8.40E-05,9,0,35,,,,
9.32E-05,3,0,37,,,,
8.29E-05,26,0,36,,,,
9.01E-05,33,0,33,,,,
8.41E-05,13,0,34,,,,
8.33E-05,11,0,32,,,,
8.73E-05,30,0,28,,,,
8.39E-05,28,0,29,,,,
8.37E-05,3,0,30,,,,
9.09E-05,33,0,32,,,,
8.36E-05,5,0,33,,,,
8.40E-05,29,0,36,,,,
8.41E-05,19,0,38,,,,
8.42E-05,9,0,35,,,,
9.03E-05,33,0,36,,,,
8.57E-05,13,0,37,,,,
9.17E-05,9,0,38,,,,
8.53E-05,7,0,39,,,,
8.52E-05,29,0,42,,,,
8.33E-05,6,0,46,,,,
8.31E-05,9,0,47,,,,
9.25E-05,11,0,46,,,,
8.38E-05,2,0,48,,,,
8.37E-05,12,0,48,,,,
9.21E-05,32,0,48,,,,
8.39E-05,16,0,49,,,,
8.37E-05,17,0,49,,,,
8.42E-05,32,0,51,,,,
9.82E-05,1,0,52,,,,
8.59E-05,19,0,53,,,,
0.000113,16,0,49,,,,
8.46E-05,2,0,46,,,,
8.66E-05,31,0,44,,,,
8.39E-05,19,0,46,,,,
8.30E-05,26,0,43,,,,
0.0001707,13,0,42,,,,
0.0001119,10,0,45,,,,
0.0002605,2,0,44,,,,
8.56E-05,18,0,46,,,,
8.39E-05,1,0,46,,,,
8.38E-05,15,0,46,,,,
8.40E-05,11,0,49,,,,
8.34E-05,11,0,50,,,,
8.35E-05,3,0,50,,,,
8.42E-05,28,0,50,,,,
9.26E-05,16,0,49,,,,
9.21E-05,29,0,51,,,,
9.15E-05,32,0,52,,,,
8.42E-05,29,0,53,,,,
8.43E-05,35,0,53,,,,
8.51E-05,8,0,50,,,,
8.51E-05,12,0,51,,,,
8.37E-05,26,0,51,,,,
8.37E-05,6,0,49,,,,
8.38E-05,18,0,50,,,,
8.45E-05,14,0,49,,,,
8.43E-05,21,0,48,,,,
9.07E-05,18,0,46,,,,
8.43E-05,12,0,52,,,,
8.38E-05,6,0,51,,,,
8.41E-05,25,0,51,,,,
8.51E-05,1,0,48,,,,
8.42E-05,25,0,49,,,,
8.39E-05,17,0,48,,,,
8.39E-05,16,0,50,,,,
9.09E-05,15,0,51,,,,
8.45E-05,12,0,52,,,,
8.42E-05,21,0,53,,,,
8.38E-05,24,0,49,,,,
8.37E-05,25,0,50,,,,
8.37E-05,5,0,49,,,,
8.66E-05,3,0,49,,,,
8.44E-05,7,0,39,,,,
0.0001599,13,0,40,,,,
8.44E-05,33,0,38,,,,
8.43E-05,24,0,42,,,,
8.51E-05,17,0,41,,,,
8.40E-05,4,0,41,,,,
8.55E-05,13,0,36,,,,
0.0001059,29,0,38,,,,
8.48E-05,11,0,39,,,,
8.41E-05,13,0,40,,,,
8.38E-05,4,0,44,,,,
8.39E-05,4,0,47,,,,
8.45E-05,7,0,47,,,,
8.45E-05,6,0,47,,,,
8.38E-05,33,0,48,,,,
9.29E-05,24,0,50,,,,
8.43E-05,32,0,51,,,,
8.39E-05,5,0,52,,,,
8.39E-05,12,0,51,,,,
9.42E-05,21,0,51,,,,
8.40E-05,21,0,52,,,,
8.42E-05,17,0,53,,,,
8.42E-05,13,0,51,,,,
8.43E-05,5,0,55,,,,
0.0001089,6,0,42,,,,
8.30E-05,10,0,41,,,,
8.64E-05,11,0,42,,,,
8.36E-05,14,0,43,,,,
8.31E-05,34,0,44,,,,
8.37E-05,3,0,45,,,,
8.42E-05,9,0,44,,,,
8.34E-05,9,0,44,,,,
8.32E-05,16,0,44,,,,
8.33E-05,18,0,44,,,,
8.41E-05,26,0,46,,,,
8.58E-05,21,0,45,,,,
8.45E-05,20,0,47,,,,
8.37E-05,17,0,44,,,,
8.40E-05,12,0,45,,,,
8.36E-05,4,0,45,,,,
8.37E-05,8,0,46,,,,
8.34E-05,16,0,48,,,,
8.33E-05,9,0,46,,,,
8.35E-05,18,0,47,,,,
8.33E-05,33,0,46,,,,
8.33E-05,20,0,48,,,,
8.35E-05,24,0,53,,,,
8.37E-05,11,0,54,,,,
8.39E-05,6,0,56,,,,
8.34E-05,30,0,54,,,,
8.36E-05,15,0,54,,,,
8.41E-05,4,0,55,,,,
8.38E-05,11,0,59,,,,
8.41E-05,6,0,61,,,,
8.37E-05,7,0,57,,,,
8.37E-05,28,0,58,,,,
8.43E-05,23,0,59,,,,
8.61E-05,21,0,60,,,,
8.40E-05,28,0,61,,,,
8.40E-05,6,0,62,,,,
8.35E-05,35,0,62,,,,
8.55E-05,11,0,64,,,,
8.36E-05,24,0,57,,,,
8.36E-05,16,0,58,,,,
8.44E-05,18,0,60,,,,
8.36E-05,19,0,60,,,,
0.0002301,29,0,55,,,,
0.0001012,27,0,53,,,,
9.98E-05,15,0,55,,,,
9.04E-05,22,0,54,,,,
8.54E-05,31,0,58,,,,
8.45E-05,5,0,57,,,,
8.86E-05,28,0,52,,,,
8.45E-05,6,0,54,,,,
8.43E-05,19,0,54,,,,
8.40E-05,16,0,54,,,,
9.29E-05,29,0,56,,,,
8.51E-05,11,0,57,,,,
0.0001255,19,0,57,,,,
8.45E-05,13,0,55,,,,
0.0001131,19,0,55,,,,
8.45E-05,17,0,52,,,,
8.51E-05,18,0,53,,,,
8.47E-05,14,0,52,,,,
0.0001218,13,0,54,,,,
8.68E-05,1,0,51,,,,
8.54E-05,4,0,52,,,,
0.0001132,24,0,54,,,,
0.0001238,31,0,55,,,,
0.0001181,4,0,55,,,,
0.0001677,4,0,56,,,,
8.50E-05,15,0,56,,,,
8.50E-05,10,0,53,,,,
8.40E-05,7,0,55,,,,
8.88E-05,22,0,56,,,,
8.63E-05,33,0,56,,,,
8.40E-05,29,0,57,,,,
8.42E-05,32,0,56,,,,
8.35E-05,14,0,58,,,,
8.58E-05,19,0,56,,,,
9.00E-05,13,0,56,,,,
8.42E-05,1,0,52,,,,
8.38E-05,10,0,53,,,,
8.86E-05,29,0,55,,,,
8.42E-05,32,0,54,,,,
8.45E-05,3,0,55,,,,
8.40E-05,35,0,58,,,,
8.46E-05,8,0,60,,,,
8.35E-05,31,0,60,,,,
8.43E-05,17,0,56,,,,
8.72E-05,6,0,53,,,,
8.46E-05,29,0,49,,,,
8.46E-05,5,0,51,,,,
8.50E-05,13,0,52,,,,
8.47E-05,5,0,54,,,,
0.0001146,8,0,53,,,,
9.35E-05,25,0,53,,,,
8.57E-05,2,0,54,,,,
8.40E-05,17,0,51,,,,
8.33E-05,7,0,46,,,,
8.54E-05,13,0,47,,,,
8.45E-05,12,0,48,,,,
8.46E-05,31,0,47,,,,
8.41E-05,22,0,40,,,,
9.13E-05,31,0,41,,,,
8.35E-05,21,0,39,,,,
9.19E-05,34,0,40,,,,
8.39E-05,8,0,36,,,,
8.36E-05,11,0,37,,,,
8.42E-05,4,0,35,,,,
8.39E-05,14,0,36,,,,
8.40E-05,29,0,38,,,,
8.42E-05,19,0,40,,,,
8.39E-05,28,0,41,,,,
8.40E-05,21,0,37,,,,
8.36E-05,9,0,36,,,,
8.40E-05,28,0,38,,,,
8.37E-05,32,0,39,,,,
9.29E-05,35,0,43,,,,
8.43E-05,5,0,44,,,,
8.39E-05,30,0,46,,,,
8.35E-05,2,0,47,,,,
9.08E-05,31,0,47,,,,
8.43E-05,14,0,45,,,,
8.39E-05,28,0,43,,,,
8.38E-05,13,0,48,,,,
9.12E-05,7,0,48,,,,
8.50E-05,10,0,46,,,,
8.48E-05,22,0,48,,,,
8.38E-05,23,0,48,,,,
0.0001786,27,0,52,,,,
8.38E-05,19,0,51,,,,
8.39E-05,7,0,51,,,,
8.43E-05,2,0,51,,,,
0.000178,26,0,46,,,,
0.0001095,13,0,44,,,,
8.60E-05,24,0,45,,,,
8.51E-05,6,0,47,,,,
8.52E-05,21,0,48,,,,
0.0001332,15,0,53,,,,
0.0001101,27,0,48,,,,
8.51E-05,14,0,41,,,,
8.58E-05,32,0,41,,,,
8.44E-05,12,0,42,,,,
9.11E-05,10,0,44,,,,
8.40E-05,20,0,45,,,,
8.42E-05,35,0,45,,,,
8.41E-05,27,0,46,,,,
8.39E-05,18,0,47,,,,
8.39E-05,2,0,48,,,,
8.33E-05,11,0,51,,,,
8.37E-05,31,0,50,,,,
9.11E-05,27,0,51,,,,
8.34E-05,4,0,48,,,,
8.37E-05,35,0,50,,,,
8.50E-05,24,0,49,,,,
8.42E-05,2,0,46,,,,
0.0001539,29,0,46,,,,
8.53E-05,30,0,49,,,,
8.29E-05,18,0,51,,,,
8.42E-05,3,0,53,,,,
8.35E-05,24,0,50,,,,
8.32E-05,15,0,49,,,,
8.33E-05,19,0,50,,,,
8.35E-05,29,0,49,,,,
8.94E-05,32,0,49,,,,
8.40E-05,30,0,51,,,,
8.38E-05,13,0,50,,,,
8.41E-05,5,0,52,,,,
8.41E-05,26,0,53,,,,
9.22E-05,8,0,54,,,,
8.57E-05,1,0,55,,,,
8.40E-05,2,0,52,,,,
8.36E-05,31,0,49,,,,
8.37E-05,13,0,49,,,,
8.37E-05,7,0,49,,,,
8.34E-05,35,0,51,,,,
9.07E-05,11,0,52,,,,
8.40E-05,20,0,56,,,,
8.69E-05,34,0,53,,,,
8.44E-05,27,0,54,,,,
8.45E-05,11,0,57,,,,
8.36E-05,16,0,58,,,,
8.38E-05,31,0,59,,,,
8.38E-05,3,0,54,,,,
8.43E-05,17,0,54,,,,
0.0001758,35,0,54,,,,
8.48E-05,26,0,45,,,,
8.80E-05,5,0,44,,,,
8.94E-05,14,0,47,,,,
8.41E-05,5,0,48,,,,
8.43E-05,4,0,49,,,,
8.37E-05,18,0,49,,,,
8.39E-05,11,0,50,,,,
8.39E-05,26,0,53,,,,
8.65E-05,35,0,53,,,,
8.38E-05,23,0,52,,,,
8.41E-05,8,0,54,,,,
8.39E-05,22,0,55,,,,
8.37E-05,34,0,55,,,,
8.38E-05,23,0,49,,,,
8.47E-05,33,0,50,,,,
8.42E-05,20,0,51,,,,
8.36E-05,16,0,54,,,,
8.39E-05,23,0,53,,,,
0.0001621,10,0,54,,,,
0.0001012,6,0,54,,,,
9.13E-05,22,0,53,,,,
8.41E-05,4,0,53,,,,
8.39E-05,19,0,55,,,,
9.39E-05,22,0,49,,,,
8.36E-05,20,0,48,,,,
8.33E-05,31,0,48,,,,
8.41E-05,10,0,38,,,,
8.34E-05,22,0,39,,,,
8.34E-05,21,0,39,,,,
8.68E-05,8,0,45,,,,
8.42E-05,23,0,43,,,,
8.40E-05,31,0,45,,,,
8.36E-05,30,0,45,,,,
8.37E-05,6,0,46,,,,
8.34E-05,6,0,39,,,,
0.000172,20,0,41,,,,
0.0001289,34,0,41,,,,
0.0001022,30,0,41,,,,
8.61E-05,9,0,38,,,,
8.91E-05,15,0,37,,,,
8.50E-05,24,0,39,,,,
9.00E-05,20,0,39,,,,
8.50E-05,25,0,36,,,,
9.14E-05,6,0,33,,,,
9.59E-05,35,0,35,,,,
8.93E-05,33,0,34,,,,
8.37E-05,28,0,38,,,,
8.36E-05,13,0,39,,,,
8.36E-05,10,0,38,,,,
8.47E-05,30,0,37,,,,
8.38E-05,26,0,40,,,,
8.35E-05,27,0,42,,,,
8.34E-05,28,0,43,,,,
8.36E-05,1,0,46,,,,
8.31E-05,2,0,45,,,,
8.37E-05,21,0,48,,,,
8.39E-05,17,0,47,,,,
8.41E-05,24,0,49,,,,
8.36E-05,17,0,49,,,,
8.38E-05,24,0,49,,,,
8.39E-05,8,0,52,,,,
8.36E-05,21,0,44,,,,
9.15E-05,29,0,45,,,,
8.38E-05,27,0,44,,,,
8.39E-05,34,0,38,,,,
0.0004922,2,0,37,,,,
8.45E-05,15,0,38,,,,
8.40E-05,5,0,35,,,,
8.36E-05,21,0,38,,,,
8.39E-05,20,0,39,,,,
8.42E-05,9,0,42,,,,
8.81E-05,34,0,44,,,,
8.36E-05,7,0,44,,,,
8.56E-05,4,0,44,,,,
8.35E-05,23,0,46,,,,
8.32E-05,23,0,47,,,,
8.31E-05,20,0,47,,,,
8.32E-05,20,0,49,,,,
8.34E-05,17,0,50,,,,
8.32E-05,16,0,48,,,,
8.43E-05,26,0,50,,,,
8.44E-05,26,0,55,,,,
8.41E-05,32,0,56,,,,
8.42E-05,33,0,54,,,,
8.36E-05,22,0,55,,,,
8.37E-05,34,0,54,,,,
8.41E-05,6,0,55,,,,
8.67E-05,1,0,54,,,,
0.0001174,18,0,57,,,,
8.40E-05,5,0,52,,,,
8.47E-05,26,0,50,,,,
8.39E-05,29,0,49,,,,
