cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0002131,19,599,279,,,
0.0002139,36,4987,279,,,
0.0002787,40,3135,279,,,
0.0003116,46,7033,279,,,
0.0001964,29,3905,280,,,
0.0003838,18,7679,281,,,
0.0002599,23,3634,281,,,
0.0002617,1,888,282,,,
0.0003492,35,9035,281,,,
0.0003488,26,8151,281,,,
0.0002759,43,2072,282,,,
0.0002615,1,7665,283,,,
0.0002658,32,3700,284,,,
0.0002607,18,8211,283,,,
0.0002672,3,8706,283,,,
0.0002802,5,8256,284,,,
0.0001944,28,5210,283,,,
0.0002602,37,9691,284,,,
0.0003105,4,6841,283,,,
0.0001941,17,1073,284,,,
0.0002605,44,7709,284,,,
0.0002086,46,2477,285,,,
0.0001941,50,2175,284,,,
0.0001936,24,1963,284,,,
0.000198,40,3018,284,,,
0.0001936,36,59,285,,,
0.0002594,17,2809,286,,,
0.0002598,11,3908,287,,,
0.0002863,27,8800,287,,,
0.0002599,45,4152,288,,,
0.0002589,46,4566,288,,,
0.0002644,3,7821,289,,,
0.0002606,40,8814,289,,,
0.0001939,8,1494,290,,,
0.0002674,8,7263,291,,,
0.0002796,1,7505,291,,,
0.0002601,36,4051,292,,,
0.0002373,29,1079,293,,,
0.0002504,39,1147,292,,,
0.0003378,19,4670,291,,,
0.0005482,14,9231,291,,,
0.0003415,43,4921,292,,,
0.0001941,48,641,292,,,
0.0002588,8,8953,292,,,
0.0002617,13,7144,293,,,
0.000194,19,2649,289,,,
0.0001941,8,2410,290,,,
0.0002602,30,4462,291,,,
0.0002309,15,2525,290,,,
0.0002629,3,8388,291,,,
0.0002606,15,4914,292,,,
0.0002706,1,9079,293,,,
0.0002827,9,9160,293,,,
0.0002603,12,7638,294,,,
0.0001943,50,4053,295,,,
0.0002364,45,2355,296,,,
0.0002608,2,8763,295,,,
0.0001932,35,2440,296,,,
0.00026,40,6516,294,,,
0.0001931,50,2029,295,,,
0.0001935,4,1533,294,,,
0.0002475,30,84,293,,,
0.0003354,13,9804,294,,,
0.0003433,7,4353,295,,,
0.0003359,50,4700,296,,,
0.0003353,30,1480,297,,,
0.0003494,32,9818,298,,,
0.000339,40,1907,299,,,
0.0003441,23,8643,300,,,
0.000372,9,9725,299,,,
0.0002623,6,5148,300,,,
0.0003085,41,6903,301,,,
0.0001951,5,1284,302,,,
0.0001949,27,878,303,,,
