cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0011163,15,5028,50,,,
0.0017859,1,4337,51,,,
0.0014653,35,489,52,,,
0.0012122,31,7720,51,,,
0.0013149,20,3984,51,,,
0.0011824,25,4368,51,,,
0.0004625,34,9416,52,,,
0.0011884,24,5095,53,,,
0.0018263,8,1544,50,,,
0.0014751,7,6925,51,,,
0.0009575,13,8568,52,,,
0.0008057,26,9186,53,,,
0.0016568,1,2518,53,,,
0.0014141,12,889,52,,,
0.0014838,16,7972,52,,,
0.0015817,13,2382,50,,,
0.0017515,26,4769,51,,,
0.0015129,29,6102,52,,,
0.0007279,17,9360,52,,,
0.0024667,35,7511,52,,,
0.0012405,30,9222,53,,,
0.0051862,1,6933,54,,,
0.0020554,26,2531,55,,,
0.0029209,2,4485,56,,,
0.0006067,8,9525,57,,,
0.0042249,1,2733,58,,,
0.0007997,8,9294,58,,,
0.0015552,5,859,58,,,
0.0014633,13,7021,59,,,
0.001949,34,4607,60,,,
0.0017423,32,6569,61,,,
0.0007419,27,9390,61,,,
0.0015582,16,6682,60,,,
0.0018441,3,4618,60,,,
0.0014006,2,7023,60,,,
0.0013716,23,2652,60,,,
0.0014505,4,4644,60,,,
0.0013851,14,1487,58,,,
0.0013887,1,523,58,,,
0.0014303,21,297,59,,,
0.0032178,34,4218,58,,,
0.0012945,13,4229,56,,,
0.001266,30,1244,57,,,
0.0021985,27,6659,58,,,
0.0007269,5,9026,55,,,
0.0012483,30,4809,56,,,
0.0015109,27,474,56,,,
0.0026915,33,3260,55,,,
0.0015314,31,298,56,,,
0.0010605,33,8213,57,,,
0.0016212,31,7493,55,,,
0.0018324,5,7033,56,,,
0.0013217,15,4555,55,,,
0.0012445,22,756,56,,,
0.0009802,23,8046,56,,,
0.0016629,32,5168,57,,,
0.0011456,4,7877,57,,,
0.0014786,24,6499,58,,,
0.0012391,8,2540,51,,,
0.0011489,19,5246,49,,,
0.0015802,29,2925,50,,,
0.0012141,21,2889,50,,,
0.0011158,7,1755,50,,,
0.0012974,31,1877,48,,,
0.0013517,27,1097,49,,,
0.0011545,4,1882,47,,,
0.0010474,7,6911,47,,,
0.0010771,14,3385,44,,,
