cas operacie,vybrane cislo,velkost frontu,,,,,,,
2.51E-05,21,119,,,,,0.000036,4,97
2.52E-05,15,118,,,,,0.0000295,6,97
2.61E-05,3,122,,,,,0.0000291,22,97
2.60E-05,18,122,,,,,0.0000307,12,97
2.51E-05,16,121,,,,,0.0000376,6,97
2.50E-05,10,120,,,,,0.0000271,12,97
2.53E-05,34,120,,,,,0.0000262,17,97
2.56E-05,18,121,,,,,0.0000271,20,97
2.52E-05,7,120,,,,,0.0000261,31,97
2.62E-05,5,120,,,,,0.0000251,20,97
2.52E-05,7,119,,,,,0.0000251,18,97
2.59E-05,8,121,,,,,0.0000251,5,97
2.54E-05,19,120,,,,,0.0000251,12,97
2.51E-05,28,119,,,,,0.0000253,10,97
2.52E-05,21,118,,,,,0.0000313,15,97
2.54E-05,26,120,,,,,0.0000259,8,97
3.22E-05,2,120,,,,,0.0000252,30,97
3.09E-05,2,119,,,,,0.0000251,10,97
3.51E-05,30,118,,,,,0.0000252,26,97
2.68E-05,20,117,,,,,0.0000286,28,97
2.63E-05,20,116,,,,,0.0000251,4,97
2.60E-05,8,115,,,,,0.0000252,28,97
2.55E-05,15,117,,,,,0.0000313,4,97
2.59E-05,14,117,,,,,0.0000251,19,97
2.65E-05,7,116,,,,,0.0000268,26,97
2.63E-05,32,115,,,,,0.0000253,10,97
2.52E-05,2,115,,,,,0.0000262,30,97
2.52E-05,33,114,,,,,0.0000259,35,97
2.56E-05,26,113,,,,,0.0000851,7,97
2.50E-05,34,112,,,,,0.000025,16,97
2.55E-05,7,113,,,,,0.0000267,2,97
4.08E-05,34,114,,,,,0.0000289,33,97
2.53E-05,25,113,,,,,0.0000674,12,97
2.51E-05,7,112,,,,,0.0000284,14,97
3.21E-05,2,112,,,,,0.0000252,3,97
2.63E-05,25,111,,,,,0.0000481,9,97
2.99E-05,10,110,,,,,0.0000265,2,97
2.57E-05,22,114,,,,,0.0000277,25,97
2.57E-05,32,116,,,,,0.0000264,32,97
2.62E-05,35,117,,,,,0.0000273,34,97
2.52E-05,21,116,,,,,0.0000263,33,97
2.55E-05,27,116,,,,,0.0000256,17,97
2.53E-05,34,115,,,,,0.0000254,35,97
2.54E-05,14,116,,,,,0.0000257,3,97
2.50E-05,11,115,,,,,0.0000256,1,97
2.51E-05,34,114,,,,,0.0000256,6,97
2.51E-05,4,113,,,,,0.0000253,1,97
2.52E-05,16,112,,,,,0.0000255,2,97
2.67E-05,24,112,,,,,0.0000263,18,97
2.53E-05,1,113,,,,,0.0000264,15,97
3.09E-05,10,114,,,,,0.0000265,31,97
2.58E-05,21,113,,,,,0.0000261,12,97
2.69E-05,18,112,,,,,0.0000268,27,97
2.56E-05,28,114,,,,,0.0000255,34,97
2.56E-05,10,115,,,,,0.0000254,31,97
2.59E-05,23,115,,,,,0.0000252,27,97
3.69E-05,35,115,,,,,0.0000397,10,97
2.56E-05,18,115,,,,,0.0000257,22,97
2.51E-05,20,115,,,,,0.0000262,15,97
2.51E-05,33,114,,,,,0.0000381,5,97
2.51E-05,8,113,,,,,0.0000256,32,97
2.51E-05,1,112,,,,,0.0000265,20,97
2.49E-05,3,112,,,,,0.0000345,19,98
2.56E-05,2,111,,,,,0.000156,33,98
2.60E-05,17,122,,,,,0.0000451,5,98
2.60E-05,26,125,,,,,0.0000381,5,98
2.59E-05,34,126,,,,,0.0001067,11,98
2.52E-05,16,125,,,,,0.0000306,6,98
2.52E-05,13,124,,,,,0.0000372,8,98
2.50E-05,15,123,,,,,0.0000403,25,98
2.52E-05,21,123,,,,,0.0000301,19,98
2.50E-05,8,122,,,,,0.0000333,5,98
2.49E-05,13,121,,,,,0.0000359,9,98
2.72E-05,32,121,,,,,0.0000341,21,98
3.45E-05,3,121,,,,,0.0000291,22,98
2.51E-05,27,122,,,,,0.0000369,13,98
2.50E-05,16,121,,,,,0.0000299,17,98
2.50E-05,20,120,,,,,0.0000408,3,98
2.62E-05,26,121,,,,,0.0000289,26,98
3.24E-05,3,120,,,,,0.0000345,3,98
2.72E-05,30,119,,,,,0.0000339,25,98
2.68E-05,4,118,,,,,0.0000349,21,98
2.54E-05,26,120,,,,,0.0000391,3,98
2.48E-05,33,119,,,,,0.0000321,18,98
2.72E-05,8,119,,,,,0.0000345,35,98
4.79E-05,20,120,,,,,0.0000338,15,98
2.80E-05,11,119,,,,,0.0001695,10,98
2.64E-05,26,118,,,,,0.000201,7,98
2.55E-05,23,117,,,,,0.0000391,22,98
2.51E-05,4,116,,,,,0.0000294,21,98
2.52E-05,6,115,,,,,0.0000448,4,98
2.50E-05,20,114,,,,,0.0000374,1,98
2.79E-05,14,115,,,,,0.0002764,25,98
2.53E-05,24,114,,,,,0.0000523,22,98
2.51E-05,7,113,,,,,0.0000421,33,98
4.03E-05,12,113,,,,,0.0000438,27,98
2.56E-05,28,112,,,,,0.0000516,11,98
2.64E-05,22,115,,,,,0.0000511,10,98
3.39E-05,8,116,,,,,0.0000529,16,98
3.27E-05,22,117,,,,,0.0001637,17,98
2.74E-05,7,116,,,,,0.0000387,27,98
2.65E-05,13,116,,,,,0.0000391,33,98
2.65E-05,16,115,,,,,0.0001093,11,98
2.68E-05,14,114,,,,,0.000042,24,98
2.81E-05,6,114,,,,,0.0000371,13,98
2.67E-05,30,113,,,,,0.0000424,22,98
2.63E-05,24,113,,,,,0.0000489,17,98
2.66E-05,10,112,,,,,0.0000411,3,98
2.64E-05,25,111,,,,,0.0000315,5,98
2.69E-05,22,110,,,,,0.0000333,32,98
3.97E-05,26,109,,,,,0.0000295,11,98
2.67E-05,1,108,,,,,0.000036,34,98
2.64E-05,23,107,,,,,0.0000277,30,98
2.64E-05,15,106,,,,,0.0000261,26,98
2.75E-05,18,106,,,,,0.000025,4,98
2.53E-05,35,106,,,,,0.0000251,30,98
2.56E-05,14,105,,,,,0.000025,20,98
2.57E-05,9,108,,,,,0.0000252,18,98
2.54E-05,29,108,,,,,0.000025,12,98
2.52E-05,25,107,,,,,0.0000268,7,98
2.51E-05,9,106,,,,,0.0000259,25,98
2.53E-05,34,105,,,,,0.0000249,18,98
2.53E-05,7,104,,,,,0.0000268,6,98
2.83E-05,24,104,,,,,0.0000255,30,98
2.54E-05,28,103,,,,,0.0000254,15,98
2.57E-05,21,102,,,,,0.0000254,9,98
2.53E-05,10,101,,,,,0.0000333,25,98
2.75E-05,16,102,,,,,0.0000252,15,98
2.53E-05,34,101,,,,,0.0000252,31,98
2.55E-05,17,100,,,,,0.0000342,29,98
2.55E-05,32,106,,,,,0.0000252,27,98
2.57E-05,31,110,,,,,0.0000253,24,98
2.54E-05,30,109,,,,,0.0000255,12,98
2.53E-05,4,108,,,,,0.0000253,31,98
2.52E-05,2,107,,,,,0.0000251,3,98
3.19E-05,34,108,,,,,0.0000253,6,98
2.57E-05,16,109,,,,,0.0000269,19,98
2.54E-05,12,108,,,,,0.0000269,16,98
2.50E-05,9,108,,,,,0.0000328,10,98
3.26E-05,29,107,,,,,0.0000259,22,98
2.59E-05,15,107,,,,,0.0000257,15,98
2.54E-05,25,106,,,,,0.0000261,2,98
2.52E-05,35,105,,,,,0.0000255,14,98
2.57E-05,8,107,,,,,0.0000262,28,98
2.54E-05,2,106,,,,,0.0000307,32,98
4.61E-05,10,105,,,,,0.0000254,2,98
2.81E-05,33,104,,,,,0.0000261,17,98
3.70E-05,33,107,,,,,0.0000273,4,98
2.52E-05,18,106,,,,,0.0000281,31,98
2.54E-05,20,106,,,,,0.0000254,30,98
2.52E-05,26,105,,,,,0.0000253,10,98
3.31E-05,34,108,,,,,0.0000252,5,98
2.58E-05,16,107,,,,,0.0000265,1,98
2.54E-05,5,111,,,,,0.000025,8,98
2.52E-05,32,110,,,,,0.0000268,2,98
2.51E-05,5,109,,,,,0.0000259,30,98
3.11E-05,9,108,,,,,0.0000364,18,98
2.59E-05,17,107,,,,,0.0000266,32,98
2.55E-05,33,106,,,,,0.0000393,25,99
2.53E-05,35,105,,,,,0.0000331,3,99
2.54E-05,35,104,,,,,0.0000311,26,99
2.56E-05,9,106,,,,,0.000137,1,99
5.67E-05,27,107,,,,,0.0000421,4,99
3.37E-05,18,106,,,,,0.0000337,27,99
2.72E-05,26,106,,,,,0.0000434,2,99
2.55E-05,27,106,,,,,0.0000291,26,99
2.53E-05,32,106,,,,,0.000043,35,99
2.52E-05,15,105,,,,,0.0000577,15,99
3.96E-05,5,105,,,,,0.0000289,7,99
2.67E-05,5,105,,,,,0.0000429,15,99
2.78E-05,35,105,,,,,0.0000428,20,99
2.65E-05,27,105,,,,,0.000034,3,99
2.68E-05,30,105,,,,,0.0000295,17,99
2.67E-05,6,106,,,,,0.0000404,21,99
2.69E-05,30,109,,,,,0.0000432,35,99
2.68E-05,33,108,,,,,0.0000295,15,99
2.62E-05,12,109,,,,,0.000441,15,99
2.78E-05,31,112,,,,,0.0000376,16,99
2.54E-05,3,112,,,,,0.0000345,21,99
2.61E-05,16,111,,,,,0.000043,4,99
2.67E-05,15,111,,,,,0.0000451,20,99
2.56E-05,3,110,,,,,0.0000295,12,99
2.58E-05,26,111,,,,,0.0000291,27,99
2.84E-05,19,111,,,,,0.0000546,21,99
2.56E-05,17,111,,,,,0.0000544,6,99
2.75E-05,12,111,,,,,0.0000391,18,99
2.55E-05,31,110,,,,,0.0000373,15,99
2.58E-05,8,111,,,,,0.0001159,24,99
2.52E-05,9,110,,,,,0.0000396,28,99
2.54E-05,7,109,,,,,0.0000466,21,99
2.54E-05,17,108,,,,,0.0000516,23,99
2.57E-05,10,111,,,,,0.0000542,18,99
3.22E-05,8,111,,,,,0.0000408,14,99
2.59E-05,12,111,,,,,0.0000432,20,99
2.54E-05,3,112,,,,,0.0000371,4,99
2.53E-05,29,111,,,,,0.0000541,16,99
3.10E-05,25,115,,,,,0.000056,6,99
2.55E-05,30,114,,,,,0.0000506,15,99
2.54E-05,7,113,,,,,0.0000387,24,99
2.49E-05,33,113,,,,,0.0000482,11,99
2.52E-05,18,113,,,,,0.0000353,3,99
2.64E-05,20,113,,,,,0.0000399,22,99
2.55E-05,34,113,,,,,0.0000389,30,99
2.51E-05,7,112,,,,,0.0000396,20,99
2.54E-05,3,113,,,,,0.0000341,18,99
2.56E-05,35,114,,,,,0.000037,18,99
2.55E-05,19,115,,,,,0.0000443,1,99
2.52E-05,20,115,,,,,0.0000292,14,99
2.54E-05,8,115,,,,,0.0000444,16,99
2.53E-05,24,114,,,,,0.000033,32,99
2.57E-05,3,113,,,,,0.0000264,19,99
2.51E-05,25,112,,,,,0.0000257,24,99
3.02E-05,15,113,,,,,0.0000254,27,99
2.52E-05,34,115,,,,,0.0000254,14,99
2.51E-05,23,114,,,,,0.0000257,13,99
3.16E-05,27,115,,,,,0.0000257,16,99
2.66E-05,19,115,,,,,0.0000252,27,99
2.68E-05,1,114,,,,,0.0000251,7,99
2.61E-05,30,114,,,,,0.0000279,27,99
2.63E-05,2,113,,,,,0.0000252,12,99
2.84E-05,30,113,,,,,0.0000256,10,99
2.63E-05,8,116,,,,,0.0000255,3,99
3.57E-05,25,116,,,,,0.0000264,29,99
2.64E-05,31,116,,,,,0.0000252,35,99
2.62E-05,13,115,,,,,0.0000253,33,99
2.78E-05,7,117,,,,,0.0000257,20,99
2.54E-05,12,119,,,,,0.0000253,3,99
2.57E-05,5,118,,,,,0.0000251,15,99
2.50E-05,6,117,,,,,0.0000271,11,99
2.55E-05,18,116,,,,,0.0000264,34,99
3.65E-05,29,116,,,,,0.0000253,28,99
2.57E-05,27,116,,,,,0.0000253,17,99
2.56E-05,21,115,,,,,0.0000255,8,99
2.53E-05,9,116,,,,,0.0000253,29,99
2.54E-05,11,116,,,,,0.0000275,16,99
2.61E-05,4,116,,,,,0.0000261,8,99
2.54E-05,7,115,,,,,0.0000262,20,99
2.59E-05,15,114,,,,,0.0000256,24,99
2.50E-05,6,114,,,,,0.0000321,3,99
2.50E-05,35,113,,,,,0.0000252,33,99
2.53E-05,25,112,,,,,0.0000266,25,99
2.50E-05,20,111,,,,,0.0000272,30,99
2.53E-05,32,110,,,,,0.0000252,22,99
2.50E-05,24,109,,,,,0.0000251,17,99
3.78E-05,2,110,,,,,0.0000327,26,100
2.79E-05,13,112,,,,,0.0000374,10,100
2.69E-05,16,111,,,,,0.0000501,3,100
2.63E-05,17,110,,,,,0.0000325,7,100
2.60E-05,24,109,,,,,0.0000296,12,100
2.76E-05,21,110,,,,,0.0000441,1,100
3.20E-05,2,111,,,,,0.000042,6,100
2.75E-05,10,110,,,,,0.0000292,14,100
2.62E-05,30,111,,,,,0.0000395,18,100
3.25E-05,30,116,,,,,0.0000337,20,100
2.71E-05,3,115,,,,,0.0000431,7,100
2.65E-05,28,114,,,,,0.0000296,15,100
2.68E-05,11,113,,,,,0.0000308,27,100
2.62E-05,8,113,,,,,0.0000433,9,100
2.63E-05,13,112,,,,,0.0000429,23,100
2.54E-05,34,112,,,,,0.0000295,23,100
2.69E-05,16,119,,,,,0.0000336,27,100
2.78E-05,31,118,,,,,0.0000295,18,100
2.52E-05,27,117,,,,,0.0000545,29,100
2.53E-05,17,116,,,,,0.0000419,24,100
2.52E-05,32,116,,,,,0.0000412,3,100
2.51E-05,17,115,,,,,0.0000466,35,100
2.78E-05,24,117,,,,,0.0000338,20,100
3.34E-05,15,124,,,,,0.0000385,1,100
2.62E-05,8,126,,,,,0.0000565,17,100
2.61E-05,10,126,,,,,0.0000384,5,100
2.75E-05,27,127,,,,,0.0000472,9,100
2.54E-05,13,128,,,,,0.0000353,16,100
2.61E-05,16,128,,,,,0.0000356,3,100
2.51E-05,14,129,,,,,0.0000471,17,100
4.02E-05,34,128,,,,,0.0000521,34,100
2.60E-05,27,128,,,,,0.0000431,16,100
2.55E-05,29,130,,,,,0.0000385,27,100
2.51E-05,22,129,,,,,0.000051,33,100
2.59E-05,10,130,,,,,0.0000394,31,100
3.81E-05,8,134,,,,,0.00006,17,100
2.65E-05,16,135,,,,,0.0000351,5,100
2.82E-05,12,135,,,,,0.0000499,2,100
2.70E-05,9,134,,,,,0.0000338,21,100
2.75E-05,5,134,,,,,0.0000336,10,100
2.57E-05,30,134,,,,,0.0000409,4,100
4.37E-05,12,135,,,,,0.0000291,25,100
2.60E-05,26,136,,,,,0.0000278,15,100
2.56E-05,26,135,,,,,0.0000304,15,100
2.56E-05,14,134,,,,,0.0000335,4,100
2.53E-05,11,133,,,,,0.0000249,17,100
2.54E-05,33,133,,,,,0.0000255,11,100
3.14E-05,6,134,,,,,0.000025,23,100
2.58E-05,12,133,,,,,0.0000266,24,100
2.58E-05,13,132,,,,,0.0000258,10,100
2.57E-05,34,131,,,,,0.0000256,34,100
2.54E-05,17,130,,,,,0.0000258,13,100
2.55E-05,23,129,,,,,0.000025,11,100
2.55E-05,16,128,,,,,0.000028,7,100
2.55E-05,12,127,,,,,0.0000261,27,100
2.56E-05,21,127,,,,,0.000032,19,100
2.55E-05,13,126,,,,,0.0000257,9,100
2.54E-05,13,125,,,,,0.0000254,8,100
2.58E-05,16,129,,,,,0.0000253,30,100
2.52E-05,21,129,,,,,0.000026,11,100
2.52E-05,15,128,,,,,0.0000265,19,100
2.52E-05,25,127,,,,,0.000037,28,100
3.28E-05,16,127,,,,,0.0000269,33,100
2.59E-05,24,126,,,,,0.0000255,17,100
2.57E-05,1,125,,,,,0.0000259,3,100
2.59E-05,6,129,,,,,0.0000326,25,100
2.54E-05,30,128,,,,,0.0000251,22,100
2.52E-05,17,127,,,,,0.0000252,4,100
2.53E-05,5,127,,,,,0.0000254,23,100
2.52E-05,1,126,,,,,0.0000256,17,100
2.51E-05,21,126,,,,,0.0000264,24,100
2.52E-05,35,125,,,,,0.0000254,1,100
2.54E-05,14,125,,,,,0.0000252,7,100
3.54E-05,35,124,,,,,0.0000265,17,100
3.10E-05,24,123,,,,,0.0000258,12,100
2.75E-05,27,131,,,,,0.0000255,28,100
2.53E-05,23,130,,,,,0.0000325,29,100
2.51E-05,35,130,,,,,0.0000256,1,100
2.67E-05,17,133,,,,,0.0000252,19,100
2.60E-05,30,136,,,,,0.0000295,17,101
2.50E-05,19,136,,,,,0.0000345,29,101
2.52E-05,4,135,,,,,0.0000361,10,101
2.67E-05,16,141,,,,,0.0000454,25,101
2.53E-05,16,140,,,,,0.0000344,14,101
2.54E-05,1,139,,,,,0.000034,31,101
2.52E-05,17,138,,,,,0.0000342,1,101
2.59E-05,14,138,,,,,0.0000296,29,101
2.51E-05,10,138,,,,,0.0000295,18,101
2.52E-05,12,137,,,,,0.0000294,11,101
2.51E-05,19,137,,,,,0.0000295,4,101
2.63E-05,7,137,,,,,0.0000351,20,101
2.82E-05,31,141,,,,,0.0000299,17,101
3.56E-05,10,141,,,,,0.0000342,15,101
2.54E-05,32,142,,,,,0.0000403,3,101
2.58E-05,13,142,,,,,0.0000531,13,101
2.52E-05,4,141,,,,,0.0000434,17,101
2.52E-05,17,141,,,,,0.0000421,19,101
2.53E-05,34,140,,,,,0.0000509,33,101
7.03E-05,21,139,,,,,0.0000381,4,101
2.87E-05,28,138,,,,,0.0000427,31,101
2.57E-05,21,138,,,,,0.0000526,26,101
2.52E-05,35,137,,,,,0.0000539,27,101
2.52E-05,25,136,,,,,0.0000516,33,101
2.51E-05,16,135,,,,,0.0000372,30,101
2.55E-05,17,139,,,,,0.0000359,17,101
2.53E-05,30,138,,,,,0.0000397,19,101
2.76E-05,1,138,,,,,0.0001017,34,101
2.53E-05,10,137,,,,,0.0000467,7,101
2.53E-05,34,137,,,,,0.0000419,6,101
2.65E-05,24,137,,,,,0.0000336,28,101
9.81E-05,3,136,,,,,0.0003624,14,101
3.22E-05,17,135,,,,,0.0000345,30,101
3.10E-05,25,136,,,,,0.0000289,1,101
2.59E-05,17,135,,,,,0.0000301,18,101
2.54E-05,3,134,,,,,0.000025,31,101
2.53E-05,5,133,,,,,0.0000252,27,101
2.57E-05,6,132,,,,,0.0000259,20,101
2.54E-05,20,131,,,,,0.0000344,12,101
2.52E-05,28,131,,,,,0.0000307,10,101
2.51E-05,18,130,,,,,0.0000258,11,101
2.52E-05,22,129,,,,,0.0000253,27,101
2.56E-05,25,128,,,,,0.0000263,33,101
2.66E-05,24,128,,,,,0.0000263,29,101
2.69E-05,34,130,,,,,0.0000261,12,101
4.14E-05,22,130,,,,,0.0000257,10,101
3.36E-05,8,130,,,,,0.0000253,22,101
2.63E-05,25,129,,,,,0.0000256,23,101
2.56E-05,14,128,,,,,0.0000253,13,101
2.53E-05,27,129,,,,,0.0000255,26,101
2.59E-05,30,129,,,,,0.0000254,16,101
4.38E-05,29,129,,,,,0.0000266,30,101
9.69E-05,35,128,,,,,0.0000253,10,101
3.65E-05,6,127,,,,,0.0000253,34,101
7.74E-05,31,126,,,,,0.0000255,30,101
2.85E-05,31,126,,,,,0.0000282,28,101
6.46E-05,18,126,,,,,0.0000251,23,101
2.71E-05,19,125,,,,,0.0000253,33,101
2.61E-05,9,125,,,,,0.0000659,34,101
2.61E-05,13,126,,,,,0.0000258,5,101
2.71E-05,15,128,,,,,0.0000264,24,101
2.56E-05,1,131,,,,,0.0000253,23,101
2.56E-05,2,130,,,,,0.0000257,19,101
2.55E-05,29,129,,,,,0.0000325,20,101
2.53E-05,10,129,,,,,0.0000253,24,101
2.62E-05,33,132,,,,,0.0000256,15,101
2.56E-05,7,135,,,,,0.0000251,25,101
2.53E-05,17,136,,,,,0.0000255,19,101
2.51E-05,3,135,,,,,0.0000251,26,101
2.67E-05,31,134,,,,,0.0000254,24,101
2.52E-05,28,133,,,,,0.0000266,27,101
2.51E-05,18,132,,,,,0.0000257,16,101
3.26E-05,34,134,,,,,0.0000258,23,101
2.50E-05,21,134,,,,,0.0000257,10,101
2.52E-05,28,134,,,,,0.0000252,32,101
2.61E-05,33,137,,,,,0.0000256,1,101
2.54E-05,1,137,,,,,0.0000433,33,101
2.55E-05,11,136,,,,,0.0000417,8,102
2.81E-05,15,137,,,,,0.0000293,31,102
2.56E-05,16,138,,,,,0.0000298,24,102
2.53E-05,16,137,,,,,0.0000378,25,102
2.57E-05,3,140,,,,,0.0000439,1,102
3.14E-05,31,141,,,,,0.0000385,16,102
2.58E-05,32,140,,,,,0.0000347,29,102
2.61E-05,11,140,,,,,0.0000292,12,102
2.54E-05,11,139,,,,,0.0000345,13,102
2.53E-05,24,138,,,,,0.0000365,29,102
2.57E-05,19,137,,,,,0.0000419,22,102
2.69E-05,8,136,,,,,0.0000294,17,102
2.54E-05,31,138,,,,,0.0000297,6,102
2.61E-05,6,139,,,,,0.0000414,15,102
2.51E-05,4,138,,,,,0.0000431,35,102
2.70E-05,2,138,,,,,0.0000559,29,102
2.52E-05,26,138,,,,,0.0000419,17,102
2.54E-05,14,137,,,,,0.0000438,6,102
3.29E-05,9,137,,,,,0.0000561,20,102
4.05E-05,22,137,,,,,0.0000334,8,102
3.27E-05,28,136,,,,,0.0000459,34,102
3.49E-05,33,135,,,,,0.000051,17,102
2.53E-05,3,135,,,,,0.0000356,13,102
2.54E-05,10,134,,,,,0.0000411,27,102
2.51E-05,22,134,,,,,0.0000516,32,102
4.17E-05,22,133,,,,,0.0000383,16,102
2.90E-05,15,132,,,,,0.0001023,8,102
2.70E-05,27,131,,,,,0.0000425,7,102
2.60E-05,18,132,,,,,0.0000339,13,102
2.53E-05,1,132,,,,,0.0000451,35,102
2.81E-05,3,134,,,,,0.0000384,13,102
2.54E-05,27,134,,,,,0.0000295,30,102
2.50E-05,20,133,,,,,0.0000265,34,102
2.57E-05,14,135,,,,,0.0000281,7,102
2.56E-05,35,137,,,,,0.0000251,2,102
2.55E-05,17,138,,,,,0.0000249,10,102
2.54E-05,14,139,,,,,0.0000258,35,102
2.48E-05,34,138,,,,,0.0000326,1,102
2.82E-05,7,138,,,,,0.0000262,11,102
2.56E-05,31,137,,,,,0.0000264,3,102
2.50E-05,4,136,,,,,0.0000269,14,102
2.60E-05,1,136,,,,,0.0000283,29,102
2.51E-05,8,135,,,,,0.0000258,9,102
2.54E-05,11,135,,,,,0.0000298,7,102
2.55E-05,4,135,,,,,0.0000266,11,102
2.51E-05,33,134,,,,,0.0000364,16,102
2.52E-05,19,133,,,,,0.0000263,10,102
2.52E-05,29,132,,,,,0.000026,23,102
2.57E-05,8,133,,,,,0.0000274,28,102
2.53E-05,14,135,,,,,0.0000264,23,102
2.57E-05,6,140,,,,,0.0000267,23,102
2.53E-05,32,139,,,,,0.0000315,27,102
2.54E-05,28,138,,,,,0.0000255,14,102
2.50E-05,30,138,,,,,0.0000255,2,102
3.22E-05,28,138,,,,,0.0000255,14,102
2.62E-05,31,137,,,,,0.0000257,21,102
2.54E-05,33,138,,,,,0.0000275,16,102
2.54E-05,14,137,,,,,0.0000259,14,102
2.53E-05,12,137,,,,,0.0000262,31,102
2.54E-05,22,136,,,,,0.0000256,1,102
2.61E-05,4,136,,,,,0.000027,23,102
2.51E-05,35,136,,,,,0.0000254,32,102
2.83E-05,15,139,,,,,0.0000253,23,102
2.51E-05,11,139,,,,,0.0000251,32,102
2.52E-05,2,139,,,,,0.0000339,20,102
2.54E-05,10,138,,,,,0.0000251,19,102
2.52E-05,30,137,,,,,0.0000253,25,102
2.51E-05,25,136,,,,,0.0000251,18,102
2.59E-05,23,137,,,,,0.0000508,9,102
2.53E-05,25,136,,,,,0.000029,2,102
2.51E-05,24,136,,,,,0.0000326,18,102
2.50E-05,21,136,,,,,0.0000322,29,102
2.50E-05,8,135,,,,,0.0000256,25,102
3.21E-05,21,135,,,,,0.0000256,20,102
2.61E-05,26,135,,,,,0.0000252,6,102
2.55E-05,17,134,,,,,0.0000312,13,102
2.52E-05,13,133,,,,,0.0000259,20,102
2.52E-05,9,133,,,,,0.0000252,32,102
2.53E-05,3,132,,,,,0.0000255,29,102
2.53E-05,25,131,,,,,0.0000251,31,102
2.51E-05,7,131,,,,,0.0000251,30,102
5.26E-05,17,131,,,,,0.0000252,29,102
3.29E-05,10,132,,,,,0.0000257,25,102
2.64E-05,3,138,,,,,0.0000296,8,102
2.51E-05,29,137,,,,,0.0000257,26,102
4.04E-05,12,139,,,,,0.0000252,25,102
3.98E-05,28,138,,,,,0.0000309,18,102
2.72E-05,3,138,,,,,0.0001305,14,103
2.62E-05,34,137,,,,,0.0000297,12,103
2.62E-05,27,137,,,,,0.0000333,31,103
0.000101,18,138,,,,,0.0001033,4,103
2.83E-05,6,137,,,,,0.0000292,15,103
2.68E-05,28,138,,,,,0.0003349,13,103
2.67E-05,19,138,,,,,0.0000355,19,103
2.66E-05,15,139,,,,,0.0000314,17,103
2.67E-05,26,138,,,,,0.0000405,8,103
2.72E-05,18,138,,,,,0.0000367,33,103
2.70E-05,21,137,,,,,0.0001089,3,103
2.63E-05,23,137,,,,,0.0000542,32,103
2.74E-05,25,139,,,,,0.0000522,35,103
3.32E-05,19,140,,,,,0.0000485,4,103
2.78E-05,23,139,,,,,0.0000451,22,103
2.90E-05,10,138,,,,,0.0000419,5,103
2.67E-05,25,137,,,,,0.0000548,9,103
2.64E-05,6,139,,,,,0.0000517,24,103
2.57E-05,11,138,,,,,0.0000385,18,103
0.0004485,21,138,,,,,0.0000435,13,103
3.46E-05,1,138,,,,,0.0000361,27,103
2.77E-05,13,138,,,,,0.0000419,28,103
3.03E-05,34,139,,,,,0.0000542,2,103
2.59E-05,18,141,,,,,0.0000393,14,103
2.53E-05,7,140,,,,,0.0000602,13,103
2.52E-05,7,139,,,,,0.0000377,31,103
2.50E-05,34,138,,,,,0.0000419,34,103
2.58E-05,19,139,,,,,0.00004,33,103
3.57E-05,10,139,,,,,0.0000301,19,103
2.56E-05,31,138,,,,,0.0000361,4,103
3.27E-05,15,143,,,,,0.0000414,14,103
2.54E-05,10,142,,,,,0.000045,7,103
2.55E-05,35,141,,,,,0.0000343,22,103
2.54E-05,7,140,,,,,0.0000295,16,103
2.53E-05,7,139,,,,,0.0000294,31,103
2.52E-05,17,138,,,,,0.0000335,11,103
3.26E-05,26,138,,,,,0.00003,33,103
3.07E-05,33,137,,,,,0.0000302,9,103
2.74E-05,4,136,,,,,0.0000423,25,103
2.58E-05,19,138,,,,,0.0000252,13,103
2.73E-05,8,140,,,,,0.0000348,9,103
2.67E-05,28,139,,,,,0.0000311,5,103
2.64E-05,32,139,,,,,0.0000255,11,103
4.24E-05,9,139,,,,,0.0000264,3,103
3.68E-05,33,138,,,,,0.0000268,6,103
2.69E-05,12,138,,,,,0.000025,29,103
2.64E-05,4,137,,,,,0.0000257,16,103
2.73E-05,22,136,,,,,0.0000309,25,103
2.67E-05,15,135,,,,,0.000027,7,103
2.60E-05,13,136,,,,,0.0000263,1,103
4.31E-05,35,135,,,,,0.0000353,32,103
3.18E-05,28,134,,,,,0.0000266,29,103
0.0002801,24,133,,,,,0.0000267,7,103
2.68E-05,17,138,,,,,0.0000252,10,103
3.66E-05,16,139,,,,,0.0000252,2,103
7.09E-05,15,138,,,,,0.0000254,28,103
2.55E-05,28,138,,,,,0.0000253,27,103
2.54E-05,9,138,,,,,0.0000265,18,103
2.53E-05,18,137,,,,,0.0000275,1,103
3.18E-05,14,138,,,,,0.0000251,32,103
2.52E-05,1,138,,,,,0.0000251,3,103
2.52E-05,23,137,,,,,0.0000259,17,103
3.15E-05,30,139,,,,,0.0000259,4,103
3.57E-05,19,138,,,,,0.0000249,24,103
2.62E-05,22,138,,,,,0.0000309,11,103
2.51E-05,13,137,,,,,0.0000254,2,103
2.93E-05,12,137,,,,,0.0000251,32,103
2.50E-05,5,136,,,,,0.0000318,4,103
2.51E-05,21,135,,,,,0.0000321,25,103
2.51E-05,28,134,,,,,0.0000252,3,103
2.52E-05,32,133,,,,,0.0000253,5,103
2.53E-05,28,133,,,,,0.0000262,3,103
2.82E-05,31,134,,,,,0.0000254,30,103
