cas operacie,cislo,velkost frontu,,,
5.00E-07,21,837,,,
6.00E-07,21,837,,,
6.00E-07,6,837,,,
6.00E-07,43,838,,,
5.00E-07,40,837,,,
5.00E-07,40,837,,,
6.00E-07,40,837,,,
6.00E-07,40,837,,,
6.00E-07,30,836,,,
6.00E-07,30,836,,,
5.00E-07,35,841,,,
5.00E-07,35,841,,,
6.00E-07,22,842,,,
6.00E-07,22,843,,,
6.00E-07,22,845,,,
6.00E-07,32,844,,,
6.00E-07,13,844,,,
6.00E-07,34,844,,,
6.00E-07,2,842,,,
6.00E-07,2,843,,,
6.00E-07,38,847,,,
6.00E-07,38,848,,,
6.00E-07,42,850,,,
6.00E-07,29,850,,,
5.00E-07,36,852,,,
6.00E-07,44,851,,,
6.00E-07,39,852,,,
5.00E-07,39,853,,,
6.00E-07,16,853,,,
5.00E-07,40,852,,,
6.00E-07,13,854,,,
5.00E-07,13,854,,,
5.00E-07,14,857,,,
6.00E-07,28,863,,,
6.00E-07,28,863,,,
5.00E-07,4,863,,,
6.00E-07,33,860,,,
5.00E-07,4,867,,,
5.00E-07,4,867,,,
6.00E-07,4,867,,,
6.00E-07,36,866,,,
6.00E-07,7,869,,,
6.00E-07,7,871,,,
6.00E-07,7,872,,,
6.00E-07,36,872,,,
6.00E-07,11,878,,,
6.00E-07,30,880,,,
6.00E-07,30,880,,,
6.00E-07,47,882,,,
6.00E-07,11,883,,,
