cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,
1.01E-05,11,0,63,,,,0.000011,18,0,83
9.90E-06,17,0,68,,,,0.0000112,2,0,83
1.16E-05,6,0,68,,,,0.0000111,20,0,83
1.00E-05,14,0,64,,,,0.0000103,16,0,83
1.23E-05,2,0,63,,,,0.0000102,8,0,84
1.75E-05,14,0,65,,,,0.0000107,13,0,84
1.13E-05,1,0,66,,,,0.0000106,17,0,84
1.00E-05,14,0,66,,,,0.0000099,16,0,84
1.26E-05,9,0,64,,,,0.0000117,4,0,84
1.19E-05,5,0,65,,,,0.0000143,8,0,84
1.09E-05,4,0,66,,,,0.0000145,8,0,84
1.13E-05,20,0,69,,,,0.000079,13,0,84
1.13E-05,1,0,64,,,,0.0000104,14,0,84
1.08E-05,12,0,66,,,,0.0000099,2,0,84
7.80E-05,8,0,60,,,,0.0000102,1,0,84
1.08E-05,4,0,60,,,,0.0000108,8,0,84
1.07E-05,12,0,59,,,,0.0000105,2,0,84
1.14E-05,18,0,57,,,,0.0000108,10,0,84
1.01E-05,15,0,55,,,,0.0000112,15,0,84
1.12E-05,20,0,56,,,,0.000011,9,0,84
1.04E-05,9,0,57,,,,0.0000101,9,0,84
1.01E-05,1,0,58,,,,0.000011,16,0,84
1.11E-05,16,0,59,,,,0.0000109,10,0,84
1.05E-05,18,0,60,,,,0.0000102,20,0,84
1.11E-05,19,0,65,,,,0.0000108,5,0,84
1.01E-05,17,0,66,,,,0.0000099,12,0,84
1.53E-05,18,0,67,,,,0.00001,19,0,84
1.03E-05,11,0,69,,,,0.0000101,11,0,84
1.11E-05,18,0,73,,,,0.0000099,7,0,84
1.02E-05,3,0,74,,,,0.0000101,19,0,84
1.00E-05,4,0,74,,,,0.0000099,1,0,84
1.00E-05,7,0,75,,,,0.0000099,10,0,85
1.17E-05,7,0,76,,,,0.00001,18,0,85
1.03E-05,12,0,74,,,,0.00001,10,0,85
1.00E-05,15,0,79,,,,0.0000146,3,0,85
9.90E-06,4,0,81,,,,0.0000099,3,0,85
1.00E-05,18,0,82,,,,0.0000167,12,0,85
1.22E-05,18,0,82,,,,0.0000147,19,0,85
1.03E-05,19,0,83,,,,0.0000144,7,0,85
8.65E-05,12,0,83,,,,0.00001,2,0,85
1.00E-05,14,0,86,,,,0.0000104,13,0,85
1.07E-05,3,0,87,,,,0.00001,4,0,85
1.00E-05,10,0,86,,,,0.00001,14,0,85
1.29E-05,20,0,87,,,,0.0000114,8,0,85
1.01E-05,16,0,87,,,,0.0000117,15,0,85
9.80E-06,20,0,79,,,,0.0000105,11,0,85
1.02E-05,18,0,76,,,,0.0000102,14,0,85
1.00E-05,3,0,63,,,,0.0000102,7,0,85
1.09E-05,13,0,52,,,,0.0000109,17,0,85
1.10E-05,5,0,53,,,,0.0000174,12,0,85
2.16E-05,14,0,53,,,,0.0000104,4,0,85
1.17E-05,6,0,53,,,,0.0000102,9,0,85
1.00E-05,17,0,51,,,,0.0000124,16,0,85
1.05E-05,11,0,51,,,,0.00001,6,0,85
1.01E-05,5,0,52,,,,0.0000099,14,0,85
1.03E-05,16,0,55,,,,0.0000116,10,0,85
1.04E-05,14,0,56,,,,0.0000104,3,0,85
9.90E-06,15,0,51,,,,0.00001,7,0,86
1.11E-05,11,0,52,,,,0.00001,7,0,86
1.59E-05,13,0,54,,,,0.0000101,9,0,86
1.05E-05,19,0,56,,,,0.0000208,11,0,86
1.00E-05,16,0,54,,,,0.0000248,11,0,86
1.00E-05,13,0,49,,,,0.000015,20,0,86
9.90E-06,2,0,49,,,,0.0000113,12,0,86
1.02E-05,17,0,44,,,,0.0000127,16,0,86
1.12E-05,17,0,46,,,,0.0000104,13,0,86
1.02E-05,17,0,45,,,,0.0000099,19,0,86
1.02E-05,4,0,42,,,,0.0000098,3,0,86
1.01E-05,2,0,47,,,,0.0000102,17,0,86
1.12E-05,10,0,50,,,,0.0000099,15,0,86
1.53E-05,3,0,51,,,,0.0000111,10,0,86
1.14E-05,10,0,52,,,,0.0000104,8,0,86
1.11E-05,3,0,54,,,,0.00001,18,0,86
1.16E-05,13,0,53,,,,0.0000111,20,0,86
1.10E-05,9,0,51,,,,0.000011,10,0,86
1.10E-05,1,0,53,,,,0.000011,20,0,86
1.02E-05,19,0,44,,,,0.0000101,13,0,86
1.01E-05,3,0,43,,,,0.00001,14,0,86
9.90E-06,10,0,44,,,,0.00001,10,0,86
1.10E-05,15,0,42,,,,0.00001,8,0,86
1.25E-05,13,0,40,,,,0.00001,9,0,86
1.12E-05,4,0,44,,,,0.0000102,3,0,86
1.09E-05,2,0,46,,,,0.00001,8,0,86
1.08E-05,8,0,47,,,,0.0000101,1,0,86
1.84E-05,6,0,46,,,,0.00001,3,0,86
1.15E-05,10,0,47,,,,0.0000171,12,0,86
1.11E-05,8,0,48,,,,0.0000098,11,0,86
1.08E-05,15,0,47,,,,0.000011,3,0,86
1.16E-05,5,0,52,,,,0.00001,12,0,86
1.77E-05,15,0,51,,,,0.0000099,20,0,86
1.54E-05,2,0,52,,,,0.0000101,6,0,87
1.03E-05,17,0,52,,,,0.00001,2,0,87
1.02E-05,18,0,52,,,,0.0000099,11,0,87
2.54E-05,1,0,55,,,,0.0000098,10,0,87
1.03E-05,3,0,58,,,,0.0000099,14,0,87
1.00E-05,6,0,58,,,,0.0000104,5,0,87
1.00E-05,17,0,56,,,,0.0000103,8,0,87
1.04E-05,2,0,55,,,,0.0000115,9,0,87
1.13E-05,5,0,55,,,,0.0000101,20,0,87
1.02E-05,4,0,55,,,,0.0000102,8,0,87
1.02E-05,17,0,56,,,,0.0000111,16,0,87
1.00E-05,15,0,56,,,,0.0000101,1,0,87
1.01E-05,6,0,57,,,,0.0000109,5,0,87
1.03E-05,3,0,58,,,,0.0000101,4,0,87
1.00E-05,16,0,59,,,,0.0000129,3,0,87
1.20E-05,17,0,64,,,,0.0000102,19,0,87
1.00E-05,7,0,65,,,,0.0000102,9,0,87
1.01E-05,1,0,65,,,,0.00001,2,0,87
1.03E-05,10,0,63,,,,0.0000106,15,0,87
9.90E-06,13,0,63,,,,0.0000102,19,0,87
9.90E-06,8,0,62,,,,0.00001,7,0,87
9.90E-06,9,0,65,,,,0.00001,11,0,87
9.80E-06,15,0,69,,,,0.00001,1,0,87
9.90E-06,8,0,70,,,,0.0000101,7,0,87
1.03E-05,3,0,70,,,,0.0000119,4,0,87
9.80E-06,20,0,70,,,,0.0000107,4,0,87
1.01E-05,12,0,66,,,,0.0000109,7,0,87
1.03E-05,12,0,66,,,,0.0000107,3,0,87
1.00E-05,9,0,65,,,,0.0000129,20,0,87
1.43E-05,1,0,64,,,,0.0000101,16,0,87
1.01E-05,1,0,64,,,,0.00001,17,0,87
1.01E-05,16,0,65,,,,0.0000104,3,0,87
1.00E-05,10,0,64,,,,0.0000102,13,0,87
1.11E-05,5,0,61,,,,0.00001,19,0,87
1.00E-05,10,0,62,,,,0.0000102,7,0,87
1.00E-05,19,0,63,,,,0.0000098,12,0,87
1.01E-05,12,0,66,,,,0.0000101,9,0,88
1.20E-05,8,0,67,,,,0.00001,2,0,88
1.00E-05,3,0,68,,,,0.000011,16,0,88
1.01E-05,18,0,71,,,,0.0000109,9,0,88
1.01E-05,18,0,74,,,,0.00001,13,0,88
1.02E-05,12,0,75,,,,0.0000102,8,0,88
8.65E-05,18,0,75,,,,0.000016,9,0,88
1.02E-05,13,0,72,,,,0.000011,18,0,88
1.03E-05,6,0,73,,,,0.000011,7,0,88
9.90E-06,19,0,76,,,,0.0000168,17,0,88
1.00E-05,11,0,74,,,,0.0000103,20,0,88
1.13E-05,10,0,76,,,,0.0000101,7,0,88
1.41E-05,16,0,77,,,,0.0000099,15,0,88
1.09E-05,19,0,77,,,,0.0000101,7,0,88
1.08E-05,15,0,78,,,,0.0000099,19,0,88
1.08E-05,3,0,77,,,,0.0000101,12,0,88
1.05E-05,13,0,74,,,,0.0000103,19,0,88
1.01E-05,4,0,75,,,,0.00001,4,0,88
1.16E-05,14,0,73,,,,0.0000109,1,0,88
9.90E-06,4,0,73,,,,0.0000099,11,0,88
1.02E-05,14,0,75,,,,0.0000101,14,0,88
9.90E-06,16,0,75,,,,0.0000109,8,0,88
1.12E-05,3,0,77,,,,0.0000101,13,0,88
1.05E-05,6,0,78,,,,0.0000098,18,0,88
1.40E-05,15,0,81,,,,0.0000175,18,0,88
1.01E-05,7,0,81,,,,0.0000101,8,0,88
1.03E-05,7,0,79,,,,0.0000106,16,0,88
1.00E-05,12,0,79,,,,0.00001,9,0,88
9.90E-06,11,0,80,,,,0.0000107,15,0,88
9.80E-06,7,0,80,,,,0.0000107,2,0,88
1.76E-05,10,0,80,,,,0.0001708,6,0,88
1.01E-05,11,0,83,,,,0.00001,6,0,89
1.03E-05,7,0,83,,,,0.00001,14,0,89
1.03E-05,3,0,83,,,,0.0000108,4,0,89
1.04E-05,4,0,85,,,,0.0000108,14,0,89
1.00E-05,17,0,87,,,,0.0000111,6,0,89
1.04E-05,2,0,91,,,,0.0000113,4,0,89
1.43E-05,10,0,92,,,,0.0000101,16,0,89
1.01E-05,5,0,89,,,,0.0000152,12,0,89
1.55E-05,13,0,93,,,,0.0000099,17,0,89
1.42E-05,5,0,96,,,,0.0000101,11,0,89
2.26E-05,16,0,98,,,,0.0000101,9,0,89
1.01E-05,5,0,100,,,,0.0000105,13,0,89
1.09E-05,18,0,101,,,,0.0000157,8,0,89
1.02E-05,6,0,104,,,,0.0000112,3,0,89
1.02E-05,12,0,103,,,,0.0000102,20,0,89
1.02E-05,20,0,105,,,,0.0000104,17,0,89
1.00E-05,6,0,107,,,,0.0000099,6,0,89
1.01E-05,9,0,109,,,,0.0000101,5,0,89
1.03E-05,5,0,106,,,,0.0000105,17,0,89
1.08E-05,9,0,106,,,,0.00001,14,0,89
9.90E-06,7,0,105,,,,0.0000101,14,0,89
1.05E-05,4,0,109,,,,0.0000099,16,0,89
9.90E-06,5,0,108,,,,0.0000101,20,0,89
1.08E-05,9,0,111,,,,0.00001,11,0,89
1.01E-05,3,0,113,,,,0.0000101,5,0,89
1.01E-05,2,0,113,,,,0.00001,13,0,89
1.01E-05,9,0,114,,,,0.0000102,18,0,89
1.01E-05,6,0,114,,,,0.0000131,1,0,89
1.00E-05,13,0,114,,,,0.0000111,13,0,89
1.12E-05,4,0,116,,,,0.0000099,7,0,89
9.90E-06,12,0,107,,,,0.0000145,14,0,89
1.00E-05,6,0,108,,,,0.0000101,9,0,89
1.00E-05,8,0,110,,,,0.0000111,2,0,89
1.09E-05,18,0,113,,,,0.0000104,12,0,89
1.00E-05,11,0,113,,,,0.00001,12,0,90
1.07E-05,16,0,114,,,,0.0000112,15,0,90
1.38E-05,1,0,112,,,,0.0000101,12,0,90
1.00E-05,6,0,112,,,,0.0000102,5,0,90
1.03E-05,7,0,107,,,,0.0000102,7,0,90
1.06E-05,16,0,107,,,,0.0000101,5,0,90
1.08E-05,12,0,108,,,,0.00001,13,0,90
1.02E-05,14,0,108,,,,0.000022,3,0,90
1.10E-05,11,0,110,,,,0.00001,20,0,90
1.08E-05,8,0,109,,,,0.00001,12,0,90
1.04E-05,13,0,110,,,,0.0000099,20,0,90
9.90E-06,9,0,104,,,,0.0000102,1,0,90
1.02E-05,1,0,103,,,,0.0000102,14,0,90
1.02E-05,6,0,104,,,,0.0000111,6,0,90
1.01E-05,15,0,103,,,,0.0000877,3,0,90
1.11E-05,4,0,103,,,,0.0000166,17,0,90
1.00E-05,15,0,104,,,,0.0000101,10,0,90
2.02E-05,16,0,105,,,,0.0000102,10,0,90
1.00E-05,15,0,104,,,,0.0000106,10,0,90
1.01E-05,9,0,105,,,,0.0000099,15,0,90
1.13E-05,17,0,107,,,,0.0000101,20,0,90
1.11E-05,12,0,108,,,,0.0000101,5,0,90
1.04E-05,8,0,112,,,,0.00001,12,0,90
1.00E-05,10,0,113,,,,0.0000099,2,0,90
1.05E-05,3,0,110,,,,0.0000102,14,0,90
1.03E-05,7,0,109,,,,0.0000101,19,0,90
1.04E-05,3,0,110,,,,0.0000102,19,0,90
1.01E-05,14,0,111,,,,0.0000107,2,0,90
9.90E-06,11,0,110,,,,0.0000101,7,0,90
1.00E-05,19,0,111,,,,0.0000099,1,0,90
1.00E-05,6,0,111,,,,0.0000111,10,0,91
1.01E-05,9,0,115,,,,0.0000112,2,0,91
1.58E-05,3,0,116,,,,0.0000102,17,0,91
1.12E-05,15,0,117,,,,0.0000101,13,0,91
1.46E-05,12,0,119,,,,0.0000105,15,0,91
9.90E-06,7,0,121,,,,0.0000101,3,0,91
1.00E-05,7,0,125,,,,0.0000101,20,0,91
1.56E-05,20,0,125,,,,0.0000112,19,0,91
1.02E-05,3,0,124,,,,0.00001,9,0,91
1.05E-05,11,0,124,,,,0.0000099,7,0,91
1.00E-05,12,0,120,,,,0.0000098,10,0,91
1.00E-05,18,0,120,,,,0.0000104,2,0,91
1.37E-05,19,0,120,,,,0.0000112,16,0,91
1.01E-05,18,0,120,,,,0.0000101,15,0,91
1.00E-05,1,0,124,,,,0.00001,6,0,91
1.00E-05,2,0,125,,,,0.0000102,1,0,91
1.01E-05,6,0,119,,,,0.0000118,4,0,91
1.06E-05,5,0,120,,,,0.0000106,15,0,91
9.90E-06,6,0,120,,,,0.0000101,3,0,91
1.00E-05,1,0,121,,,,0.0000177,19,0,91
1.00E-05,1,0,120,,,,0.0000108,6,0,91
9.90E-06,14,0,122,,,,0.0000101,3,0,91
1.20E-05,11,0,116,,,,0.0000099,4,0,91
9.90E-06,16,0,114,,,,0.0000099,2,0,91
1.07E-05,4,0,111,,,,0.0000099,2,0,91
1.01E-05,17,0,113,,,,0.0000099,6,0,91
1.00E-05,16,0,114,,,,0.0000102,5,0,91
1.01E-05,18,0,107,,,,0.00001,20,0,91
1.04E-05,8,0,106,,,,0.0000104,8,0,91
1.02E-05,5,0,105,,,,0.0000101,11,0,91
1.58E-05,2,0,102,,,,0.00001,19,0,91
1.09E-05,4,0,102,,,,0.0000111,19,0,91
1.02E-05,2,0,94,,,,0.00001,3,0,92
9.80E-06,20,0,94,,,,0.0000101,8,0,92
1.06E-05,12,0,97,,,,0.0000125,17,0,92
9.90E-06,14,0,98,,,,0.0000125,8,0,92
1.03E-05,5,0,99,,,,0.00001,11,0,92
1.00E-05,7,0,101,,,,0.0000099,10,0,92
1.02E-05,14,0,102,,,,0.0000108,9,0,92
1.10E-05,4,0,100,,,,0.0000107,10,0,92
1.10E-05,12,0,101,,,,0.0000161,2,0,92
1.94E-05,16,0,96,,,,0.0000143,10,0,92
1.41E-05,10,0,97,,,,0.0000117,17,0,92
1.66E-05,3,0,101,,,,0.000011,2,0,92
1.10E-05,15,0,101,,,,0.00001,8,0,92
1.07E-05,19,0,102,,,,0.0000098,9,0,92
1.09E-05,19,0,103,,,,0.0000101,18,0,92
1.08E-05,4,0,102,,,,0.0000102,17,0,92
1.65E-05,18,0,102,,,,0.0000101,18,0,92
1.03E-05,9,0,108,,,,0.0000098,20,0,92
1.15E-05,17,0,108,,,,0.0000101,18,0,92
0.0001526,18,0,109,,,,0.00001,3,0,92
1.13E-05,7,0,109,,,,0.0000101,6,0,92
1.08E-05,13,0,110,,,,0.00001,2,0,92
1.13E-05,6,0,109,,,,0.0000158,8,0,92
1.12E-05,3,0,112,,,,0.000023,10,0,92
1.64E-05,3,0,111,,,,0.0000102,19,0,92
1.56E-05,17,0,110,,,,0.0000102,6,0,92
1.82E-05,2,0,112,,,,0.0000104,17,0,92
1.61E-05,18,0,113,,,,0.0000107,13,0,92
1.20E-05,11,0,112,,,,0.0000103,19,0,92
1.04E-05,10,0,103,,,,0.0000113,7,0,92
9.90E-06,4,0,102,,,,0.0000109,1,0,92
1.11E-05,9,0,101,,,,0.0000099,14,0,93
9.90E-06,20,0,99,,,,0.0000108,11,0,93
1.01E-05,3,0,99,,,,0.0000102,18,0,93
9.90E-06,2,0,99,,,,0.0000155,13,0,93
1.04E-05,16,0,97,,,,0.0000105,5,0,93
1.00E-05,7,0,97,,,,0.00001,1,0,93
1.04E-05,19,0,94,,,,0.0000098,4,0,93
1.03E-05,20,0,94,,,,0.00001,11,0,93
9.90E-06,10,0,94,,,,0.0000154,4,0,93
1.00E-05,11,0,95,,,,0.000012,18,0,93
1.47E-05,5,0,95,,,,0.00001,13,0,93
1.71E-05,17,0,96,,,,0.0000105,6,0,93
1.08E-05,12,0,95,,,,0.0000101,6,0,93
1.02E-05,12,0,96,,,,0.0000102,2,0,93
9.80E-06,2,0,96,,,,0.0000099,10,0,93
1.01E-05,9,0,97,,,,0.0000146,19,0,93
1.00E-05,7,0,97,,,,0.0000102,15,0,93
1.03E-05,17,0,95,,,,0.0000111,17,0,93
1.00E-05,13,0,95,,,,0.0000098,7,0,93
1.13E-05,13,0,95,,,,0.000011,15,0,93
1.12E-05,11,0,96,,,,0.0000103,7,0,94
1.12E-05,16,0,91,,,,0.0000099,7,0,94
1.02E-05,9,0,85,,,,0.0000117,20,0,94
1.24E-05,16,0,85,,,,0.0000105,17,0,94
1.00E-05,6,0,85,,,,0.0000102,2,0,94
1.75E-05,18,0,88,,,,0.0000098,20,0,94
1.01E-05,8,0,88,,,,0.0000104,19,0,94
1.04E-05,5,0,82,,,,0.0000103,20,0,94
1.01E-05,18,0,82,,,,0.0000099,10,0,94
1.00E-05,13,0,89,,,,0.00001,20,0,94
1.66E-05,17,0,90,,,,0.0000102,9,0,94
1.01E-05,10,0,90,,,,0.0000102,2,0,94
9.80E-06,7,0,82,,,,0.0000099,20,0,94
9.80E-06,4,0,83,,,,0.000011,11,0,94
1.20E-05,15,0,81,,,,0.00001,19,0,94
1.02E-05,13,0,82,,,,0.0000098,18,0,94
1.01E-05,11,0,84,,,,0.0000099,14,0,94
9.90E-06,7,0,84,,,,0.00001,9,0,94
1.05E-05,20,0,79,,,,0.0000167,7,0,94
1.06E-05,6,0,77,,,,0.00001,11,0,95
1.00E-05,17,0,77,,,,0.0000147,5,0,95
9.90E-06,10,0,78,,,,0.0000108,12,0,95
1.04E-05,20,0,79,,,,0.0000103,17,0,95
1.01E-05,6,0,81,,,,0.00001,13,0,95
1.11E-05,8,0,80,,,,0.0000113,13,0,95
1.05E-05,9,0,80,,,,0.0000101,11,0,95
1.01E-05,1,0,81,,,,0.0000116,17,0,95
1.03E-05,3,0,81,,,,0.0000101,3,0,95
1.02E-05,20,0,83,,,,0.00001,8,0,95
1.01E-05,19,0,84,,,,0.0000103,12,0,95
9.90E-06,1,0,84,,,,0.0000101,10,0,95
9.90E-06,14,0,85,,,,0.000011,3,0,95
1.00E-05,8,0,86,,,,0.0000099,20,0,95
1.00E-05,9,0,86,,,,0.0000104,17,0,95
1.06E-05,16,0,88,,,,0.00001,7,0,95
9.80E-06,8,0,79,,,,0.00001,10,0,95
1.63E-05,20,0,76,,,,0.0000109,6,0,95
1.01E-05,8,0,78,,,,0.0000099,7,0,95
1.54E-05,15,0,83,,,,0.0000112,3,0,95
1.12E-05,3,0,83,,,,0.00001,7,0,95
1.02E-05,12,0,83,,,,0.0000099,17,0,95
1.16E-05,10,0,85,,,,0.00001,16,0,95
1.02E-05,3,0,86,,,,0.0000099,10,0,95
1.00E-05,8,0,86,,,,0.0000104,5,0,95
1.02E-05,18,0,89,,,,0.0000106,5,0,95
1.17E-05,17,0,92,,,,0.0000142,5,0,96
1.01E-05,15,0,91,,,,0.0000194,16,0,96
1.00E-05,6,0,91,,,,0.0000171,17,0,96
1.05E-05,5,0,93,,,,0.0000102,12,0,96
1.00E-05,20,0,94,,,,0.0000098,2,0,96
1.02E-05,10,0,90,,,,0.0000112,11,0,96
1.02E-05,1,0,91,,,,0.0000106,4,0,96
1.00E-05,1,0,93,,,,0.000011,6,0,96
1.18E-05,4,0,91,,,,0.0000099,14,0,96
1.10E-05,2,0,92,,,,0.0000101,6,0,96
1.06E-05,15,0,91,,,,0.0000104,7,0,96
1.00E-05,8,0,92,,,,0.00001,9,0,96
1.06E-05,10,0,90,,,,0.00001,4,0,96
1.01E-05,3,0,91,,,,0.0000101,15,0,96
1.02E-05,9,0,94,,,,0.0000099,10,0,96
1.01E-05,11,0,95,,,,0.0000103,10,0,96
9.80E-06,4,0,93,,,,0.0000102,13,0,96
1.00E-05,11,0,93,,,,0.0000101,8,0,96
1.02E-05,2,0,94,,,,0.0000133,19,0,96
9.80E-06,9,0,92,,,,0.0000103,7,0,96
1.54E-05,4,0,93,,,,0.0000106,12,0,97
1.20E-05,18,0,93,,,,0.0000141,10,0,97
1.01E-05,1,0,86,,,,0.0000104,16,0,97
1.04E-05,3,0,87,,,,0.00001,7,0,97
1.02E-05,13,0,87,,,,0.0000101,9,0,97
1.00E-05,3,0,86,,,,0.00001,7,0,97
1.31E-05,1,0,89,,,,0.0000109,14,0,97
1.11E-05,13,0,89,,,,0.00001,5,0,97
1.01E-05,18,0,92,,,,0.0000101,10,0,97
1.00E-05,13,0,93,,,,0.00001,20,0,97
9.90E-06,20,0,94,,,,0.0000106,20,0,97
1.10E-05,16,0,98,,,,0.0000113,15,0,97
1.10E-05,16,0,99,,,,0.0000101,10,0,97
1.84E-05,7,0,101,,,,0.0000108,1,0,97
9.90E-06,16,0,100,,,,0.000026,6,0,97
9.90E-06,7,0,101,,,,0.0000226,16,0,98
1.12E-05,17,0,100,,,,0.0000099,14,0,98
1.00E-05,1,0,102,,,,0.000011,16,0,98
1.16E-05,16,0,106,,,,0.0000156,12,0,98
1.00E-05,5,0,106,,,,0.0000101,14,0,98
9.90E-06,16,0,107,,,,0.0000101,2,0,98
1.00E-05,2,0,107,,,,0.0000108,8,0,98
1.00E-05,7,0,107,,,,0.0000141,6,0,98
1.06E-05,2,0,107,,,,0.0000151,1,0,98
1.03E-05,5,0,101,,,,0.0000119,9,0,98
1.01E-05,1,0,101,,,,0.0000101,4,0,98
9.90E-06,10,0,102,,,,0.0000208,15,0,98
9.80E-06,10,0,99,,,,0.0000109,18,0,98
1.06E-05,4,0,96,,,,0.0000107,10,0,98
9.90E-06,20,0,100,,,,0.00001,3,0,98
1.56E-05,12,0,98,,,,0.000011,8,0,98
1.01E-05,14,0,98,,,,0.0000101,7,0,98
1.01E-05,2,0,98,,,,0.0000103,5,0,99
9.90E-06,5,0,99,,,,0.0000099,20,0,99
1.09E-05,2,0,100,,,,0.0000101,3,0,99
1.01E-05,2,0,101,,,,0.0000099,2,0,99
1.01E-05,17,0,102,,,,0.000011,16,0,99
1.00E-05,12,0,103,,,,0.0000098,10,0,99
1.01E-05,2,0,101,,,,0.0000099,5,0,99
1.02E-05,8,0,102,,,,0.0000122,4,0,99
1.04E-05,14,0,107,,,,0.0000109,10,0,99
1.03E-05,11,0,107,,,,0.0000102,20,0,99
1.14E-05,11,0,108,,,,0.00001,19,0,99
1.05E-05,20,0,110,,,,0.0000112,15,0,99
1.03E-05,2,0,110,,,,0.0000174,15,0,99
1.00E-05,9,0,112,,,,0.0000111,18,0,99
9.90E-06,16,0,115,,,,0.0000108,12,0,99
9.90E-06,13,0,115,,,,0.0000107,4,0,99
9.90E-06,2,0,116,,,,0.0000101,5,0,100
1.01E-05,3,0,115,,,,0.000011,4,0,100
1.10E-05,9,0,116,,,,0.0000099,16,0,100
1.11E-05,12,0,116,,,,0.0000112,17,0,100
2.09E-05,8,0,117,,,,0.0000099,20,0,100
1.03E-05,10,0,119,,,,0.0000109,2,0,100
1.01E-05,7,0,120,,,,0.0000111,2,0,100
1.12E-05,14,0,118,,,,0.0000105,10,0,100
1.08E-05,3,0,119,,,,0.0000101,18,0,100
1.24E-05,6,0,119,,,,0.0000101,5,0,100
1.00E-05,19,0,122,,,,0.00001,3,0,100
1.00E-05,4,0,123,,,,0.0000108,6,0,100
1.04E-05,5,0,122,,,,0.0000118,14,0,100
1.03E-05,11,0,115,,,,0.0000102,12,0,100
9.90E-06,18,0,116,,,,0.00001,11,0,100
1.01E-05,6,0,114,,,,0.0000099,6,0,100
1.00E-05,12,0,114,,,,0.0000098,12,0,100
1.11E-05,3,0,117,,,,0.0000098,19,0,100
1.01E-05,13,0,116,,,,0.0000116,11,0,100
1.02E-05,15,0,117,,,,0.0000099,17,0,100
1.02E-05,3,0,119,,,,0.000011,4,0,100
1.91E-05,14,0,119,,,,0.0000149,20,0,100
1.43E-05,5,0,120,,,,0.0000101,14,0,100
1.08E-05,13,0,124,,,,0.0000102,8,0,100
1.09E-05,8,0,123,,,,0.0000109,18,0,101
1.11E-05,11,0,121,,,,0.00001,7,0,101
1.34E-05,2,0,121,,,,0.000011,12,0,101
1.16E-05,17,0,124,,,,0.0000166,3,0,101
1.10E-05,17,0,117,,,,0.000011,15,0,101
1.07E-05,18,0,117,,,,0.0000111,9,0,101
1.14E-05,17,0,117,,,,0.0000184,7,0,101
1.09E-05,16,0,118,,,,0.0000099,7,0,101
1.07E-05,11,0,120,,,,0.0000103,5,0,101
1.18E-05,16,0,121,,,,0.0000101,1,0,101
1.08E-05,14,0,122,,,,0.0000101,2,0,101
1.01E-05,18,0,119,,,,0.0000101,2,0,101
1.00E-05,12,0,120,,,,0.0000098,3,0,101
1.02E-05,19,0,117,,,,0.0000103,8,0,101
1.26E-05,18,0,114,,,,0.0000132,1,0,101
2.05E-05,15,0,115,,,,0.0000101,4,0,101
1.84E-05,5,0,116,,,,0.0000123,11,0,101
9.90E-06,20,0,116,,,,0.0000101,16,0,101
9.90E-06,3,0,116,,,,0.0000115,14,0,101
9.80E-06,1,0,120,,,,0.0000099,7,0,101
1.67E-05,11,0,120,,,,0.00001,10,0,101
1.12E-05,18,0,121,,,,0.0000102,20,0,101
1.00E-05,11,0,126,,,,0.00001,1,0,101
1.05E-05,1,0,126,,,,0.00001,20,0,101
1.02E-05,20,0,125,,,,0.000016,13,0,101
1.06E-05,2,0,116,,,,0.0000111,7,0,101
1.00E-05,2,0,116,,,,0.0000112,15,0,101
1.09E-05,3,0,120,,,,0.0000109,16,0,101
1.11E-05,4,0,121,,,,0.0000111,6,0,101
1.01E-05,19,0,119,,,,0.0000106,5,0,101
1.05E-05,16,0,120,,,,0.0000158,2,0,102
1.00E-05,9,0,121,,,,0.0000109,4,0,102
1.01E-05,7,0,122,,,,0.0000102,14,0,102
1.81E-05,13,0,123,,,,0.0000107,19,0,102
1.65E-05,13,0,124,,,,0.0000108,4,0,102
1.03E-05,8,0,125,,,,0.0000165,18,0,102
1.03E-05,19,0,125,,,,0.0000099,4,0,102
1.00E-05,1,0,127,,,,0.00001,1,0,102
1.15E-05,17,0,128,,,,0.0000099,10,0,102
1.00E-05,5,0,129,,,,0.0000101,17,0,102
1.02E-05,20,0,128,,,,0.0000102,8,0,102
1.02E-05,19,0,115,,,,0.0000106,5,0,102
1.05E-05,17,0,109,,,,0.00001,13,0,102
1.00E-05,17,0,111,,,,0.0000125,3,0,102
1.00E-05,4,0,112,,,,0.0000103,12,0,102
9.90E-06,13,0,113,,,,0.0000102,9,0,102
1.29E-05,11,0,114,,,,0.0000228,10,0,102
1.05E-05,12,0,113,,,,0.0000113,9,0,102
1.01E-05,18,0,114,,,,0.0000111,19,0,102
1.00E-05,13,0,114,,,,0.0000099,20,0,102
1.83E-05,10,0,115,,,,0.0000102,17,0,102
1.84E-05,6,0,117,,,,0.0000164,18,0,102
1.19E-05,4,0,118,,,,0.000011,1,0,102
1.03E-05,1,0,111,,,,0.0000101,12,0,102
1.00E-05,17,0,110,,,,0.0000102,12,0,103
1.00E-05,1,0,111,,,,0.0000102,1,0,103
3.15E-05,6,0,111,,,,0.0000101,15,0,103
1.35E-05,9,0,110,,,,0.0000111,4,0,103
1.01E-05,4,0,110,,,,0.0000109,19,0,103
1.00E-05,6,0,111,,,,0.0000104,10,0,103
1.07E-05,19,0,113,,,,0.00001,12,0,103
