cas operacie,vlozene cislo,priorita,velkost frontu,,,
6.08E-05,61,9991,20728,,,
0.0005251,10,3123,20729,,,
0.0001504,29,3119,20730,,,
0.0002355,42,1356,20730,,,
0.0003098,51,569,20731,,,
0.0004773,32,61,20732,,,
5.93E-05,11,7172,20731,,,
7.75E-05,64,3662,20732,,,
0.0001718,28,2569,20732,,,
6.37E-05,14,9542,20730,,,
7.24E-05,11,7486,20731,,,
6.50E-05,59,8093,20732,,,
8.57E-05,70,5295,20733,,,
0.0002863,44,132,20734,,,
7.36E-05,41,1805,20734,,,
7.93E-05,36,8329,20735,,,
0.0003059,49,1336,20736,,,
4.80E-05,30,8860,20737,,,
4.91E-05,45,7932,20738,,,
4.73E-05,64,7996,20739,,,
4.79E-05,47,9750,20740,,,
0.0008367,39,1857,20738,,,
0.0004898,11,1116,20739,,,
0.0023374,10,6283,20740,,,
0.0002567,58,4225,20741,,,
5.11E-05,35,8106,20742,,,
0.0011758,25,3724,20743,,,
0.0001664,68,9640,20743,,,
0.0003085,16,349,20742,,,
4.45E-05,25,3827,20743,,,
5.21E-05,7,2235,20744,,,
4.47E-05,49,3088,20744,,,
4.55E-05,67,4057,20745,,,
5.67E-05,2,9426,20745,,,
5.61E-05,54,4181,20746,,,
7.40E-05,38,3192,20746,,,
5.51E-05,24,6947,20747,,,
5.32E-05,64,5385,20748,,,
0.0001463,16,1191,20749,,,
0.0004319,22,143,20750,,,
5.51E-05,66,1313,20751,,,
0.0006134,46,3492,20752,,,
0.000132,54,1400,20753,,,
4.64E-05,61,8551,20754,,,
4.86E-05,49,7925,20754,,,
0.0004421,25,122,20755,,,
0.0002726,15,853,20756,,,
6.07E-05,47,7045,20757,,,
9.40E-05,28,6263,20758,,,
6.50E-05,42,3157,20759,,,
5.77E-05,12,3758,20760,,,
5.78E-05,33,1344,20761,,,
5.62E-05,26,4956,20761,,,
5.24E-05,8,5369,20762,,,
5.65E-05,22,7499,20763,,,
5.52E-05,48,3355,20764,,,
4.90E-05,57,2131,20763,,,
4.61E-05,31,8832,20764,,,
4.50E-05,17,3370,20765,,,
4.41E-05,69,2887,20766,,,
5.98E-05,20,8455,20767,,,
0.000303,64,171,20766,,,
7.52E-05,28,1834,20767,,,
0.0002012,17,788,20768,,,
0.0001206,30,1163,20769,,,
4.43E-05,32,8625,20770,,,
4.79E-05,6,5584,20771,,,
5.42E-05,24,7909,20772,,,
0.0001693,14,5484,20772,,,
6.05E-05,64,6201,20772,,,
0.0006852,27,996,20773,,,
0.0001768,58,1001,20774,,,
0.0005892,44,100,20775,,,
0.0001645,6,7328,20776,,,
0.0011291,55,1998,20777,,,
6.33E-05,43,8757,20777,,,
5.81E-05,48,3176,20778,,,
5.27E-05,65,9717,20776,,,
5.18E-05,7,2184,20777,,,
6.07E-05,15,1885,20778,,,
4.89E-05,30,8349,20779,,,
4.89E-05,16,3528,20780,,,
0.0001362,37,1338,20781,,,
4.63E-05,63,2896,20782,,,
4.79E-05,50,6659,20783,,,
0.0002063,53,4152,20784,,,
0.0003079,24,1031,20785,,,
4.70E-05,37,6721,20786,,,
0.0002194,10,1319,20787,,,
0.000142,43,3969,20788,,,
5.09E-05,22,6071,20789,,,
0.0004118,43,338,20790,,,
5.25E-05,69,9142,20791,,,
5.12E-05,48,8794,20791,,,
0.0003176,16,763,20792,,,
4.94E-05,50,7067,20791,,,
5.26E-05,40,6132,20791,,,
0.0001184,48,9297,20792,,,
5.13E-05,42,3372,20793,,,
0.0001066,49,4385,20794,,,
3.92E-05,24,6457,20795,,,
3.90E-05,51,8696,20796,,,
0.0001737,1,1693,20797,,,
0.0001338,1,2453,20797,,,
0.0003074,51,217,20798,,,
3.92E-05,30,7945,20799,,,
0.0001061,43,2337,20800,,,
0.0002041,16,813,20800,,,
