cas operacie,vybrane cislo,velkost frontu,,,
0.0002665,60,21955,,,
0.0003863,58,21954,,,
0.0002542,24,21953,,,
0.0003726,3,21953,,,
0.0003228,44,21952,,,
0.0005192,66,21952,,,
0.0004495,69,21954,,,
0.0002912,13,21960,,,
0.0003039,58,21967,,,
0.0003177,25,21969,,,
0.0002037,23,21975,,,
0.0003567,15,21979,,,
0.0002872,3,21978,,,
0.0002843,16,21977,,,
0.000204,16,21979,,,
0.0002631,50,21984,,,
0.0002035,29,21986,,,
0.0002033,68,21985,,,
0.0002581,50,21994,,,
0.0002498,56,21994,,,
0.0002608,21,21997,,,
0.0002688,55,22004,,,
0.0002654,21,22003,,,
0.000265,13,22004,,,
0.0002657,13,22004,,,
0.0002611,35,22003,,,
0.0002692,57,22007,,,
0.0002618,57,22015,,,
0.0002625,44,22014,,,
0.0002606,18,22013,,,
0.0003452,14,22028,,,
0.0002788,14,22030,,,
0.0002632,51,22035,,,
0.000263,61,22034,,,
0.0002639,26,22033,,,
0.0003007,41,22044,,,
0.0002034,58,22046,,,
0.0002024,57,22047,,,
0.0002049,2,22050,,,
0.0002043,41,22049,,,
0.0003288,7,22048,,,
0.0002088,37,22051,,,
0.0004453,67,22053,,,
0.0002636,40,22058,,,
0.0002641,21,22057,,,
0.0002606,8,22057,,,
0.0002659,51,22058,,,
0.0002625,14,22059,,,
0.0002611,12,22058,,,
0.0004552,6,22060,,,
0.0002634,17,22063,,,
0.0002654,15,22065,,,
0.0002623,24,22068,,,
0.0005087,22,22075,,,
0.0002067,61,22076,,,
0.000205,13,22088,,,
0.0002597,3,22093,,,
0.0003681,34,22095,,,
0.0005176,1,22097,,,
0.0002848,35,22099,,,
